,Word,Start,End,length,time_spent,std_time_spent,speed,post_space,time
83,is,76.36,76.6,2,0.2399999999999948,0.1199999999999974,8.333333333333513,0.14000000000000057,76.47999999999999
84,azamandius,76.74,77.82,10,1.0799999999999983,0.10799999999999983,9.259259259259274,0.7000000000000028,77.28
85,king,78.52,79.18,4,0.6600000000000108,0.1650000000000027,6.060606060605961,0.11999999999999034,78.85
86,of,79.3,79.54,2,0.2400000000000091,0.12000000000000455,8.333333333333018,0.14000000000000057,79.42
87,kings,79.68,80.52,5,0.8399999999999892,0.16799999999999785,5.952380952381029,2.280000000000001,80.1
88,look,82.8,83.04,4,0.2400000000000091,0.060000000000002274,16.666666666666035,0.0799999999999983,82.92
89,on,83.12,83.24,2,0.1199999999999903,0.05999999999999515,16.666666666668014,0.060000000000002274,83.18
90,my,83.3,83.48,2,0.1800000000000068,0.0900000000000034,11.111111111110691,0.14000000000000057,83.39
91,works,83.62,84.38,5,0.7599999999999909,0.1519999999999982,6.578947368421131,0.0799999999999983,84.0
92,ye,84.46,84.76,2,0.3000000000000113,0.15000000000000566,6.666666666666416,0.11999999999999034,84.61
93,mighty,84.88,85.52,6,0.6400000000000006,0.10666666666666676,9.374999999999991,1.0400000000000063,85.19999999999999
94,and,86.56,86.86,3,0.2999999999999971,0.09999999999999903,10.000000000000096,0.0799999999999983,86.71000000000001
95,despair,86.94,87.76,7,0.8200000000000074,0.1171428571428582,8.53658536585358,2.259999999999991,87.35
96,the,90.02,90.02,3,0.0,0.0,inf,2.200000000000003,90.02
97,nothing,92.22,92.68,7,0.4600000000000079,0.06571428571428685,15.217391304347565,0.1599999999999966,92.45
98,beside,92.84,93.52,6,0.6799999999999926,0.1133333333333321,8.823529411764802,0.10000000000000853,93.18
99,remain,93.62,94.22,6,0.5999999999999943,0.09999999999999905,10.000000000000094,1.8599999999999994,93.92
100,round,96.08,96.52,5,0.4399999999999977,0.08799999999999955,11.363636363636422,0.04000000000000625,96.3
101,the,96.56,96.64,3,0.0799999999999983,0.0266666666666661,37.5000000000008,0.060000000000002274,96.6
102,decay,96.7,97.26,5,0.5600000000000023,0.11200000000000046,8.928571428571392,0.05999999999998806,96.98
103,of,97.32,97.42,2,0.1000000000000085,0.05000000000000425,19.999999999998302,0.0799999999999983,97.37
104,that,97.5,97.7,4,0.2000000000000028,0.0500000000000007,19.999999999999723,0.09999999999999432,97.6
105,colossal,97.8,98.66,8,0.8599999999999994,0.10749999999999993,9.302325581395355,0.18000000000000682,98.22999999999999
106,wreck,98.84,99.34,5,0.5,0.1,10.0,1.0,99.09
107,boundless,100.34,101.24,9,0.8999999999999915,0.09999999999999905,10.000000000000094,0.5,100.78999999999999
108,and,101.74,101.98,3,0.2400000000000091,0.08000000000000303,12.499999999999526,2.799999999999997,101.86
109,the,104.78,104.86,3,0.0799999999999983,0.0266666666666661,37.5000000000008,0.9000000000000057,104.82
110,levels,105.76,106.34,6,0.5799999999999983,0.09666666666666639,10.344827586206927,0.8999999999999915,106.05000000000001
111,stretch,107.24,107.9,7,0.6600000000000108,0.09428571428571583,10.606060606060433,0.7599999999999909,107.57
112,away,108.66,108.98,4,0.3200000000000074,0.08000000000000185,12.499999999999712,7.659999999999997,108.82
113,all,116.64,116.86,3,0.2199999999999988,0.07333333333333293,13.63636363636371,20.39999999999999,116.75
114,yeah,137.26,137.26,4,0.0,0.0,inf,0.0,137.26
