,Unnamed: 0.1,Unnamed: 0.1.1,Word,Start,End,Conf,time_spent,length,std_time_spent,post_space,amplitude,time,pitch
50,50,50,which,30.51,30.78,100.0,0.2699999999999996,5,0.053999999999999916,0.0,0.1343925140594288,30.645000000000003,
51,51,51,yet,30.78,31.11,100.0,0.3299999999999983,3,0.10999999999999943,0.0,0.17206901277858302,30.945,
52,52,52,survive,31.11,31.98,100.0,0.870000000000001,7,0.12428571428571443,0.33000000000000185,0.1646004679192487,31.545,108.25433456091112
53,53,53,stamped,32.31,32.97,100.0,0.6599999999999966,7,0.09428571428571379,0.0,0.2753977188302797,32.64,90.00351189164458
54,54,54,on,32.97,33.18,100.0,0.2100000000000008,2,0.1050000000000004,0.030000000000001137,0.225172110031604,33.075,94.56436590463595
55,55,55,these,33.21,33.57,100.0,0.3599999999999994,5,0.07199999999999987,0.060000000000002274,0.18901887473991136,33.39,100.5967214136769
56,56,56,lifeless,33.63,34.26,100.0,0.6299999999999955,8,0.07874999999999943,0.030000000000001137,0.17468512560518776,33.945,97.93060390027074
57,57,57,things,34.29,35.1,100.0,0.8100000000000023,6,0.13500000000000037,1.0499999999999972,0.11494585145583809,34.695,107.68013505581189
58,58,58,the,36.15,36.27,100.0,0.1200000000000045,3,0.0400000000000015,0.0,0.20300057003120017,36.21,140.39073118138475
59,59,59,hand,36.27,36.72,100.0,0.4499999999999957,4,0.11249999999999892,0.060000000000002274,0.22578776380610383,36.495000000000005,114.57520059380836
60,60,60,that,36.78,36.99,100.0,0.2100000000000008,4,0.0525000000000002,0.0,0.11021342133110532,36.885000000000005,104.41077220239417
61,61,61,mocked,36.99,37.47,100.0,0.4799999999999969,6,0.07999999999999947,0.0,0.11848714926857079,37.23,117.606660595691
62,62,62,them,37.47,37.62,100.0,0.1499999999999985,4,0.037499999999999624,1.2000000000000028,0.06083107905172277,37.545,
63,63,63,and,38.82,39.0,100.0,0.1799999999999997,3,0.059999999999999894,0.0,0.27737933919189156,38.91,91.48666478234841
64,64,64,the,39.0,39.12,100.0,0.1199999999999974,3,0.039999999999999133,0.0,0.22690472618038102,39.06,91.5499134274751
65,65,65,hat,39.12,39.72,100.0,0.6000000000000014,3,0.20000000000000048,0.12000000000000455,0.12240364837820226,39.42,101.17382596407597
66,66,66,looks,39.84,40.05,100.0,0.2099999999999937,5,0.04199999999999874,0.030000000000001137,0.117939517518649,39.945,
67,67,67,fade,40.08,40.56,100.0,0.480000000000004,4,0.120000000000001,1.8299999999999983,0.10218665971246509,40.32,
68,68,68,and,42.39,42.57,100.0,0.1799999999999997,3,0.059999999999999894,0.0,0.5858349692605975,42.48,111.5033990505568
69,69,69,on,42.57,42.78,100.0,0.2100000000000008,2,0.1050000000000004,0.0,1.0,42.675,155.46441963725147
70,70,70,the,42.78,42.87,100.0,0.0899999999999963,3,0.029999999999998767,0.0,0.6102002938469105,42.825,135.6155070176653
71,71,71,pedestal,42.87,43.74,100.0,0.8700000000000045,8,0.10875000000000057,0.8099999999999952,0.2984313809019599,43.305,123.15814887086914
72,72,72,these,44.55,44.82,100.0,0.2700000000000031,5,0.054000000000000624,0.0,0.4085924582620423,44.685,109.2623364645173
73,73,73,words,44.82,45.27,100.0,0.4500000000000028,5,0.09000000000000055,0.0,0.2587213131871229,45.045,108.11453024231042
74,74,74,appear,45.27,45.75,100.0,0.4799999999999969,6,0.07999999999999947,1.9500000000000028,0.11978092014497599,45.510000000000005,
75,75,75,my,47.7,48.03,100.0,0.3299999999999983,2,0.16499999999999915,0.0,0.6732656354918362,47.865,120.28359095286179
76,76,76,name,48.03,48.6,100.0,0.5700000000000003,4,0.14250000000000007,0.0,0.7512161104818765,48.315,119.8314686606593
77,77,77,is,48.6,48.78,100.0,0.1799999999999997,2,0.08999999999999984,0.0,0.4141469791348239,48.69,107.14561252736245
78,78,78,ozymandias,48.78,50.07,100.0,1.2899999999999991,10,0.12899999999999992,0.6599999999999966,0.289336623427347,49.425,95.66398125294147
79,79,79,king,50.73,51.12,100.0,0.3900000000000005,4,0.09750000000000013,0.0,0.6086810741643,50.925,108.46547754823582
80,80,80,of,51.12,51.27,100.0,0.1500000000000056,2,0.0750000000000028,0.0,0.22428951860415383,51.195,101.31243380982905
81,81,81,kings,51.27,52.11,100.0,0.8399999999999963,5,0.16799999999999926,0.8999999999999986,0.19555187517906375,51.69,90.03345628205098
82,82,82,look,53.01,53.22,100.0,0.2100000000000008,4,0.0525000000000002,0.0,0.4382330204730509,53.115,114.75372678397646
83,83,83,on,53.22,53.4,100.0,0.1799999999999997,2,0.08999999999999984,0.0,0.8469814955822507,53.31,108.77987591725694
84,84,84,my,53.4,53.58,100.0,0.1799999999999997,2,0.08999999999999984,0.0,0.7891088078682328,53.49,105.00284712480301
85,85,85,works,53.58,54.18,100.0,0.6000000000000014,5,0.12000000000000029,0.0,0.29154190839201793,53.88,103.3884423161189
86,86,86,ye,54.18,54.48,100.0,0.2999999999999971,2,0.14999999999999855,0.0,0.28838837775078413,54.33,95.67813617117027
87,87,87,mighty,54.48,55.26,100.0,0.7800000000000011,6,0.1300000000000002,0.35999999999999943,0.2044590564009513,54.87,95.4922303661246
88,88,88,and,55.62,55.86,100.0,0.240000000000002,3,0.08000000000000067,0.0,0.493818591010537,55.74,97.19059418056818
89,89,89,despair,55.86,56.61,100.0,0.75,7,0.10714285714285714,1.8900000000000006,0.17598509616985863,56.235,
90,90,90,nothing,58.5,59.01,100.0,0.509999999999998,7,0.07285714285714258,0.0,0.18785382557309754,58.755,88.28711107487077
91,91,91,beside,59.01,59.58,100.0,0.5700000000000003,6,0.09500000000000004,0.0,0.14984823028012417,59.295,87.37326954262768
92,92,92,remains,59.58,60.39,100.0,0.8100000000000023,7,0.11571428571428603,1.2299999999999969,0.06967596648571985,59.985,77.060510956604
93,93,93,round,61.62,62.1,100.0,0.480000000000004,5,0.09600000000000079,0.0,0.5150180659079303,61.86,105.11927943674826
94,94,94,the,62.1,62.22,100.0,0.1199999999999974,3,0.039999999999999133,0.0,0.4603194399196135,62.16,99.58719833657727
95,95,95,decay,62.22,63.06,100.0,0.8400000000000034,5,0.16800000000000068,0.0,0.4603715764515722,62.64,100.17548566197983
96,96,96,of,63.06,63.21,100.0,0.1499999999999985,2,0.07499999999999925,0.0,0.15091009383639978,63.135000000000005,93.27751094539015
97,97,97,that,63.21,63.48,100.0,0.269999999999996,4,0.067499999999999,0.0,0.2406403417658847,63.345,97.63686079917767
98,98,98,colossal,63.48,64.14,100.0,0.6600000000000037,8,0.08250000000000046,0.0,0.26839928558496945,63.81,100.26607288854467
99,99,99,wreck,64.14,64.65,100.0,0.5100000000000051,5,0.10200000000000102,0.5699999999999932,0.15034584387937602,64.39500000000001,89.31072923113946
100,100,100,boundless,65.22,65.97,100.0,0.75,9,0.08333333333333333,0.0,0.2609645645522872,65.595,97.88264447198563
101,101,101,and,65.97,66.12,100.0,0.1500000000000056,3,0.05000000000000187,0.0,0.31999872405464425,66.045,88.67828787769659
102,102,102,bare,66.12,66.69,100.0,0.5699999999999932,4,0.1424999999999983,1.1400000000000006,0.2602386566509342,66.405,90.25628411419967
103,103,103,the,67.83,67.98,100.0,0.1500000000000056,3,0.05000000000000187,0.0,0.3672838630013964,67.905,93.82941317600255
104,104,104,lone,67.98,68.67,100.0,0.6899999999999977,4,0.17249999999999943,0.20999999999999375,0.2807178482938171,68.325,95.64540376551138
105,105,105,and,68.88,69.09,100.0,0.2100000000000079,3,0.07000000000000263,0.0,0.38144989108813265,68.985,97.07140619117526
106,106,106,level,69.09,69.48,100.0,0.3900000000000005,5,0.0780000000000001,0.0,0.29173864981327835,69.285,94.42623427502424
107,107,107,sands,69.48,70.44,100.0,0.9599999999999936,5,0.19199999999999873,0.6299999999999955,0.22747708661020696,69.96000000000001,86.5406045901568
108,108,108,stretch,71.07,71.64,100.0,0.5700000000000074,7,0.08142857142857249,0.0,0.15520750650420684,71.35499999999999,
109,109,109,far,71.64,72.06,100.0,0.4200000000000017,3,0.14000000000000057,0.0,0.16975920501414898,71.85,
110,110,110,away,72.06,72.48,100.0,0.4200000000000017,4,0.10500000000000043,0.0,0.0777816435986901,72.27000000000001,
