,Word,Start,End,length,time_spent,std_time_spent,speed,post_space
21,and,9.24,9.34,3,0.09999999999999964,0.033333333333333215,30.000000000000107,0.040000000000000924
22,beside,9.38,9.76,6,0.379999999999999,0.06333333333333317,15.789473684210568,0.040000000000000924
23,them,9.8,9.92,4,0.11999999999999922,0.029999999999999805,33.33333333333355,0.9399999999999995
24,on,10.86,11.0,2,0.14000000000000057,0.07000000000000028,14.285714285714228,0.0
25,the,11.0,11.06,3,0.0600000000000005,0.020000000000000167,49.99999999999959,0.05999999999999872
26,sand,11.12,11.58,4,0.46000000000000085,0.11500000000000021,8.695652173913027,1.3200000000000003
27,a,12.9,12.96,1,0.0600000000000005,0.0600000000000005,16.66666666666653,0.0799999999999983
28,shattered,13.04,13.38,9,0.34000000000000163,0.03777777777777796,26.47058823529399,0.019999999999999574
29,visage,13.4,13.74,6,0.33999999999999986,0.05666666666666664,17.64705882352942,0.0600000000000005
30,lies,13.8,14.3,4,0.5,0.125,8.0,1.2399999999999984
31,whose,15.54,15.76,5,0.22000000000000064,0.04400000000000013,22.727272727272663,0.040000000000000924
32,frown,15.8,16.36,5,0.5599999999999987,0.11199999999999974,8.928571428571448,0.03999999999999915
33,and,16.4,16.48,3,0.08000000000000185,0.026666666666667282,37.49999999999913,0.0799999999999983
34,wrinkled,16.56,16.94,8,0.38000000000000256,0.04750000000000032,21.052631578947228,0.03999999999999915
35,lip,16.98,17.28,3,0.3000000000000007,0.10000000000000024,9.999999999999977,0.0799999999999983
36,in,17.36,17.46,2,0.10000000000000142,0.05000000000000071,19.999999999999716,0.05999999999999872
37,sneer,17.52,17.92,5,0.40000000000000213,0.08000000000000043,12.499999999999934,0.019999999999999574
38,of,17.94,18.02,2,0.0799999999999983,0.03999999999999915,25.000000000000533,0.05999999999999872
39,cold,18.08,18.32,4,0.240000000000002,0.0600000000000005,16.66666666666653,0.019999999999999574
40,command,18.34,18.82,7,0.4800000000000004,0.06857142857142863,14.58333333333332,1.5399999999999991
41,tell,20.36,20.62,4,0.26000000000000156,0.06500000000000039,15.384615384615293,0.019999999999999574
42,that,20.64,20.74,4,0.09999999999999787,0.024999999999999467,40.00000000000085,0.020000000000003126
43,the,20.76,20.82,3,0.05999999999999872,0.019999999999999574,50.000000000001066,0.05999999999999872
44,scope,20.88,21.18,5,0.3000000000000007,0.060000000000000143,16.66666666666663,0.019999999999999574
45,that,21.2,21.26,4,0.060000000000002274,0.015000000000000568,66.66666666666414,0.05999999999999872
46,well,21.32,21.56,4,0.23999999999999844,0.05999999999999961,16.666666666666774,0.019999999999999574
47,those,21.58,21.76,5,0.18000000000000327,0.036000000000000656,27.777777777777274,0.03999999999999915
48,passions,21.8,22.26,8,0.46000000000000085,0.05750000000000011,17.391304347826054,0.03999999999999915
49,read,22.3,22.58,4,0.2799999999999976,0.0699999999999994,14.285714285714409,1.1400000000000006
50,which,23.72,23.92,5,0.20000000000000284,0.04000000000000057,24.999999999999645,0.019999999999999574
51,yet,23.94,24.1,3,0.16000000000000014,0.05333333333333338,18.749999999999982,0.03999999999999915
52,survive,24.14,24.64,7,0.5,0.07142857142857142,14.0,0.9399999999999977
53,stamped,25.58,26.02,7,0.4400000000000013,0.06285714285714304,15.909090909090862,0.019999999999999574
54,on,26.04,26.14,2,0.10000000000000142,0.05000000000000071,19.999999999999716,0.03999999999999915
55,these,26.18,26.34,5,0.16000000000000014,0.03200000000000003,31.24999999999997,0.05999999999999872
56,lifeless,26.4,26.8,8,0.40000000000000213,0.050000000000000266,19.999999999999893,0.03999999999999915
57,things,26.84,27.2,6,0.35999999999999943,0.05999999999999991,16.666666666666693,1.7800000000000011
58,the,28.98,29.08,3,0.09999999999999787,0.033333333333332625,30.00000000000064,0.060000000000002274
59,hand,29.14,29.54,4,0.3999999999999986,0.09999999999999964,10.000000000000036,0.16000000000000014
60,marked,29.7,30.02,6,0.3200000000000003,0.05333333333333338,18.749999999999982,0.0
61,them,30.02,30.16,4,0.14000000000000057,0.03500000000000014,28.571428571428456,1.0399999999999991
62,and,31.2,31.32,3,0.120000000000001,0.040000000000000334,24.999999999999794,0.019999999999999574
63,the,31.34,31.38,3,0.03999999999999915,0.01333333333333305,75.0000000000016,0.060000000000002274
64,heart,31.44,31.76,5,0.3200000000000003,0.06400000000000006,15.624999999999986,0.5999999999999979
65,but,32.36,32.48,3,0.11999999999999744,0.03999999999999915,25.000000000000533,0.10000000000000142
66,said,32.58,32.82,4,0.240000000000002,0.0600000000000005,16.66666666666653,1.3599999999999994
67,mm,34.18,34.18,2,0.0,0.0,inf,0.35999999999999943
68,worcester,34.54,35.06,9,0.5200000000000031,0.05777777777777812,17.307692307692204,1.0399999999999991
69,and,36.1,36.34,3,0.240000000000002,0.08000000000000067,12.499999999999897,0.5799999999999983
70,on,36.92,37.1,2,0.17999999999999972,0.08999999999999986,11.111111111111128,0.01999999999999602
71,the,37.12,37.18,3,0.060000000000002274,0.020000000000000757,49.9999999999981,0.060000000000002274
72,pedestal,37.24,37.66,8,0.4199999999999946,0.052499999999999325,19.047619047619293,1.5
73,these,39.16,39.4,5,0.240000000000002,0.048000000000000397,20.83333333333316,0.060000000000002274
74,words,39.46,39.74,5,0.28000000000000114,0.05600000000000023,17.857142857142783,0.03999999999999915
75,appear,39.78,40.16,6,0.37999999999999545,0.06333333333333258,15.789473684210716,1.8600000000000065
76,mm,42.02,42.02,2,0.0,0.0,inf,1.3999999999999986
77,my,43.42,43.58,2,0.1599999999999966,0.0799999999999983,12.500000000000266,0.060000000000002274
78,name,43.64,43.78,4,0.14000000000000057,0.03500000000000014,28.571428571428456,0.060000000000002274
79,is,43.84,43.92,2,0.0799999999999983,0.03999999999999915,25.000000000000533,0.10000000000000142
80,aussie,44.02,44.28,6,0.259999999999998,0.043333333333333,23.076923076923254,0.03999999999999915
81,bodius,44.32,44.88,6,0.5600000000000023,0.09333333333333371,10.714285714285671,0.6999999999999957
82,k,45.58,45.74,1,0.1600000000000037,0.1600000000000037,6.249999999999856,2.6199999999999974
83,look,48.36,48.54,4,0.17999999999999972,0.04499999999999993,22.222222222222257,0.03999999999999915
84,all,48.58,48.7,3,0.12000000000000455,0.040000000000001514,24.99999999999905,0.0799999999999983
85,my,48.78,48.94,2,0.1599999999999966,0.0799999999999983,12.500000000000266,0.10000000000000142
86,works,49.04,49.44,5,0.3999999999999986,0.07999999999999971,12.500000000000044,0.2600000000000051
87,you,49.7,49.9,3,0.19999999999999574,0.06666666666666525,15.00000000000032,0.14000000000000057
88,mighty,50.04,50.4,6,0.35999999999999943,0.05999999999999991,16.666666666666693,0.6200000000000045
89,and,51.02,51.22,3,0.19999999999999574,0.06666666666666525,15.00000000000032,0.060000000000002274
90,despair,51.28,52.08,7,0.7999999999999972,0.11428571428571388,8.750000000000032,2.3599999999999994
91,yeah,54.44,54.44,4,0.0,0.0,inf,1.9400000000000048
92,nothing,56.38,56.66,7,0.27999999999999403,0.03999999999999915,25.000000000000533,0.020000000000003126
93,beside,56.68,57.16,6,0.4799999999999969,0.07999999999999947,12.500000000000082,0.2600000000000051
94,remains,57.42,57.92,7,0.5,0.07142857142857142,14.0,1.8399999999999963
95,round,59.76,59.98,5,0.21999999999999886,0.043999999999999775,22.727272727272844,0.020000000000003126
96,the,60.0,60.06,3,0.060000000000002274,0.020000000000000757,49.9999999999981,0.01999999999999602
97,decare,60.08,60.42,6,0.3400000000000034,0.05666666666666723,17.647058823529235,0.0
98,of,60.42,60.44,2,0.01999999999999602,0.00999999999999801,100.0000000000199,0.03999999999999915
99,this,60.48,60.58,4,0.10000000000000142,0.025000000000000355,39.99999999999943,0.03999999999999915
100,colossal,60.62,61.04,8,0.4200000000000017,0.05250000000000021,19.04761904761897,0.03999999999999915
101,wreck,61.08,61.4,5,0.3200000000000003,0.06400000000000006,15.624999999999986,0.12000000000000455
102,bound,61.52,61.86,5,0.3399999999999963,0.06799999999999926,14.705882352941336,0.020000000000003126
103,listen,61.88,62.16,6,0.27999999999999403,0.04666666666666567,21.428571428571885,0.060000000000002274
104,bear,62.22,62.56,4,0.3400000000000034,0.08500000000000085,11.764705882352823,2.1200000000000045
105,the,64.68,64.78,3,0.09999999999999432,0.03333333333333144,30.000000000001705,0.060000000000002274
106,lone,64.84,65.2,4,0.35999999999999943,0.08999999999999986,11.111111111111128,0.03999999999999204
107,and,65.24,65.3,3,0.060000000000002274,0.020000000000000757,49.9999999999981,0.04000000000000625
108,level,65.34,65.6,5,0.2599999999999909,0.05199999999999818,19.230769230769905,0.060000000000002274
109,sand,65.66,66.1,4,0.4399999999999977,0.10999999999999943,9.090909090909138,0.10000000000000853
110,stretch,66.2,66.7,7,0.5,0.07142857142857142,14.0,1.1599999999999966
111,far,67.86,68.14,3,0.28000000000000114,0.09333333333333371,10.714285714285671,0.060000000000002274
112,away,68.2,68.56,4,0.35999999999999943,0.08999999999999986,11.111111111111128,1.3199999999999932
113,watch,69.88,70.16,5,0.28000000000000114,0.05600000000000023,17.857142857142783,
