,Unnamed: 0.1,Unnamed: 0.1.1,Word,Start,End,Conf,time_spent,length,std_time_spent,post_space,amplitude,time,pitch
64,64,64,mocked,28.53,28.89,100.0,0.36,6,0.06,0.030000000000001137,0.2523791045801373,28.71,81.06339948678854
65,65,65,him,28.92,29.16,100.0,0.24,3,0.08,0.6000000000000014,0.12337167034248167,29.04,70.32541439456993
66,66,66,and,29.76,29.85,87.567,0.09,3,0.03,0.0,0.2783127437505676,29.805,81.4409034918623
67,67,67,the,29.85,29.94,100.0,0.09,3,0.03,0.0,0.15480501576530997,29.895000000000003,70.47292140300452
68,68,68,heart,29.94,30.3,100.0,0.36,5,0.072,0.0,0.3591736133880843,30.12,78.74738720060985
69,69,69,that,30.3,30.42,100.0,0.12,4,0.03,0.029999999999997584,0.11545190873987127,30.36,99.8668248018815
70,70,70,fed,30.45,30.93,100.0,0.48,3,0.16,1.4100000000000037,0.1428708434569928,30.69,77.32790544380983
71,71,71,and,32.34,32.46,100.0,0.12,3,0.04,0.0,0.2019526441383328,32.400000000000006,81.48605825107238
72,72,72,on,32.46,32.58,100.0,0.12,2,0.06,0.0,0.3143750359543421,32.52,82.08498190129717
73,73,73,the,32.58,32.67,100.0,0.09,3,0.03,0.0,0.18798037981688445,32.625,80.21121594407161
74,74,74,pedestal,32.67,33.42,100.0,0.75,8,0.09375,0.05999999999999517,0.2771274158954516,33.045,79.11094645224051
75,75,75,these,33.48,33.75,100.0,0.27,5,0.054000000000000006,0.0,0.2704575097477523,33.614999999999995,87.20751721672316
76,76,76,words,33.75,34.08,100.0,0.33,5,0.066,0.0,0.3962711394202429,33.915,92.08819128754968
77,77,77,appear,34.08,34.59,100.0,0.51,6,0.085,0.9599999999999937,0.08338617787493754,34.335,124.47649514015437
78,78,78,my,35.55,35.73,100.0,0.18,2,0.09,0.0,0.6551594290105971,35.64,92.91086835933201
79,79,79,name,35.73,35.94,100.0,0.21,4,0.0525,0.0,1.0,35.834999999999994,98.15274210972223
80,80,80,is,35.94,36.06,100.0,0.12,2,0.06,0.0,0.8834656812740244,36.0,95.38239531307067
81,81,81,ozymandias,36.06,37.26,100.0,1.2,10,0.12,0.240000000000002,0.43533339360012485,36.66,90.31950317481028
82,82,82,king,37.5,37.77,100.0,0.27,4,0.0675,0.0,0.490427158259764,37.635000000000005,103.70970772875793
83,83,83,of,37.77,37.89,100.0,0.12,2,0.06,0.060000000000002274,0.48335779354123043,37.83,94.95106476974269
84,84,84,kings,37.95,38.67,100.0,0.72,5,0.144,0.6299999999999955,0.32868377900741713,38.31,157.45437876983033
85,85,85,look,39.3,39.54,100.0,0.24,4,0.06,0.0,0.6699309264030379,39.42,111.68442752804971
86,86,86,on,39.54,39.66,100.0,0.12,2,0.06,0.0,0.9910988866621211,39.6,97.91780309812593
87,87,87,my,39.66,39.78,100.0,0.12,2,0.06,0.0,0.9393068143390426,39.72,92.72072332065838
88,88,88,world,39.78,40.08,87.0597,0.3,5,0.06,0.75,0.8271624346004924,39.93,88.78566482294822
89,89,89,despair,40.83,41.85,100.0,1.02,7,0.1457142857142857,1.3200000000000003,0.2761205034948756,41.34,82.19895451494821
90,90,90,nothing,43.17,43.56,100.0,0.39,7,0.055714285714285716,0.0,0.1933043948468195,43.365,81.75224867123879
91,91,91,beside,43.56,44.04,100.0,0.48,6,0.08,0.0,0.2515776879900237,43.8,73.02754789077102
92,92,92,remains,44.04,44.7,100.0,0.66,7,0.09428571428571429,1.2299999999999969,0.07754023874220817,44.370000000000005,78.08168515983937
93,93,93,round,45.93,46.23,100.0,0.3,5,0.06,0.0,0.6602771873706531,46.08,90.12868313717446
94,94,94,the,46.23,46.32,100.0,0.09,3,0.03,0.0,0.6837276960270293,46.275,92.45450779614049
95,95,95,decay,46.32,46.77,100.0,0.45,5,0.09,0.0,0.5134666293316669,46.545,93.88492655110903
96,96,96,of,46.77,46.89,100.0,0.12,2,0.06,0.0,0.21073247463990127,46.83,80.97824052254082
97,97,97,that,46.89,47.1,100.0,0.21,4,0.0525,0.0,0.34460917060390533,46.995000000000005,79.88948712819095
98,98,98,colossal,47.1,47.73,100.0,0.63,8,0.07875,0.0,0.3539758088376893,47.415,79.42183074210024
99,99,99,wreck,47.73,48.27,100.0,0.54,5,0.10800000000000001,0.44999999999999574,0.2989981548911428,48.0,80.20445161148716
100,100,100,boundless,48.72,49.38,100.0,0.66,9,0.07333333333333333,0.0,0.3754117704498363,49.05,79.53511833505755
101,101,101,and,49.38,49.5,100.0,0.12,3,0.04,0.030000000000001137,0.17219206341401447,49.44,71.73162953967596
102,102,102,bare,49.53,50.01,100.0,0.48,4,0.12,0.5399999999999991,0.2846485756052951,49.77,76.67383272768475
103,103,103,the,50.55,50.7,100.0,0.15,3,0.049999999999999996,0.0,0.2287795927858276,50.625,76.85012668628806
104,104,104,lone,50.7,51.09,100.0,0.39,4,0.0975,0.0,0.40322096312170136,50.895,83.05789146095657
105,105,105,and,51.09,51.24,100.0,0.15,3,0.049999999999999996,0.0,0.21574760273166188,51.165000000000006,74.47196999922595
106,106,106,level,51.24,51.57,100.0,0.33,5,0.066,0.0,0.517325223032697,51.405,80.5659464911939
107,107,107,sands,51.57,52.2,100.0,0.63,5,0.126,0.02999999999999403,0.2254500357961724,51.885000000000005,74.45136223302312
108,108,108,stretch,52.23,52.89,100.0,0.66,7,0.09428571428571429,0.3299999999999983,0.17710539337557837,52.56,98.02105804415858
109,109,109,far,53.22,53.61,100.0,0.39,3,0.13,0.0,0.2760486458483642,53.415,76.12748323451035
110,110,110,away,53.61,53.97,100.0,0.36,4,0.09,0.0,0.1197931981912287,53.79,70.54380322671683
