,Unnamed: 0.1,Unnamed: 0.1.1,Word,Start,End,Conf,time_spent,length,std_time_spent,post_space,amplitude,time,pitch
83,83,83,look,51.0,51.3,100.0,0.3,4,0.075,0.0,0.6884156478716111,51.15,183.11418311344488
84,84,84,on,51.3,51.51,100.0,0.21,2,0.105,0.0,1.0,51.405,152.64586946416375
85,85,85,my,51.51,51.69,100.0,0.18,2,0.09,0.0,0.8376341440674294,51.6,140.62068817073802
86,86,86,works,51.69,52.2,100.0,0.51,5,0.10200000000000001,0.0,0.7170533941775098,51.945,187.88118005293308
87,87,87,ye,52.2,52.35,100.0,0.15,2,0.075,0.0,0.6119082043623636,52.275000000000006,146.69587880635052
88,88,88,mighty,52.35,52.92,100.0,0.57,6,0.09499999999999999,0.030000000000001137,0.5593708367217142,52.635000000000005,151.37893730259304
89,89,89,and,52.95,53.1,100.0,0.15,3,0.049999999999999996,0.0,0.529531460814041,53.025000000000006,71.78927670337866
90,90,90,despair,53.1,53.94,100.0,0.84,7,0.12,1.5,0.6934619045065549,53.52,112.11626850340235
91,91,91,nothing,55.44,55.98,100.0,0.54,7,0.07714285714285715,0.0,0.4334308823228635,55.71,147.70367770048708
92,92,92,beside,55.98,56.43,100.0,0.45,6,0.075,0.0,0.4997665841573447,56.205,147.32184810397015
93,93,93,remains,56.43,57.15,100.0,0.72,7,0.10285714285714286,0.9299999999999997,0.3892945316364714,56.79,141.76522053864326
94,94,94,round,58.08,58.35,100.0,0.27,5,0.054000000000000006,0.0,0.5998375329926056,58.215,159.5453681996163
95,95,95,the,58.35,58.41,100.0,0.06,3,0.02,0.0,0.25228906526078354,58.38,194.57880559994453
96,96,96,decay,58.41,58.89,100.0,0.48,5,0.096,0.0,0.38647892710488085,58.65,141.58835822056707
97,97,97,of,58.89,59.04,100.0,0.15,2,0.075,0.0,0.24542409315561248,58.965,158.44360197709975
98,98,98,that,59.04,59.25,100.0,0.21,4,0.0525,0.0,0.3091744456839757,59.145,213.27361175381395
99,99,99,colossal,59.25,59.79,100.0,0.54,8,0.0675,0.0,0.4850320243213727,59.52,159.45721727171875
100,100,100,wreck,59.79,60.21,100.0,0.42,5,0.08399999999999999,0.4200000000000017,0.30537089774926707,60.0,139.51717895527523
101,101,101,boundless,60.63,61.26,100.0,0.63,9,0.07,0.0,0.5236815744724064,60.945,119.1047552664123
102,102,102,and,61.26,61.41,100.0,0.15,3,0.049999999999999996,0.030000000000001137,0.5603439986475458,61.335,74.97837719649333
103,103,103,beth,61.44,61.95,67.5575,0.51,4,0.1275,0.038312999999995156,0.4284837851769399,61.695,81.02463639740125
104,104,104,lone,61.988313,62.58,100.0,0.591687,4,0.14792175,0.030000000000001137,0.5338106424534254,62.2841565,111.63653373144564
105,105,105,and,62.61,62.82,100.0,0.21,3,0.06999999999999999,0.0,0.48687940393620127,62.715,109.00910796767194
106,106,106,level,62.82,63.24,100.0,0.42,5,0.08399999999999999,0.0,0.49420028623873596,63.03,163.14235987407218
107,107,107,sands,63.24,63.78,100.0,0.54,5,0.10800000000000001,0.030000000000001137,0.5753419092512435,63.510000000000005,160.71612685772675
108,108,108,stretch,63.81,64.26,100.0,0.45,7,0.0642857142857143,0.0,0.4147803938445735,64.035,160.28389147278594
109,109,109,far,64.26,64.62,100.0,0.36,3,0.12,0.0,0.32555191359728797,64.44,151.9901002111181
110,110,110,away,64.62,65.13,100.0,0.51,4,0.1275,0.0,0.284037559090342,64.875,134.64253672315942
