,Unnamed: 0.1,Unnamed: 0.1.1,Word,Start,End,Conf,time_spent,length,std_time_spent,post_space,amplitude,time,pitch
18,18,18,in,26.76,26.91,100.0,0.15,2,0.075,0.0,0.1766924331992026,26.835,
19,19,19,the,26.91,27.06,100.0,0.15,3,0.049999999999999996,0.0,0.14550539587531336,26.985,
20,20,20,desert,27.06,27.75,100.0,0.69,6,0.11499999999999999,4.050000000000001,0.1222371286650397,27.405,68.55208413504604
21,21,22,knew,31.8,32.1,67.8195,0.3,4,0.075,0.0,0.7252419206381217,31.950000000000003,102.72044500710366
22,22,23,them,32.1,32.55,100.0,0.45,4,0.1125,0.09000000000000341,0.42006596299655335,32.325,74.73223694063039
23,23,24,on,32.64,32.85,100.0,0.21,2,0.105,0.0,0.366057028159675,32.745000000000005,70.61684170209692
24,24,25,the,32.85,32.94,100.0,0.09,3,0.03,0.0,0.23072863342136543,32.895,69.58865481883012
25,25,26,sand,32.94,33.63,100.0,0.69,4,0.1725,0.6899999999999977,0.3164998020189575,33.285,84.42857846326447
26,26,27,half,34.32,34.71,100.0,0.39,4,0.0975,0.0,0.3917172045113437,34.515,81.71449013438296
27,27,28,sung,34.71,35.19,59.9444,0.48,4,0.12,1.2899999999999991,0.20380562593247847,34.95,69.47515158182536
28,28,29,a,36.48,36.51,100.0,0.03,1,0.03,0.0,0.2743410525465562,36.495,
29,29,30,shattered,36.51,37.23,100.0,0.72,9,0.08,0.060000000000002274,0.394430404640086,36.87,128.68510900972046
30,30,31,visage,37.29,37.86,100.0,0.57,6,0.09499999999999999,0.0,0.25423469931204656,37.575,82.57772246789202
31,31,32,lies,37.86,38.7,100.0,0.84,4,0.21,1.1400000000000006,0.20183705841677624,38.28,
32,32,33,whose,39.84,40.05,100.0,0.21,5,0.041999999999999996,0.0,0.2526700174351043,39.945,83.54271435927438
33,33,34,frown,40.05,40.71,100.0,0.66,5,0.132,0.0,0.6088689527404361,40.38,81.12976818796302
34,34,35,and,40.71,41.04,100.0,0.33,3,0.11,0.0,0.2937311219485633,40.875,
35,35,36,wrinkled,41.04,41.85,100.0,0.81,8,0.10125,0.05999999999999517,0.3177847490223444,41.445,80.39462976568005
36,36,37,lip,41.91,42.33,100.0,0.42,3,0.13999999999999999,0.0,0.2604632919226385,42.12,89.99602483874119
37,37,38,and,42.33,42.6,100.0,0.27,3,0.09000000000000001,0.0,0.2108005791964251,42.465,85.90420137602254
38,38,39,sneer,42.6,43.44,100.0,0.84,5,0.16799999999999998,0.0,0.3840918440566117,43.02,90.86452637771896
39,39,40,of,43.44,43.59,100.0,0.15,2,0.075,0.11999999999999744,0.15963722795729152,43.515,
40,40,41,cold,43.71,44.34,100.0,0.63,4,0.1575,0.0,0.4709236674301882,44.025000000000006,88.89296001935746
41,41,42,command,44.34,45.06,100.0,0.72,7,0.10285714285714286,2.039999999999999,0.4678107595508757,44.7,79.066284580582
42,42,43,tell,47.1,47.43,100.0,0.33,4,0.0825,0.060000000000002274,0.8056554717407212,47.265,122.33389342844926
43,43,44,that,47.49,47.67,100.0,0.18,4,0.045,0.0,0.7224818194963993,47.58,106.36865244475145
44,44,45,it's,47.67,47.82,100.0,0.15,4,0.0375,0.0,0.2014544060324184,47.745000000000005,96.00504426202771
45,45,46,sculptor,47.82,48.66,100.0,0.84,8,0.105,0.0,0.40848553238159635,48.24,86.15188377478758
46,46,47,well,48.66,49.32,100.0,0.66,4,0.165,0.060000000000002274,0.4500800642689734,48.99,86.30690795067036
47,47,48,those,49.38,49.89,100.0,0.51,5,0.10200000000000001,0.0,0.24136247571330327,49.635000000000005,68.5047480690157
48,48,49,passions,49.89,50.67,100.0,0.78,8,0.0975,0.030000000000001137,0.1371535132994469,50.28,140.19931091930982
49,49,50,read,50.7,51.15,100.0,0.45,4,0.1125,0.030000000000001137,0.18987074990421224,50.925,71.06813341259853
50,50,51,which,51.18,51.48,100.0,0.3,5,0.06,0.0,0.15828103571890748,51.33,74.67589447772401
51,51,52,yet,51.48,51.81,100.0,0.33,3,0.11,0.0,0.16568968558974675,51.645,69.5909888112285
52,52,53,survive,51.81,52.5,100.0,0.69,7,0.09857142857142856,4.770000000000003,0.20877016448029787,52.155,69.84728494455612
53,53,55,stamped,57.27,57.9,100.0,0.63,7,0.09,0.0,0.4834842718217256,57.585,83.33652445259831
54,54,56,on,57.9,58.02,100.0,0.12,2,0.06,0.0,0.5281788496302509,57.96,
55,55,57,these,58.02,58.47,100.0,0.45,5,0.09,0.14999999999999858,0.3439470375623468,58.245000000000005,
56,56,58,lifeless,58.62,59.34,100.0,0.72,8,0.09,1.0499999999999972,0.3747704054240825,58.98,90.00038879402611
57,57,59,the,60.39,62.46,100.0,2.07,3,0.69,0.0,0.18504609096413202,61.425,91.80815474143367
58,58,60,hand,62.46,62.91,100.0,0.45,4,0.1125,0.0,0.7567755169278032,62.685,101.10259818628262
59,59,61,that,62.91,63.09,100.0,0.18,4,0.045,0.0,0.4634794185235597,63.0,90.3821679799046
60,60,62,mocked,63.09,63.51,100.0,0.42,6,0.06999999999999999,0.0,0.3534036174037149,63.3,91.05782208266119
61,61,63,them,63.51,63.75,100.0,0.24,4,0.06,1.0499999999999972,0.21909692987033158,63.63,
62,62,64,in,64.8,64.936597,47.8264,0.136597,2,0.0682985,0.0,0.1722700657270032,64.86829850000001,
63,63,65,the,64.936597,65.07,100.0,0.133403,3,0.04446766666666666,0.0,0.34223063603874226,65.0032985,
64,64,66,heart,65.07,65.61,100.0,0.54,5,0.10800000000000001,0.0,0.2484993859421153,65.34,82.0126996578353
65,65,67,that,65.61,65.82,100.0,0.21,4,0.0525,0.0,0.12944517646166245,65.715,
66,66,68,fed,65.82,66.39,100.0,0.57,3,0.18999999999999997,3.6599999999999966,0.12513436439676684,66.10499999999999,75.89278001230362
67,67,69,and,70.05,70.2,100.0,0.15,3,0.049999999999999996,0.0,0.6492480062164439,70.125,103.81879072698544
68,68,70,on,70.2,70.38,100.0,0.18,2,0.09,0.0,0.8649754726271383,70.28999999999999,156.61856367587745
69,69,71,the,70.38,70.5,100.0,0.12,3,0.04,0.0,0.5126975757761331,70.44,134.55476863080148
70,70,72,pedestal,70.5,71.28,100.0,0.78,8,0.0975,0.12000000000000455,0.4160810091755518,70.89,95.56792326157083
71,71,73,these,71.4,72.03,100.0,0.63,5,0.126,0.0,0.4825013791065274,71.715,102.72942215318864
72,72,74,words,72.03,72.75,100.0,0.72,5,0.144,0.0,0.5342069109610826,72.39,110.76667532136352
73,73,75,appear,72.75,73.14,100.0,0.39,6,0.065,2.4000000000000057,0.34323570299082534,72.945,89.17984740631199
74,74,76,my,75.54,75.9,100.0,0.36,2,0.18,0.0,0.9134941484083232,75.72,80.08168084019982
75,75,77,name,75.9,76.38,100.0,0.48,4,0.12,0.0,1.0,76.14,112.80120510022466
76,76,78,is,76.38,76.68,100.0,0.3,2,0.15,0.0899999999999892,0.6549932357456717,76.53,138.13809004087435
77,77,79,ozymandias,76.77,78.12,100.0,1.35,10,0.135,0.44999999999998863,0.5846464323743639,77.445,107.718875660371
78,78,80,king,78.57,79.23,100.0,0.66,4,0.165,0.0899999999999892,0.7993769331750792,78.9,137.6372109889608
79,79,81,of,79.32,79.65,100.0,0.33,2,0.165,0.0,0.5528979710749122,79.485,111.0198087342361
80,80,82,kings,79.65,80.58,100.0,0.93,5,0.186,2.1599999999999966,0.5215337371650527,80.11500000000001,105.62391859469328
81,81,83,look,82.74,83.1,100.0,0.36,4,0.09,0.0,0.5861245706330405,82.91999999999999,138.02610071115774
82,82,84,on,83.1,83.28,100.0,0.18,2,0.09,0.0,0.8288182161023662,83.19,154.1327901991873
83,83,85,my,83.28,83.58,100.0,0.3,2,0.15,0.0,0.9427888943365411,83.43,142.67694037730746
84,84,86,works,83.58,84.45,100.0,0.87,5,0.174,0.0,0.3747204061049414,84.015,132.4890553611944
85,85,87,ye,84.45,84.84,100.0,0.39,2,0.195,0.0,0.7001928298454232,84.64500000000001,111.82687176524912
86,86,88,mighty,84.84,85.8,100.0,0.96,6,0.16,0.8400000000000034,0.4770276648010707,85.32,99.64172615702044
87,87,89,and,86.64,86.94,100.0,0.3,3,0.09999999999999999,0.0,0.8145216047615468,86.78999999999999,96.01241165475268
88,88,90,despair,86.94,87.81,100.0,0.87,7,0.12428571428571429,1.259999999999991,0.6615359104378974,87.375,86.49165575771582
89,89,91,the,89.07,91.86,71.0398,2.79,3,0.93,0.269999999999996,0.2049915434413518,90.465,82.74695342780421
90,90,92,nothing,92.13,92.82,100.0,0.69,7,0.09857142857142856,0.0,0.4117014275187246,92.475,85.34652581005153
91,91,93,beside,92.82,93.6,100.0,0.78,6,0.13,0.0,0.2848819288596909,93.21,80.42314267761243
92,92,94,remains,93.6,94.14,100.0,0.54,7,0.07714285714285715,1.9500000000000028,0.23341798523632964,93.87,72.27297612612614
93,93,95,round,96.09,96.57,100.0,0.48,5,0.096,0.0,0.7325067005686885,96.33,102.39232005368603
94,94,96,the,96.57,96.69,100.0,0.12,3,0.04,0.0,0.6340319530119904,96.63,102.63652034377799
95,95,97,decay,96.69,97.32,100.0,0.63,5,0.126,0.0,0.5328689163027478,97.005,90.1083803003808
96,96,98,of,97.32,97.5,100.0,0.18,2,0.09,0.0,0.2995913787910532,97.41,68.70070100931996
97,97,99,that,97.5,97.77,100.0,0.27,4,0.0675,0.0,0.39334283350132077,97.635,72.83769105039786
98,98,100,colossal,97.77,98.79,100.0,1.02,8,0.1275,0.0,0.3008168587411718,98.28,71.23905071862686
99,99,101,wreck,98.79,99.45,100.0,0.66,5,0.132,0.9299999999999926,0.21084343439788023,99.12,69.29332154160356
100,100,102,boundless,100.38,101.55,100.0,1.17,9,0.13,0.21000000000000796,0.45529348949990783,100.965,118.40803044470644
101,101,103,and,101.76,102.18,100.0,0.42,3,0.13999999999999999,0.0899999999999892,0.21217696261847618,101.97,
102,102,104,bare,102.27,102.75,100.0,0.48,4,0.12,1.2000000000000028,0.31247987774685915,102.51,77.72689536152762
103,103,105,the,103.95,104.94,100.0,0.99,3,0.33,0.0,0.1992509053776465,104.445,81.64860822131129
104,104,106,lone,104.94,105.42,100.0,0.48,4,0.12,0.0,0.6759627469377955,105.18,88.88426159199855
105,105,107,and,105.42,105.69,100.0,0.27,3,0.09000000000000001,0.060000000000002274,0.47281079326597775,105.555,85.72081157711358
106,106,108,level,105.75,106.26,100.0,0.51,5,0.10200000000000001,0.0,0.44482697343415106,106.005,81.5692971116364
107,107,109,sands,106.26,106.86,100.0,0.6,5,0.12,0.3299999999999983,0.297936429461872,106.56,76.0343030181785
108,108,110,stretch,107.19,108.0,100.0,0.81,7,0.11571428571428573,0.0,0.24516147564297638,107.595,79.0391712459155
109,109,111,far,108.0,108.63,100.0,0.63,3,0.21,0.0,0.3840103345447918,108.315,83.52917683145442
110,110,112,away,108.63,109.17,100.0,0.54,4,0.135,0.0,0.296423725338461,108.9,88.9521859153122
