,Unnamed: 0.1,Unnamed: 0.1.1,Word,Start,End,Conf,time_spent,length,std_time_spent,post_space,amplitude,time,pitch
21,21,21,near,11.43,11.67,100.0,0.24,4,0.06,0.0,0.674862787477534,11.55,79.7096584082148
22,22,22,them,11.67,12.09,100.0,0.42,4,0.105,0.120000000000001,0.5685297536185704,11.88,101.65066491929822
23,23,23,on,12.21,12.39,100.0,0.18,2,0.09,0.0,0.496128538505774,12.3,77.37782311435667
24,24,24,the,12.39,12.45,100.0,0.06,3,0.02,0.0,0.34960379507352374,12.42,77.97488586524514
25,25,25,sand,12.45,13.02,100.0,0.57,4,0.1425,0.3000000000000007,0.38684253989728185,12.735,76.49058357733756
26,26,26,half,13.32,13.59,100.0,0.27,4,0.0675,0.0,0.7498658085498485,13.455,91.15211022846326
27,27,27,sunk,13.59,14.1,100.0,0.51,4,0.1275,0.2699999999999996,0.5789924733870291,13.845,101.03156398641406
28,28,28,a,14.37,14.46,100.0,0.09,1,0.09,0.0,0.872721132152788,14.415,79.65731199549188
29,29,29,shattered,14.46,14.94,100.0,0.48,9,0.05333333333333333,0.0,0.5630903174966959,14.7,76.05287192105952
30,30,30,visage,14.94,15.39,100.0,0.45,6,0.075,0.0,0.7047601842527362,15.165,91.31710968719308
31,31,31,lies,15.39,16.08,100.0,0.69,4,0.1725,0.360000000000003,0.5655175040612614,15.735,102.58958032962515
32,32,32,whose,16.44,16.65,100.0,0.21,5,0.041999999999999996,0.0,0.5406071093738891,16.545,80.16472254645093
33,33,33,frown,16.65,17.16,100.0,0.51,5,0.10200000000000001,0.0,0.7615912222226837,16.905,76.18537785197967
34,34,34,and,17.16,17.37,100.0,0.21,3,0.06999999999999999,0.0,0.5913554783114005,17.265,93.79820310689388
35,35,35,wrinkled,17.37,17.82,100.0,0.45,8,0.05625,0.030000000000001137,0.6406380917405764,17.595,93.72935382187735
36,36,36,lip,17.85,18.21,100.0,0.36,3,0.12,0.4499999999999993,0.3960420489460989,18.03,89.42888542552427
37,37,37,and,18.66,18.75,100.0,0.09,3,0.03,0.0,0.7115005027330288,18.705,75.04516961797161
38,38,38,sneer,18.75,19.35,100.0,0.6,5,0.12,0.0,0.7372375681756613,19.05,97.95235148352921
39,39,39,of,19.35,19.56,100.0,0.21,2,0.105,0.0,0.5574741021955966,19.455,103.94337977199483
40,40,40,cold,19.56,19.86,100.0,0.3,4,0.075,0.0,0.5948655819795594,19.71,67.90810686705657
41,41,41,command,19.86,20.43,100.0,0.57,7,0.08142857142857142,0.4499999999999993,0.457532893999562,20.145,69.48967367726856
42,42,42,tell,20.88,21.18,100.0,0.3,4,0.075,0.0,1.0,21.03,89.28792485715049
43,43,43,that,21.18,21.36,100.0,0.18,4,0.045,0.0,0.7304137590887838,21.27,88.03170762046773
44,44,44,it's,21.36,21.51,100.0,0.15,4,0.0375,0.0,0.49151750457120785,21.435,97.97041648758261
45,45,45,sculptor,21.51,22.11,100.0,0.6,8,0.075,0.0,0.4515654165695322,21.81,77.98259644385493
46,46,46,well,22.11,22.47,100.0,0.36,4,0.09,0.0,0.6187731470674374,22.29,73.8191510198509
47,47,47,those,22.47,22.77,100.0,0.3,5,0.06,0.0,0.6633823547976798,22.62,105.6086140970619
48,48,48,passions,22.77,23.37,100.0,0.6,8,0.075,0.0,0.6335411883823117,23.07,103.18620147516361
49,49,49,read,23.37,23.76,100.0,0.39,4,0.0975,0.0,0.39434154758016005,23.565,68.54473226717622
50,50,50,which,23.76,24.03,100.0,0.27,5,0.054000000000000006,0.0,0.4614529631607665,23.895000000000003,133.71958281203436
51,51,51,yet,24.03,24.36,100.0,0.33,3,0.11,0.0,0.5138034141417999,24.195,86.62284433608792
52,52,52,survive,24.36,25.08,100.0,0.72,7,0.10285714285714286,0.6000000000000014,0.6819135035778782,24.72,101.4360665050332
53,53,53,stamped,25.68,26.165991,100.0,0.485991,7,0.06942728571428572,0.024008999999999503,0.5472538300042876,25.9229955,83.77372513335428
54,54,54,tony,26.19,26.64,64.7126,0.45,4,0.1125,0.0,0.6945819264444689,26.415,110.77779396716184
55,55,55,these,26.64,26.88,100.0,0.24,5,0.048,0.5100000000000016,0.5023399613181868,26.76,99.21033647232609
56,56,56,lifeless,27.39,27.99,100.0,0.6,8,0.075,0.0,0.49071374109067084,27.69,109.17336517949813
57,57,57,things,27.99,28.56,100.0,0.57,6,0.09499999999999999,1.9200000000000017,0.5780489631717491,28.275,96.55442737657567
58,58,58,the,30.48,30.63,100.0,0.15,3,0.049999999999999996,0.0,0.7723235573762344,30.555,
59,59,59,hand,30.63,30.99,100.0,0.36,4,0.09,0.0,0.5971565361779619,30.81,73.15424809839739
60,60,60,that,30.99,31.14,100.0,0.15,4,0.0375,0.0,0.5413086463931249,31.065,69.74286800310936
61,61,61,mocked,31.14,31.5,100.0,0.36,6,0.06,0.0,0.591553086470453,31.32,70.92248860174435
62,62,62,them,31.5,31.86,100.0,0.36,4,0.09,0.480000000000004,0.40598853288385517,31.68,81.46986992059523
63,63,63,and,32.34,32.425052,58.4677,0.085052,3,0.028350666666666666,0.0,0.5351209826727028,32.382526,
64,64,64,the,32.425052,32.493442,100.0,0.06839,3,0.02279666666666667,0.0,0.5108463238018237,32.459247000000005,
65,65,65,art,32.493442,32.79,85.8778,0.296558,3,0.09885266666666666,0.0,0.6304872404856778,32.641721000000004,78.64399500008085
66,66,66,that,32.79,32.94,100.0,0.15,4,0.0375,0.0,0.43589517310764714,32.864999999999995,76.63978876944908
67,67,67,fed,32.94,33.33,100.0,0.39,3,0.13,1.0799999999999983,0.48120637859879917,33.135,72.69912417222832
68,68,68,and,34.41,34.53,100.0,0.12,3,0.04,0.0,0.5657310444872443,34.47,70.24191915219244
69,69,69,on,34.53,34.71,100.0,0.18,2,0.09,0.0,0.7989110395405399,34.620000000000005,76.57865612680301
70,70,70,the,34.71,34.83,100.0,0.12,3,0.04,0.0,0.5389690817476428,34.77,75.70413659848623
71,71,71,pedestal,34.83,35.49,100.0,0.66,8,0.0825,0.0,0.5438388022208894,35.16,80.99157749849883
72,72,72,these,35.49,35.85,100.0,0.36,5,0.072,0.0,0.5132184747265824,35.67,98.870941696521
73,73,73,words,35.85,36.21,100.0,0.36,5,0.072,0.0,0.5003166204791407,36.03,102.60959175867674
74,74,74,appear,36.21,36.66,100.0,0.45,6,0.075,1.7700000000000031,0.43761815268191645,36.435,73.49715956848877
75,75,75,my,38.43,38.94,100.0,0.51,2,0.255,0.030000000000001137,0.7948808340213611,38.685,70.89581930868762
76,76,76,name,38.97,39.57,100.0,0.6,4,0.15,0.030000000000001137,0.6968672396960972,39.27,76.30653139249362
77,77,77,is,39.6,39.99,100.0,0.39,2,0.195,0.14999999999999858,0.5712430429383129,39.795,95.16140648061952
78,78,78,ozymandias,40.14,41.31,100.0,1.17,10,0.11699999999999999,0.11999999999999744,0.6966670305881891,40.725,77.27397526689819
79,79,79,king,41.43,41.82,100.0,0.39,4,0.0975,0.0,0.6422128633005677,41.625,82.7172608943389
80,80,80,of,41.82,42.0,100.0,0.18,2,0.09,0.0,0.4052559719757895,41.91,
81,81,81,kings,42.0,42.72,100.0,0.72,5,0.144,0.75,0.5408939919427633,42.36,117.58027988057634
82,82,82,look,43.47,43.8,100.0,0.33,4,0.0825,0.0,0.7608024393811488,43.635,104.77119415760652
83,83,83,on,43.8,43.95,100.0,0.15,2,0.075,0.0,0.8648016925837766,43.875,82.70479919255256
84,84,84,my,43.95,44.13,100.0,0.18,2,0.09,0.0,0.9624923409577318,44.040000000000006,79.927501433864
85,85,85,works,44.13,44.52,100.0,0.39,5,0.078,0.0,0.6144403576267597,44.325,79.40973575937034
86,86,86,ye,44.52,44.67,100.0,0.15,2,0.075,0.0,0.5464010432943797,44.595,82.65854154887354
87,87,87,mighty,44.67,45.21,100.0,0.54,6,0.09000000000000001,0.0,0.8523776984548036,44.94,81.37872276325278
88,88,88,and,45.21,45.33,100.0,0.12,3,0.04,0.0,0.5520701889603141,45.27,
89,89,89,despair,45.33,46.08,100.0,0.75,7,0.10714285714285714,4.710000000000001,0.8070653403192876,45.705,101.84613684211405
90,90,90,nothing,50.79,51.12,100.0,0.33,7,0.047142857142857146,0.0,0.5814523393795094,50.955,74.06168477325998
91,91,91,beside,51.12,51.6,100.0,0.48,6,0.08,0.0,0.6114751213047437,51.36,70.06272833174216
92,92,92,remains,51.6,52.2,100.0,0.6,7,0.08571428571428572,0.8099999999999952,0.6071561448364257,51.900000000000006,88.32959549696201
93,93,93,round,53.01,53.31,100.0,0.3,5,0.06,0.0,0.6279488599589002,53.16,76.36385373483819
94,94,94,the,53.31,53.4,100.0,0.09,3,0.03,0.0,0.6619823853097384,53.355,85.43473961482096
95,95,95,decay,53.4,53.88,100.0,0.48,5,0.096,0.0,0.6087605566387314,53.64,74.01734451326553
96,96,96,of,53.88,54.12,100.0,0.24,2,0.12,0.0,0.52270057325758,54.0,
97,97,97,that,54.12,54.36,100.0,0.24,4,0.06,0.0,0.6172075870843924,54.24,102.40223479664803
98,98,98,colossal,54.36,54.93,100.0,0.57,8,0.07125,0.060000000000002274,0.6340717854318744,54.645,80.61383956725406
99,99,99,wreck,54.99,55.35,100.0,0.36,5,0.072,0.4799999999999969,0.38220665352073757,55.17,75.80537750143486
100,100,100,boundless,55.83,56.7,100.0,0.87,9,0.09666666666666666,0.0,0.599673101776803,56.265,77.27845330218878
101,101,101,and,56.7,56.85,100.0,0.15,3,0.049999999999999996,0.0,0.4827472817015248,56.775000000000006,73.1609309959293
102,102,102,bare,56.85,57.36,100.0,0.51,4,0.1275,0.240000000000002,0.5181912372923055,57.105,123.84928089982255
103,103,103,the,57.6,57.78,100.0,0.18,3,0.06,0.0,0.8105432874913834,57.69,
104,104,104,lone,57.78,58.38,100.0,0.6,4,0.15,0.0,0.5931473550120239,58.08,
105,105,105,and,58.38,58.47,100.0,0.09,3,0.03,0.0,0.5243883148004719,58.425,
106,106,106,level,58.47,58.83,100.0,0.36,5,0.072,0.0,0.452034229262257,58.65,69.04670848803522
107,107,107,sands,58.83,59.46,100.0,0.63,5,0.126,1.019999999999996,0.41782099696051617,59.145,106.37249774725733
108,108,108,stretch,60.48,60.87,100.0,0.39,7,0.055714285714285716,0.0,0.6076980835323215,60.675,73.80083224060544
109,109,109,far,60.87,61.2,100.0,0.33,3,0.11,0.0,0.5306983968377266,61.035,71.06207923717561
110,110,110,away,61.2,61.59,100.0,0.39,4,0.0975,0.0,0.4890516750109256,61.395,72.28197995227495
