,word,start,end,time_spent,pitch,intensity,post_pause
32,absurd,8.91,9.459999999999999,0.5499999999999994,129.5631398447104,65.21160277511149,0.04
33,absurdity,9.64,10.280000000000001,0.6400000000000006,82.99689398402495,64.05498107972763,0.12999999999999987
34,abundance,8.545,9.254999999999999,0.7099999999999999,76.47878408149619,62.71380135468442,0.16000000000000036
35,abundant,8.68,9.24,0.5600000000000005,172.45982889945586,61.50608566411078,0.0600000000000005
36,acceptable,6.029999999999999,6.710000000000001,0.6800000000000006,74.07103214793116,61.142159109062774,0.05999999999999915
37,accepted,5.866666666666667,6.44,0.5733333333333336,110.01563311636721,61.33976034404089,0.06
38,accident,7.772,8.328,0.5559999999999999,87.55596285624547,62.13428105465342,0.3000000000000001
39,accidentally,3.17,3.79,0.62,166.2943477494524,67.24179251224447,0.08
40,accommodation,4.62,5.36,0.7400000000000002,125.55504326587332,62.09358625137857,0.4399999999999995
41,accompanied,6.133333333333334,6.64,0.506666666666666,153.1623257979525,65.56606951120533,0.040000000000000306
42,accompany,4.34,4.8,0.4600000000000004,117.45539054292853,62.45108465234708,0.0733333333333329
43,accompanying,3.7800000000000002,4.41,0.6299999999999999,126.68442645447486,65.70393305846422,0.0400000000000002
44,accomplish,4.02,4.49,0.4700000000000002,129.80258961193772,63.45640668248853,0.03999999999999975
45,accomplished,4.053333333333334,4.72,0.6666666666666664,47.15550843294232,58.244456512041666,0.4066666666666667
46,accomplishing,9.08,9.68,0.5999999999999996,165.69127127980255,67.53729254333899,0.0199999999999995
47,accomplishment,2.26,2.86,0.6000000000000001,41.43767815524789,54.61001581678484,0.2800000000000002
48,accomplishments,11.98,12.92,0.9399999999999996,102.14888329885277,58.31282500158558,0.3000000000000007
49,accord,9.15,9.55,0.40000000000000036,146.472576858072,64.58393742724614,0.06999999999999935
50,accordance,10.14,10.7,0.5599999999999987,141.2406219932568,59.22212319830445,0.0400000000000009
51,according,5.48,5.8999999999999995,0.41999999999999926,167.82833840464008,59.13181084102015,0.03000000000000065
52,accordingly,7.346666666666667,7.8999999999999995,0.5533333333333332,101.05692062133683,62.09748223259195,0.19333333333333327
53,account,7.065454545454545,7.505454545454546,0.4399999999999999,74.8402552556685,60.362758845978924,0.24199999999999985
54,accounted,8.33,8.84,0.5099999999999998,166.02643965215424,65.962920265946,0.03999999999999955
55,accumulated,7.76,8.52,0.7599999999999998,43.97676349089439,53.88980780707208,0.0
56,accuracy,14.52,15.14,0.620000000000001,30.61341178672873,60.27698721995923,
57,accurate,4.55,5.029999999999999,0.47999999999999976,72.6971384126802,60.24495831159449,0.07
58,accurately,11.22,11.84,0.6199999999999992,108.82210560588892,54.99838146393137,0.120000000000001
59,accusation,2.52,3.1500000000000004,0.6300000000000001,36.315775502731256,59.639779597620645,0.5899999999999999
60,accuse,7.130000000000001,7.71,0.5799999999999996,90.60188457018464,60.340032988390156,0.28000000000000025
61,accuser,7.52,7.92,0.4000000000000003,90.61167473247151,66.11164451951045,0.5800000000000001
62,accustomed,4.7,5.42,0.7199999999999998,121.44304741023925,65.63386415734293,0.04
63,achieved,0.78,1.52,0.74,78.56012819612245,55.64172735468163,0.94
64,acknowledge,3.7133333333333334,4.226666666666667,0.5133333333333332,162.07338134336246,67.25946349268135,0.13333333333333328
65,acknowledged,2.875,3.45,0.5750000000000002,183.08958623214406,68.63933131793493,0.05
66,acknowledging,4.1,4.8,0.7000000000000002,223.94362253917225,71.77106102821186,0.0600000000000005
67,acknowledgment,11.06,11.72,0.6600000000000001,166.14701472570127,68.7386015628715,0.0399999999999991
68,acquaintance,3.836,4.492,0.6559999999999999,120.56581969307535,62.083161382166296,0.4999999999999999
69,acquaintant,9.78,10.4,0.620000000000001,188.35909307825904,57.955880899665374,0.0600000000000005
70,acquainted,6.2,6.66,0.4599999999999999,77.002426130158,58.33459814796559,0.0199999999999995
71,acquiesce,13.04,13.68,0.6400000000000006,117.56678798626882,66.52475969111556,0.0
72,acquired,11.88,12.46,0.5800000000000001,155.05843127564543,63.953685906519965,
73,acre,13.36,13.72,0.3600000000000012,35.075484806804965,61.04799581076998,
74,acres,3.9,4.32,0.4200000000000004,159.19054943229597,67.36140008147339,0.04
75,across,5.7325,6.1025,0.37000000000000005,79.4080043801416,63.58774885566221,0.037499999999999825
76,act,7.78,8.053333333333333,0.2733333333333337,87.27173910897193,61.179119036836944,0.04666666666666653
77,acted,7.6,7.9,0.3000000000000007,131.77351397729586,59.28776729068573,0.0599999999999996
78,acting,7.4399999999999995,7.78,0.3400000000000003,94.836545113099,63.18879931918481,0.03999999999999955
79,action,8.428,8.84,0.4120000000000001,64.03344238581953,59.61319951565114,0.34999999999999987
80,active,11.89,12.370000000000001,0.47999999999999954,77.27373125827434,54.793283337312246,0.1899999999999995
81,activity,5.5,6.08,0.5800000000000001,145.13823684585464,64.01539914777646,0.43000000000000016
82,actual,3.84,4.3100000000000005,0.4700000000000002,84.73859670355634,62.1037496815423,0.08000000000000004
83,actually,5.345000000000001,5.734999999999999,0.3899999999999997,91.73520882413735,60.58436742693143,0.0749999999999999
84,acuteness,10.9,11.4,0.5,69.89634083079287,61.63706685234365,0.0399999999999991
85,ad,1.62,1.94,0.3199999999999998,73.60175706887277,66.23121398881179,0.48
86,adam,3.94,4.26,0.3199999999999998,206.2625410077184,71.08770946204986,0.0600000000000005
87,add,9.18,9.43,0.2499999999999995,101.01469596342818,64.57477884063329,0.050000000000000655
88,adde,4.26,4.68,0.4199999999999999,211.65647550965625,62.586822558973736,0.3200000000000003
89,added,5.912,6.228,0.3159999999999998,133.84610682548362,65.83912397481517,0.1644444444444445
90,addibiver,6.76,7.42,0.6600000000000001,142.62220963025703,65.47766088121283,0.6799999999999997
91,addict,0.76,1.02,0.26,203.13307311662305,68.45566522389332,0.06
92,adding,6.18,6.58,0.4000000000000003,188.92776553379784,72.82282447134104,0.0599999999999996
93,addition,10.6,11.059999999999999,0.45999999999999996,147.94288781163183,67.21235264561238,0.040000000000000896
94,additional,3.3,3.8,0.5,170.90904468950652,67.8399001392629,0.04
95,address,3.26,3.755,0.495,140.32996571109794,64.30497954891835,0.4500000000000003
96,addressed,9.020000000000001,9.479999999999999,0.4599999999999995,76.92003211964456,60.54014488890234,0.05333333333333367
97,addressing,1.05,1.46,0.41000000000000003,131.14720223766074,64.22309227698943,0.03
98,addy,0.7,0.96,0.26,204.283495097432,68.74951580860372,0.04
99,adhere,9.34,9.8,0.4600000000000008,183.5937687368592,61.17538215570781,0.0399999999999991
100,adjacent,12.88,13.3,0.4199999999999999,142.914542055091,69.38678836862427,0.0399999999999991
101,adjoining,8.46,8.97,0.5099999999999998,67.6408149542195,66.74271207142868,0.04
102,adjusted,13.26,13.7,0.4399999999999995,90.37935441637666,59.81091022025525,0.0400000000000009
103,administrating,3.7,4.4,0.7000000000000002,151.82319804340514,64.08016824579144,0.0599999999999996
104,administration,2.7,3.52,0.8199999999999998,85.46337391385666,64.52805811187065,0.06
105,admirable,3.71,4.25,0.5399999999999998,184.81194253325685,69.01123603229458,0.05000000000000025
106,admiralty,4.58,5.15,0.5699999999999998,94.22951768929269,60.11148308242058,0.32000000000000023
107,admirari,8.4,9.1,0.6999999999999993,83.87029706749159,66.72212151813935,0.8200000000000003
108,admiration,9.24,9.945,0.7050000000000001,142.96456610080804,66.52081645661676,0.345
109,admiring,1.84,2.4,0.5599999999999998,180.55543702239785,64.95742630266753,0.06
110,admit,10.68,11.02,0.3399999999999998,109.45469924203292,58.19382811861299,0.0400000000000009
111,admitted,9.379999999999999,9.805,0.4249999999999998,143.40953155384128,65.51804907770934,0.10000000000000006
112,adopted,1.64,2.04,0.4000000000000001,116.47947353261002,65.31989871290301,0.04
113,adopting,7.206666666666667,7.566666666666666,0.3599999999999997,114.40345900462627,58.43996027463434,0.026666666666666502
114,adoring,2.88,3.38,0.5,84.86211612791006,61.98412887546214,0.04
115,adorn,15.04,15.42,0.3800000000000008,190.01153249147265,68.5290528119299,0.0400000000000009
116,advance,6.26,6.7,0.4400000000000004,85.78897090939667,65.84440831087545,0.04
117,advanced,9.32,9.81,0.4900000000000002,110.43523566643694,63.350418977215796,0.0199999999999995
118,advantage,7.63,8.185,0.5549999999999996,124.58661919659477,64.53615764426365,0.0133333333333336
119,advantageous,3.44,4.2,0.7600000000000002,149.95246022780017,67.54744793141188,0.0599999999999996
120,advantages,5.18,6.02,0.8399999999999999,99.40002907745908,62.875279543136784,0.3200000000000003
121,adventures,2.46,3.08,0.6200000000000001,127.26173050642134,63.77092223212489,0.20000000000000015
122,adversary,5.16,5.84,0.6799999999999997,28.85087274855913,62.689759304753565,0.2199999999999997
123,advertised,1.52,2.16,0.6400000000000001,116.09247005004516,63.046285782218334,0.02
124,advertisement,5.22,6.02,0.7999999999999998,112.7252471662014,60.870906210257296,
125,advertisements,0.3,1.16,0.8599999999999999,122.3296981556072,68.75189649084001,0.1600000000000001
126,advice,3.85,4.3,0.45000000000000007,87.20847762141074,61.47658828407177,0.4449999999999999
127,advise,7.82,8.36,0.5399999999999991,69.74865910114606,66.62459886698907,0.1400000000000005
128,advised,12.8,13.28,0.4799999999999986,67.25689876338583,65.72857486321449,
129,advising,6.98,7.5,0.5199999999999996,105.94261918950669,69.4875563581106,0.04
130,advocate,8.9,9.52,0.6199999999999992,46.762324753008514,54.482965521529074,0.2599999999999998
131,affair,12.12,12.68,0.5600000000000005,97.11000454663738,61.31002214946914,0.2800000000000011
132,affairs,7.6,8.07,0.46999999999999953,53.7826861613059,63.05220803232617,0.3600000000000003
133,affect,6.63,7.029999999999999,0.3999999999999999,62.70433407866921,54.88500661918916,0.06
134,affected,12.95,13.469999999999999,0.5199999999999996,117.56238183764408,55.661267201205376,0.08000000000000004
135,affecting,2.18,2.72,0.54,135.83816879061663,56.91501618072322,0.0399999999999995
136,affection,9.581999999999999,10.112,0.53,99.55466406600132,62.59255378025962,0.05999999999999997
137,affectionate,9.94,10.62,0.6799999999999997,125.58909346128182,59.85545461367738,0.0200000000000013
138,affectionately,6.87,7.6000000000000005,0.7300000000000004,55.33597136229428,57.638193247962846,0.0899999999999999
139,affirmative,6.94,7.58,0.6399999999999997,183.4817957157636,65.38108923877128,
140,affliction,5.6,6.18,0.5800000000000001,107.35742019137231,60.726091094354025,0.8399999999999999
141,affluents,8.46,9.0,0.5399999999999991,147.05235899266276,65.13108306658924,0.0199999999999995
142,afford,1.4,1.86,0.4600000000000002,72.51305264608867,68.37577496934512,0.0599999999999998
143,afforded,5.0,5.5,0.5,160.88787657374186,60.29409681427253,0.0599999999999996
144,afraid,3.75375,4.1762500000000005,0.42249999999999993,132.65712106984296,62.247047042873824,0.11499999999999994
145,afresh,7.04,7.54,0.5,98.95347680931256,61.796823573137296,0.6399999999999997
146,africa's,1.7,2.16,0.4600000000000002,92.19510965967098,57.28366649081304,0.1399999999999996
147,afrighted,5.88,6.38,0.5,91.41394851147824,68.42265993828828,0.0600000000000005
148,after,5.412881355932203,5.7105084745762715,0.2976271186440678,102.6565092281638,62.819227660601484,0.06542372881355932
149,afternoon,7.475555555555555,8.046666666666667,0.571111111111111,129.19544674200313,62.52200046034591,0.18571428571428594
150,afternoon's,0.48,1.02,0.54,140.00699056508833,60.00791839750332,0.04
151,afterward,7.286666666666666,7.846666666666667,0.56,129.3007791960608,64.38746849064613,0.47333333333333344
152,afterwards,6.21,6.824999999999999,0.6149999999999999,80.3535221818644,60.633100203431006,0.31500000000000045
153,again,8.040000000000001,8.377358490566039,0.33735849056603767,121.46187852029277,64.61197642631717,0.41666666666666674
154,against,6.24,6.617647058823529,0.37764705882352945,89.09905922130099,61.258019753398926,0.05764705882352933
155,age,7.540000000000001,7.878,0.3379999999999999,131.7462868119763,64.23750361097117,0.3649999999999999
156,ages,7.080000000000001,7.513333333333333,0.4333333333333331,123.10507402562313,64.39025211996795,0.15999999999999978
157,aggered,11.0,11.38,0.3800000000000008,103.25678000616068,65.01858683888815,0.0599999999999987
158,aggressively,8.74,9.26,0.5199999999999996,81.54335160465769,54.70581598383472,0.0600000000000005
159,agitated,6.7,7.35,0.6499999999999999,104.91869669710474,64.83683165750203,0.1400000000000001
160,agitation,8.4,9.075,0.675,65.40697595075783,62.879171174350056,0.13
161,ago,7.11,7.35,0.2399999999999999,102.05100590069678,61.91184358825948,0.5233333333333335
162,agonies,10.08,10.52,0.4399999999999995,33.327897968734256,60.62162121302593,0.5800000000000001
163,agony,9.113333333333333,9.573333333333332,0.45999999999999996,107.50787338794994,63.17427975627078,0.8466666666666661
164,agostino,5.64,6.34,0.7000000000000002,146.7241825223208,67.35540023278773,0.3600000000000003
165,agree,4.21,4.46,0.24999999999999994,204.85948681968756,72.60413847965685,0.04
166,agreeable,7.86,8.32,0.4599999999999999,134.45394860802813,71.82250207984663,0.0399999999999991
167,agreed,7.746666666666667,8.126666666666667,0.3799999999999997,135.56091357846992,64.52672492114051,0.0533333333333329
168,ah,7.46,7.694285714285714,0.23428571428571424,100.78607954201594,62.63617884705497,0.3885714285714285
169,ahead,9.84,10.18,0.3399999999999998,68.18561999495948,59.63692078292496,
170,aid,7.135,7.355,0.2200000000000001,148.78565493326215,68.835030690775,0.026666666666666502
171,aide,3.58,3.78,0.1999999999999997,100.56422423802243,60.87113343050666,0.02
172,aimed,7.78,8.08,0.2999999999999998,91.96704116417384,63.71230572232265,0.0199999999999995
173,aiming,4.18,4.62,0.4400000000000004,219.5340199111392,71.47891238709178,0.0599999999999996
174,ain,5.1,5.38,0.2800000000000002,179.08311126270956,69.04112760941581,0.04
175,air,7.001538461538461,7.247692307692308,0.2461538461538462,187.80853366360736,69.8097119849628,0.08999999999999993
176,airlong,2.34,2.86,0.52,183.7368781060066,74.54315454718568,0.06
177,alabastar,1.74,2.44,0.7,143.60900656191745,63.95978991031341,0.6200000000000001
178,alacrity,4.1,4.7,0.6000000000000005,112.0158952397589,60.985298288570654,0.3399999999999998
179,alarm,8.064444444444444,8.45111111111111,0.38666666666666644,185.13053692898447,70.66375869296928,0.16250000000000006
180,alarmed,0.5,1.02,0.52,198.1011945321152,70.60521154775172,0.04
181,alarming,4.95,5.35,0.39999999999999986,104.609633475436,66.6158337362676,0.46999999999999975
182,alarms,4.28,4.8,0.5199999999999996,172.7084088143659,69.86376848357557,0.0200000000000004
183,alas,6.789999999999999,7.48,0.6900000000000004,56.2700993101616,63.99486729335159,0.5
184,alasticity,4.46,5.2,0.7400000000000002,119.6700962677678,66.3059374846971,
185,alders,11.34,11.72,0.3800000000000008,123.49530816080032,59.89698933726992,0.0199999999999995
186,alert,8.86,9.22,0.3600000000000012,195.163399953416,69.76971722966697,0.0199999999999995
187,alexander,5.919999999999999,6.406666666666666,0.48666666666666697,158.56219387011058,62.105577150645615,0.0266666666666662
188,alexander's,8.6,9.2,0.5999999999999996,165.78653878943177,61.880316429256126,0.0400000000000009
189,alia,13.04,13.42,0.3800000000000008,249.67625998239217,70.00746254255122,0.0600000000000005
190,aliakim,2.6,3.36,0.7599999999999998,64.91143545470541,59.08884376705213,0.3800000000000003
191,alien,5.84,6.36,0.5200000000000005,291.38757551435657,70.81524096537504,0.0599999999999996
192,alight,13.84,14.24,0.4000000000000003,172.69959847919532,65.2135565736276,0.0199999999999995
193,alive,3.69,4.135,0.4449999999999998,129.89649328279165,64.29145530963402,0.40999999999999986
194,alive's,8.76,9.18,0.4199999999999999,228.98807316703304,72.05710931314742,0.0199999999999995
195,all,5.659719626168225,5.851869158878505,0.19214953271028032,154.52384190730228,69.97330690021023,0.09886255924170613
196,allegian,9.04,9.58,0.5400000000000009,187.56990878110136,68.60632108945238,0.0600000000000005
197,allen,8.146666666666667,8.508888888888889,0.3622222222222222,173.84485110671173,70.63062089771856,0.08250000000000016
198,allen's,6.015,6.39,0.3750000000000001,156.96003640720528,71.71594553100975,0.0300000000000001
199,allens,8.985,9.415,0.4299999999999999,129.06200484243487,67.73685727881598,0.31000000000000005
200,alleviation,6.96,7.82,0.8600000000000003,151.66333056344595,60.81519115655042,0.08
201,alliance,11.68,12.18,0.5,83.60288066688172,64.07928367419852,0.0600000000000005
202,allow,5.745,6.045,0.29999999999999993,118.57679947739832,70.68411033819655,0.05999999999999987
203,allowed,4.64,4.965,0.3250000000000002,181.77032636618208,69.33150275884225,0.03499999999999988
204,alluding,8.58,8.99,0.40999999999999964,192.37325186155533,69.5670859715412,0.029999999999999548
205,almost,6.121818181818182,6.512727272727273,0.39090909090909065,145.72370436466736,66.66892341844103,0.052727272727272956
206,alone,6.771666666666667,7.236666666666667,0.4649999999999999,145.49115884713538,68.11314726006842,0.31166666666666654
207,along,9.809999999999999,10.120000000000001,0.31,162.9075776544323,63.447908983043725,0.1933333333333331
208,aloud,10.86,11.1,0.2400000000000002,137.30661543570574,71.2045113441617,0.0400000000000009
209,alps,7.88,8.273333333333333,0.39333333333333315,76.79022660825161,62.28682788681757,0.24666666666666595
210,already,5.664,6.0976,0.43359999999999993,195.87335285342886,68.40392135168513,0.13090909090909086
211,alright,9.72,10.1,0.379999999999999,146.70138574415728,66.34291558807273,0.3800000000000008
212,also,5.891578947368421,6.2768421052631584,0.3852631578947372,82.2196864530438,66.06645018184088,0.16315789473684186
213,alteration,10.16,10.84,0.6799999999999997,58.31587234904937,67.06077302264531,0.5800000000000001
214,alterations,6.96,7.6,0.6399999999999997,130.478881708186,67.30775735050061,0.0200000000000004
215,altered,8.0,8.28,0.2799999999999993,166.6253670001853,67.19613654600006,0.0400000000000009
216,altheasa,6.62,7.14,0.5199999999999996,128.56564223666425,64.23545994635577,0.1200000000000001
217,although,9.14,9.45,0.31000000000000033,192.96784759555536,67.70334644018331,0.07499999999999986
218,altogether,7.1085714285714285,7.737142857142857,0.6285714285714288,144.13419786886288,64.92356005031546,0.17428571428571432
219,alumination,7.96,8.78,0.8199999999999994,154.35973845343415,63.593146988045,0.8399999999999999
220,aluminato,4.86,5.52,0.6599999999999993,225.48463186278585,72.65651677218966,0.04
221,always,7.0390476190476186,7.392857142857143,0.3538095238095239,180.210739335153,68.14251124639433,0.06523809523809523
222,am,4.841276595744681,4.973191489361702,0.1319148936170211,200.11610443800495,68.32017278527134,0.08723404255319146
223,amazement,7.96,8.74,0.7800000000000002,197.4961232292448,62.33852157278659,0.08
224,amazing,8.13,8.57,0.4399999999999997,103.54699888003813,65.12977254777533,0.03000000000000065
225,ambassador,2.02,2.74,0.72,58.43477535873612,61.59147189282352,0.3499999999999998
226,ambition,1.22,1.67,0.45,148.48954109567524,66.39507236446644,0.02
227,ambitious,3.58,4.14,0.5599999999999996,64.14824740082517,62.01673902296147,0.08
228,ambling,8.12,8.5,0.3800000000000008,215.52957024704332,70.58164034464365,0.0199999999999995
229,amendicant,5.56,6.16,0.6000000000000005,169.0314679925724,61.680381733047085,0.04
230,america,10.66,11.12,0.4599999999999991,88.05228444650979,67.71547327972989,0.6800000000000015
231,amiable,3.42,4.013333333333333,0.5933333333333335,163.3422738586983,65.79344896301222,0.29333333333333317
232,amicably,7.88,8.38,0.5000000000000009,54.28615761199135,61.28550992650625,0.0599999999999987
233,amidst,4.67,5.15,0.47999999999999976,100.00798793681389,66.60380029389208,0.0400000000000002
234,ammunition,7.9,8.56,0.6600000000000001,56.664134336871534,57.53225068285566,0.4599999999999991
235,among,5.735862068965518,6.040689655172414,0.30482758620689654,165.7179569728746,67.21069403536234,0.046896551724137966
236,amongst,4.72,5.135,0.41500000000000004,120.62200852088213,63.008212534780355,0.065
237,amount,11.5,11.84,0.3399999999999998,121.83966446811394,67.50416365469212,0.0199999999999995
238,ample,4.74,5.12,0.3799999999999999,157.4638999223762,63.69898255768904,0.0999999999999996
239,amsterdam,7.702857142857143,8.365714285714287,0.6628571428571429,68.43519499455958,59.66839040061994,0.4114285714285718
240,amusements,8.88,9.48,0.5999999999999996,172.37029316083598,67.62400411202486,0.0399999999999991
241,an,6.2838848920863315,6.3568345323741005,0.07294964028776975,160.82958137701826,66.22711768639375,0.07050359712230221
242,ancestor,2.58,3.24,0.6600000000000001,113.05032807853205,60.8077085294864,0.1799999999999997
243,ancestors,3.626666666666667,4.306666666666667,0.68,127.30696758992654,62.622715596135926,0.09999999999999976
244,ancestral,1.98,2.64,0.6600000000000001,121.37174564067512,64.32200419499827,0.2999999999999998
245,anchored,13.24,13.58,0.3399999999999998,50.45437188652642,58.79814860698397,0.0399999999999991
246,ancient,11.13,11.469999999999999,0.3399999999999998,141.78963439539856,64.78020434745699,0.03999999999999977
247,and,6.173036175710594,6.305116279069767,0.13208010335917308,117.90801099536283,62.276788065796914,0.060917905623787925
248,andrea,7.137391304347826,7.620869565217391,0.48347826086956525,77.78634261103113,62.98546323985293,0.30588235294117644
249,andrea's,6.84,7.5,0.6600000000000001,68.55177364131839,62.46971354300359,0.0599999999999996
250,andrews,9.825,10.434999999999999,0.6099999999999999,84.91671248694136,64.66321067470915,0.46499999999999986
251,ange,1.88,2.34,0.4599999999999999,63.59326750930887,57.8926918469455,
252,angel,3.36,3.76,0.3999999999999999,153.54666654897431,66.46251102809804,0.06
253,anger,7.5183333333333335,7.876666666666666,0.3583333333333336,124.49900488899421,66.79836948052113,0.3424999999999998
254,angle,3.84,4.18,0.3399999999999998,147.47834139789398,63.94638147374698,0.8399999999999999
255,angles,0.9,1.38,0.4799999999999998,147.70036167830787,60.68501400107239,0.02
256,angry,4.912,5.3,0.3880000000000002,110.87568692317788,65.81065864299123,0.0499999999999999
257,anicma,0.38,0.88,0.5,242.82235367861944,64.90290630105125,0.0799999999999999
258,animal,5.255,5.65,0.3950000000000001,165.9878509387865,69.45146900294345,0.08499999999999999
259,animated,5.32,5.859999999999999,0.5399999999999998,104.97274474025966,62.581689762460016,0.04000000000000045
260,ankicy,4.06,4.66,0.6000000000000005,174.79630304017866,66.73898439871135,0.08
261,annihilated,4.12,5.04,0.92,182.43563913406828,64.12955899785783,0.1200000000000001
262,anniversary,3.62,4.18,0.5599999999999996,138.08760356348805,71.9091652846586,0.0600000000000005
263,announced,1.46,1.84,0.3800000000000001,142.32397374744951,70.6783271668378,0.02
264,annoy,5.46,5.82,0.3600000000000003,98.63131673560056,64.30948143077006,0.0599999999999996
265,annoying,2.38,2.76,0.3799999999999999,94.23299107237608,61.47847524545389,0.02
266,annual,11.96,12.34,0.379999999999999,171.51903088824608,64.44494632283295,0.0600000000000005
267,anopolis,12.2,12.8,0.6000000000000014,143.99703354435349,65.53957027888808,0.2999999999999989
268,another,6.046206896551724,6.37448275862069,0.3282758620689656,182.53513818376726,69.10782686627333,0.1721428571428571
269,answer,10.817777777777778,11.18888888888889,0.3711111111111108,83.42022779874382,62.96048910299089,0.07750000000000004
270,answered,6.261538461538462,6.627692307692308,0.3661538461538458,99.08110304267305,62.660012808533935,0.1483333333333333
271,answering,0.12,0.72,0.6,61.31548457432709,59.16447213779597,0.08
272,ant,11.52,11.8,0.2800000000000011,129.49075686234423,59.86404809340795,0.0599999999999987
273,antario,4.5,5.12,0.6200000000000001,156.81074741743913,66.79208241906831,0.5
274,anticipated,9.4,10.38,0.9800000000000004,87.04875112019374,56.89174564779742,0.8199999999999985
275,antithee,3.78,4.2,0.4200000000000004,136.43602015325092,61.53205045129163,0.04
276,anxieties,0.62,1.46,0.84,182.44790470824287,71.67483836384906,0.02
277,anxiety,3.14,3.86,0.7199999999999998,131.54675339207006,65.4008137598898,0.1
278,anxious,4.166666666666667,4.5633333333333335,0.39666666666666667,108.78762415921112,65.02795400184846,0.03333333333333325
279,anxiously,0.78,1.38,0.5999999999999999,90.53517536259253,59.58010841273865,0.6800000000000002
280,any,6.168636363636364,6.376818181818181,0.20818181818181805,173.0165169297004,68.15442201233441,0.06659090909090916
281,anybody,3.66,4.105714285714286,0.44571428571428556,170.10554423228976,66.02745753171735,0.08571428571428576
282,anyhow,11.85,12.34,0.4900000000000002,151.941466702208,60.87794708433982,0.4000000000000003
283,anyone,9.14,9.566666666666668,0.42666666666666675,75.02084859166763,67.03832365428205,0.18666666666666665
284,anything,6.097777777777777,6.5274074074074075,0.4296296296296297,130.1286767529643,63.11555048657692,0.15439999999999984
285,apability,1.14,1.9,0.76,70.37200799391113,64.99288001192652,0.5
286,apart,4.78,5.226666666666667,0.4466666666666665,102.9972999254582,60.81992152978128,0.16666666666666682
287,apartment,8.34,8.78,0.4399999999999995,107.96401910457249,59.34578870493222,0.04
288,apologize,0.72,1.44,0.72,139.75204654203375,71.53296150314624,0.02
289,apostolical,11.32,12.04,0.7199999999999989,153.2421420637323,65.57208905201635,0.0400000000000009
290,apothecary,9.5,10.26,0.7599999999999998,145.7919771952469,62.90554514204892,0.2799999999999993
291,apparent,5.84,6.28,0.43999999999999995,106.76834527476514,62.922131384479066,0.04
292,apparently,9.82,10.296000000000001,0.47599999999999965,111.74099049337003,63.84896424976948,0.060000000000000095
