,Word,Start,End,length,time_spent,std_time_spent,speed,post_space,time
55,the,32.08,32.14,3,0.0600000000000022,0.020000000000000732,49.9999999999981,0.10000000000000142,32.11
56,outside,32.24,32.6,7,0.3599999999999994,0.05142857142857134,19.444444444444475,0.05999999999999517,32.42
57,world,32.66,33.04,5,0.3800000000000025,0.0760000000000005,13.157894736842016,1.3599999999999994,32.849999999999994
58,except,34.4,34.8,6,0.3999999999999986,0.06666666666666643,15.000000000000052,0.020000000000003126,34.599999999999994
59,the,34.82,34.9,3,0.0799999999999983,0.0266666666666661,37.5000000000008,0.060000000000002274,34.86
60,america,34.96,35.52,7,0.5600000000000023,0.08000000000000032,12.499999999999948,0.19999999999999574,35.24
61,soscoria,35.72,36.5,8,0.7800000000000011,0.09750000000000014,10.25641025641024,0.11999999999999744,36.11
62,japan,36.62,37.18,5,0.5600000000000023,0.11200000000000046,8.928571428571392,0.11999999999999744,36.9
63,at,37.3,37.44,2,0.1400000000000005,0.07000000000000026,14.285714285714228,0.020000000000003126,37.37
64,the,37.46,37.54,3,0.0799999999999983,0.0266666666666661,37.5000000000008,0.0799999999999983,37.5
65,enemies,37.62,38.24,7,0.6200000000000045,0.08857142857142922,11.290322580645078,0.9199999999999946,37.93
66,although,39.16,39.5,8,0.3400000000000034,0.042500000000000426,23.52941176470565,0.0799999999999983,39.33
67,i,39.58,39.64,1,0.0600000000000022,0.0600000000000022,16.666666666666035,0.0799999999999983,39.61
68,often,39.72,40.0,5,0.2800000000000011,0.056000000000000216,17.857142857142783,0.03999999999999915,39.86
69,wondered,40.04,40.46,8,0.4200000000000017,0.05250000000000021,19.04761904761897,0.060000000000002274,40.25
70,about,40.52,40.78,5,0.259999999999998,0.0519999999999996,19.23076923076938,0.03999999999999915,40.650000000000006
71,the,40.82,40.88,3,0.0600000000000022,0.020000000000000732,49.9999999999981,0.09999999999999432,40.85
72,also,40.98,41.22,4,0.240000000000002,0.0600000000000005,16.66666666666653,0.060000000000002274,41.099999999999994
73,the,41.28,41.36,3,0.0799999999999983,0.0266666666666661,37.5000000000008,0.060000000000002274,41.32
74,world,41.42,41.82,5,0.3999999999999986,0.07999999999999971,12.500000000000044,0.7800000000000011,41.620000000000005
75,i,42.6,42.68,1,0.0799999999999983,0.0799999999999983,12.500000000000266,0.0799999999999983,42.64
76,thought,42.76,42.96,7,0.2000000000000028,0.02857142857142897,34.9999999999995,0.03999999999999915,42.86
77,i,43.0,43.06,1,0.0600000000000022,0.0600000000000022,16.666666666666035,0.0799999999999983,43.03
78,would,43.14,43.28,5,0.1400000000000005,0.0280000000000001,35.714285714285566,0.01999999999999602,43.21
79,have,43.3,43.34,4,0.0400000000000062,0.01000000000000155,99.99999999998435,0.03999999999999915,43.32
80,spend,43.38,43.74,5,0.3599999999999994,0.07199999999999987,13.88888888888891,0.01999999999999602,43.56
81,the,43.76,43.82,3,0.0600000000000022,0.020000000000000732,49.9999999999981,0.0799999999999983,43.79
82,entire,43.9,44.3,6,0.3999999999999986,0.06666666666666643,15.000000000000052,0.04000000000000625,44.099999999999994
83,my,44.34,44.48,2,0.1399999999999934,0.0699999999999967,14.285714285714953,0.0800000000000054,44.41
84,life,44.56,44.92,4,0.3599999999999994,0.08999999999999984,11.111111111111128,0.05999999999999517,44.74
85,in,44.98,45.08,2,0.1000000000000014,0.0500000000000007,19.99999999999972,0.060000000000002274,45.03
86,north,45.14,45.38,5,0.240000000000002,0.048000000000000397,20.83333333333316,0.03999999999999915,45.260000000000005
87,korea,45.42,45.84,5,0.4200000000000017,0.08400000000000034,11.904761904761855,0.45999999999999375,45.63
88,until,46.3,46.6,5,0.3000000000000042,0.060000000000000844,16.66666666666643,0.0799999999999983,46.45
89,everything,46.68,47.18,10,0.5,0.05,20.0,0.0799999999999983,46.93
90,southern,47.26,47.64,8,0.3800000000000025,0.04750000000000031,21.052631578947228,0.03999999999999915,47.45
91,its,47.68,47.92,3,0.240000000000002,0.08000000000000067,12.499999999999895,0.01999999999999602,47.8
92,hands,47.94,48.44,5,0.5,0.1,10.0,1.6000000000000014,48.19
93,when,50.04,50.18,4,0.1400000000000005,0.03500000000000013,28.571428571428456,0.020000000000003126,50.11
94,i,50.2,50.24,1,0.0399999999999991,0.0399999999999991,25.000000000000533,0.03999999999999915,50.22
95,was,50.28,50.42,3,0.1400000000000005,0.046666666666666835,21.428571428571345,0.03999999999999915,50.35
96,the,50.46,50.5,3,0.0399999999999991,0.013333333333333032,75.0000000000016,0.03999999999999915,50.480000000000004
97,seven,50.54,50.84,5,0.3000000000000042,0.060000000000000844,16.66666666666643,0.01999999999999602,50.69
98,years,50.86,51.12,5,0.259999999999998,0.0519999999999996,19.23076923076938,0.0800000000000054,50.989999999999995
99,old,51.2,51.6,3,0.3999999999999986,0.13333333333333286,7.500000000000027,0.5399999999999991,51.400000000000006
100,i,52.14,52.22,1,0.0799999999999983,0.0799999999999983,12.500000000000266,0.0799999999999983,52.18
101,saw,52.3,52.48,3,0.1799999999999997,0.059999999999999894,16.666666666666693,0.04000000000000625,52.39
102,my,52.52,52.64,2,0.1199999999999974,0.0599999999999987,16.666666666667023,0.10000000000000142,52.58
103,first,52.74,53.08,5,0.3399999999999963,0.06799999999999926,14.705882352941336,0.0799999999999983,52.91
104,public,53.16,53.52,6,0.3600000000000065,0.06000000000000108,16.666666666666362,0.0799999999999983,53.34
105,excuse,53.6,54.12,6,0.519999999999996,0.086666666666666,11.538461538461627,0.020000000000003126,53.86
106,him,54.14,54.26,3,0.1199999999999974,0.039999999999999133,25.000000000000533,0.7000000000000028,54.2
107,but,54.96,55.08,3,0.1199999999999974,0.039999999999999133,25.000000000000533,0.0799999999999983,55.019999999999996
108,i,55.16,55.22,1,0.0600000000000022,0.0600000000000022,16.666666666666035,0.060000000000002274,55.19
109,thought,55.28,55.4,7,0.1199999999999974,0.017142857142856772,58.33333333333458,0.03999999999999915,55.34
110,my,55.44,55.56,2,0.1200000000000045,0.06000000000000225,16.666666666666035,0.0799999999999983,55.5
111,life,55.64,55.96,4,0.3200000000000003,0.08000000000000007,12.49999999999999,0.060000000000002274,55.8
112,in,56.02,56.1,2,0.0799999999999983,0.03999999999999915,25.000000000000533,0.03999999999999915,56.06
113,north,56.14,56.38,5,0.240000000000002,0.048000000000000397,20.83333333333316,0.05999999999999517,56.260000000000005
114,carolina's,56.44,56.94,10,0.5,0.05,20.0,0.10000000000000142,56.69
115,normal,57.04,57.42,6,0.3800000000000025,0.06333333333333376,15.78947368421042,0.8200000000000003,57.230000000000004
116,my,58.24,58.36,2,0.1199999999999974,0.0599999999999987,16.666666666667023,0.0799999999999983,58.3
117,family,58.44,58.82,6,0.3800000000000025,0.06333333333333376,15.78947368421042,0.060000000000002274,58.629999999999995
118,was,58.88,59.04,3,0.1599999999999966,0.0533333333333322,18.7500000000004,0.0799999999999983,58.96
119,not,59.12,59.3,3,0.1799999999999997,0.059999999999999894,16.666666666666693,0.060000000000002274,59.209999999999994
120,poor,59.36,59.74,4,0.3800000000000025,0.09500000000000063,10.526315789473614,0.35999999999999943,59.55
121,and,60.1,60.22,3,0.1199999999999974,0.039999999999999133,25.000000000000533,0.0799999999999983,60.16
122,myself,60.3,60.86,6,0.5600000000000023,0.09333333333333371,10.714285714285673,0.6199999999999974,60.58
123,had,61.48,61.62,3,0.1400000000000005,0.046666666666666835,21.428571428571345,0.0800000000000054,61.55
124,never,61.7,61.96,5,0.259999999999998,0.0519999999999996,19.23076923076938,0.0799999999999983,61.83
125,experienced,62.04,62.64,11,0.6000000000000014,0.054545454545454675,18.33333333333329,0.060000000000002274,62.34
126,the,62.7,62.76,3,0.0599999999999951,0.019999999999998366,50.00000000000403,0.060000000000002274,62.730000000000004
127,hunger,62.82,63.26,6,0.4399999999999977,0.07333333333333296,13.636363636363706,0.5,63.04
128,for,63.76,63.92,3,0.1600000000000037,0.053333333333334565,18.749999999999567,0.05999999999999517,63.84
129,one,63.98,64.18,3,0.2000000000000099,0.06666666666666997,14.999999999999254,0.05999999999998806,64.08
130,day,64.24,64.44,3,0.2000000000000028,0.0666666666666676,14.999999999999789,0.0799999999999983,64.34
131,in,64.52,64.6,2,0.0799999999999983,0.03999999999999915,25.000000000000533,0.10000000000000853,64.56
132,nineteen,64.7,65.12,8,0.4200000000000017,0.05250000000000021,19.04761904761897,0.0799999999999983,64.91
133,ninety,65.2,65.5,6,0.2999999999999971,0.04999999999999952,20.00000000000019,0.09999999999999432,65.35
134,five,65.6,66.02,4,0.4200000000000017,0.10500000000000043,9.523809523809485,0.2400000000000091,65.81
135,my,66.26,66.38,2,0.1199999999999903,0.05999999999999515,16.666666666668007,0.0799999999999983,66.32
136,mom,66.46,66.7,3,0.2400000000000091,0.08000000000000303,12.499999999999526,0.060000000000002274,66.58
137,brought,66.76,67.02,7,0.2599999999999909,0.03714285714285585,26.923076923077865,0.1600000000000108,66.89
138,home,67.18,67.44,4,0.2599999999999909,0.06499999999999773,15.384615384615923,0.04000000000000625,67.31
139,a,67.48,67.54,1,0.0600000000000022,0.0600000000000022,16.666666666666035,0.03999999999999204,67.51
140,letter,67.58,67.96,6,0.3799999999999954,0.06333333333333256,15.789473684210716,0.44000000000001194,67.77
141,from,68.4,68.66,4,0.2599999999999909,0.06499999999999773,15.384615384615923,0.0799999999999983,68.53
142,a,68.74,68.8,1,0.0600000000000022,0.0600000000000022,16.666666666666035,0.10000000000000853,68.77
143,coca's,68.9,69.42,6,0.519999999999996,0.086666666666666,11.538461538461627,0.060000000000002274,69.16
144,sister,69.48,70.02,6,0.539999999999992,0.08999999999999868,11.111111111111274,0.38000000000000966,69.75
145,in,70.4,70.56,2,0.1599999999999966,0.0799999999999983,12.500000000000266,0.09999999999999432,70.48
146,red,70.66,71.06,3,0.4000000000000057,0.13333333333333522,7.499999999999893,1.019999999999996,70.86
147,when,72.08,72.28,4,0.2000000000000028,0.0500000000000007,19.99999999999972,0.0,72.18
148,you,72.28,72.36,3,0.0799999999999983,0.0266666666666661,37.5000000000008,0.09999999999999432,72.32
149,read,72.46,72.76,4,0.3000000000000113,0.07500000000000283,13.333333333332828,0.03999999999999204,72.61
150,this,72.8,73.14,4,0.3400000000000034,0.08500000000000085,11.764705882352825,0.29999999999999716,72.97
151,or,73.44,73.6,2,0.1599999999999966,0.0799999999999983,12.500000000000266,0.1600000000000108,73.52
152,five,73.76,74.06,4,0.2999999999999971,0.07499999999999928,13.33333333333346,0.0799999999999983,73.91
153,family,74.14,74.5,6,0.3599999999999994,0.059999999999999894,16.666666666666693,0.060000000000002274,74.32
154,members,74.56,75.14,7,0.5799999999999983,0.08285714285714262,12.068965517241416,0.1799999999999926,74.85
155,on,75.32,75.44,2,0.1200000000000045,0.06000000000000225,16.666666666666035,0.060000000000002274,75.38
156,that,75.5,75.64,4,0.1400000000000005,0.03500000000000013,28.571428571428456,0.04000000000000625,75.57
157,you,75.68,75.76,3,0.0799999999999983,0.0266666666666661,37.5000000000008,0.0799999999999983,75.72
158,exist,75.84,76.38,5,0.539999999999992,0.1079999999999984,9.259259259259396,0.12000000000000455,76.11
159,in,76.5,76.62,2,0.1200000000000045,0.06000000000000225,16.666666666666035,0.0799999999999983,76.56
160,this,76.7,76.9,4,0.2000000000000028,0.0500000000000007,19.99999999999972,0.09999999999999432,76.80000000000001
161,world,77.0,77.46,5,0.4599999999999937,0.09199999999999874,10.869565217391452,0.8200000000000074,77.22999999999999
162,because,78.28,78.84,7,0.5600000000000023,0.08000000000000032,12.499999999999948,0.35999999999999943,78.56
163,we,79.2,79.28,2,0.0799999999999983,0.03999999999999915,25.000000000000533,0.0799999999999983,79.24000000000001
164,have,79.36,79.52,4,0.1599999999999966,0.03999999999999915,25.000000000000533,0.020000000000010232,79.44
165,an,79.54,79.6,2,0.059999999999988,0.029999999999994,33.333333333339965,0.0800000000000125,79.57
166,item,79.68,80.06,4,0.3799999999999954,0.09499999999999885,10.52631578947381,0.03999999999999204,79.87
167,for,80.1,80.24,3,0.1400000000000005,0.046666666666666835,21.428571428571345,0.04000000000000625,80.16999999999999
168,the,80.28,80.34,3,0.0600000000000022,0.020000000000000732,49.9999999999981,0.0799999999999983,80.31
169,past,80.42,80.86,4,0.4399999999999977,0.10999999999999943,9.090909090909138,0.0,80.64
170,day,80.86,81.18,3,0.3200000000000074,0.10666666666666913,9.374999999999783,1.2399999999999949,81.02000000000001
171,we,82.42,82.54,2,0.1200000000000045,0.06000000000000225,16.666666666666035,0.05999999999998806,82.48
172,are,82.6,82.7,3,0.1000000000000085,0.033333333333336164,29.99999999999744,0.03999999999999204,82.65
173,lying,82.74,83.04,5,0.3000000000000113,0.06000000000000226,16.666666666666035,0.03999999999999204,82.89
174,on,83.08,83.16,2,0.0799999999999983,0.03999999999999915,25.000000000000533,0.04000000000000625,83.12
175,the,83.2,83.28,3,0.0799999999999983,0.0266666666666661,37.5000000000008,0.09999999999999432,83.24000000000001
176,floor,83.38,83.8,5,0.4200000000000017,0.08400000000000034,11.904761904761855,0.0799999999999983,83.59
177,together,83.88,84.44,8,0.5600000000000023,0.07000000000000028,14.285714285714228,0.4399999999999977,84.16
178,and,84.88,85.24,3,0.3599999999999994,0.11999999999999979,8.333333333333346,0.9200000000000017,85.06
179,over,86.16,86.6,4,0.4399999999999977,0.10999999999999943,9.090909090909138,0.04000000000000625,86.38
180,this,86.64,86.88,4,0.2399999999999948,0.0599999999999987,16.666666666667023,0.0799999999999983,86.75999999999999
181,are,86.96,87.06,3,0.1000000000000085,0.033333333333336164,29.99999999999744,0.060000000000002274,87.00999999999999
182,so,87.12,87.3,2,0.1799999999999926,0.0899999999999963,11.111111111111567,0.12000000000000455,87.21000000000001
183,weak,87.42,87.82,4,0.3999999999999915,0.09999999999999787,10.000000000000211,0.980000000000004,87.62
184,we,88.8,88.94,2,0.1400000000000005,0.07000000000000026,14.285714285714228,0.0799999999999983,88.87
185,are,89.02,89.18,3,0.1600000000000108,0.05333333333333693,18.74999999999873,0.05999999999998806,89.1
186,ready,89.24,89.54,5,0.3000000000000113,0.06000000000000226,16.666666666666035,0.09999999999999432,89.39
187,to,89.64,89.78,2,0.1400000000000005,0.07000000000000026,14.285714285714228,0.060000000000002274,89.71000000000001
188,die,89.84,90.18,3,0.3400000000000034,0.11333333333333447,8.823529411764618,0.8999999999999915,90.01
189,uh,91.08,91.12,2,0.0400000000000062,0.0200000000000031,49.99999999999218,2.839999999999989,91.1
190,i,93.96,94.08,1,0.1200000000000045,0.1200000000000045,8.333333333333018,0.0799999999999983,94.02
191,was,94.16,94.32,3,0.1599999999999966,0.0533333333333322,18.7500000000004,0.04000000000000625,94.24
192,a,94.36,94.4,1,0.0400000000000062,0.0400000000000062,24.99999999999609,0.05999999999998806,94.38
193,source,94.46,94.86,6,0.4000000000000057,0.06666666666666761,14.999999999999789,0.060000000000002274,94.66
194,chance,94.92,95.5,6,0.5799999999999983,0.09666666666666639,10.344827586206929,1.519999999999996,95.21000000000001
195,disaster,97.02,97.68,8,0.6600000000000108,0.08250000000000135,12.121212121211922,0.03999999999999204,97.35
196,first,97.72,97.98,5,0.2600000000000051,0.052000000000001025,19.230769230768853,0.03999999999999204,97.85
197,time,98.02,98.26,4,0.2400000000000091,0.060000000000002274,16.666666666666035,0.03999999999999204,98.14
198,i,98.3,98.36,1,0.0600000000000022,0.0600000000000022,16.666666666666035,0.12000000000000455,98.33
199,heard,98.48,98.74,5,0.2599999999999909,0.05199999999999818,19.230769230769905,0.020000000000010232,98.61
200,that,98.76,98.9,4,0.1400000000000005,0.03500000000000013,28.571428571428456,0.0,98.83000000000001
201,that,98.9,99.02,4,0.1199999999999903,0.029999999999997574,33.333333333336014,0.04000000000000625,98.96000000000001
202,people,99.06,99.4,6,0.3400000000000034,0.05666666666666723,17.647058823529235,0.11999999999999034,99.23
203,in,99.52,99.6,2,0.0799999999999983,0.03999999999999915,25.000000000000533,0.04000000000000625,99.56
204,my,99.64,99.74,2,0.0999999999999943,0.04999999999999715,20.000000000001137,0.10000000000000853,99.69
205,country,99.84,100.26,7,0.4200000000000017,0.06000000000000024,16.6666666666666,0.05999999999998806,100.05000000000001
206,was,100.32,100.46,3,0.1400000000000005,0.046666666666666835,21.428571428571345,0.04000000000000625,100.38999999999999
207,suffering,100.5,101.02,9,0.519999999999996,0.05777777777777734,17.30769230769244,2.4200000000000017,100.75999999999999
208,soon,103.44,103.9,4,0.4600000000000079,0.11500000000000198,8.695652173912894,0.01999999999999602,103.67
209,after,103.92,104.22,5,0.2999999999999971,0.05999999999999942,16.666666666666824,0.0799999999999983,104.07
210,when,104.3,104.46,4,0.1599999999999966,0.03999999999999915,25.000000000000533,0.020000000000010232,104.38
211,i,104.48,104.52,1,0.039999999999992,0.039999999999992,25.00000000000497,0.0799999999999983,104.5
212,was,104.6,104.76,3,0.1600000000000108,0.05333333333333693,18.74999999999873,0.05999999999998806,104.68
213,working,104.82,105.14,7,0.3200000000000074,0.04571428571428677,21.874999999999496,0.04000000000000625,104.97999999999999
214,past,105.18,105.48,4,0.2999999999999971,0.07499999999999928,13.33333333333346,0.060000000000002274,105.33000000000001
215,the,105.54,105.62,3,0.0799999999999983,0.0266666666666661,37.5000000000008,0.0799999999999983,105.58000000000001
216,train,105.7,106.0,5,0.2999999999999971,0.05999999999999942,16.666666666666824,0.01999999999999602,105.85
217,station,106.02,106.48,7,0.4600000000000079,0.06571428571428685,15.217391304347563,0.0799999999999983,106.25
218,i,106.56,106.64,1,0.0799999999999983,0.0799999999999983,12.500000000000266,0.0799999999999983,106.6
219,saw,106.72,106.94,3,0.2199999999999988,0.07333333333333293,13.636363636363706,0.04000000000000625,106.83
220,something,106.98,107.32,9,0.3399999999999892,0.03777777777777658,26.47058823529496,0.0800000000000125,107.15
221,terror,107.4,107.68,6,0.2800000000000011,0.04666666666666685,21.428571428571345,0.03999999999999204,107.54
222,with,107.72,107.86,4,0.1400000000000005,0.03500000000000013,28.571428571428456,0.01999999999999602,107.78999999999999
223,a,107.88,107.94,1,0.0600000000000022,0.0600000000000022,16.666666666666035,0.060000000000002274,107.91
224,stereotyrist,108.0,109.16,12,1.1599999999999966,0.09666666666666639,10.344827586206929,0.0799999999999983,108.58
225,from,109.24,109.44,4,0.2000000000000028,0.0500000000000007,19.99999999999972,0.060000000000002274,109.34
226,my,109.5,109.6,2,0.0999999999999943,0.04999999999999715,20.000000000001137,0.0800000000000125,109.55
227,memory,109.68,110.1,6,0.4199999999999875,0.06999999999999791,14.285714285714713,0.9000000000000057,109.89
228,mm,111.0,111.0,2,0.0,0.0,inf,0.7600000000000051,111.0
229,a,111.76,111.86,1,0.0999999999999943,0.0999999999999943,10.000000000000568,0.0799999999999983,111.81
230,lifeless,111.94,112.5,8,0.5600000000000023,0.07000000000000028,14.285714285714228,0.060000000000002274,112.22
231,woman,112.56,112.86,5,0.2999999999999971,0.05999999999999942,16.666666666666824,0.0799999999999983,112.71000000000001
232,was,112.94,113.1,3,0.1599999999999966,0.0533333333333322,18.7500000000004,0.0800000000000125,113.02
233,lying,113.18,113.5,5,0.3199999999999932,0.06399999999999864,15.625000000000334,0.04000000000000625,113.34
234,on,113.54,113.64,2,0.0999999999999943,0.04999999999999715,20.000000000001137,0.04000000000000625,113.59
235,the,113.68,113.74,3,0.059999999999988,0.019999999999996,50.00000000000995,0.10000000000000853,113.71000000000001
236,ground,113.84,114.3,6,0.4599999999999937,0.07666666666666562,13.043478260869742,0.6400000000000006,114.07
237,while,114.94,115.24,5,0.2999999999999971,0.05999999999999942,16.666666666666824,0.2400000000000091,115.09
238,as,115.48,115.64,2,0.1599999999999966,0.0799999999999983,12.500000000000266,0.09999999999999432,115.56
239,image,115.74,116.1,5,0.3599999999999994,0.07199999999999987,13.88888888888891,0.0,115.91999999999999
240,she,116.1,116.18,3,0.0800000000000125,0.026666666666670835,37.49999999999414,0.05999999999998806,116.14
241,had,116.24,116.34,3,0.1000000000000085,0.033333333333336164,29.99999999999744,0.01999999999999602,116.28999999999999
242,retired,116.36,117.12,7,0.7600000000000051,0.1085714285714293,9.210526315789412,0.060000000000002274,116.74000000000001
243,in,117.18,117.3,2,0.1199999999999903,0.05999999999999515,16.666666666668007,0.060000000000002274,117.24000000000001
244,our,117.36,117.48,3,0.1200000000000045,0.0400000000000015,24.99999999999905,0.03999999999999204,117.42
245,answer,117.52,117.86,6,0.3400000000000034,0.05666666666666723,17.647058823529235,0.0799999999999983,117.69
246,just,117.94,118.2,4,0.2600000000000051,0.06500000000000128,15.38461538461508,0.03999999999999204,118.07
247,a,118.24,118.28,1,0.0400000000000062,0.0400000000000062,24.99999999999609,0.060000000000002274,118.25999999999999
248,stereoty,118.34,118.9,8,0.5600000000000023,0.07000000000000028,14.285714285714228,0.05999999999998806,118.62
249,health,118.96,119.26,6,0.3000000000000113,0.05000000000000188,19.999999999999243,0.0,119.11
250,list,119.26,119.5,4,0.2399999999999948,0.0599999999999987,16.666666666667023,0.28000000000000114,119.38
251,his,119.78,119.96,3,0.1799999999999926,0.059999999999997534,16.66666666666735,0.10000000000000853,119.87
252,mother's,120.06,120.46,8,0.3999999999999915,0.049999999999998934,20.000000000000423,0.12000000000000455,120.25999999999999
253,face,120.58,121.0,4,0.4200000000000017,0.10500000000000043,9.523809523809485,1.8799999999999955,120.78999999999999
254,but,122.88,123.0,3,0.1200000000000045,0.0400000000000015,24.99999999999905,0.04000000000000625,122.94
255,nobody,123.04,123.48,6,0.4399999999999977,0.07333333333333296,13.636363636363706,0.0799999999999983,123.26
256,heard,123.56,123.78,5,0.2199999999999988,0.04399999999999976,22.727272727272844,0.12000000000000455,123.67
257,them,123.9,124.16,4,0.2599999999999909,0.06499999999999773,15.384615384615923,0.6200000000000045,124.03
258,because,124.78,125.3,7,0.519999999999996,0.07428571428571372,13.461538461538565,0.2400000000000091,125.03999999999999
259,there,125.54,125.68,5,0.1400000000000005,0.0280000000000001,35.714285714285566,0.01999999999999602,125.61000000000001
