,Word,Start,End,length,time_spent,std_time_spent,speed,post_space
42,time,28.04,28.28,4,0.240000000000002,0.0600000000000005,16.66666666666653,0.03999999999999915
43,stating,28.32,28.68,7,0.35999999999999943,0.051428571428571344,19.444444444444475,0.019999999999999574
44,the,28.7,28.78,3,0.08000000000000185,0.026666666666667282,37.49999999999913,0.0799999999999983
45,historic,28.86,29.34,8,0.4800000000000004,0.06000000000000005,16.666666666666654,0.14000000000000057
46,key,29.48,29.68,3,0.1999999999999993,0.06666666666666643,15.000000000000053,0.019999999999999574
47,me,29.7,29.82,2,0.120000000000001,0.0600000000000005,16.66666666666653,0.0799999999999983
48,song,29.9,30.2,4,0.3000000000000007,0.07500000000000018,13.333333333333302,0.03999999999999915
49,but,30.24,30.32,3,0.08000000000000185,0.026666666666667282,37.49999999999913,0.0799999999999983
50,we,30.4,30.5,2,0.10000000000000142,0.05000000000000071,19.999999999999716,0.10000000000000142
51,never,30.6,30.84,5,0.23999999999999844,0.04799999999999969,20.83333333333347,0.08000000000000185
52,learnt,30.92,31.18,6,0.259999999999998,0.043333333333333,23.076923076923254,0.1999999999999993
53,much,31.38,31.68,4,0.3000000000000007,0.07500000000000018,13.333333333333302,0.08000000000000185
54,about,31.76,32.02,5,0.26000000000000156,0.05200000000000031,19.230769230769116,0.05999999999999517
55,the,32.08,32.14,3,0.060000000000002274,0.020000000000000757,49.9999999999981,0.10000000000000142
56,outside,32.24,32.6,7,0.35999999999999943,0.051428571428571344,19.444444444444475,0.05999999999999517
57,world,32.66,33.04,5,0.38000000000000256,0.07600000000000051,13.157894736842017,1.3599999999999994
58,except,34.4,34.8,6,0.3999999999999986,0.06666666666666643,15.000000000000053,0.020000000000003126
59,the,34.82,34.9,3,0.0799999999999983,0.0266666666666661,37.5000000000008,0.060000000000002274
60,america,34.96,35.52,7,0.5600000000000023,0.08000000000000032,12.499999999999948,0.19999999999999574
61,soscoria,35.72,36.5,8,0.7800000000000011,0.09750000000000014,10.256410256410241,0.11999999999999744
62,japan,36.62,37.18,5,0.5600000000000023,0.11200000000000046,8.928571428571392,0.11999999999999744
63,at,37.3,37.44,2,0.14000000000000057,0.07000000000000028,14.285714285714228,0.020000000000003126
64,the,37.46,37.54,3,0.0799999999999983,0.0266666666666661,37.5000000000008,0.0799999999999983
65,enemies,37.62,38.24,7,0.6200000000000045,0.08857142857142922,11.290322580645078,0.9199999999999946
66,although,39.16,39.5,8,0.3400000000000034,0.042500000000000426,23.529411764705646,0.0799999999999983
67,i,39.58,39.64,1,0.060000000000002274,0.060000000000002274,16.666666666666035,0.0799999999999983
68,often,39.72,40.0,5,0.28000000000000114,0.05600000000000023,17.857142857142783,0.03999999999999915
69,wondered,40.04,40.46,8,0.4200000000000017,0.05250000000000021,19.04761904761897,0.060000000000002274
70,about,40.52,40.78,5,0.259999999999998,0.0519999999999996,19.23076923076938,0.03999999999999915
71,the,40.82,40.88,3,0.060000000000002274,0.020000000000000757,49.9999999999981,0.09999999999999432
72,also,40.98,41.22,4,0.240000000000002,0.0600000000000005,16.66666666666653,0.060000000000002274
73,the,41.28,41.36,3,0.0799999999999983,0.0266666666666661,37.5000000000008,0.060000000000002274
74,world,41.42,41.82,5,0.3999999999999986,0.07999999999999971,12.500000000000044,0.7800000000000011
75,i,42.6,42.68,1,0.0799999999999983,0.0799999999999983,12.500000000000266,0.0799999999999983
76,thought,42.76,42.96,7,0.20000000000000284,0.028571428571428976,34.9999999999995,0.03999999999999915
77,i,43.0,43.06,1,0.060000000000002274,0.060000000000002274,16.666666666666035,0.0799999999999983
78,would,43.14,43.28,5,0.14000000000000057,0.028000000000000115,35.714285714285566,0.01999999999999602
79,have,43.3,43.34,4,0.04000000000000625,0.010000000000001563,99.99999999998437,0.03999999999999915
80,spend,43.38,43.74,5,0.35999999999999943,0.07199999999999988,13.88888888888891,0.01999999999999602
81,the,43.76,43.82,3,0.060000000000002274,0.020000000000000757,49.9999999999981,0.0799999999999983
82,entire,43.9,44.3,6,0.3999999999999986,0.06666666666666643,15.000000000000053,0.04000000000000625
83,my,44.34,44.48,2,0.13999999999999346,0.06999999999999673,14.285714285714953,0.0800000000000054
84,life,44.56,44.92,4,0.35999999999999943,0.08999999999999986,11.111111111111128,0.05999999999999517
85,in,44.98,45.08,2,0.10000000000000142,0.05000000000000071,19.999999999999716,0.060000000000002274
86,north,45.14,45.38,5,0.240000000000002,0.048000000000000397,20.83333333333316,0.03999999999999915
87,korea,45.42,45.84,5,0.4200000000000017,0.08400000000000034,11.904761904761857,0.45999999999999375
88,until,46.3,46.6,5,0.30000000000000426,0.06000000000000085,16.66666666666643,0.0799999999999983
89,everything,46.68,47.18,10,0.5,0.05,20.0,0.0799999999999983
90,southern,47.26,47.64,8,0.38000000000000256,0.04750000000000032,21.052631578947228,0.03999999999999915
91,its,47.68,47.92,3,0.240000000000002,0.08000000000000067,12.499999999999897,0.01999999999999602
92,hands,47.94,48.44,5,0.5,0.1,10.0,1.6000000000000014
93,when,50.04,50.18,4,0.14000000000000057,0.03500000000000014,28.571428571428456,0.020000000000003126
94,i,50.2,50.24,1,0.03999999999999915,0.03999999999999915,25.000000000000533,0.03999999999999915
95,was,50.28,50.42,3,0.14000000000000057,0.046666666666666856,21.428571428571342,0.03999999999999915
96,the,50.46,50.5,3,0.03999999999999915,0.01333333333333305,75.0000000000016,0.03999999999999915
97,seven,50.54,50.84,5,0.30000000000000426,0.06000000000000085,16.66666666666643,0.01999999999999602
98,years,50.86,51.12,5,0.259999999999998,0.0519999999999996,19.23076923076938,0.0800000000000054
99,old,51.2,51.6,3,0.3999999999999986,0.13333333333333286,7.500000000000027,0.5399999999999991
100,i,52.14,52.22,1,0.0799999999999983,0.0799999999999983,12.500000000000266,0.0799999999999983
101,saw,52.3,52.48,3,0.17999999999999972,0.05999999999999991,16.666666666666693,0.04000000000000625
102,my,52.52,52.64,2,0.11999999999999744,0.05999999999999872,16.666666666667023,0.10000000000000142
103,first,52.74,53.08,5,0.3399999999999963,0.06799999999999926,14.705882352941336,0.0799999999999983
104,public,53.16,53.52,6,0.36000000000000654,0.06000000000000109,16.666666666666362,0.0799999999999983
105,excuse,53.6,54.12,6,0.519999999999996,0.086666666666666,11.538461538461627,0.020000000000003126
106,him,54.14,54.26,3,0.11999999999999744,0.03999999999999915,25.000000000000533,0.7000000000000028
107,but,54.96,55.08,3,0.11999999999999744,0.03999999999999915,25.000000000000533,0.0799999999999983
108,i,55.16,55.22,1,0.060000000000002274,0.060000000000002274,16.666666666666035,0.060000000000002274
109,thought,55.28,55.4,7,0.11999999999999744,0.017142857142856776,58.33333333333458,0.03999999999999915
110,my,55.44,55.56,2,0.12000000000000455,0.060000000000002274,16.666666666666035,0.0799999999999983
111,life,55.64,55.96,4,0.3200000000000003,0.08000000000000007,12.49999999999999,0.060000000000002274
112,in,56.02,56.1,2,0.0799999999999983,0.03999999999999915,25.000000000000533,0.03999999999999915
113,north,56.14,56.38,5,0.240000000000002,0.048000000000000397,20.83333333333316,0.05999999999999517
114,carolina's,56.44,56.94,10,0.5,0.05,20.0,0.10000000000000142
115,normal,57.04,57.42,6,0.38000000000000256,0.06333333333333376,15.78947368421042,0.8200000000000003
116,my,58.24,58.36,2,0.11999999999999744,0.05999999999999872,16.666666666667023,0.0799999999999983
117,family,58.44,58.82,6,0.38000000000000256,0.06333333333333376,15.78947368421042,0.060000000000002274
118,was,58.88,59.04,3,0.1599999999999966,0.0533333333333322,18.7500000000004,0.0799999999999983
119,not,59.12,59.3,3,0.17999999999999972,0.05999999999999991,16.666666666666693,0.060000000000002274
120,poor,59.36,59.74,4,0.38000000000000256,0.09500000000000064,10.526315789473614,0.35999999999999943
121,and,60.1,60.22,3,0.11999999999999744,0.03999999999999915,25.000000000000533,0.0799999999999983
122,myself,60.3,60.86,6,0.5600000000000023,0.09333333333333371,10.714285714285671,0.6199999999999974
123,had,61.48,61.62,3,0.14000000000000057,0.046666666666666856,21.428571428571342,0.0800000000000054
124,never,61.7,61.96,5,0.259999999999998,0.0519999999999996,19.23076923076938,0.0799999999999983
125,experienced,62.04,62.64,11,0.6000000000000014,0.054545454545454675,18.33333333333329,0.060000000000002274
126,the,62.7,62.76,3,0.05999999999999517,0.01999999999999839,50.00000000000403,0.060000000000002274
127,hunger,62.82,63.26,6,0.4399999999999977,0.07333333333333296,13.636363636363706,0.5
128,for,63.76,63.92,3,0.1600000000000037,0.053333333333334565,18.749999999999567,0.05999999999999517
129,one,63.98,64.18,3,0.20000000000000995,0.06666666666666998,14.999999999999254,0.05999999999998806
130,day,64.24,64.44,3,0.20000000000000284,0.06666666666666761,14.999999999999787,0.0799999999999983
131,in,64.52,64.6,2,0.0799999999999983,0.03999999999999915,25.000000000000533,0.10000000000000853
132,nineteen,64.7,65.12,8,0.4200000000000017,0.05250000000000021,19.04761904761897,0.0799999999999983
133,ninety,65.2,65.5,6,0.29999999999999716,0.049999999999999524,20.00000000000019,0.09999999999999432
134,five,65.6,66.02,4,0.4200000000000017,0.10500000000000043,9.523809523809485,0.2400000000000091
135,my,66.26,66.38,2,0.11999999999999034,0.05999999999999517,16.666666666668007,0.0799999999999983
136,mom,66.46,66.7,3,0.2400000000000091,0.08000000000000303,12.499999999999526,0.060000000000002274
137,brought,66.76,67.02,7,0.2599999999999909,0.03714285714285585,26.923076923077865,0.1600000000000108
138,home,67.18,67.44,4,0.2599999999999909,0.06499999999999773,15.384615384615923,0.04000000000000625
139,a,67.48,67.54,1,0.060000000000002274,0.060000000000002274,16.666666666666035,0.03999999999999204
140,letter,67.58,67.96,6,0.37999999999999545,0.06333333333333258,15.789473684210716,0.44000000000001194
141,from,68.4,68.66,4,0.2599999999999909,0.06499999999999773,15.384615384615923,0.0799999999999983
142,a,68.74,68.8,1,0.060000000000002274,0.060000000000002274,16.666666666666035,0.10000000000000853
143,coca's,68.9,69.42,6,0.519999999999996,0.086666666666666,11.538461538461627,0.060000000000002274
144,sister,69.48,70.02,6,0.539999999999992,0.08999999999999868,11.111111111111274,0.38000000000000966
145,in,70.4,70.56,2,0.1599999999999966,0.0799999999999983,12.500000000000266,0.09999999999999432
146,red,70.66,71.06,3,0.4000000000000057,0.13333333333333522,7.499999999999893,1.019999999999996
147,when,72.08,72.28,4,0.20000000000000284,0.05000000000000071,19.999999999999716,0.0
148,you,72.28,72.36,3,0.0799999999999983,0.0266666666666661,37.5000000000008,0.09999999999999432
149,read,72.46,72.76,4,0.30000000000001137,0.07500000000000284,13.333333333332828,0.03999999999999204
150,this,72.8,73.14,4,0.3400000000000034,0.08500000000000085,11.764705882352823,0.29999999999999716
151,or,73.44,73.6,2,0.1599999999999966,0.0799999999999983,12.500000000000266,0.1600000000000108
152,five,73.76,74.06,4,0.29999999999999716,0.07499999999999929,13.33333333333346,0.0799999999999983
153,family,74.14,74.5,6,0.35999999999999943,0.05999999999999991,16.666666666666693,0.060000000000002274
154,members,74.56,75.14,7,0.5799999999999983,0.08285714285714262,12.068965517241415,0.1799999999999926
155,on,75.32,75.44,2,0.12000000000000455,0.060000000000002274,16.666666666666035,0.060000000000002274
156,that,75.5,75.64,4,0.14000000000000057,0.03500000000000014,28.571428571428456,0.04000000000000625
157,you,75.68,75.76,3,0.0799999999999983,0.0266666666666661,37.5000000000008,0.0799999999999983
158,exist,75.84,76.38,5,0.539999999999992,0.1079999999999984,9.259259259259396,0.12000000000000455
159,in,76.5,76.62,2,0.12000000000000455,0.060000000000002274,16.666666666666035,0.0799999999999983
160,this,76.7,76.9,4,0.20000000000000284,0.05000000000000071,19.999999999999716,0.09999999999999432
161,world,77.0,77.46,5,0.45999999999999375,0.09199999999999875,10.869565217391452,0.8200000000000074
162,because,78.28,78.84,7,0.5600000000000023,0.08000000000000032,12.499999999999948,0.35999999999999943
163,we,79.2,79.28,2,0.0799999999999983,0.03999999999999915,25.000000000000533,0.0799999999999983
164,have,79.36,79.52,4,0.1599999999999966,0.03999999999999915,25.000000000000533,0.020000000000010232
165,an,79.54,79.6,2,0.05999999999998806,0.02999999999999403,33.333333333339965,0.0800000000000125
166,item,79.68,80.06,4,0.37999999999999545,0.09499999999999886,10.52631578947381,0.03999999999999204
167,for,80.1,80.24,3,0.14000000000000057,0.046666666666666856,21.428571428571342,0.04000000000000625
168,the,80.28,80.34,3,0.060000000000002274,0.020000000000000757,49.9999999999981,0.0799999999999983
169,past,80.42,80.86,4,0.4399999999999977,0.10999999999999943,9.090909090909138,0.0
170,day,80.86,81.18,3,0.3200000000000074,0.10666666666666913,9.374999999999783,1.2399999999999949
171,we,82.42,82.54,2,0.12000000000000455,0.060000000000002274,16.666666666666035,0.05999999999998806
172,are,82.6,82.7,3,0.10000000000000853,0.03333333333333618,29.999999999997442,0.03999999999999204
173,lying,82.74,83.04,5,0.30000000000001137,0.060000000000002274,16.666666666666035,0.03999999999999204
174,on,83.08,83.16,2,0.0799999999999983,0.03999999999999915,25.000000000000533,0.04000000000000625
175,the,83.2,83.28,3,0.0799999999999983,0.0266666666666661,37.5000000000008,0.09999999999999432
176,floor,83.38,83.8,5,0.4200000000000017,0.08400000000000034,11.904761904761857,0.0799999999999983
177,together,83.88,84.44,8,0.5600000000000023,0.07000000000000028,14.285714285714228,0.4399999999999977
178,and,84.88,85.24,3,0.35999999999999943,0.11999999999999982,8.333333333333346,0.9200000000000017
179,over,86.16,86.6,4,0.4399999999999977,0.10999999999999943,9.090909090909138,0.04000000000000625
180,this,86.64,86.88,4,0.23999999999999488,0.05999999999999872,16.666666666667023,0.0799999999999983
181,are,86.96,87.06,3,0.10000000000000853,0.03333333333333618,29.999999999997442,0.060000000000002274
182,so,87.12,87.3,2,0.1799999999999926,0.0899999999999963,11.111111111111567,0.12000000000000455
183,weak,87.42,87.82,4,0.3999999999999915,0.09999999999999787,10.000000000000213,0.980000000000004
184,we,88.8,88.94,2,0.14000000000000057,0.07000000000000028,14.285714285714228,0.0799999999999983
185,are,89.02,89.18,3,0.1600000000000108,0.05333333333333693,18.749999999998735,0.05999999999998806
186,ready,89.24,89.54,5,0.30000000000001137,0.060000000000002274,16.666666666666035,0.09999999999999432
187,to,89.64,89.78,2,0.14000000000000057,0.07000000000000028,14.285714285714228,0.060000000000002274
188,die,89.84,90.18,3,0.3400000000000034,0.11333333333333447,8.823529411764618,0.8999999999999915
189,uh,91.08,91.12,2,0.04000000000000625,0.020000000000003126,49.999999999992184,2.839999999999989
190,i,93.96,94.08,1,0.12000000000000455,0.12000000000000455,8.333333333333018,0.0799999999999983
191,was,94.16,94.32,3,0.1599999999999966,0.0533333333333322,18.7500000000004,0.04000000000000625
192,a,94.36,94.4,1,0.04000000000000625,0.04000000000000625,24.999999999996092,0.05999999999998806
193,source,94.46,94.86,6,0.4000000000000057,0.06666666666666761,14.999999999999787,0.060000000000002274
194,chance,94.92,95.5,6,0.5799999999999983,0.09666666666666639,10.344827586206927,1.519999999999996
195,disaster,97.02,97.68,8,0.6600000000000108,0.08250000000000135,12.121212121211922,0.03999999999999204
196,first,97.72,97.98,5,0.2600000000000051,0.052000000000001025,19.230769230768853,0.03999999999999204
197,time,98.02,98.26,4,0.2400000000000091,0.060000000000002274,16.666666666666035,0.03999999999999204
198,i,98.3,98.36,1,0.060000000000002274,0.060000000000002274,16.666666666666035,0.12000000000000455
199,heard,98.48,98.74,5,0.2599999999999909,0.05199999999999818,19.230769230769905,0.020000000000010232
200,that,98.76,98.9,4,0.14000000000000057,0.03500000000000014,28.571428571428456,0.0
201,that,98.9,99.02,4,0.11999999999999034,0.029999999999997584,33.333333333336014,0.04000000000000625
202,people,99.06,99.4,6,0.3400000000000034,0.05666666666666723,17.647058823529235,0.11999999999999034
203,in,99.52,99.6,2,0.0799999999999983,0.03999999999999915,25.000000000000533,0.04000000000000625
204,my,99.64,99.74,2,0.09999999999999432,0.04999999999999716,20.000000000001137,0.10000000000000853
205,country,99.84,100.26,7,0.4200000000000017,0.06000000000000024,16.6666666666666,0.05999999999998806
206,was,100.32,100.46,3,0.14000000000000057,0.046666666666666856,21.428571428571342,0.04000000000000625
207,suffering,100.5,101.02,9,0.519999999999996,0.05777777777777734,17.30769230769244,2.4200000000000017
208,soon,103.44,103.9,4,0.46000000000000796,0.11500000000000199,8.695652173912894,0.01999999999999602
209,after,103.92,104.22,5,0.29999999999999716,0.05999999999999943,16.666666666666824,0.0799999999999983
210,when,104.3,104.46,4,0.1599999999999966,0.03999999999999915,25.000000000000533,0.020000000000010232
211,i,104.48,104.52,1,0.03999999999999204,0.03999999999999204,25.000000000004974,0.0799999999999983
212,was,104.6,104.76,3,0.1600000000000108,0.05333333333333693,18.749999999998735,0.05999999999998806
213,working,104.82,105.14,7,0.3200000000000074,0.04571428571428677,21.874999999999496,0.04000000000000625
214,past,105.18,105.48,4,0.29999999999999716,0.07499999999999929,13.33333333333346,0.060000000000002274
215,the,105.54,105.62,3,0.0799999999999983,0.0266666666666661,37.5000000000008,0.0799999999999983
216,train,105.7,106.0,5,0.29999999999999716,0.05999999999999943,16.666666666666824,0.01999999999999602
217,station,106.02,106.48,7,0.46000000000000796,0.06571428571428685,15.217391304347563,0.0799999999999983
218,i,106.56,106.64,1,0.0799999999999983,0.0799999999999983,12.500000000000266,0.0799999999999983
219,saw,106.72,106.94,3,0.21999999999999886,0.07333333333333296,13.636363636363706,0.04000000000000625
220,something,106.98,107.32,9,0.3399999999999892,0.03777777777777658,26.470588235294958,0.0800000000000125
221,terror,107.4,107.68,6,0.28000000000000114,0.046666666666666856,21.428571428571342,0.03999999999999204
222,with,107.72,107.86,4,0.14000000000000057,0.03500000000000014,28.571428571428456,0.01999999999999602
223,a,107.88,107.94,1,0.060000000000002274,0.060000000000002274,16.666666666666035,0.060000000000002274
224,stereotyrist,108.0,109.16,12,1.1599999999999966,0.09666666666666639,10.344827586206927,0.0799999999999983
225,from,109.24,109.44,4,0.20000000000000284,0.05000000000000071,19.999999999999716,0.060000000000002274
226,my,109.5,109.6,2,0.09999999999999432,0.04999999999999716,20.000000000001137,0.0800000000000125
227,memory,109.68,110.1,6,0.4199999999999875,0.06999999999999791,14.285714285714711,0.9000000000000057
228,mm,111.0,111.0,2,0.0,0.0,inf,0.7600000000000051
229,a,111.76,111.86,1,0.09999999999999432,0.09999999999999432,10.000000000000568,0.0799999999999983
230,lifeless,111.94,112.5,8,0.5600000000000023,0.07000000000000028,14.285714285714228,0.060000000000002274
231,woman,112.56,112.86,5,0.29999999999999716,0.05999999999999943,16.666666666666824,0.0799999999999983
232,was,112.94,113.1,3,0.1599999999999966,0.0533333333333322,18.7500000000004,0.0800000000000125
233,lying,113.18,113.5,5,0.3199999999999932,0.06399999999999864,15.625000000000334,0.04000000000000625
234,on,113.54,113.64,2,0.09999999999999432,0.04999999999999716,20.000000000001137,0.04000000000000625
235,the,113.68,113.74,3,0.05999999999998806,0.01999999999999602,50.00000000000995,0.10000000000000853
236,ground,113.84,114.3,6,0.45999999999999375,0.07666666666666562,13.043478260869742,0.6400000000000006
237,while,114.94,115.24,5,0.29999999999999716,0.05999999999999943,16.666666666666824,0.2400000000000091
238,as,115.48,115.64,2,0.1599999999999966,0.0799999999999983,12.500000000000266,0.09999999999999432
239,image,115.74,116.1,5,0.35999999999999943,0.07199999999999988,13.88888888888891,0.0
240,she,116.1,116.18,3,0.0800000000000125,0.026666666666670835,37.49999999999414,0.05999999999998806
241,had,116.24,116.34,3,0.10000000000000853,0.03333333333333618,29.999999999997442,0.01999999999999602
242,retired,116.36,117.12,7,0.7600000000000051,0.1085714285714293,9.210526315789412,0.060000000000002274
243,in,117.18,117.3,2,0.11999999999999034,0.05999999999999517,16.666666666668007,0.060000000000002274
244,our,117.36,117.48,3,0.12000000000000455,0.040000000000001514,24.99999999999905,0.03999999999999204
245,answer,117.52,117.86,6,0.3400000000000034,0.05666666666666723,17.647058823529235,0.0799999999999983
246,just,117.94,118.2,4,0.2600000000000051,0.06500000000000128,15.384615384615081,0.03999999999999204
247,a,118.24,118.28,1,0.04000000000000625,0.04000000000000625,24.999999999996092,0.060000000000002274
248,stereoty,118.34,118.9,8,0.5600000000000023,0.07000000000000028,14.285714285714228,0.05999999999998806
249,health,118.96,119.26,6,0.30000000000001137,0.0500000000000019,19.999999999999243,0.0
250,list,119.26,119.5,4,0.23999999999999488,0.05999999999999872,16.666666666667023,0.28000000000000114
251,his,119.78,119.96,3,0.1799999999999926,0.059999999999997534,16.66666666666735,0.10000000000000853
252,mother's,120.06,120.46,8,0.3999999999999915,0.049999999999998934,20.000000000000426,0.12000000000000455
253,face,120.58,121.0,4,0.4200000000000017,0.10500000000000043,9.523809523809485,1.8799999999999955
254,but,122.88,123.0,3,0.12000000000000455,0.040000000000001514,24.99999999999905,0.04000000000000625
255,nobody,123.04,123.48,6,0.4399999999999977,0.07333333333333296,13.636363636363706,0.0799999999999983
256,heard,123.56,123.78,5,0.21999999999999886,0.043999999999999775,22.727272727272844,0.12000000000000455
257,them,123.9,124.16,4,0.2599999999999909,0.06499999999999773,15.384615384615923,0.6200000000000045
258,because,124.78,125.3,7,0.519999999999996,0.07428571428571372,13.461538461538565,0.2400000000000091
259,there,125.54,125.68,5,0.14000000000000057,0.028000000000000115,35.714285714285566,0.01999999999999602
260,was,125.7,125.84,3,0.14000000000000057,0.046666666666666856,21.428571428571342,0.0799999999999983
261,so,125.92,126.1,2,0.1799999999999926,0.0899999999999963,11.111111111111567,0.14000000000000057
262,focused,126.24,126.64,7,0.4000000000000057,0.05714285714285795,17.49999999999975,0.09999999999999432
263,on,126.74,126.88,2,0.14000000000000057,0.07000000000000028,14.285714285714228,0.0799999999999983
264,taking,126.96,127.34,6,0.38000000000000966,0.06333333333333495,15.789473684210124,0.060000000000002274
265,care,127.4,127.6,4,0.19999999999998863,0.04999999999999716,20.000000000001137,0.0
266,of,127.6,127.7,2,0.10000000000000853,0.05000000000000426,19.999999999998295,0.0799999999999983
267,themselves,127.78,128.44,10,0.6599999999999966,0.06599999999999966,15.15151515151523,0.18000000000000682
268,and,128.62,128.8,3,0.18000000000000682,0.060000000000002274,16.666666666666035,0.07999999999998408
269,their,128.88,129.04,5,0.1599999999999966,0.03199999999999932,31.250000000000668,0.040000000000020464
270,families,129.08,129.72,8,0.6399999999999864,0.0799999999999983,12.500000000000266,0.4399999999999977
271,yeah,130.16,130.32,4,0.1599999999999966,0.03999999999999915,25.000000000000533,1.0800000000000125
272,or,131.4,131.52,2,0.12000000000000455,0.060000000000002274,16.666666666666035,0.07999999999998408
273,he,131.6,131.72,2,0.12000000000000455,0.060000000000002274,16.666666666666035,0.0800000000000125
274,was,131.8,131.92,3,0.11999999999997613,0.03999999999999204,25.000000000004974,0.020000000000010232
275,a,131.94,131.98,1,0.03999999999999204,0.03999999999999204,25.000000000004974,0.060000000000002274
276,families,132.04,132.46,8,0.4200000000000159,0.05250000000000199,19.047619047618326,0.01999999999998181
277,in,132.48,132.56,2,0.0800000000000125,0.04000000000000625,24.999999999996092,0.07999999999998408
278,north,132.64,132.82,5,0.18000000000000682,0.036000000000001364,27.777777777776723,0.0800000000000125
279,carolina,132.9,133.14,8,0.23999999999998067,0.029999999999997584,33.333333333336014,0.060000000000002274
280,in,133.2,133.26,2,0.060000000000002274,0.030000000000001137,33.33333333333207,0.040000000000020464
281,the,133.3,133.36,3,0.060000000000002274,0.020000000000000757,49.9999999999981,0.07999999999998408
282,middle,133.44,133.68,6,0.2400000000000091,0.040000000000001514,24.99999999999905,0.09999999999999432
283,nineteen,133.78,134.18,8,0.4000000000000057,0.05000000000000071,19.999999999999716,0.060000000000002274
284,nineties,134.24,134.86,8,0.6200000000000045,0.07750000000000057,12.903225806451518,0.6199999999999761
285,or,135.48,135.7,2,0.21999999999999886,0.10999999999999943,9.090909090909138,0.020000000000010232
