,Word,Start,End,time_spent,post_pause,speaker,length,std_time_spent,amplitude,post_space,time,pitch
25,sponsored,23.42,23.86,0.4399999999999977,0.0399999999999991,0,9,0.048888888888888635,,0.03999999999999915,23.64,162.42540644873299
26,by,23.9,24.04,0.1400000000000005,0.0800000000000018,0,2,0.07000000000000026,,0.08000000000000185,23.97,124.92403360229599
27,the,24.12,24.18,0.0599999999999987,0.0399999999999991,0,3,0.019999999999999567,,0.03999999999999915,24.15,107.54472601552017
28,golf,24.22,24.5,0.2800000000000011,0.0399999999999991,0,4,0.07000000000000027,,0.03999999999999915,24.36,132.94504863029007
29,oil,24.54,24.8,0.2600000000000015,0.0599999999999987,0,3,0.08666666666666717,,0.05999999999999872,24.67,103.6271808441995
30,cooperation,24.86,25.52,0.6600000000000001,0.3000000000000007,0,11,0.06000000000000001,,0.3000000000000007,25.189999999999998,91.72939917622668
31,in,25.82,25.94,0.120000000000001,0.0199999999999995,0,2,0.0600000000000005,,0.019999999999999574,25.880000000000003,106.68008287035728
32,the,25.96,26.02,0.0599999999999987,0.0399999999999991,0,3,0.019999999999999567,,0.03999999999999915,25.990000000000002,137.03144698861973
33,belief,26.06,26.38,0.3200000000000003,0.0400000000000027,0,6,0.05333333333333338,,0.0400000000000027,26.22,197.1505716040149
34,that,26.42,26.56,0.139999999999997,0.0400000000000027,0,4,0.03499999999999925,,0.0400000000000027,26.490000000000002,140.80741519355303
35,the,26.6,26.66,0.0599999999999987,0.0599999999999987,0,3,0.019999999999999567,,0.05999999999999872,26.630000000000003,123.79030119007204
36,american,26.72,27.18,0.4600000000000008,0.0399999999999991,0,8,0.0575000000000001,,0.03999999999999915,26.95,170.38458689027848
37,people,27.22,27.56,0.3399999999999998,0.0800000000000018,0,6,0.056666666666666636,,0.08000000000000185,27.39,128.08148538758135
38,want,27.64,27.86,0.2199999999999988,0.0,0,4,0.0549999999999997,,0.0,27.75,181.281876807954
39,to,27.86,27.92,0.0600000000000022,0.0599999999999987,0,2,0.0300000000000011,,0.05999999999999872,27.89,174.79863307896005
40,know,27.98,28.28,0.3000000000000007,0.1999999999999993,0,4,0.07500000000000018,,0.1999999999999993,28.130000000000003,115.40139746794218
41,the,28.48,28.54,0.0599999999999987,0.0800000000000018,0,3,0.019999999999999567,,0.08000000000000185,28.509999999999998,131.3572909743582
42,important,28.62,29.12,0.5,0.0599999999999987,0,9,0.05555555555555555,,0.05999999999999872,28.87,179.0544351795786
43,issues,29.18,29.66,0.4800000000000004,0.1000000000000014,0,6,0.08000000000000007,,0.10000000000000142,29.42,164.04730818675085
44,and,29.76,29.92,0.1600000000000001,0.0399999999999991,0,3,0.053333333333333365,,0.03999999999999915,29.840000000000003,150.56365988589803
45,events,29.96,30.32,0.3599999999999994,0.0199999999999995,0,6,0.059999999999999894,,0.019999999999999574,30.14,114.82422845975323
46,of,30.34,30.42,0.0800000000000018,0.0599999999999987,0,2,0.0400000000000009,,0.05999999999999872,30.380000000000003,103.07683666368072
47,our,30.48,30.66,0.1799999999999997,0.0599999999999987,0,3,0.059999999999999894,,0.05999999999999872,30.57,100.59043634464595
48,day,30.72,31.0,0.2800000000000011,0.6000000000000014,0,3,0.0933333333333337,,0.6000000000000014,30.86,104.81621818838096
49,what,31.6,31.78,0.1799999999999997,0.0599999999999987,0,4,0.04499999999999992,,0.05999999999999872,31.69,200.3039014741785
50,makes,31.84,32.1,0.2600000000000015,0.0399999999999991,0,5,0.0520000000000003,,0.03999999999999915,31.97,199.8208211563884
51,them,32.14,32.26,0.1199999999999974,0.0399999999999991,0,4,0.02999999999999935,,0.03999999999999915,32.2,98.88713311968189
52,important,32.3,32.78,0.480000000000004,0.1599999999999966,0,9,0.053333333333333774,,0.1599999999999966,32.54,86.01139978044718
53,and,32.94,33.26,0.3200000000000003,0.0600000000000022,0,3,0.10666666666666676,,0.060000000000002274,33.099999999999994,117.80773599740093
54,why,33.32,33.58,0.259999999999998,0.8000000000000043,0,3,0.086666666666666,,0.8000000000000043,33.45,106.1832416960037
55,and,34.38,34.62,0.2399999999999948,0.0600000000000022,0,3,0.07999999999999827,,0.060000000000002274,34.5,188.5665125067784
56,that,34.68,34.78,0.1000000000000014,0.0399999999999991,0,4,0.02500000000000035,,0.03999999999999915,34.730000000000004,189.26565124020615
57,such,34.82,35.04,0.2199999999999988,0.0399999999999991,0,4,0.0549999999999997,,0.03999999999999915,34.93,172.1970752940452
58,knowledge,35.08,35.46,0.3800000000000025,0.0399999999999991,0,9,0.0422222222222225,,0.03999999999999915,35.269999999999996,123.6309012249266
59,can,35.5,35.62,0.1199999999999974,0.0600000000000022,0,3,0.039999999999999133,,0.060000000000002274,35.56,172.13758833113593
60,come,35.68,35.92,0.240000000000002,0.1799999999999997,0,4,0.0600000000000005,,0.17999999999999972,35.8,124.8774197899477
61,only,36.1,36.4,0.2999999999999971,0.0799999999999983,0,4,0.07499999999999928,,0.0799999999999983,36.25,190.20315472689018
62,from,36.48,36.66,0.1799999999999997,0.0400000000000062,0,4,0.04499999999999992,,0.04000000000000625,36.56999999999999,125.01504469151753
63,an,36.7,36.76,0.0599999999999951,0.0399999999999991,0,2,0.02999999999999755,,0.03999999999999915,36.730000000000004,113.2501510373626
64,objective,36.8,37.38,0.5800000000000054,0.0599999999999951,0,9,0.06444444444444504,,0.05999999999999517,37.09,176.69933238255965
65,presentation,37.44,38.08,0.6400000000000006,0.0399999999999991,0,12,0.05333333333333338,,0.03999999999999915,37.76,133.54200599088017
66,of,38.12,38.2,0.0800000000000054,0.0599999999999951,0,2,0.0400000000000027,,0.05999999999999517,38.16,199.69110146199455
67,facts,38.26,38.7,0.4400000000000048,0.7199999999999989,0,5,0.08800000000000095,,0.7199999999999989,38.480000000000004,207.75845176342636
68,the,39.42,39.5,0.0799999999999983,0.0600000000000022,0,3,0.0266666666666661,,0.060000000000002274,39.46,161.95952537667986
69,important,39.56,40.0,0.4399999999999977,0.0600000000000022,0,9,0.048888888888888635,,0.060000000000002274,39.78,190.04196696873558
70,thing,40.06,40.34,0.2800000000000011,0.0399999999999991,0,5,0.056000000000000216,,0.03999999999999915,40.2,100.5691427353969
71,the,40.38,40.46,0.0799999999999983,0.0399999999999991,0,3,0.0266666666666661,,0.03999999999999915,40.42,92.6062573061994
72,gulf,40.5,40.76,0.259999999999998,0.0399999999999991,0,4,0.0649999999999995,,0.03999999999999915,40.629999999999995,111.03363692188626
73,oil,40.8,41.02,0.2200000000000059,0.0399999999999991,0,3,0.0733333333333353,,0.03999999999999915,40.91,119.04980527210117
74,cooperation,41.06,41.6,0.5399999999999991,0.0599999999999951,0,11,0.04909090909090901,,0.05999999999999517,41.33,130.68776597091303
75,believes,41.66,42.16,0.5,0.3200000000000003,0,8,0.0625,,0.3200000000000003,41.91,113.18412667707845
76,is,42.48,42.64,0.1600000000000037,0.0399999999999991,0,2,0.08000000000000185,,0.03999999999999915,42.56,167.43400274903055
77,that,42.68,42.8,0.1199999999999974,0.0200000000000031,0,4,0.02999999999999935,,0.020000000000003126,42.739999999999995,182.52810921168492
78,we,42.82,42.9,0.0799999999999983,0.1400000000000005,0,2,0.03999999999999915,,0.14000000000000057,42.86,195.92428263693205
79,all,43.04,43.32,0.2800000000000011,0.1400000000000005,0,3,0.0933333333333337,,0.14000000000000057,43.18,125.33583938653855
80,need,43.46,43.64,0.1799999999999997,0.0399999999999991,0,4,0.04499999999999992,,0.03999999999999915,43.55,107.8318424915146
81,to,43.68,43.76,0.0799999999999983,0.0800000000000054,0,2,0.03999999999999915,,0.0800000000000054,43.72,121.742905176616
82,understand,43.84,44.44,0.5999999999999943,0.0399999999999991,0,10,0.05999999999999943,,0.03999999999999915,44.14,136.23892553039494
83,the,44.48,44.54,0.0600000000000022,0.0600000000000022,0,3,0.020000000000000732,,0.060000000000002274,44.51,137.68742028373836
84,world,44.6,44.92,0.3200000000000003,0.019999999999996,0,5,0.06400000000000006,,0.01999999999999602,44.760000000000005,112.35608236889354
85,in,44.94,44.98,0.0399999999999991,0.0600000000000022,0,2,0.01999999999999955,,0.060000000000002274,44.959999999999994,105.41806617326752
86,which,45.04,45.22,0.1799999999999997,0.0399999999999991,0,5,0.035999999999999935,,0.03999999999999915,45.129999999999995,107.53139484161977
87,we,45.26,45.34,0.0800000000000054,0.0599999999999951,0,2,0.0400000000000027,,0.05999999999999517,45.3,112.4898801210591
88,live,45.4,45.6,0.2000000000000028,5.420000000000002,0,4,0.0500000000000007,,5.420000000000002,45.5,107.45932138016379
89,the,51.02,51.02,0.0,1.8399999999999963,0,3,0.0,,1.8399999999999963,51.02,
90,the,52.86,52.86,0.0,1.7000000000000028,0,3,0.0,,1.7000000000000028,52.86,
91,the,54.56,54.56,0.0,0.5999999999999943,0,3,0.0,,0.5999999999999943,54.56,
92,okay,55.16,55.36,0.2000000000000028,2.460000000000001,0,4,0.0500000000000007,,2.460000000000001,55.26,
93,the,57.82,57.82,0.0,1.1000000000000014,0,3,0.0,,1.1000000000000014,57.82,
94,tonight,58.92,59.28,0.3599999999999994,0.1000000000000014,0,7,0.05142857142857134,,0.10000000000000142,59.1,173.29608188547567
95,projection,59.38,60.06,0.6799999999999997,0.1799999999999997,0,10,0.06799999999999998,,0.17999999999999972,59.72,170.2135588890297
96,sixty,60.24,60.62,0.3799999999999954,0.0800000000000054,0,5,0.07599999999999908,,0.0800000000000054,60.43,206.4982385648623
97,one,60.7,60.98,0.279999999999994,0.2800000000000011,0,3,0.09333333333333133,,0.28000000000000114,60.84,117.46350210590013
98,the,61.26,61.34,0.0800000000000054,0.0799999999999983,0,3,0.026666666666668466,,0.0799999999999983,61.3,120.75985446517416
99,annual,61.42,61.82,0.3999999999999986,0.0399999999999991,0,6,0.06666666666666643,,0.03999999999999915,61.620000000000005,194.72798591515863
100,report,61.86,62.28,0.4200000000000017,0.0399999999999991,0,6,0.07000000000000028,,0.03999999999999915,62.07,156.14985492632147
101,of,62.32,62.38,0.0600000000000022,0.0799999999999983,0,2,0.0300000000000011,,0.0799999999999983,62.35,111.08948231057906
102,twelve,62.46,62.86,0.3999999999999986,0.0399999999999991,0,6,0.06666666666666643,,0.03999999999999915,62.66,194.26868773756428
103,top,62.9,63.22,0.3200000000000003,0.0799999999999983,0,3,0.10666666666666676,,0.0799999999999983,63.06,184.7673645128205
104,n,63.3,63.4,0.1000000000000014,0.1200000000000045,0,1,0.1000000000000014,,0.12000000000000455,63.349999999999994,195.86106987951325
105,b,63.52,63.6,0.0799999999999983,0.1000000000000014,0,1,0.0799999999999983,,0.10000000000000142,63.56,194.20193605613727
106,c,63.7,63.82,0.1199999999999974,0.1000000000000014,0,1,0.1199999999999974,,0.10000000000000142,63.760000000000005,163.16773067880354
107,news,63.92,64.2,0.2800000000000011,0.019999999999996,0,4,0.07000000000000027,,0.01999999999999602,64.06,192.18052461636276
108,correspondence,64.22,65.16,0.9399999999999976,0.2999999999999971,0,14,0.06714285714285698,,0.29999999999999716,64.69,149.09730264435393
109,to,65.46,65.56,0.1000000000000085,0.039999999999992,0,2,0.05000000000000425,,0.03999999999999204,65.50999999999999,78.84982274533411
110,moderate,65.6,66.1,0.5,0.0400000000000062,0,8,0.0625,,0.04000000000000625,65.85,150.81845580563916
111,here,66.14,66.3,0.1599999999999966,0.019999999999996,0,4,0.03999999999999915,,0.01999999999999602,66.22,155.38926211494928
112,is,66.32,66.48,0.1600000000000108,0.1199999999999903,0,2,0.0800000000000054,,0.11999999999999034,66.4,123.79194756072873
113,frank,66.6,66.9,0.3000000000000113,0.019999999999996,0,5,0.06000000000000226,,0.01999999999999602,66.75,164.60285846441678
114,mcgee,66.92,67.34,0.4200000000000017,1.6199999999999903,0,5,0.08400000000000034,,1.6199999999999903,67.13,166.39886891077543
115,twenty,68.96,69.22,0.2600000000000051,0.0600000000000022,2,6,0.04333333333333419,,0.060000000000002274,69.09,174.92549245634748
116,one,69.28,69.44,0.1599999999999966,0.0799999999999983,2,3,0.0533333333333322,,0.0799999999999983,69.36,167.60449954715236
117,days,69.52,69.8,0.2800000000000011,0.0400000000000062,2,4,0.07000000000000027,,0.04000000000000625,69.66,142.47238700396997
118,from,69.84,69.96,0.1199999999999903,0.0600000000000022,2,4,0.029999999999997574,,0.060000000000002274,69.9,127.39758453117857
119,now,70.02,70.3,0.2800000000000011,0.5400000000000063,2,3,0.0933333333333337,,0.5400000000000063,70.16,96.42062180466398
120,control,70.84,71.26,0.4200000000000017,0.019999999999996,2,7,0.06000000000000024,,0.01999999999999602,71.05000000000001,152.41072228598966
121,of,71.28,71.34,0.0600000000000022,0.039999999999992,2,2,0.0300000000000011,,0.03999999999999204,71.31,150.35187776874028
122,the,71.38,71.42,0.0400000000000062,0.039999999999992,2,3,0.013333333333335399,,0.03999999999999204,71.4,151.45605626673924
123,most,71.46,71.68,0.220000000000013,0.059999999999988,2,4,0.05500000000000325,,0.05999999999998806,71.57,148.04250843628193
124,powerful,71.74,72.26,0.5200000000000102,0.039999999999992,2,8,0.06500000000000128,,0.03999999999999204,72.0,113.7781178213893
125,political,72.3,72.94,0.6400000000000006,0.1800000000000068,2,9,0.07111111111111118,,0.18000000000000682,72.62,137.0493683625223
126,economic,73.12,73.64,0.519999999999996,0.0400000000000062,2,8,0.0649999999999995,,0.04000000000000625,73.38,145.05503655102237
127,and,73.68,73.76,0.0799999999999983,0.059999999999988,2,3,0.0266666666666661,,0.05999999999998806,73.72,96.40062671971454
128,military,73.82,74.3,0.480000000000004,0.0799999999999983,2,8,0.0600000000000005,,0.0799999999999983,74.06,131.26350804408895
129,force,74.38,74.66,0.2800000000000011,0.0200000000000102,2,5,0.056000000000000216,,0.020000000000010232,74.52,131.0501129752608
130,in,74.68,74.74,0.059999999999988,0.0200000000000102,2,2,0.029999999999994,,0.020000000000010232,74.71000000000001,120.4584380486552
131,the,74.76,74.82,0.059999999999988,0.0400000000000062,2,3,0.019999999999996,,0.04000000000000625,74.78999999999999,112.39366457225648
132,world,74.86,75.22,0.3599999999999994,0.5799999999999983,2,5,0.07199999999999987,,0.5799999999999983,75.03999999999999,112.9987803323095
133,will,75.8,75.96,0.1599999999999966,0.0600000000000022,2,4,0.03999999999999915,,0.060000000000002274,75.88,117.58257405569356
134,pass,76.02,76.3,0.2800000000000011,0.0400000000000062,2,4,0.07000000000000027,,0.04000000000000625,76.16,142.06149292850506
135,from,76.34,76.46,0.1199999999999903,0.0200000000000102,2,4,0.029999999999997574,,0.020000000000010232,76.4,146.05906531844124
136,the,76.48,76.56,0.0799999999999983,0.0600000000000022,2,3,0.0266666666666661,,0.060000000000002274,76.52000000000001,133.87361497856244
137,hands,76.62,76.98,0.3599999999999994,0.039999999999992,2,5,0.07199999999999987,,0.03999999999999204,76.80000000000001,130.42941423825033
138,of,77.02,77.1,0.0799999999999983,0.0200000000000102,2,2,0.03999999999999915,,0.020000000000010232,77.06,117.35957331069655
139,a,77.12,77.16,0.039999999999992,0.0400000000000062,2,1,0.039999999999992,,0.04000000000000625,77.14,121.57581837588243
140,man,77.2,77.38,0.1799999999999926,0.0400000000000062,2,3,0.059999999999997534,,0.04000000000000625,77.28999999999999,122.63364335920447
141,who,77.42,77.5,0.0799999999999983,0.0400000000000062,2,3,0.0266666666666661,,0.04000000000000625,77.46000000000001,113.00351892750015
142,is,77.54,77.62,0.0799999999999983,0.0600000000000022,2,2,0.03999999999999915,,0.060000000000002274,77.58000000000001,105.41448636966463
143,seventy,77.68,78.0,0.3199999999999932,0.0600000000000022,2,7,0.04571428571428474,,0.060000000000002274,77.84,131.74509823463188
144,years,78.06,78.28,0.2199999999999988,0.039999999999992,2,5,0.04399999999999976,,0.03999999999999204,78.17,104.92077450504345
145,old,78.32,78.66,0.3400000000000034,0.0799999999999983,2,3,0.11333333333333447,,0.0799999999999983,78.49,98.5504251196005
146,into,78.74,78.98,0.2400000000000091,0.039999999999992,2,4,0.060000000000002274,,0.03999999999999204,78.86,115.04472548141098
147,those,79.02,79.28,0.2600000000000051,0.019999999999996,2,5,0.052000000000001025,,0.01999999999999602,79.15,115.02796999405051
148,of,79.3,79.38,0.0799999999999983,0.0400000000000062,2,2,0.03999999999999915,,0.04000000000000625,79.34,103.64222332572831
149,another,79.42,79.72,0.2999999999999971,0.0999999999999943,2,7,0.04285714285714244,,0.09999999999999432,79.57,100.93475872588795
150,who,79.82,79.94,0.1200000000000045,0.0400000000000062,2,3,0.0400000000000015,,0.04000000000000625,79.88,93.5045024085738
151,is,79.98,80.08,0.0999999999999943,0.0600000000000022,2,2,0.04999999999999715,,0.060000000000002274,80.03,88.90209144602495
152,forty,80.14,80.36,0.2199999999999988,0.0600000000000022,2,5,0.04399999999999976,,0.060000000000002274,80.25,97.69429468286762
153,three,80.42,80.6,0.1799999999999926,0.8200000000000074,2,5,0.03599999999999852,,0.8200000000000074,80.50999999999999,84.36700054455295
154,and,81.42,81.58,0.1599999999999966,0.0600000000000022,2,3,0.0533333333333322,,0.060000000000002274,81.5,73.95427574306306
155,this,81.64,81.8,0.1599999999999966,0.0600000000000022,2,4,0.03999999999999915,,0.060000000000002274,81.72,143.93770063963
156,nation,81.86,82.22,0.3599999999999994,0.3200000000000074,2,6,0.059999999999999894,,0.3200000000000074,82.03999999999999,158.0691791515204
157,and,82.54,82.68,0.1400000000000005,0.039999999999992,2,3,0.046666666666666835,,0.03999999999999204,82.61000000000001,121.61748861818155
158,the,82.72,82.78,0.0600000000000022,0.039999999999992,2,3,0.020000000000000732,,0.03999999999999204,82.75,126.22437615126518
159,world,82.82,83.26,0.4400000000000119,0.0999999999999943,2,5,0.08800000000000238,,0.09999999999999432,83.03999999999999,113.19539485985877
160,senses,83.36,83.78,0.4200000000000017,0.039999999999992,2,6,0.07000000000000028,,0.03999999999999204,83.57,137.8672261974325
161,that,83.82,83.92,0.1000000000000085,0.039999999999992,2,4,0.025000000000002125,,0.03999999999999204,83.87,112.37026191733705
162,there,83.96,84.1,0.1400000000000005,0.0200000000000102,2,5,0.0280000000000001,,0.020000000000010232,84.03,126.75267711349179
163,will,84.12,84.28,0.1599999999999966,0.0600000000000022,2,4,0.03999999999999915,,0.060000000000002274,84.2,137.67852351813912
164,be,84.34,84.44,0.0999999999999943,0.2000000000000028,2,2,0.04999999999999715,,0.20000000000000284,84.39,133.01709078603096
165,changes,84.64,85.28,0.6400000000000006,0.1200000000000045,2,7,0.09142857142857151,,0.12000000000000455,84.96000000000001,114.42058389892857
166,in,85.4,85.5,0.0999999999999943,0.0400000000000062,2,2,0.04999999999999715,,0.04000000000000625,85.45,92.82463554247991
167,the,85.54,85.6,0.059999999999988,0.0600000000000022,2,3,0.019999999999996,,0.060000000000002274,85.57,97.24278376988119
168,application,85.66,86.32,0.6599999999999966,0.0800000000000125,2,11,0.05999999999999969,,0.0800000000000125,85.99,104.50036658105235
169,of,86.4,86.52,0.1199999999999903,0.0400000000000062,2,2,0.05999999999999515,,0.04000000000000625,86.46000000000001,81.7423535244475
170,the,86.56,86.64,0.0799999999999983,0.0400000000000062,2,3,0.0266666666666661,,0.04000000000000625,86.6,100.58487510386412
171,staggering,86.68,87.18,0.5,0.039999999999992,2,10,0.05,,0.03999999999999204,86.93,98.06595482195164
172,power,87.22,87.62,0.4000000000000057,0.8799999999999955,2,5,0.08000000000000114,,0.8799999999999955,87.42,81.99533054007587
173,but,88.5,88.64,0.1400000000000005,0.0600000000000022,2,3,0.046666666666666835,,0.060000000000002274,88.57,100.28299492920712
174,sends,88.7,88.88,0.1799999999999926,0.0600000000000022,2,5,0.03599999999999852,,0.060000000000002274,88.78999999999999,113.78642154999169
175,few,88.94,89.14,0.2000000000000028,0.019999999999996,2,3,0.0666666666666676,,0.01999999999999602,89.03999999999999,134.4623738191003
176,men,89.16,89.42,0.2600000000000051,0.1200000000000045,2,3,0.08666666666666838,,0.12000000000000455,89.28999999999999,132.44735203307988
177,and,89.54,89.76,0.2199999999999988,0.0999999999999943,2,3,0.07333333333333293,,0.09999999999999432,89.65,104.99703488239625
178,fewer,89.86,90.2,0.3400000000000034,0.0799999999999983,2,5,0.06800000000000068,,0.0799999999999983,90.03,129.91036150754684
179,nations,90.28,90.76,0.480000000000004,0.039999999999992,2,7,0.06857142857142914,,0.03999999999999204,90.52000000000001,117.78296123075037
180,can,90.8,90.98,0.1800000000000068,0.1400000000000005,2,3,0.06000000000000227,,0.14000000000000057,90.89,96.44214467462011
181,contemplate,91.12,91.7,0.5799999999999983,0.0600000000000022,2,11,0.052727272727272574,,0.060000000000002274,91.41,107.64206616270566
182,change,91.76,92.18,0.4200000000000017,0.039999999999992,2,6,0.07000000000000028,,0.03999999999999204,91.97,110.33144501749675
183,with,92.22,92.38,0.1599999999999966,0.0600000000000022,2,4,0.03999999999999915,,0.060000000000002274,92.3,95.91457172298124
184,complete,92.44,92.88,0.4399999999999977,0.1000000000000085,2,8,0.054999999999999716,,0.10000000000000853,92.66,106.87402259319929
185,tranquility,92.98,93.62,0.6400000000000006,0.519999999999996,2,11,0.05818181818181823,,0.519999999999996,93.30000000000001,94.76926428706797
186,this,94.14,94.3,0.1599999999999966,0.019999999999996,2,4,0.03999999999999915,,0.01999999999999602,94.22,97.1000019267995
187,is,94.32,94.42,0.1000000000000085,0.0600000000000022,2,2,0.05000000000000425,,0.060000000000002274,94.37,114.85952947661225
188,also,94.48,94.82,0.3399999999999892,0.1000000000000085,2,4,0.0849999999999973,,0.10000000000000853,94.65,130.4241615920101
189,a,94.92,95.0,0.0799999999999983,0.0999999999999943,2,1,0.0799999999999983,,0.09999999999999432,94.96000000000001,113.24176046004182
190,time,95.1,95.46,0.3599999999999994,0.0600000000000022,2,4,0.08999999999999984,,0.060000000000002274,95.28,122.25374671362471
191,of,95.52,95.7,0.1800000000000068,0.2000000000000028,2,2,0.0900000000000034,,0.20000000000000284,95.61,99.25099876009592
192,apprehension,95.9,96.58,0.6799999999999926,0.4000000000000057,2,12,0.05666666666666605,,0.4000000000000057,96.24000000000001,133.3387494578643
193,as,96.98,97.1,0.1199999999999903,0.0200000000000102,2,2,0.05999999999999515,,0.020000000000010232,97.03999999999999,121.2404923835109
194,well,97.12,97.26,0.1400000000000005,0.019999999999996,2,4,0.03500000000000013,,0.01999999999999602,97.19,152.43805109009026
195,as,97.28,97.36,0.0799999999999983,0.0400000000000062,2,2,0.03999999999999915,,0.04000000000000625,97.32,126.95220342655871
196,anticipation,97.4,98.16,0.7599999999999909,0.9000000000000057,2,12,0.06333333333333258,,0.9000000000000057,97.78,110.7259635997545
197,no,99.06,99.18,0.1200000000000045,0.059999999999988,2,2,0.06000000000000225,,0.05999999999998806,99.12,172.55801131130696
198,nation,99.24,99.56,0.3200000000000074,0.0600000000000022,2,6,0.053333333333334565,,0.060000000000002274,99.4,176.76899851895956
199,in,99.62,99.7,0.0799999999999983,0.019999999999996,2,2,0.03999999999999915,,0.01999999999999602,99.66,140.12584985167854
200,the,99.72,99.78,0.0600000000000022,0.0600000000000022,2,3,0.020000000000000732,,0.060000000000002274,99.75,133.9495583575013
201,world,99.84,100.28,0.4399999999999977,0.4200000000000017,2,5,0.08799999999999955,,0.4200000000000017,100.06,102.16280854243674
202,large,100.7,101.06,0.3599999999999994,0.039999999999992,2,5,0.07199999999999987,,0.03999999999999204,100.88,147.0924707944431
203,or,101.1,101.22,0.1200000000000045,0.0600000000000022,2,2,0.06000000000000225,,0.060000000000002274,101.16,138.19755115286964
204,small,101.28,101.64,0.3599999999999994,0.0400000000000062,2,5,0.07199999999999987,,0.04000000000000625,101.46000000000001,104.96298492810888
205,friend,101.68,101.98,0.2999999999999971,0.0600000000000022,2,6,0.04999999999999952,,0.060000000000002274,101.83000000000001,149.14167056630643
206,or,102.04,102.18,0.1400000000000005,0.0799999999999983,2,2,0.07000000000000026,,0.0799999999999983,102.11000000000001,125.9700222934123
207,foe,102.26,102.68,0.4200000000000017,0.3599999999999994,2,3,0.14000000000000057,,0.35999999999999943,102.47,109.29931376458768
208,can,103.04,103.24,0.1999999999999886,0.1000000000000085,2,3,0.06666666666666286,,0.10000000000000853,103.14,89.8628360146981
209,seek,103.34,103.58,0.2399999999999948,0.019999999999996,2,4,0.0599999999999987,,0.01999999999999602,103.46000000000001,140.28501528706164
210,a,103.6,103.66,0.0600000000000022,0.0600000000000022,2,1,0.0600000000000022,,0.060000000000002274,103.63,96.10483220255541
211,destiny,103.72,104.14,0.4200000000000017,0.1400000000000005,2,7,0.06000000000000024,,0.14000000000000057,103.93,120.7041609046538
212,undeterred,104.28,105.02,0.7399999999999949,0.4200000000000017,2,10,0.07399999999999948,,0.4200000000000017,104.65,108.80936267477145
