,Word,Start,End,length,time_spent,std_time_spent,post_space,time
37,our,17.64,17.78,3,0.1400000000000005,0.046666666666666835,0.03999999999999915,17.71
38,police,17.82,18.1,6,0.2800000000000011,0.04666666666666685,0.03999999999999915,17.96
39,offices,18.14,18.54,7,0.3999999999999986,0.05714285714285694,0.0,18.34
40,are,18.54,18.62,3,0.0800000000000018,0.02666666666666727,0.03999999999999915,18.58
41,just,18.66,18.86,4,0.1999999999999993,0.04999999999999982,0.240000000000002,18.759999999999998
42,mailboxes,19.1,19.86,9,0.759999999999998,0.08444444444444422,0.40000000000000213,19.48
43,as,20.26,20.42,2,0.1600000000000001,0.08000000000000004,0.03999999999999915,20.340000000000003
44,our,20.46,20.56,3,0.0999999999999978,0.0333333333333326,0.060000000000002274,20.509999999999998
45,two,20.62,20.72,3,0.0999999999999978,0.0333333333333326,0.060000000000002274,20.67
46,d,20.78,20.84,1,0.0599999999999987,0.0599999999999987,0.10000000000000142,20.810000000000002
47,two,20.94,21.1,3,0.1600000000000001,0.053333333333333365,0.2799999999999976,21.020000000000003
48,everyone,21.38,21.7,8,0.3200000000000003,0.040000000000000036,1.5800000000000018,21.54
49,thank,23.28,23.5,5,0.2199999999999988,0.04399999999999976,0.0,23.39
50,you,23.5,23.6,3,0.1000000000000014,0.0333333333333338,1.2799999999999976,23.55
51,know,24.88,24.98,4,0.1000000000000014,0.02500000000000035,0.09999999999999787,24.93
52,how,25.08,25.24,3,0.1600000000000001,0.053333333333333365,0.060000000000002274,25.159999999999997
53,they,25.3,25.38,4,0.0799999999999983,0.019999999999999574,0.08000000000000185,25.34
54,say,25.46,25.56,3,0.0999999999999978,0.0333333333333326,0.060000000000002274,25.509999999999998
55,that,25.62,25.72,4,0.0999999999999978,0.02499999999999945,0.019999999999999574,25.67
56,a,25.74,25.76,1,0.0200000000000031,0.0200000000000031,0.03999999999999915,25.75
57,movie,25.8,26.1,5,0.3000000000000007,0.060000000000000143,0.03999999999999915,25.950000000000003
58,made,26.14,26.3,4,0.1600000000000001,0.04000000000000002,0.120000000000001,26.22
59,thirty,26.42,26.74,6,0.3199999999999967,0.05333333333333278,0.14000000000000057,26.58
60,four,26.88,27.14,4,0.2600000000000015,0.06500000000000038,0.09999999999999787,27.009999999999998
61,years,27.24,27.48,5,0.240000000000002,0.048000000000000397,0.019999999999999574,27.36
62,ago,27.5,27.74,3,0.2399999999999984,0.07999999999999947,0.9600000000000009,27.619999999999997
63,can,28.7,28.86,3,0.1600000000000001,0.053333333333333365,0.28000000000000114,28.78
64,still,29.14,29.42,5,0.2800000000000011,0.056000000000000216,0.03999999999999915,29.28
65,affect,29.46,29.84,6,0.379999999999999,0.06333333333333317,0.019999999999999574,29.65
66,us,29.86,30.02,2,0.1600000000000001,0.08000000000000004,0.3000000000000007,29.939999999999998
67,this,30.32,30.56,4,0.2399999999999984,0.0599999999999996,0.17999999999999972,30.439999999999998
68,deeply,30.74,31.1,6,0.360000000000003,0.0600000000000005,0.0799999999999983,30.92
69,today,31.18,31.42,5,0.240000000000002,0.048000000000000397,0.05999999999999872,31.3
70,especially,31.48,32.0,10,0.5199999999999996,0.051999999999999956,0.10000000000000142,31.740000000000002
71,one,32.1,32.32,3,0.2199999999999988,0.07333333333333293,0.0799999999999983,32.21
72,that,32.4,32.48,4,0.0799999999999983,0.019999999999999574,0.020000000000003126,32.44
73,was,32.5,32.62,3,0.1199999999999974,0.039999999999999133,0.03999999999999915,32.56
74,set,32.66,32.86,3,0.2000000000000028,0.0666666666666676,0.0799999999999983,32.76
75,a,32.94,32.98,1,0.0399999999999991,0.0399999999999991,0.060000000000002274,32.959999999999994
76,long,33.04,33.24,4,0.2000000000000028,0.0500000000000007,0.01999999999999602,33.14
77,time,33.26,33.46,4,0.2000000000000028,0.0500000000000007,0.03999999999999915,33.36
78,ago,33.5,33.68,3,0.1799999999999997,0.059999999999999894,0.10000000000000142,33.59
79,in,33.78,33.84,2,0.0600000000000022,0.0300000000000011,0.01999999999999602,33.81
80,a,33.86,33.9,1,0.0399999999999991,0.0399999999999991,0.020000000000003126,33.879999999999995
81,galaxy,33.92,34.3,6,0.3799999999999954,0.06333333333333256,0.060000000000002274,34.11
82,far,34.36,34.52,3,0.1600000000000037,0.053333333333334565,0.03999999999999915,34.44
83,far,34.56,34.7,3,0.1400000000000005,0.046666666666666835,0.03999999999999915,34.63
84,away,34.74,35.0,4,0.259999999999998,0.0649999999999995,1.0600000000000023,34.870000000000005
85,and,36.06,36.18,3,0.1199999999999974,0.039999999999999133,0.0,36.120000000000005
86,i,36.18,36.24,1,0.0600000000000022,0.0600000000000022,0.0799999999999983,36.21
87,believe,36.32,36.58,7,0.259999999999998,0.03714285714285686,0.03999999999999915,36.45
88,by,36.62,36.72,2,0.1000000000000014,0.0500000000000007,0.03999999999999915,36.67
89,the,36.76,36.8,3,0.0399999999999991,0.013333333333333032,0.04000000000000625,36.78
90,end,36.84,36.98,3,0.1399999999999934,0.04666666666666447,0.0,36.91
91,of,36.98,37.04,2,0.0600000000000022,0.0300000000000011,0.060000000000002274,37.01
92,tonight,37.1,37.44,7,0.3399999999999963,0.048571428571428044,0.03999999999999915,37.269999999999996
93,i,37.48,37.52,1,0.0400000000000062,0.0400000000000062,0.03999999999999915,37.5
94,will,37.56,37.66,4,0.0999999999999943,0.024999999999998575,0.04000000000000625,37.61
95,make,37.7,37.84,4,0.1400000000000005,0.03500000000000013,0.0799999999999983,37.77
96,you,37.92,38.02,3,0.1000000000000014,0.0333333333333338,0.0799999999999983,37.97
97,believe,38.1,38.5,7,0.3999999999999986,0.05714285714285694,0.6199999999999974,38.3
98,that,39.12,39.26,4,0.1400000000000005,0.03500000000000013,0.03999999999999915,39.19
99,it's,39.3,39.44,4,0.1400000000000005,0.03500000000000013,0.020000000000003126,39.37
100,because,39.46,39.86,7,0.3999999999999986,0.05714285714285694,0.0,39.66
101,of,39.86,39.96,2,0.1000000000000014,0.0500000000000007,0.10000000000000142,39.91
102,the,40.06,40.12,3,0.0599999999999951,0.019999999999998366,0.0800000000000054,40.09
103,mythological,40.2,41.14,12,0.9399999999999976,0.07833333333333313,0.28000000000000114,40.67
104,historical,41.42,42.12,10,0.6999999999999957,0.06999999999999958,0.240000000000002,41.769999999999996
105,and,42.36,42.46,3,0.1000000000000014,0.0333333333333338,0.03999999999999915,42.41
106,religious,42.5,42.88,9,0.3800000000000025,0.0422222222222225,0.03999999999999915,42.69
107,symbolism,42.92,43.48,9,0.5599999999999952,0.062222222222221686,0.04000000000000625,43.2
108,that,43.52,43.62,4,0.0999999999999943,0.024999999999998575,0.03999999999999915,43.57
109,is,43.66,43.74,2,0.0800000000000054,0.0400000000000027,0.0799999999999983,43.7
110,littered,43.82,44.22,8,0.3999999999999986,0.04999999999999982,0.14000000000000057,44.019999999999996
111,throughout,44.36,44.64,10,0.2800000000000011,0.028000000000000108,0.03999999999999915,44.5
112,star,44.68,44.92,4,0.240000000000002,0.0600000000000005,0.0,44.8
113,wars,44.92,45.1,4,0.1799999999999997,0.04499999999999992,0.240000000000002,45.010000000000005
114,let's,45.34,45.46,5,0.1199999999999974,0.02399999999999948,0.060000000000002274,45.400000000000006
115,start,45.52,45.68,5,0.1599999999999966,0.03199999999999932,0.03999999999999915,45.6
116,with,45.72,45.82,4,0.1000000000000014,0.02500000000000035,0.020000000000003126,45.769999999999996
117,the,45.84,45.88,3,0.0399999999999991,0.013333333333333032,0.03999999999999915,45.86
118,mythological,45.92,46.46,12,0.5399999999999991,0.04499999999999993,0.03999999999999915,46.19
119,symbolism,46.5,47.04,9,0.5399999999999991,0.05999999999999991,0.6799999999999997,46.769999999999996
120,now,47.72,47.82,3,0.1000000000000014,0.0333333333333338,0.03999999999999915,47.769999999999996
121,i,47.86,47.88,1,0.0200000000000031,0.0200000000000031,0.03999999999999915,47.870000000000005
122,don't,47.92,48.04,5,0.1199999999999974,0.02399999999999948,0.020000000000003126,47.980000000000004
123,know,48.06,48.14,4,0.0799999999999983,0.019999999999999574,0.03999999999999915,48.1
124,about,48.18,48.38,5,0.2000000000000028,0.040000000000000556,0.05999999999999517,48.28
125,you,48.44,48.58,3,0.1400000000000005,0.046666666666666835,0.35999999999999943,48.51
126,but,48.94,49.08,3,0.1400000000000005,0.046666666666666835,0.03999999999999915,49.01
127,in,49.12,49.2,2,0.0800000000000054,0.0400000000000027,0.05999999999999517,49.16
128,my,49.26,49.38,2,0.1200000000000045,0.06000000000000225,0.1599999999999966,49.32
129,tenth,49.54,49.86,5,0.3200000000000003,0.06400000000000006,0.0799999999999983,49.7
130,rate,49.94,50.18,4,0.240000000000002,0.0600000000000005,0.060000000000002274,50.06
131,year,50.24,50.46,4,0.2199999999999988,0.0549999999999997,0.03999999999999915,50.35
132,in,50.5,50.56,2,0.0600000000000022,0.0300000000000011,0.05999999999999517,50.53
133,miscress's,50.62,51.36,10,0.740000000000002,0.0740000000000002,0.060000000000002274,50.989999999999995
134,ap,51.42,51.7,2,0.2800000000000011,0.14000000000000054,0.11999999999999744,51.56
135,english,51.82,52.14,7,0.3200000000000003,0.045714285714285756,0.03999999999999915,51.980000000000004
136,class,52.18,52.46,5,0.2800000000000011,0.056000000000000216,0.3999999999999986,52.32
137,i,52.86,52.92,1,0.0600000000000022,0.0600000000000022,0.0799999999999983,52.89
138,was,53.0,53.12,3,0.1199999999999974,0.039999999999999133,0.060000000000002274,53.06
139,sitting,53.18,53.46,7,0.2800000000000011,0.040000000000000153,0.060000000000002274,53.32
140,there,53.52,53.76,5,0.2399999999999948,0.04799999999999896,0.03999999999999915,53.64
141,and,53.8,53.9,3,0.1000000000000014,0.0333333333333338,0.060000000000002274,53.849999999999994
142,she,53.96,54.1,3,0.1400000000000005,0.046666666666666835,0.03999999999999915,54.03
143,was,54.14,54.3,3,0.1599999999999966,0.0533333333333322,0.10000000000000142,54.22
144,telling,54.4,54.7,7,0.3000000000000042,0.04285714285714346,0.01999999999999602,54.55
145,us,54.72,54.84,2,0.1200000000000045,0.06000000000000225,0.05999999999999517,54.78
146,all,54.9,55.0,3,0.1000000000000014,0.0333333333333338,0.03999999999999915,54.95
147,the,55.04,55.1,3,0.0600000000000022,0.020000000000000732,0.05999999999999517,55.07
148,civilism,55.16,55.66,8,0.5,0.0625,0.0,55.41
149,in,55.66,55.72,2,0.0600000000000022,0.0300000000000011,0.0,55.69
150,the,55.72,55.78,3,0.0600000000000022,0.020000000000000732,0.03999999999999915,55.75
151,great,55.82,56.04,5,0.2199999999999988,0.04399999999999976,0.060000000000002274,55.93
152,gatsby,56.1,56.62,6,0.519999999999996,0.086666666666666,0.5,56.36
153,and,57.12,57.22,3,0.1000000000000014,0.0333333333333338,0.03999999999999915,57.17
154,i,57.26,57.32,1,0.0600000000000022,0.0600000000000022,0.29999999999999716,57.29
155,did,57.62,57.76,3,0.1400000000000005,0.046666666666666835,0.03999999999999915,57.69
156,not,57.8,57.98,3,0.1799999999999997,0.059999999999999894,0.04000000000000625,57.89
157,believe,58.02,58.46,7,0.4399999999999977,0.06285714285714253,0.21999999999999886,58.24
158,an,58.68,58.76,2,0.0799999999999983,0.03999999999999915,0.0800000000000054,58.72
159,outsofant,58.84,59.34,9,0.5,0.05555555555555555,0.05999999999999517,59.09
160,i,59.4,59.48,1,0.0799999999999983,0.0799999999999983,0.060000000000002274,59.44
161,thought,59.54,59.72,7,0.1799999999999997,0.02571428571428567,0.03999999999999915,59.629999999999995
162,she,59.76,59.84,3,0.0800000000000054,0.026666666666668466,0.03999999999999915,59.8
163,made,59.88,60.02,4,0.1400000000000005,0.03500000000000013,0.01999999999999602,59.95
164,up,60.04,60.16,2,0.1199999999999974,0.0599999999999987,0.38000000000000256,60.099999999999994
165,every,60.54,60.76,5,0.2199999999999988,0.04399999999999976,0.03999999999999915,60.65
166,bit,60.8,60.96,3,0.1600000000000037,0.053333333333334565,0.01999999999999602,60.879999999999995
167,of,60.98,61.04,2,0.0600000000000022,0.0300000000000011,0.060000000000002274,61.01
168,it,61.1,61.22,2,0.1199999999999974,0.0599999999999987,0.0799999999999983,61.16
169,because,61.3,61.56,7,0.2600000000000051,0.03714285714285787,0.0,61.43
170,there,61.56,61.66,5,0.0999999999999943,0.01999999999999886,0.0,61.61
171,is,61.66,61.74,2,0.0800000000000054,0.0400000000000027,0.01999999999999602,61.7
172,there's,61.76,61.86,7,0.1000000000000014,0.014285714285714485,0.060000000000002274,61.81
173,no,61.92,62.06,2,0.1400000000000005,0.07000000000000026,0.0799999999999983,61.99
174,way,62.14,62.26,3,0.1199999999999974,0.039999999999999133,0.10000000000000142,62.2
175,the,62.36,62.42,3,0.0600000000000022,0.020000000000000732,0.03999999999999915,62.39
176,other,62.46,62.66,5,0.1999999999999957,0.03999999999999914,0.020000000000003126,62.56
177,intended,62.68,63.06,8,0.3800000000000025,0.04750000000000031,0.03999999999999915,62.870000000000005
178,all,63.1,63.18,3,0.0799999999999983,0.0266666666666661,0.03999999999999915,63.14
179,that,63.22,63.38,4,0.1600000000000037,0.040000000000000924,0.8800000000000026,63.3
180,well,64.26,64.52,4,0.2599999999999909,0.06499999999999773,0.46000000000000796,64.39
181,luckily,64.98,65.32,7,0.3399999999999892,0.04857142857142703,0.0800000000000125,65.15
182,for,65.4,65.48,3,0.0799999999999983,0.0266666666666661,0.060000000000002274,65.44
183,me,65.54,65.64,2,0.0999999999999943,0.04999999999999715,0.09999999999999432,65.59
184,in,65.74,65.8,2,0.0600000000000022,0.0300000000000011,0.04000000000000625,65.77
185,the,65.84,65.88,3,0.039999999999992,0.013333333333330666,0.04000000000000625,65.86
186,episode,65.92,66.36,7,0.4399999999999977,0.06285714285714253,0.09999999999999432,66.14
187,for,66.46,66.78,3,0.3200000000000074,0.10666666666666913,0.3400000000000034,66.62
188,commentary,67.12,67.8,10,0.6799999999999926,0.06799999999999926,0.6599999999999966,67.46000000000001
189,george,68.46,68.76,6,0.3000000000000113,0.05000000000000188,0.03999999999999204,68.61
190,lucas,68.8,69.12,5,0.3200000000000074,0.06400000000000147,0.03999999999999204,68.96000000000001
191,himself,69.16,69.64,7,0.480000000000004,0.06857142857142914,0.060000000000002274,69.4
192,reversed,69.7,70.08,8,0.3799999999999954,0.047499999999999425,0.04000000000000625,69.89
193,to,70.12,70.18,2,0.0600000000000022,0.0300000000000011,0.03999999999999204,70.15
194,his,70.22,70.32,3,0.0999999999999943,0.03333333333333143,0.060000000000002274,70.27
195,own,70.38,70.56,3,0.1800000000000068,0.06000000000000227,0.060000000000002274,70.47
196,movies,70.62,71.0,6,0.3799999999999954,0.06333333333333256,0.0799999999999983,70.81
197,as,71.08,71.32,2,0.2399999999999948,0.1199999999999974,0.12000000000000455,71.19999999999999
198,a,71.44,71.52,1,0.0799999999999983,0.0799999999999983,0.1600000000000108,71.47999999999999
199,barrel,71.68,72.06,6,0.3799999999999954,0.06333333333333256,0.060000000000002274,71.87
200,of,72.12,72.22,2,0.0999999999999943,0.04999999999999715,0.060000000000002274,72.17
201,minoritical,72.28,72.84,11,0.5600000000000023,0.05090909090909112,0.03999999999999204,72.56
202,motives,72.88,73.4,7,0.5200000000000102,0.07428571428571575,1.1199999999999903,73.14
203,his,74.52,74.72,3,0.2000000000000028,0.0666666666666676,0.060000000000002274,74.62
204,friend,74.78,75.16,6,0.3799999999999954,0.06333333333333256,0.04000000000000625,74.97
205,in,75.2,75.28,2,0.0799999999999983,0.03999999999999915,0.1799999999999926,75.24000000000001
206,mentor,75.46,75.9,6,0.4400000000000119,0.07333333333333532,0.0799999999999983,75.68
207,joseph,75.98,76.32,6,0.3399999999999892,0.05666666666666487,0.04000000000000625,76.15
208,campbell,76.36,76.8,8,0.4399999999999977,0.054999999999999716,0.3200000000000074,76.58
209,famous,77.12,77.42,6,0.2999999999999971,0.04999999999999952,0.060000000000002274,77.27000000000001
210,mythologic,77.48,78.14,10,0.6599999999999966,0.06599999999999966,0.35999999999999943,77.81
211,sissians,78.5,78.94,8,0.4399999999999977,0.054999999999999716,0.01999999999999602,78.72
212,in,78.96,79.1,2,0.1400000000000005,0.07000000000000026,0.6200000000000045,79.03
213,and,79.72,80.08,3,0.3599999999999994,0.11999999999999979,0.7399999999999949,79.9
214,uh,80.82,80.92,2,0.1000000000000085,0.05000000000000425,0.1799999999999926,80.87
215,well,81.1,81.3,4,0.2000000000000028,0.0500000000000007,0.0799999999999983,81.19999999999999
216,known,81.38,81.54,5,0.1600000000000108,0.03200000000000216,0.01999999999999602,81.46000000000001
217,an,81.56,81.6,2,0.039999999999992,0.019999999999996,0.060000000000002274,81.58
218,author,81.66,82.06,6,0.4000000000000057,0.06666666666666761,0.1599999999999966,81.86
219,of,82.22,82.5,2,0.2800000000000011,0.14000000000000054,0.980000000000004,82.36
220,uh,83.48,83.62,2,0.1400000000000005,0.07000000000000026,0.37999999999999545,83.55000000000001
221,furo,84.0,84.38,4,0.3799999999999954,0.09499999999999885,0.10000000000000853,84.19
222,with,84.48,84.58,4,0.0999999999999943,0.024999999999998575,0.01999999999999602,84.53
223,a,84.6,84.62,1,0.0200000000000102,0.0200000000000102,0.060000000000002274,84.61
224,thousand,84.68,85.02,8,0.3399999999999892,0.04249999999999865,0.060000000000002274,84.85
225,faces,85.08,85.5,5,0.4200000000000017,0.08400000000000034,0.6200000000000045,85.28999999999999
226,tells,86.12,86.54,5,0.4200000000000017,0.08400000000000034,0.11999999999999034,86.33000000000001
227,of,86.66,86.8,2,0.1400000000000005,0.07000000000000026,0.5,86.72999999999999
228,the,87.3,87.38,3,0.0799999999999983,0.0266666666666661,0.1600000000000108,87.34
229,heroes,87.54,87.96,6,0.4199999999999875,0.06999999999999791,0.04000000000000625,87.75
230,journey,88.0,88.34,7,0.3400000000000034,0.04857142857142906,1.039999999999992,88.17
231,now,89.38,89.54,3,0.1600000000000108,0.05333333333333693,0.0799999999999983,89.46000000000001
232,this,89.62,89.76,4,0.1400000000000005,0.03500000000000013,0.01999999999999602,89.69
233,is,89.78,89.98,2,0.2000000000000028,0.1000000000000014,0.0799999999999983,89.88
234,a,90.06,90.16,1,0.0999999999999943,0.0999999999999943,0.10000000000000853,90.11
235,series,90.26,90.54,6,0.2800000000000011,0.04666666666666685,0.0,90.4
236,of,90.54,90.6,2,0.059999999999988,0.029999999999994,0.060000000000002274,90.57
237,steps,90.66,91.0,5,0.3400000000000034,0.06800000000000068,0.060000000000002274,90.83
238,that,91.06,91.16,4,0.0999999999999943,0.024999999999998575,0.0799999999999983,91.11
239,all,91.24,91.4,3,0.1600000000000108,0.05333333333333693,0.11999999999999034,91.32
240,heroes,91.52,91.92,6,0.4000000000000057,0.06666666666666761,0.03999999999999204,91.72
241,go,91.96,92.08,2,0.1200000000000045,0.06000000000000225,0.10000000000000853,92.02
242,through,92.18,92.38,7,0.1999999999999886,0.028571428571426943,0.12000000000000455,92.28
243,in,92.5,92.62,2,0.1200000000000045,0.06000000000000225,0.1599999999999966,92.56
244,all,92.78,92.98,3,0.2000000000000028,0.0666666666666676,0.21999999999999886,92.88
245,mi-,93.2,93.36,3,0.1599999999999966,0.0533333333333322,0.21999999999999886,93.28
246,mythology,93.58,94.24,9,0.6599999999999966,0.07333333333333296,0.480000000000004,93.91
247,from,94.72,95.0,4,0.2800000000000011,0.07000000000000027,0.09999999999999432,94.86
248,greek,95.1,95.5,5,0.4000000000000057,0.08000000000000114,0.1599999999999966,95.3
249,toronto,95.66,96.18,7,0.5200000000000102,0.07428571428571575,0.29999999999999716,95.92
250,to,96.48,96.56,2,0.0799999999999983,0.03999999999999915,0.060000000000002274,96.52000000000001
251,arthurium,96.62,97.26,9,0.6400000000000006,0.07111111111111118,1.0,96.94
252,and,98.26,98.38,3,0.1199999999999903,0.03999999999999677,0.04000000000000625,98.32
253,different,98.42,98.78,9,0.3599999999999994,0.03999999999999993,0.4399999999999977,98.6
254,heroes,99.22,99.56,6,0.3400000000000034,0.05666666666666723,0.01999999999999602,99.39
255,to,99.58,99.62,2,0.0400000000000062,0.0200000000000031,0.060000000000002274,99.6
256,go,99.68,99.78,2,0.0999999999999943,0.04999999999999715,0.060000000000002274,99.73
257,through,99.84,99.98,7,0.1400000000000005,0.020000000000000073,0.03999999999999204,99.91
258,this,100.02,100.26,4,0.2400000000000091,0.060000000000002274,0.09999999999999432,100.14
259,are,100.36,100.64,3,0.2800000000000011,0.0933333333333337,0.6799999999999926,100.5
260,hercules,101.32,101.94,8,0.6200000000000045,0.07750000000000057,0.2600000000000051,101.63
261,king,102.2,102.42,4,0.2199999999999988,0.0549999999999997,0.01999999999999602,102.31
262,arthur,102.44,102.82,6,0.3799999999999954,0.06333333333333256,0.38000000000000966,102.63
263,and,103.2,103.3,3,0.0999999999999943,0.03333333333333143,0.04000000000000625,103.25
264,you,103.34,103.38,3,0.039999999999992,0.013333333333330666,0.060000000000002274,103.36
265,guessed,103.44,103.68,7,0.2400000000000091,0.034285714285715585,0.01999999999999602,103.56
266,it,103.7,103.84,2,0.1400000000000005,0.07000000000000026,0.29999999999999716,103.77000000000001
267,looked,104.14,104.36,6,0.2199999999999988,0.036666666666666466,0.060000000000002274,104.25
268,skywater,104.42,105.16,8,0.7399999999999949,0.09249999999999936,1.9000000000000057,104.78999999999999
269,also,107.06,107.5,4,0.4399999999999977,0.10999999999999943,0.2600000000000051,107.28
270,there,107.76,107.88,5,0.1199999999999903,0.023999999999998058,0.04000000000000625,107.82
271,are,107.92,108.0,3,0.0799999999999983,0.0266666666666661,0.060000000000002274,107.96000000000001
272,many,108.06,108.28,4,0.2199999999999988,0.0549999999999997,0.539999999999992,108.17
273,different,108.82,109.18,9,0.3600000000000136,0.04000000000000151,0.23999999999999488,109.0
274,mythological,109.42,109.94,12,0.519999999999996,0.043333333333333,0.060000000000002274,109.68
275,architypes,110.0,110.64,10,0.6400000000000006,0.06400000000000006,0.04000000000000625,110.32
276,found,110.68,110.96,5,0.2799999999999869,0.055999999999997385,0.020000000000010232,110.82
277,in,110.98,111.08,2,0.0999999999999943,0.04999999999999715,0.7399999999999949,111.03
278,all,111.82,111.96,3,0.1400000000000005,0.046666666666666835,0.04000000000000625,111.88999999999999
279,the,112.0,112.04,3,0.0400000000000062,0.013333333333335399,0.03999999999999204,112.02000000000001
280,mythology,112.08,112.54,9,0.4600000000000079,0.05111111111111199,0.05999999999998806,112.31
281,one,112.6,112.74,3,0.1400000000000005,0.046666666666666835,0.0,112.66999999999999
282,of,112.74,112.8,2,0.0600000000000022,0.0300000000000011,0.060000000000002274,112.77
283,which,112.86,113.02,5,0.1599999999999966,0.03199999999999932,0.060000000000002274,112.94
284,being,113.08,113.3,5,0.2199999999999988,0.04399999999999976,0.12000000000000455,113.19
285,the,113.42,113.48,3,0.0600000000000022,0.020000000000000732,0.0799999999999983,113.45
286,mentor,113.56,114.08,6,0.519999999999996,0.086666666666666,0.29999999999999716,113.82
287,as,114.38,114.5,2,0.1200000000000045,0.06000000000000225,0.01999999999999602,114.44
288,you,114.52,114.56,3,0.0400000000000062,0.013333333333335399,0.03999999999999204,114.53999999999999
289,want,114.6,114.74,4,0.1400000000000005,0.03500000000000013,0.0,114.66999999999999
290,to,114.74,114.78,2,0.0400000000000062,0.0200000000000031,0.060000000000002274,114.75999999999999
291,guess,114.84,115.06,5,0.2199999999999988,0.04399999999999976,0.03999999999999204,114.95
292,this,115.1,115.22,4,0.1200000000000045,0.030000000000001126,0.01999999999999602,115.16
293,is,115.24,115.34,2,0.1000000000000085,0.05000000000000425,0.03999999999999204,115.28999999999999
294,an,115.38,115.44,2,0.0600000000000022,0.0300000000000011,0.0799999999999983,115.41
295,older,115.52,115.88,5,0.3599999999999994,0.07199999999999987,0.18000000000000682,115.69999999999999
296,wiser,116.06,116.58,5,0.519999999999996,0.1039999999999992,0.21999999999999886,116.32
297,sort,116.8,116.96,4,0.1599999999999966,0.03999999999999915,0.0,116.88
298,of,116.96,117.04,2,0.0800000000000125,0.04000000000000625,0.05999999999998806,117.0
299,teacher,117.1,117.44,7,0.3400000000000034,0.04857142857142906,0.10000000000000853,117.27
300,to,117.54,117.62,2,0.0799999999999983,0.03999999999999915,0.03999999999999204,117.58000000000001
301,the,117.66,117.7,3,0.0400000000000062,0.013333333333335399,0.03999999999999204,117.68
302,hero,117.74,118.06,4,0.3200000000000074,0.08000000000000185,0.09999999999999432,117.9
