,Word,Start,End,time_spent,post_pause,speaker,length,std_time_spent,amplitude,post_space,time
107,generally,66.82,67.12,0.3,0.04,0,9,0.03333333333333333,0.3467423288620556,0.03999999999999204,66.97
108,small,67.16,67.42,0.26,0.04,0,5,0.052000000000000005,0.3295938054782948,0.03999999999999204,67.28999999999999
109,and,67.46,67.56,0.1,0.02,0,3,0.03333333333333333,0.1732076835000884,0.01999999999999602,67.50999999999999
110,assuming,67.58,67.88,0.3,0.02,0,8,0.0375,0.3590482105708276,0.020000000000010232,67.72999999999999
111,female,67.9,68.26,0.36,0.06,0,6,0.06,0.2365307173242996,0.05999999999998806,68.08000000000001
112,i,68.32,68.4,0.08,0.04,0,1,0.08,0.2338509334184398,0.03999999999999204,68.36
113,have,68.44,68.52,0.08,0.02,0,4,0.02,0.274163821237414,0.020000000000010232,68.47999999999999
114,become,68.54,68.9,0.36,0.6,0,6,0.06,0.1765204836272392,0.5999999999999943,68.72
115,the,69.5,69.6,0.1,0.08,0,3,0.03333333333333333,0.3499928729778047,0.0800000000000125,69.55
116,man,69.68,70.0,0.32,2.32,0,3,0.10666666666666667,0.107429669720362,2.319999999999993,69.84
117,what,72.32,72.48,0.16,0.02,0,4,0.04,0.4622519330958037,0.01999999999999602,72.4
118,can,72.5,72.6,0.1,0.02,0,3,0.03333333333333333,0.3183086344121281,0.020000000000010232,72.55
119,we,72.62,72.7,0.08,0.06,0,2,0.04,0.4564208391395986,0.060000000000002274,72.66
120,do,72.76,72.84,0.08,0.92,0,2,0.04,0.3700734900832139,0.9200000000000017,72.80000000000001
121,the,73.76,73.82,0.06,0.1,0,3,0.02,0.6162449833420877,0.10000000000000853,73.78999999999999
122,thing,73.92,74.14,0.22,0.02,0,5,0.044,0.4485185704196292,0.01999999999999602,74.03
123,is,74.16,74.32,0.16,0.04,0,2,0.08,0.4746123807001276,0.04000000000000625,74.24
124,the,74.36,74.48,0.12,0.38,0,3,0.04,0.6775592382770615,0.37999999999999545,74.42
125,thing,74.86,75.08,0.22,0.02,0,5,0.044,0.3974291624006093,0.01999999999999602,74.97
126,is,75.1,75.3,0.2,0.3,0,2,0.1,0.2325698929985406,0.29999999999999716,75.19999999999999
127,he,75.6,75.72,0.12,0.12,0,2,0.06,0.4020001934780373,0.12000000000000455,75.66
128,does,75.84,76.14,0.3,0.08,0,4,0.075,0.5758109196535094,0.0799999999999983,75.99000000000001
129,underscore,76.22,76.94,0.72,0.48,0,10,0.072,0.2877762922681304,0.480000000000004,76.58
130,a,77.42,77.48,0.06,0.08,0,1,0.06,0.3096853003859618,0.0799999999999983,77.45
131,very,77.56,77.8,0.24,0.08,0,4,0.06,0.3239652376606272,0.0799999999999983,77.68
132,legitimate,77.88,78.36,0.48,0.04,0,10,0.048,0.1762139392114248,0.04000000000000625,78.12
133,concern,78.4,78.88,0.48,1.18,0,7,0.06857142857142857,0.1274545758945873,1.1800000000000068,78.64
134,a,80.06,80.18,0.12,0.1,0,1,0.12,0.2778428489956694,0.09999999999999432,80.12
135,eyes,80.28,80.62,0.34,0.02,0,4,0.085,0.331616083860669,0.01999999999999602,80.45
136,while,80.64,80.92,0.28,0.08,0,5,0.05600000000000001,0.4145675148921443,0.0799999999999983,80.78
137,extremely,81.0,81.6,0.6,0.06,0,9,0.06666666666666667,0.2589845079506232,0.060000000000002274,81.3
138,powerful,81.66,82.34,0.68,1.04,0,8,0.085,0.2350941203074442,1.039999999999992,82.0
139,are,83.38,83.54,0.16,0.08,0,3,0.05333333333333334,0.1925702784467492,0.0799999999999983,83.46000000000001
140,also,83.62,83.94,0.32,0.04,0,4,0.08,0.2537853676414909,0.04000000000000625,83.78
141,extremely,83.98,84.56,0.58,0.06,0,9,0.06444444444444444,0.1273389073100285,0.060000000000002274,84.27000000000001
142,literal,84.62,85.08,0.46,1.22,0,7,0.06571428571428571,0.1545506241078277,1.2199999999999989,84.85
143,an,86.3,86.4,0.1,0.04,0,2,0.05,0.1577797278462346,0.03999999999999204,86.35
144,extremely,86.44,87.1,0.66,0.08,0,9,0.07333333333333333,0.2814164396625316,0.0800000000000125,86.77
145,literal,87.18,87.52,0.34,0.04,0,7,0.04857142857142858,0.3662802789060663,0.04000000000000625,87.35
146,problem,87.56,87.96,0.4,0.04,0,7,0.05714285714285715,0.2344946978960135,0.04000000000000625,87.75999999999999
147,solving,88.0,88.48,0.48,0.78,0,7,0.06857142857142857,0.35901590925701,0.7800000000000011,88.24000000000001
148,combined,89.26,89.74,0.48,0.02,0,8,0.06,0.2650638625953472,0.020000000000010232,89.5
149,with,89.76,89.86,0.1,0.04,0,4,0.025,0.2092040414386039,0.04000000000000625,89.81
150,an,89.9,89.96,0.06,0.06,0,2,0.03,0.1147131565583659,0.060000000000002274,89.93
151,inaccurate,90.02,90.68,0.66,0.04,0,10,0.066,0.1860565357081033,0.03999999999999204,90.35
152,problem,90.72,91.14,0.42,0.02,0,7,0.06,0.1817507317474403,0.01999999999999602,90.93
153,definition,91.16,91.82,0.66,0.96,0,10,0.066,0.233890726940714,0.960000000000008,91.49
154,that,92.78,92.94,0.16,0.04,0,4,0.04,0.4644852826873863,0.04000000000000625,92.86
155,was,92.98,93.12,0.14,0.02,0,3,0.04666666666666667,0.2474725862751532,0.01999999999999602,93.05000000000001
156,a,93.14,93.2,0.06,0.04,0,1,0.06,0.2785267604015767,0.03999999999999204,93.17
157,reason,93.24,93.6,0.36,0.06,0,6,0.06,0.1998739329905357,0.060000000000002274,93.41999999999999
158,behind,93.66,94.14,0.48,0.04,0,6,0.08,0.1436625199256226,0.04000000000000625,93.9
159,our,94.18,94.26,0.08,0.04,0,3,0.02666666666666667,0.1112148606588233,0.03999999999999204,94.22
160,most,94.3,94.52,0.22,0.06,0,4,0.055,0.1074045136345064,0.060000000000002274,94.41
161,recent,94.58,94.88,0.3,0.04,0,6,0.049999999999999996,0.1117802820811772,0.04000000000000625,94.72999999999999
162,mortgage,94.92,95.28,0.36,0.04,0,8,0.045,0.0895848548445868,0.03999999999999204,95.1
163,crisis,95.32,95.92,0.6,2.1,0,6,0.09999999999999999,0.0351214753223381,2.0999999999999943,95.62
164,truth,98.02,98.34,0.32,0.04,0,5,0.064,0.2008169204883959,0.03999999999999204,98.18
165,be,98.38,98.46,0.08,0.06,0,2,0.04,0.1643279745822823,0.060000000000002274,98.41999999999999
166,told,98.52,99.02,0.5,0.78,0,4,0.125,0.3068131891329804,0.7800000000000011,98.77
167,an,99.8,99.92,0.12,0.06,0,2,0.06,0.0584051104966453,0.060000000000002274,99.86
168,ai,99.98,100.32,0.34,0.08,0,2,0.17,0.4107193363026446,0.0800000000000125,100.15
169,task,100.4,100.8,0.4,0.04,0,4,0.1,0.1990034703061396,0.04000000000000625,100.6
170,to,100.84,100.92,0.08,0.06,0,2,0.04,0.1055980367963561,0.060000000000002274,100.88
171,find,100.98,101.2,0.22,0.04,0,4,0.055,0.2456406173859066,0.03999999999999204,101.09
172,the,101.24,101.28,0.04,0.04,0,3,0.013333333333333334,0.1701010746041605,0.03999999999999204,101.25999999999999
173,most,101.32,101.54,0.22,0.08,0,4,0.055,0.1369193684627723,0.0799999999999983,101.43
174,cost,101.62,102.18,0.56,0.02,0,4,0.14,0.1312044868110171,0.01999999999999602,101.9
175,effective,102.2,102.62,0.42,0.06,0,9,0.04666666666666666,0.2193660610186593,0.060000000000002274,102.41
176,treatments,102.68,103.12,0.44,0.04,0,10,0.044,0.2171585307230045,0.03999999999999204,102.9
177,to,103.16,103.24,0.08,0.06,0,2,0.04,0.065252918344776,0.060000000000002274,103.19999999999999
178,cancer,103.3,103.78,0.48,0.88,0,6,0.08,0.2270275459290048,0.8799999999999955,103.53999999999999
179,would,104.66,104.8,0.14,0.04,0,5,0.028000000000000004,0.1251532158312263,0.04000000000000625,104.72999999999999
180,probably,104.84,105.34,0.5,0.08,0,8,0.0625,0.2121908711256741,0.0799999999999983,105.09
181,choose,105.42,105.72,0.3,0.02,0,6,0.049999999999999996,0.1181372371854609,0.01999999999999602,105.57
182,to,105.74,105.84,0.1,0.18,0,2,0.05,0.1429865460198067,0.1799999999999926,105.78999999999999
183,end,106.02,106.3,0.28,0.04,0,3,0.09333333333333334,0.1628883800484872,0.04000000000000625,106.16
184,lives,106.34,106.88,0.54,0.84,0,5,0.10800000000000001,0.1015259272585722,0.8400000000000034,106.61
185,rather,107.72,108.12,0.4,0.02,0,6,0.06666666666666667,0.2083457736192932,0.01999999999999602,107.92
186,than,108.14,108.28,0.14,0.06,0,4,0.035,0.0961101443230241,0.060000000000002274,108.21000000000001
187,save,108.34,108.6,0.26,0.04,0,4,0.065,0.1251997908662555,0.04000000000000625,108.47
188,them,108.64,108.88,0.24,2.96,0,4,0.06,0.061524060332163,2.960000000000008,108.75999999999999
189,that,111.84,112.08,0.24,0.06,0,4,0.06,0.3176841517691484,0.060000000000002274,111.96000000000001
190,said,112.14,112.48,0.34,0.72,0,4,0.085,0.1554632035149439,0.7199999999999989,112.31
191,i,113.2,113.3,0.1,0.1,0,1,0.1,0.0739308889477061,0.10000000000000853,113.25
192,see,113.4,113.52,0.12,0.1,0,3,0.04,0.2447773299154412,0.10000000000000853,113.46000000000001
193,great,113.62,113.86,0.24,0.04,0,5,0.048,0.258970399980737,0.04000000000000625,113.74000000000001
194,potential,113.9,114.5,0.6,0.06,0,9,0.06666666666666667,0.134877714670974,0.060000000000002274,114.2
195,for,114.56,114.68,0.12,0.08,0,3,0.04,0.1632226617912966,0.0799999999999983,114.62
196,ais,114.76,115.32,0.56,0.14,0,3,0.18666666666666668,0.2018873546256602,0.14000000000000057,115.03999999999999
197,to,115.46,115.58,0.12,0.06,0,2,0.06,0.0276555320040522,0.060000000000002274,115.52
198,improve,115.64,116.08,0.44,0.04,0,7,0.06285714285714286,0.1151543229805048,0.04000000000000625,115.86
199,our,116.12,116.2,0.08,0.08,0,3,0.02666666666666667,0.2057072298445103,0.0799999999999983,116.16
200,lives,116.28,116.7,0.42,1.8,0,5,0.08399999999999999,0.0728793302280676,1.7999999999999972,116.49000000000001
201,in,118.5,118.64,0.14,0.08,0,2,0.07,0.1652415797320857,0.0799999999999983,118.57
202,health,118.72,119.02,0.3,0.02,0,6,0.049999999999999996,0.2186675771663308,0.020000000000010232,118.87
203,care,119.04,119.32,0.28,0.44,0,4,0.07,0.2091692662823713,0.44000000000001194,119.18
204,we,119.76,119.86,0.1,0.08,0,2,0.05,0.1763559377660411,0.0799999999999983,119.81
205,have,119.94,120.08,0.14,0.06,0,4,0.035,0.4606681640357986,0.060000000000002274,120.00999999999999
206,too,120.14,120.28,0.14,0.06,0,3,0.04666666666666667,0.0788551237709134,0.060000000000002274,120.21000000000001
207,much,120.34,120.52,0.18,0.06,0,4,0.045,0.2717862230726376,0.060000000000002274,120.43
208,data,120.58,120.88,0.3,0.68,0,4,0.075,0.1512901182435417,0.6800000000000068,120.72999999999999
209,electronic,121.56,122.06,0.5,0.06,0,10,0.05,0.1538946813189133,0.060000000000002274,121.81
210,health,122.12,122.38,0.26,0.06,0,6,0.043333333333333335,0.2829320702337382,0.060000000000002274,122.25
211,records,122.44,123.06,0.62,0.38,0,7,0.08857142857142856,0.2597419469691879,0.37999999999999545,122.75
212,social,123.44,123.78,0.34,0.1,0,6,0.05666666666666667,0.0845148000484368,0.09999999999999432,123.61
213,media,123.88,124.38,0.5,1.28,0,5,0.1,0.3805916856182629,1.2800000000000011,124.13
214,all,125.66,125.84,0.18,0.04,0,3,0.06,0.4116793257502445,0.03999999999999204,125.75
215,of,125.88,125.94,0.06,0.04,0,2,0.03,0.2258774565903091,0.04000000000000625,125.91
216,the,125.98,126.04,0.06,0.06,0,3,0.02,0.1303865739247491,0.05999999999998806,126.01
217,published,126.1,126.5,0.4,0.04,0,9,0.044444444444444446,0.1116473448579206,0.04000000000000625,126.3
218,literature,126.54,127.14,0.6,0.66,0,10,0.06,0.2669551716665221,0.6599999999999966,126.84
219,it's,127.8,128.0,0.2,0.08,0,4,0.05,0.1383587360823393,0.0800000000000125,127.9
220,far,128.08,128.32,0.24,0.1,0,3,0.08,0.2724898074158445,0.09999999999999432,128.2
221,too,128.42,128.54,0.12,0.08,0,3,0.04,0.1212986664293034,0.0800000000000125,128.48
222,much,128.62,128.84,0.22,0.08,0,4,0.055,0.2331992076661853,0.07999999999998408,128.73000000000002
223,for,128.92,129.0,0.08,0.06,0,3,0.02666666666666667,0.1560754483297488,0.060000000000002274,128.95999999999998
224,us,129.06,129.22,0.16,0.06,0,2,0.08,0.234219359235233,0.060000000000002274,129.14
225,humans,129.28,129.66,0.38,0.04,0,6,0.06333333333333334,0.1115922760097454,0.03999999999999204,129.47
226,to,129.7,129.78,0.08,0.04,0,2,0.04,0.0433049177584047,0.03999999999999204,129.74
227,be,129.82,129.88,0.06,0.06,0,2,0.03,0.1348428829697719,0.060000000000002274,129.85
228,able,129.94,130.18,0.24,0.04,0,4,0.06,0.1397106273490017,0.03999999999999204,130.06
229,to,130.22,130.28,0.06,0.06,0,2,0.03,0.046625662453768,0.060000000000002274,130.25
230,consume,130.34,130.9,0.56,1.78,0,7,0.08,0.0839432925579704,1.7800000000000011,130.62
231,in,132.68,132.8,0.12,0.04,0,2,0.06,0.1353835942404613,0.03999999999999204,132.74
232,my,132.84,133.04,0.2,0.08,0,2,0.1,0.4361419612349365,0.0800000000000125,132.94
233,lab,133.12,133.52,0.4,0.28,0,3,0.13333333333333333,0.2543160280438546,0.28000000000000114,133.32
234,we,133.8,133.92,0.12,0.12,0,2,0.06,0.2684667035182798,0.12000000000000455,133.86
235,leverage,134.04,134.62,0.58,0.04,0,8,0.0725,0.3010549684323653,0.03999999999999204,134.32999999999998
236,these,134.66,134.86,0.2,0.04,0,5,0.04,0.1201918551966264,0.03999999999999204,134.76
237,massive,134.9,135.28,0.38,0.04,0,7,0.054285714285714284,0.1300187340180015,0.03999999999999204,135.09
238,data,135.32,135.66,0.34,0.9,0,4,0.085,0.0907478850816295,0.9000000000000057,135.49
239,to,136.56,136.64,0.08,0.06,0,2,0.04,0.0297048630605709,0.060000000000002274,136.6
240,understand,136.7,137.24,0.54,0.08,0,10,0.054000000000000006,0.2496846479198417,0.07999999999998408,136.97
241,how,137.32,137.46,0.14,0.04,0,3,0.04666666666666667,0.3133480007842787,0.03999999999999204,137.39
242,we,137.5,137.56,0.06,0.04,0,2,0.03,0.253708890570264,0.03999999999999204,137.53
243,can,137.6,137.68,0.08,0.06,0,3,0.02666666666666667,0.1787200122589494,0.060000000000002274,137.64
244,personalise,137.74,138.46,0.72,0.04,0,11,0.06545454545454545,0.2106205164845785,0.03999999999999204,138.10000000000002
245,treatment,138.5,139.0,0.5,0.1,0,9,0.05555555555555555,0.100071696194057,0.09999999999999432,138.75
246,for,139.1,139.2,0.1,0.06,0,3,0.03333333333333333,0.0849764963766219,0.060000000000002274,139.14999999999998
247,h,139.26,139.36,0.1,0.14,0,1,0.1,0.1336106549947797,0.13999999999998636,139.31
248,i,139.5,139.56,0.06,0.08,0,1,0.06,0.3232747529020174,0.07999999999998408,139.53
249,v,139.64,139.76,0.12,0.32,0,1,0.12,0.2075824730762305,0.3200000000000216,139.7
250,and,140.08,140.2,0.12,0.06,0,3,0.04,0.0828772078395642,0.060000000000002274,140.14
251,oppression,140.26,140.88,0.62,0.62,0,10,0.062,0.1018221620976251,0.6200000000000045,140.57
252,to,141.5,141.58,0.08,0.06,0,2,0.04,0.0921468367306886,0.05999999999997385,141.54000000000002
253,understand,141.64,142.12,0.48,0.04,0,10,0.048,0.2725017525406479,0.03999999999999204,141.88
254,the,142.16,142.2,0.04,0.06,0,3,0.013333333333333334,0.3282771449898306,0.060000000000002274,142.18
255,trajectories,142.26,143.06,0.8,0.18,0,12,0.06666666666666667,0.1375259771123869,0.18000000000000682,142.66
256,of,143.24,143.34,0.1,0.04,0,2,0.05,0.1025644133197895,0.03999999999999204,143.29000000000002
257,children,143.38,143.72,0.34,0.02,0,8,0.0425,0.1677375364569187,0.020000000000010232,143.55
258,with,143.74,143.82,0.08,0.06,0,4,0.02,0.1847153340108991,0.060000000000002274,143.78
259,autism,143.88,144.5,0.62,1.4,0,6,0.10333333333333333,0.0638056658111103,1.4000000000000057,144.19
260,all,145.9,146.1,0.2,0.06,0,3,0.06666666666666667,0.3000166477814322,0.060000000000002274,146.0
261,of,146.16,146.22,0.06,0.06,0,2,0.03,0.6898487219446834,0.060000000000002274,146.19
262,this,146.28,146.48,0.2,0.04,0,4,0.05,0.3209171952168422,0.040000000000020464,146.38
