,Word,Start,End,length,time_spent,std_time_spent,post_space,time
108,particular,77.32,77.84,10,0.5200000000000102,0.052000000000001025,0.09999999999999432,77.58
109,honor,77.94,78.24,5,0.2999999999999971,0.05999999999999942,0.060000000000002274,78.09
110,for,78.3,78.4,3,0.1000000000000085,0.033333333333336164,0.03999999999999204,78.35
111,me,78.44,78.54,2,0.1000000000000085,0.05000000000000425,0.05999999999998806,78.49000000000001
112,because,78.6,78.96,7,0.3599999999999994,0.05142857142857134,0.060000000000002274,78.78
113,let's,79.02,79.2,5,0.1800000000000068,0.03600000000000136,0.03999999999999204,79.11
114,face,79.24,79.52,4,0.2800000000000011,0.07000000000000027,0.020000000000010232,79.38
115,it,79.54,79.62,2,0.0799999999999983,0.03999999999999915,0.8199999999999932,79.58000000000001
116,my,80.44,80.56,2,0.1200000000000045,0.06000000000000225,0.0799999999999983,80.5
117,pleasant,80.64,81.12,8,0.480000000000004,0.0600000000000005,0.1799999999999926,80.88
118,on,81.3,81.42,2,0.1200000000000045,0.06000000000000225,0.03999999999999204,81.36
119,this,81.46,81.6,4,0.1400000000000005,0.03500000000000013,0.060000000000002274,81.53
120,stage,81.66,82.18,5,0.5200000000000102,0.10400000000000205,0.3199999999999932,81.92
121,is,82.5,82.64,2,0.1400000000000005,0.07000000000000026,0.04000000000000625,82.57
122,pretty,82.68,82.86,6,0.1799999999999926,0.029999999999998767,0.060000000000002274,82.77000000000001
123,unlikely,82.92,83.34,8,0.4200000000000017,0.05250000000000021,1.8599999999999994,83.13
124,my,85.2,85.3,2,0.0999999999999943,0.04999999999999715,0.060000000000002274,85.25
125,father,85.36,85.68,6,0.3200000000000074,0.053333333333334565,0.05999999999998806,85.52000000000001
126,was,85.74,85.86,3,0.1200000000000045,0.0400000000000015,0.0,85.8
127,a,85.86,85.9,1,0.0400000000000062,0.0400000000000062,0.05999999999998806,85.88
128,foreign,85.96,86.3,7,0.3400000000000034,0.04857142857142906,0.04000000000000625,86.13
129,student,86.34,86.74,7,0.3999999999999915,0.05714285714285593,0.6400000000000006,86.53999999999999
130,born,87.38,87.7,4,0.3200000000000074,0.08000000000000185,0.03999999999999204,87.53999999999999
131,and,87.74,87.82,3,0.0799999999999983,0.0266666666666661,0.04000000000000625,87.78
132,raised,87.86,88.4,6,0.5400000000000063,0.09000000000000104,0.21999999999999886,88.13
133,in,88.62,88.72,2,0.0999999999999943,0.04999999999999715,0.04000000000000625,88.67
134,a,88.76,88.8,1,0.039999999999992,0.039999999999992,0.060000000000002274,88.78
135,small,88.86,89.18,5,0.3200000000000074,0.06400000000000147,0.05999999999998806,89.02000000000001
136,village,89.24,89.66,7,0.4200000000000017,0.06000000000000024,0.10000000000000853,89.44999999999999
137,in,89.76,89.86,2,0.0999999999999943,0.04999999999999715,0.060000000000002274,89.81
138,kenya,89.92,90.28,5,0.3599999999999994,0.07199999999999987,1.2199999999999989,90.1
139,the,91.5,91.5,3,0.0,0.0,0.4200000000000017,91.5
140,he,91.92,91.98,2,0.0600000000000022,0.0300000000000011,0.09999999999999432,91.95
141,grew,92.08,92.26,4,0.1800000000000068,0.0450000000000017,0.01999999999999602,92.17
142,up,92.28,92.44,2,0.1599999999999966,0.0799999999999983,0.060000000000002274,92.36
143,heard,92.5,92.68,5,0.1800000000000068,0.03600000000000136,0.0,92.59
144,and,92.68,92.74,3,0.059999999999988,0.019999999999996,0.04000000000000625,92.71000000000001
145,goats,92.78,93.2,5,0.4200000000000017,0.08400000000000034,0.7800000000000011,92.99000000000001
146,went,93.98,94.18,4,0.2000000000000028,0.0500000000000007,0.01999999999999602,94.08000000000001
147,to,94.2,94.28,2,0.0799999999999983,0.03999999999999915,0.060000000000002274,94.24000000000001
148,school,94.34,94.72,6,0.3799999999999954,0.06333333333333256,0.04000000000000625,94.53
149,in,94.76,94.82,2,0.059999999999988,0.029999999999994,0.04000000000000625,94.78999999999999
150,a,94.86,94.9,1,0.0400000000000062,0.0400000000000062,0.05999999999998806,94.88
151,tin,94.96,95.14,3,0.1800000000000068,0.06000000000000227,0.04000000000000625,95.05
152,roof,95.18,95.38,4,0.1999999999999886,0.04999999999999715,0.6800000000000068,95.28
153,his,96.06,96.26,3,0.2000000000000028,0.0666666666666676,0.05999999999998806,96.16
154,father,96.32,96.74,6,0.4200000000000017,0.07000000000000028,0.4000000000000057,96.53
155,my,97.14,97.3,2,0.1599999999999966,0.0799999999999983,0.0799999999999983,97.22
156,grandfather,97.38,98.12,11,0.7400000000000091,0.0672727272727281,0.47999999999998977,97.75
157,was,98.6,98.74,3,0.1400000000000005,0.046666666666666835,0.020000000000010232,98.66999999999999
158,a,98.76,98.8,1,0.039999999999992,0.039999999999992,0.060000000000002274,98.78
159,cook,98.86,99.18,4,0.3200000000000074,0.08000000000000185,0.5999999999999943,99.02000000000001
160,a,99.78,99.84,1,0.0600000000000022,0.0600000000000022,0.060000000000002274,99.81
161,domestic,99.9,100.3,8,0.3999999999999915,0.049999999999998934,0.0799999999999983,100.1
162,servant,100.38,100.76,7,0.3800000000000096,0.05428571428571566,0.03999999999999204,100.57
163,to,100.8,100.88,2,0.0799999999999983,0.03999999999999915,0.04000000000000625,100.84
164,the,100.92,100.96,3,0.039999999999992,0.013333333333330666,0.04000000000000625,100.94
165,british,101.0,101.38,7,0.3799999999999954,0.054285714285713625,1.5200000000000102,101.19
166,but,102.9,103.02,3,0.1199999999999903,0.03999999999999677,0.04000000000000625,102.96000000000001
167,my,103.06,103.16,2,0.0999999999999943,0.04999999999999715,0.04000000000000625,103.11
168,grandfather,103.2,103.7,11,0.5,0.045454545454545456,0.03999999999999204,103.45
169,had,103.74,103.86,3,0.1200000000000045,0.0400000000000015,0.04000000000000625,103.8
170,larger,103.9,104.18,6,0.2800000000000011,0.04666666666666685,0.03999999999999204,104.04
171,dreams,104.22,104.58,6,0.3599999999999994,0.059999999999999894,0.21999999999999886,104.4
172,for,104.8,104.9,3,0.1000000000000085,0.033333333333336164,0.05999999999998806,104.85
173,his,104.96,105.04,3,0.0800000000000125,0.026666666666670835,0.03999999999999204,105.0
174,son,105.08,105.34,3,0.2600000000000051,0.08666666666666838,0.7000000000000028,105.21000000000001
175,through,106.04,106.2,7,0.1599999999999966,0.02285714285714237,0.060000000000002274,106.12
176,hard,106.26,106.54,4,0.2800000000000011,0.07000000000000027,0.03999999999999204,106.4
177,work,106.58,106.86,4,0.2800000000000011,0.07000000000000027,0.0799999999999983,106.72
178,and,106.94,107.04,3,0.1000000000000085,0.033333333333336164,0.05999999999998806,106.99000000000001
179,perseverance,107.1,107.92,12,0.8200000000000074,0.06833333333333395,0.539999999999992,107.50999999999999
180,my,108.46,108.56,2,0.1000000000000085,0.05000000000000425,0.03999999999999204,108.50999999999999
181,father,108.6,108.84,6,0.2400000000000091,0.040000000000001514,0.03999999999999204,108.72
182,got,108.88,109.0,3,0.1200000000000045,0.0400000000000015,0.01999999999999602,108.94
183,a,109.02,109.04,1,0.0200000000000102,0.0200000000000102,0.03999999999999204,109.03
184,scholarship,109.08,109.62,11,0.5400000000000063,0.04909090909090966,0.01999999999999602,109.35
185,to,109.64,109.72,2,0.0799999999999983,0.03999999999999915,0.060000000000002274,109.68
186,study,109.78,110.12,5,0.3400000000000034,0.06800000000000068,0.09999999999999432,109.95
187,in,110.22,110.28,2,0.0600000000000022,0.0300000000000011,0.03999999999999204,110.25
188,a,110.32,110.36,1,0.0400000000000062,0.0400000000000062,0.04000000000000625,110.34
189,magical,110.4,110.86,7,0.4599999999999937,0.06571428571428481,0.060000000000002274,110.63
190,place,110.92,111.28,5,0.3599999999999994,0.07199999999999987,0.7800000000000011,111.1
191,america,112.06,112.64,7,0.5799999999999983,0.08285714285714262,0.7199999999999989,112.35
192,that,113.36,113.5,4,0.1400000000000005,0.03500000000000013,0.060000000000002274,113.43
193,shown,113.56,114.06,5,0.5,0.1,0.09999999999999432,113.81
194,as,114.16,114.28,2,0.1200000000000045,0.06000000000000225,0.03999999999999204,114.22
195,a,114.32,114.36,1,0.0400000000000062,0.0400000000000062,0.0799999999999983,114.34
196,beacon,114.44,114.74,6,0.2999999999999971,0.04999999999999952,0.020000000000010232,114.59
197,of,114.76,114.8,2,0.039999999999992,0.019999999999996,0.0799999999999983,114.78
198,freedom,114.88,115.28,7,0.4000000000000057,0.05714285714285795,0.09999999999999432,115.08
199,and,115.38,115.48,3,0.1000000000000085,0.033333333333336164,0.060000000000002274,115.43
200,opportunity,115.54,116.22,11,0.6799999999999926,0.06181818181818115,0.3200000000000074,115.88
201,to,116.54,116.62,2,0.0799999999999983,0.03999999999999915,0.09999999999999432,116.58000000000001
202,so,116.72,116.9,2,0.1800000000000068,0.0900000000000034,0.0799999999999983,116.81
203,many,116.98,117.18,4,0.2000000000000028,0.0500000000000007,0.03999999999999204,117.08000000000001
204,who,117.22,117.28,3,0.0600000000000022,0.020000000000000732,0.060000000000002274,117.25
205,had,117.34,117.42,3,0.0799999999999983,0.0266666666666661,0.03999999999999204,117.38
206,come,117.46,117.66,4,0.2000000000000028,0.0500000000000007,0.04000000000000625,117.56
207,before,117.7,118.06,6,0.3599999999999994,0.059999999999999894,2.5999999999999943,117.88
208,uh,120.66,120.66,2,0.0,0.0,0.8599999999999994,120.66
209,while,121.52,121.72,5,0.2000000000000028,0.040000000000000556,0.060000000000002274,121.62
210,studying,121.78,122.26,8,0.480000000000004,0.0600000000000005,0.05999999999998806,122.02000000000001
211,here,122.32,122.56,4,0.2400000000000091,0.060000000000002274,1.019999999999996,122.44
212,my,123.58,123.72,2,0.1400000000000005,0.07000000000000026,0.04000000000000625,123.65
213,father,123.76,124.06,6,0.2999999999999971,0.04999999999999952,0.060000000000002274,123.91
214,met,124.12,124.24,3,0.1199999999999903,0.03999999999999677,0.04000000000000625,124.18
215,my,124.28,124.38,2,0.0999999999999943,0.04999999999999715,0.060000000000002274,124.33
216,mother,124.44,124.72,6,0.2800000000000011,0.04666666666666685,1.3599999999999994,124.58
217,she,126.08,126.2,3,0.1200000000000045,0.0400000000000015,0.060000000000002274,126.14
218,was,126.26,126.38,3,0.1199999999999903,0.03999999999999677,0.060000000000002274,126.32
219,born,126.44,126.8,4,0.3599999999999994,0.08999999999999984,0.10000000000000853,126.62
220,in,126.9,127.0,2,0.0999999999999943,0.04999999999999715,0.01999999999999602,126.95
221,a,127.02,127.08,1,0.0600000000000022,0.0600000000000022,0.04000000000000625,127.05
222,town,127.12,127.38,4,0.2599999999999909,0.06499999999999773,0.04000000000000625,127.25
223,on,127.42,127.48,2,0.0600000000000022,0.0300000000000011,0.01999999999999602,127.45
224,the,127.5,127.56,3,0.0600000000000022,0.020000000000000732,0.01999999999999602,127.53
225,other,127.58,127.74,5,0.1599999999999966,0.03199999999999932,0.060000000000002274,127.66
226,side,127.8,128.04,4,0.2399999999999948,0.0599999999999987,0.0,127.91999999999999
227,of,128.04,128.08,2,0.0400000000000204,0.0200000000000102,0.01999999999998181,128.06
228,the,128.1,128.16,3,0.0600000000000022,0.020000000000000732,0.03999999999999204,128.13
229,world,128.2,128.5,5,0.3000000000000113,0.06000000000000226,0.46000000000000796,128.35
230,in,128.96,129.06,2,0.0999999999999943,0.04999999999999715,0.060000000000002274,129.01
231,kansas,129.12,129.58,6,0.4600000000000079,0.07666666666666798,5.9199999999999875,129.35000000000002
232,her,135.5,135.68,3,0.1800000000000068,0.06000000000000227,0.060000000000002274,135.59
233,father,135.74,136.1,6,0.3599999999999852,0.059999999999997534,0.060000000000002274,135.92000000000002
234,worked,136.16,136.48,6,0.3199999999999932,0.0533333333333322,0.12000000000000455,136.32
235,on,136.6,136.74,2,0.1400000000000147,0.07000000000000735,0.07999999999998408,136.67000000000002
236,oil,136.82,137.04,3,0.2199999999999988,0.07333333333333293,0.040000000000020464,136.93
237,rigs,137.08,137.46,4,0.3799999999999954,0.09499999999999885,0.13999999999998636,137.27
238,and,137.6,137.7,3,0.0999999999999943,0.03333333333333143,0.060000000000002274,137.64999999999998
239,farms,137.76,138.14,5,0.3799999999999954,0.07599999999999908,0.040000000000020464,137.95
240,through,138.18,138.3,7,0.1200000000000045,0.017142857142857786,0.060000000000002274,138.24
241,most,138.36,138.58,4,0.2199999999999988,0.0549999999999997,0.0,138.47000000000003
242,of,138.58,138.64,2,0.0599999999999738,0.0299999999999869,0.040000000000020464,138.61
243,the,138.68,138.72,3,0.039999999999992,0.013333333333330666,0.03999999999999204,138.7
244,depression,138.76,139.26,10,0.5,0.05,1.0800000000000125,139.01
245,the,140.34,140.4,3,0.0600000000000022,0.020000000000000732,0.060000000000002274,140.37
246,day,140.46,140.62,3,0.1599999999999966,0.0533333333333322,0.03999999999999204,140.54000000000002
247,after,140.66,140.96,5,0.3000000000000113,0.06000000000000226,0.29999999999998295,140.81
248,pearl,141.26,141.5,5,0.2400000000000091,0.04800000000000182,0.060000000000002274,141.38
249,harbor,141.56,141.94,6,0.3799999999999954,0.06333333333333256,0.5,141.75
250,my,142.44,142.54,2,0.0999999999999943,0.04999999999999715,0.040000000000020464,142.49
251,grandfather,142.58,143.2,11,0.6199999999999761,0.056363636363634194,0.28000000000000114,142.89
252,signed,143.48,143.8,6,0.3200000000000216,0.05333333333333693,0.01999999999998181,143.64
253,up,143.82,143.94,2,0.1200000000000045,0.06000000000000225,0.30000000000001137,143.88
254,for,144.24,144.32,3,0.079999999999984,0.026666666666661332,0.060000000000002274,144.28
255,duty,144.38,144.64,4,0.2599999999999909,0.06499999999999773,0.9400000000000261,144.51
256,joined,145.58,145.84,6,0.2599999999999909,0.043333333333331815,0.060000000000002274,145.71
257,pattern's,145.9,146.24,9,0.3400000000000034,0.03777777777777816,0.060000000000002274,146.07
258,army,146.3,146.58,4,0.2800000000000011,0.07000000000000027,0.05999999999997385,146.44
259,marched,146.64,146.96,7,0.3200000000000216,0.0457142857142888,0.01999999999998181,146.8
260,across,146.98,147.32,6,0.3400000000000034,0.05666666666666723,0.060000000000002274,147.14999999999998
261,europe,147.38,147.7,6,0.3199999999999932,0.0533333333333322,0.8400000000000034,147.54
262,back,148.54,148.8,4,0.2600000000000193,0.06500000000000483,0.03999999999999204,148.67000000000002
263,home,148.84,149.06,4,0.2199999999999988,0.0549999999999997,0.060000000000002274,148.95
264,my,149.12,149.22,2,0.0999999999999943,0.04999999999999715,0.03999999999999204,149.17000000000002
265,grandmother,149.26,149.8,11,0.5400000000000205,0.049090909090910954,0.339999999999975,149.53
266,raised,150.14,150.48,6,0.3400000000000034,0.05666666666666723,0.0,150.31
267,a,150.48,150.52,1,0.0400000000000204,0.0400000000000204,0.060000000000002274,150.5
268,baby,150.58,150.86,4,0.2800000000000011,0.07000000000000027,0.11999999999997613,150.72000000000003
269,and,150.98,151.4,3,0.4200000000000159,0.14000000000000531,0.09999999999999432,151.19
270,went,151.5,151.68,4,0.1800000000000068,0.0450000000000017,0.01999999999998181,151.59
271,to,151.7,151.78,2,0.0800000000000125,0.04000000000000625,0.060000000000002274,151.74
272,work,151.84,152.12,4,0.2800000000000011,0.07000000000000027,0.3199999999999932,151.98000000000002
273,on,152.44,152.54,2,0.0999999999999943,0.04999999999999715,0.020000000000010232,152.49
274,a,152.56,152.6,1,0.039999999999992,0.039999999999992,0.060000000000002274,152.57999999999998
275,bomber,152.66,152.94,6,0.2800000000000011,0.04666666666666685,0.020000000000010232,152.8
276,assembly,152.96,153.36,8,0.4000000000000057,0.05000000000000071,0.05999999999997385,153.16000000000003
277,line,153.42,153.7,4,0.2800000000000011,0.07000000000000027,1.3600000000000136,153.56
278,after,155.06,155.36,5,0.3000000000000113,0.06000000000000226,0.05999999999997385,155.21
279,the,155.42,155.46,3,0.0400000000000204,0.013333333333340134,0.060000000000002274,155.44
280,war,155.52,155.8,3,0.2800000000000011,0.0933333333333337,0.2599999999999909,155.66000000000003
281,they,156.06,156.16,4,0.0999999999999943,0.024999999999998575,0.060000000000002274,156.11
282,studied,156.22,156.54,7,0.3199999999999932,0.04571428571428474,0.020000000000010232,156.38
283,on,156.56,156.64,2,0.079999999999984,0.039999999999992,0.040000000000020464,156.6
284,the,156.68,156.72,3,0.039999999999992,0.013333333333330666,0.03999999999999204,156.7
285,g,156.76,156.88,1,0.1200000000000045,0.1200000000000045,0.09999999999999432,156.82
286,i,156.98,157.04,1,0.0600000000000022,0.0600000000000022,0.12000000000000455,157.01
287,bill,157.16,157.4,4,0.2400000000000091,0.060000000000002274,0.6399999999999864,157.28
288,bought,158.04,158.22,6,0.1800000000000068,0.030000000000001133,0.020000000000010232,158.13
289,a,158.24,158.26,1,0.0199999999999818,0.0199999999999818,0.060000000000002274,158.25
290,house,158.32,158.64,5,0.3199999999999932,0.06399999999999864,0.060000000000002274,158.48
291,through,158.7,158.86,7,0.160000000000025,0.02285714285714643,0.03999999999999204,158.78
292,f,158.9,158.96,1,0.0600000000000022,0.0600000000000022,1.4000000000000057,158.93
293,and,160.36,160.48,3,0.1199999999999761,0.039999999999992035,0.060000000000002274,160.42000000000002
294,later,160.54,160.82,5,0.2800000000000011,0.056000000000000216,0.060000000000002274,160.68
295,moved,160.88,161.12,5,0.2400000000000091,0.04800000000000182,0.03999999999999204,161.0
296,west,161.16,161.6,4,0.4399999999999977,0.10999999999999943,0.3199999999999932,161.38
297,all,161.92,162.08,3,0.160000000000025,0.05333333333334167,0.01999999999998181,162.0
298,the,162.1,162.16,3,0.0600000000000022,0.020000000000000732,0.03999999999999204,162.13
299,way,162.2,162.3,3,0.1000000000000227,0.033333333333340896,0.01999999999998181,162.25
300,to,162.32,162.38,2,0.0600000000000022,0.0300000000000011,0.03999999999999204,162.35
301,hawaii,162.42,162.84,6,0.4200000000000159,0.07000000000000266,0.21999999999999886,162.63
302,in,163.06,163.16,2,0.0999999999999943,0.04999999999999715,0.0800000000000125,163.11
303,search,163.24,163.54,6,0.2999999999999829,0.04999999999999715,0.020000000000010232,163.39
304,of,163.56,163.62,2,0.0600000000000022,0.0300000000000011,0.060000000000002274,163.59
305,opportunity,163.68,164.32,11,0.6399999999999864,0.05818181818181694,2.0600000000000023,164.0
306,and,166.38,166.54,3,0.1599999999999966,0.0533333333333322,0.040000000000020464,166.45999999999998
