,Word,Start,End,length,time_spent,std_time_spent,post_space,time
170,says,45.88,46.12,4,0.2399999999999948,0.0599999999999987,0.020000000000003126,46.0
171,that,46.14,46.24,4,0.1000000000000014,0.02500000000000035,0.03999999999999915,46.19
172,the,46.28,46.34,3,0.0600000000000022,0.020000000000000732,0.03999999999999915,46.31
173,kitchen,46.38,46.68,7,0.2999999999999971,0.04285714285714244,0.020000000000003126,46.53
174,is,46.7,46.84,2,0.1400000000000005,0.07000000000000026,0.03999999999999915,46.77
175,actually,46.88,47.16,8,0.279999999999994,0.03499999999999925,0.0800000000000054,47.019999999999996
176,the,47.24,47.32,3,0.0799999999999983,0.0266666666666661,0.060000000000002274,47.28
177,dirtiest,47.38,47.82,8,0.4399999999999977,0.054999999999999716,0.03999999999999915,47.6
178,room,47.86,48.02,4,0.1600000000000037,0.040000000000000924,0.01999999999999602,47.94
179,in,48.04,48.1,2,0.0600000000000022,0.0300000000000011,0.01999999999999602,48.07
180,your,48.12,48.22,4,0.1000000000000014,0.02500000000000035,0.03999999999999915,48.17
181,house,48.26,48.56,5,0.3000000000000042,0.060000000000000844,0.0799999999999983,48.41
182,even,48.64,48.88,4,0.240000000000002,0.0600000000000005,0.05999999999999517,48.760000000000005
183,dirtier,48.94,49.34,7,0.4000000000000057,0.05714285714285795,0.01999999999999602,49.14
184,than,49.36,49.48,4,0.1199999999999974,0.02999999999999935,0.04000000000000625,49.42
185,your,49.52,49.62,4,0.0999999999999943,0.024999999999998575,0.020000000000003126,49.57
186,bathroom,49.64,50.12,8,0.4799999999999969,0.05999999999999961,0.8000000000000043,49.879999999999995
187,so,50.92,51.02,2,0.1000000000000014,0.0500000000000007,0.03999999999999915,50.97
188,it's,51.06,51.18,4,0.1199999999999974,0.02999999999999935,0.020000000000003126,51.120000000000005
189,important,51.2,51.52,9,0.3200000000000003,0.03555555555555559,0.0,51.36
190,to,51.52,51.56,2,0.0399999999999991,0.01999999999999955,0.03999999999999915,51.540000000000006
191,clean,51.6,51.74,5,0.1400000000000005,0.0280000000000001,0.05999999999999517,51.67
192,up,51.8,51.92,2,0.1200000000000045,0.06000000000000225,0.03999999999999915,51.86
193,the,51.96,52.0,3,0.0399999999999991,0.013333333333333032,0.0799999999999983,51.980000000000004
194,area,52.08,52.46,4,0.3800000000000025,0.09500000000000063,0.3399999999999963,52.269999999999996
195,to,52.8,52.88,2,0.0800000000000054,0.0400000000000027,0.03999999999999915,52.84
196,make,52.92,53.08,4,0.1599999999999966,0.03999999999999915,0.020000000000003126,53.0
197,sure,53.1,53.24,4,0.1400000000000005,0.03500000000000013,0.05999999999999517,53.17
198,that,53.3,53.38,4,0.0800000000000054,0.02000000000000135,0.0,53.34
199,you,53.38,53.44,3,0.0599999999999951,0.019999999999998366,0.03999999999999915,53.41
200,don't,53.48,53.62,5,0.1400000000000005,0.0280000000000001,0.020000000000003126,53.55
201,get,53.64,53.76,3,0.1199999999999974,0.039999999999999133,0.03999999999999915,53.7
202,germs,53.8,54.2,5,0.4000000000000057,0.08000000000000114,0.05999999999999517,54.0
203,in,54.26,54.34,2,0.0800000000000054,0.0400000000000027,0.03999999999999915,54.3
204,what,54.38,54.54,4,0.1599999999999966,0.03999999999999915,0.0,54.46
205,you're,54.54,54.66,6,0.1199999999999974,0.019999999999999567,0.04000000000000625,54.599999999999994
206,making,54.7,55.02,6,0.3200000000000003,0.05333333333333338,0.7999999999999972,54.86
207,next,55.82,56.08,4,0.259999999999998,0.0649999999999995,0.03999999999999915,55.95
208,you,56.12,56.18,3,0.0600000000000022,0.020000000000000732,0.03999999999999915,56.15
209,will,56.22,56.3,4,0.0799999999999983,0.019999999999999574,0.04000000000000625,56.26
210,need,56.34,56.48,4,0.1399999999999934,0.03499999999999835,0.020000000000003126,56.41
211,to,56.5,56.54,2,0.0399999999999991,0.01999999999999955,0.060000000000002274,56.519999999999996
212,get,56.6,56.7,3,0.1000000000000014,0.0333333333333338,0.05999999999999517,56.650000000000006
213,all,56.76,56.88,3,0.1200000000000045,0.0400000000000015,0.03999999999999915,56.82
214,of,56.92,57.0,2,0.0799999999999983,0.03999999999999915,0.03999999999999915,56.96
215,your,57.04,57.14,4,0.1000000000000014,0.02500000000000035,0.01999999999999602,57.09
216,ingredients,57.16,57.66,11,0.5,0.045454545454545456,0.060000000000002274,57.41
217,together,57.72,58.06,8,0.3400000000000034,0.042500000000000426,0.5,57.89
218,today,58.56,58.84,5,0.2800000000000011,0.056000000000000216,0.03999999999999915,58.7
219,i'm,58.88,59.0,3,0.1199999999999974,0.039999999999999133,0.060000000000002274,58.94
220,using,59.06,59.38,5,0.3200000000000003,0.06400000000000006,0.05999999999999517,59.22
221,my,59.44,59.58,2,0.1400000000000005,0.07000000000000026,0.060000000000002274,59.51
222,mom's,59.64,60.16,5,0.519999999999996,0.1039999999999992,0.46000000000000085,59.9
223,recipe,60.62,61.08,6,0.4600000000000008,0.0766666666666668,0.12000000000000455,60.849999999999994
224,that,61.2,61.32,4,0.1199999999999974,0.02999999999999935,0.03999999999999915,61.260000000000005
225,has,61.36,61.58,3,0.2199999999999988,0.07333333333333293,0.060000000000002274,61.47
226,minimal,61.64,61.94,7,0.2999999999999971,0.04285714285714244,0.03999999999999915,61.79
227,ingredients,61.98,62.54,11,0.5600000000000023,0.05090909090909112,0.4399999999999977,62.26
228,required,62.98,63.44,8,0.4600000000000008,0.0575000000000001,0.8799999999999955,63.209999999999994
229,so,64.32,64.44,2,0.1200000000000045,0.06000000000000225,0.0799999999999983,64.38
230,today,64.52,64.82,5,0.2999999999999971,0.05999999999999942,0.10000000000000853,64.66999999999999
231,all,64.92,65.1,3,0.1799999999999926,0.059999999999997534,0.060000000000002274,65.00999999999999
232,we,65.16,65.22,2,0.0600000000000022,0.0300000000000011,0.060000000000002274,65.19
233,will,65.28,65.4,4,0.1200000000000045,0.030000000000001126,0.03999999999999204,65.34
234,need,65.44,65.68,4,0.2400000000000091,0.060000000000002274,0.09999999999999432,65.56
235,is,65.78,65.92,2,0.1400000000000005,0.07000000000000026,0.03999999999999204,65.85
236,some,65.96,66.12,4,0.1600000000000108,0.0400000000000027,0.03999999999999204,66.03999999999999
237,with,66.16,66.32,4,0.1599999999999966,0.03999999999999915,0.060000000000002274,66.24
238,cream,66.38,66.78,5,0.4000000000000057,0.08000000000000114,1.6799999999999926,66.58
239,about,68.46,68.78,5,0.3200000000000074,0.06400000000000147,0.0799999999999983,68.62
240,twenty,68.86,69.16,6,0.2999999999999971,0.04999999999999952,0.04000000000000625,69.00999999999999
241,five,69.2,69.38,4,0.1799999999999926,0.04499999999999815,0.0799999999999983,69.28999999999999
242,ounces,69.46,69.84,6,0.3800000000000096,0.06333333333333493,0.01999999999999602,69.65
243,of,69.86,69.92,2,0.0600000000000022,0.0300000000000011,0.0799999999999983,69.89
244,ice,70.0,70.46,3,0.4599999999999937,0.15333333333333124,1.8800000000000097,70.22999999999999
245,happen,72.34,72.68,6,0.3400000000000034,0.05666666666666723,0.05999999999998806,72.51
246,up,72.74,72.9,2,0.1600000000000108,0.0800000000000054,0.05999999999998806,72.82
247,to,72.96,73.08,2,0.1200000000000045,0.06000000000000225,0.0799999999999983,73.02
248,a,73.16,73.22,1,0.0600000000000022,0.0600000000000022,0.060000000000002274,73.19
249,cup,73.28,73.48,3,0.2000000000000028,0.0666666666666676,0.03999999999999204,73.38
250,of,73.52,73.6,2,0.0799999999999983,0.03999999999999915,0.04000000000000625,73.56
251,sugar,73.64,73.92,5,0.2800000000000011,0.056000000000000216,0.03999999999999204,73.78
252,depending,73.96,74.34,9,0.3800000000000096,0.04222222222222329,0.0,74.15
253,on,74.34,74.44,2,0.0999999999999943,0.04999999999999715,0.04000000000000625,74.39
254,how,74.48,74.62,3,0.1400000000000005,0.046666666666666835,0.060000000000002274,74.55000000000001
255,speed,74.68,74.92,5,0.2399999999999948,0.04799999999999896,0.03999999999999204,74.80000000000001
256,you,74.96,75.02,3,0.0600000000000022,0.020000000000000732,0.0799999999999983,74.99
257,want,75.1,75.3,4,0.2000000000000028,0.0500000000000007,0.01999999999999602,75.19999999999999
258,it,75.32,75.48,2,0.1600000000000108,0.0800000000000054,0.6400000000000006,75.4
259,and,76.12,76.26,3,0.1400000000000005,0.046666666666666835,0.03999999999999204,76.19
260,then,76.3,76.42,4,0.1200000000000045,0.030000000000001126,0.03999999999999204,76.36
261,i,76.46,76.52,1,0.0600000000000022,0.0600000000000022,0.10000000000000853,76.49
262,did,76.62,76.76,3,0.1400000000000005,0.046666666666666835,0.03999999999999204,76.69
263,about,76.8,77.14,5,0.3400000000000034,0.06800000000000068,0.04000000000000625,76.97
264,a,77.18,77.22,1,0.039999999999992,0.039999999999992,0.060000000000002274,77.2
265,couple,77.28,77.54,6,0.2600000000000051,0.04333333333333419,0.2599999999999909,77.41
266,half,77.8,78.22,4,0.4200000000000017,0.10500000000000043,0.20000000000000284,78.00999999999999
267,of,78.42,78.56,2,0.1400000000000005,0.07000000000000026,0.12000000000000455,78.49000000000001
268,milk,78.68,79.12,4,0.4399999999999977,0.10999999999999943,1.259999999999991,78.9
269,and,80.38,80.54,3,0.1600000000000108,0.05333333333333693,0.03999999999999204,80.46000000000001
270,then,80.58,80.74,4,0.1599999999999966,0.03999999999999915,0.04000000000000625,80.66
271,two,80.78,80.92,3,0.1400000000000005,0.046666666666666835,0.060000000000002274,80.85
272,packets,80.98,81.5,7,0.519999999999996,0.07428571428571372,0.14000000000000057,81.24000000000001
273,of,81.64,81.78,2,0.1400000000000005,0.07000000000000026,0.0799999999999983,81.71000000000001
274,hot,81.86,82.02,3,0.1599999999999966,0.0533333333333322,0.04000000000000625,81.94
275,chocolate,82.06,82.38,9,0.3199999999999932,0.0355555555555548,0.020000000000010232,82.22
276,mix,82.4,82.78,3,0.3799999999999954,0.12666666666666512,0.7800000000000011,82.59
277,and,83.56,83.88,3,0.3199999999999932,0.1066666666666644,0.10000000000000853,83.72
278,lastly,83.98,84.44,6,0.4599999999999937,0.07666666666666562,0.12000000000000455,84.21000000000001
279,some,84.56,84.72,4,0.1599999999999966,0.03999999999999915,0.04000000000000625,84.64
280,syrup,84.76,85.16,5,0.3999999999999915,0.0799999999999983,1.2800000000000011,84.96000000000001
281,and,86.44,86.56,3,0.1200000000000045,0.0400000000000015,0.060000000000002274,86.5
282,now,86.62,86.78,3,0.1599999999999966,0.0533333333333322,0.03999999999999204,86.7
283,there,86.82,87.0,5,0.1800000000000068,0.03600000000000136,0.060000000000002274,86.91
284,were,87.06,87.18,4,0.1200000000000045,0.030000000000001126,0.0799999999999983,87.12
285,areas,87.26,87.62,5,0.3599999999999994,0.07199999999999987,0.03999999999999204,87.44
286,clean,87.66,87.96,5,0.2999999999999971,0.05999999999999942,0.0800000000000125,87.81
287,and,88.04,88.14,3,0.0999999999999943,0.03333333333333143,0.01999999999999602,88.09
288,we,88.16,88.24,2,0.0799999999999983,0.03999999999999915,0.0799999999999983,88.19999999999999
289,have,88.32,88.48,4,0.1600000000000108,0.0400000000000027,0.060000000000002274,88.4
290,all,88.54,88.7,3,0.1599999999999966,0.0533333333333322,0.03999999999999204,88.62
291,of,88.74,88.82,2,0.0799999999999983,0.03999999999999915,0.060000000000002274,88.78
292,our,88.88,89.0,3,0.1200000000000045,0.0400000000000015,0.01999999999999602,88.94
293,stuff,89.02,89.24,5,0.2199999999999988,0.04399999999999976,0.04000000000000625,89.13
294,prepared,89.28,89.7,8,0.4200000000000017,0.05250000000000021,0.01999999999999602,89.49000000000001
295,we,89.72,89.78,2,0.0600000000000022,0.0300000000000011,0.060000000000002274,89.75
296,can,89.84,89.94,3,0.0999999999999943,0.03333333333333143,0.060000000000002274,89.89
297,start,90.0,90.16,5,0.1599999999999966,0.03199999999999932,0.04000000000000625,90.08
298,to,90.2,90.26,2,0.0600000000000022,0.0300000000000011,0.03999999999999204,90.23
299,make,90.3,90.46,4,0.1599999999999966,0.03999999999999915,0.020000000000010232,90.38
300,it,90.48,90.6,2,0.1199999999999903,0.05999999999999515,1.2199999999999989,90.53999999999999
301,first,91.82,92.08,5,0.2600000000000051,0.052000000000001025,0.04000000000000625,91.94999999999999
302,we're,92.12,92.2,5,0.0799999999999983,0.01599999999999966,0.01999999999999602,92.16
303,gonna,92.22,92.34,5,0.1200000000000045,0.024000000000000903,0.060000000000002274,92.28
