,Word,Start,End,length,time_spent,std_time_spent,speed,post_space,time
94,thoughts,46.8,47.2,8,0.4000000000000057,0.05000000000000071,19.99999999999972,0.8399999999999963,47.0
95,i,48.04,48.1,1,0.0600000000000022,0.0600000000000022,16.666666666666035,0.0799999999999983,48.07
96,hope,48.18,48.44,4,0.259999999999998,0.0649999999999995,15.384615384615502,0.9200000000000017,48.31
97,hope,49.36,49.52,4,0.1600000000000037,0.040000000000000924,24.999999999999424,0.01999999999999602,49.44
98,that's,49.54,49.7,6,0.1600000000000037,0.026666666666667282,37.49999999999913,0.03999999999999915,49.620000000000005
99,happening,49.74,50.14,9,0.3999999999999986,0.04444444444444429,22.50000000000008,1.0399999999999991,49.94
100,so,51.18,51.34,2,0.1600000000000037,0.08000000000000185,12.499999999999712,0.8599999999999994,51.260000000000005
101,because,52.2,52.74,7,0.5399999999999991,0.07714285714285703,12.962962962962983,0.01999999999999602,52.47
102,of,52.76,52.86,2,0.1000000000000014,0.0500000000000007,19.99999999999972,0.060000000000002274,52.81
103,this,52.92,53.08,4,0.1599999999999966,0.03999999999999915,25.000000000000533,0.03999999999999915,53.0
104,ability,53.12,53.56,7,0.4400000000000048,0.06285714285714354,15.909090909090734,0.05999999999999517,53.34
105,we,53.62,53.68,2,0.0600000000000022,0.0300000000000011,33.33333333333207,0.0799999999999983,53.65
106,humans,53.76,54.08,6,0.3200000000000003,0.05333333333333338,18.749999999999982,0.020000000000003126,53.92
107,are,54.1,54.2,3,0.1000000000000014,0.0333333333333338,29.999999999999574,0.05999999999999517,54.150000000000006
108,able,54.26,54.5,4,0.240000000000002,0.0600000000000005,16.66666666666653,0.020000000000003126,54.379999999999995
109,to,54.52,54.6,2,0.0799999999999983,0.03999999999999915,25.000000000000533,0.05999999999999517,54.56
110,transmit,54.66,55.3,8,0.6400000000000006,0.08000000000000007,12.49999999999999,0.060000000000002274,54.98
111,our,55.36,55.48,3,0.1199999999999974,0.039999999999999133,25.000000000000533,0.04000000000000625,55.42
112,idea,55.52,55.82,4,0.2999999999999971,0.07499999999999928,13.33333333333346,0.03999999999999915,55.67
113,as,55.86,55.94,2,0.0799999999999983,0.03999999999999915,25.000000000000533,0.03999999999999915,55.9
114,a,55.98,56.04,1,0.0600000000000022,0.0600000000000022,16.666666666666035,0.020000000000003126,56.01
115,cross,56.06,56.38,5,0.3200000000000003,0.06400000000000006,15.624999999999986,0.05999999999999517,56.22
116,vast,56.44,56.68,4,0.240000000000002,0.0600000000000005,16.66666666666653,0.03999999999999915,56.56
117,reaches,56.72,57.0,7,0.2800000000000011,0.040000000000000153,24.999999999999897,0.020000000000003126,56.86
118,of,57.02,57.1,2,0.0799999999999983,0.03999999999999915,25.000000000000533,0.03999999999999915,57.06
119,space,57.14,57.44,5,0.2999999999999971,0.05999999999999942,16.666666666666824,0.020000000000003126,57.29
120,in,57.46,57.52,2,0.0600000000000022,0.0300000000000011,33.33333333333207,0.05999999999999517,57.49
121,time,57.58,57.92,4,0.3400000000000034,0.08500000000000085,11.764705882352825,0.19999999999999574,57.75
122,right,58.12,58.36,5,0.240000000000002,0.048000000000000397,20.83333333333316,0.38000000000000256,58.239999999999995
123,we're,58.74,58.9,5,0.1599999999999966,0.03199999999999932,31.250000000000668,0.060000000000002274,58.82
124,able,58.96,59.18,4,0.2199999999999988,0.0549999999999997,18.18181818181828,0.020000000000003126,59.07
125,to,59.2,59.28,2,0.0799999999999983,0.03999999999999915,25.000000000000533,0.060000000000002274,59.24
126,transmit,59.34,59.9,8,0.5599999999999952,0.0699999999999994,14.285714285714407,0.060000000000002274,59.620000000000005
127,knowledge,59.96,60.42,9,0.4600000000000008,0.0511111111111112,19.565217391304312,0.05999999999999517,60.19
128,across,60.48,61.04,6,0.5600000000000023,0.09333333333333371,10.714285714285673,1.0399999999999991,60.76
129,across,62.08,62.48,6,0.3999999999999986,0.06666666666666643,15.000000000000052,0.04000000000000625,62.28
130,minds,62.52,62.9,5,0.3799999999999954,0.07599999999999908,13.157894736842264,0.35999999999999943,62.71
131,i,63.26,63.36,1,0.1000000000000014,0.1000000000000014,9.999999999999858,0.0799999999999983,63.31
132,can,63.44,63.54,3,0.1000000000000014,0.0333333333333338,29.999999999999574,0.0799999999999983,63.489999999999995
133,put,63.62,63.88,3,0.2600000000000051,0.08666666666666838,11.538461538461313,0.1600000000000037,63.75
134,a,64.04,64.18,1,0.1400000000000005,0.1400000000000005,7.142857142857114,0.29999999999999716,64.11000000000001
135,bizarre,64.48,64.84,7,0.3599999999999994,0.05142857142857134,19.444444444444475,0.0799999999999983,64.66
136,new,64.92,65.02,3,0.0999999999999943,0.03333333333333143,30.000000000001705,0.060000000000002274,64.97
137,idea,65.08,65.4,4,0.3200000000000074,0.08000000000000185,12.499999999999712,0.05999999999998806,65.24000000000001
138,in,65.46,65.52,2,0.0600000000000022,0.0300000000000011,33.33333333333207,0.04000000000000625,65.49
139,your,65.56,65.64,4,0.0799999999999983,0.019999999999999574,50.000000000001066,0.04000000000000625,65.6
140,mind,65.68,65.9,4,0.2199999999999988,0.0549999999999997,18.18181818181828,0.01999999999999602,65.79
141,right,65.92,66.04,5,0.1200000000000045,0.024000000000000903,41.66666666666509,0.01999999999999602,65.98
142,now,66.06,66.24,3,0.1799999999999926,0.059999999999997534,16.66666666666735,0.04000000000000625,66.15
143,i,66.28,66.32,1,0.039999999999992,0.039999999999992,25.00000000000497,0.0800000000000125,66.3
144,could,66.4,66.52,5,0.1199999999999903,0.023999999999998058,41.666666666670025,0.0799999999999983,66.46000000000001
145,say,66.6,66.9,3,0.3000000000000113,0.10000000000000377,9.999999999999622,1.4399999999999977,66.75
146,imagine,68.34,68.92,7,0.5799999999999983,0.08285714285714262,12.068965517241416,0.060000000000002274,68.63
147,a,68.98,69.04,1,0.0600000000000022,0.0600000000000022,16.666666666666035,0.21999999999999886,69.01
148,jelly,69.26,69.58,5,0.3199999999999932,0.06399999999999864,15.625000000000334,0.060000000000002274,69.42
149,fish,69.64,69.98,4,0.3400000000000034,0.08500000000000085,11.764705882352825,0.14000000000000057,69.81
150,walting,70.12,70.6,7,0.4799999999999897,0.0685714285714271,14.583333333333645,0.020000000000010232,70.36
151,in,70.62,70.7,2,0.0799999999999983,0.03999999999999915,25.000000000000533,0.03999999999999204,70.66
152,a,70.74,70.78,1,0.0400000000000062,0.0400000000000062,24.99999999999609,0.060000000000002274,70.75999999999999
153,library,70.84,71.48,7,0.6400000000000006,0.09142857142857151,10.937499999999991,0.11999999999999034,71.16
154,while,71.6,71.86,5,0.2600000000000051,0.052000000000001025,19.230769230768853,0.29999999999999716,71.72999999999999
155,thinking,72.16,72.46,8,0.2999999999999971,0.03749999999999964,26.66666666666692,0.020000000000010232,72.31
156,about,72.48,72.68,5,0.2000000000000028,0.040000000000000556,24.999999999999645,0.03999999999999204,72.58000000000001
157,quantum,72.72,73.04,7,0.3200000000000074,0.04571428571428677,21.874999999999496,0.01999999999999602,72.88
158,mechanics,73.06,73.6,9,0.539999999999992,0.05999999999999912,16.666666666666913,1.7000000000000028,73.33
159,now,75.3,75.46,3,0.1599999999999966,0.0533333333333322,18.7500000000004,0.10000000000000853,75.38
160,if,75.56,75.68,2,0.1200000000000045,0.06000000000000225,16.666666666666035,0.03999999999999204,75.62
161,everything,75.72,76.08,10,0.3599999999999994,0.035999999999999935,27.77777777777782,0.04000000000000625,75.9
162,has,76.12,76.24,3,0.1199999999999903,0.03999999999999677,25.00000000000201,0.020000000000010232,76.18
163,gone,76.26,76.4,4,0.1400000000000005,0.03500000000000013,28.571428571428456,0.05999999999998806,76.33000000000001
164,relatively,76.46,76.88,10,0.4200000000000017,0.04200000000000017,23.809523809523714,0.060000000000002274,76.66999999999999
165,well,76.94,77.12,4,0.1800000000000068,0.0450000000000017,22.22222222222138,0.01999999999999602,77.03
166,in,77.14,77.2,2,0.0600000000000022,0.0300000000000011,33.33333333333207,0.01999999999999602,77.17
167,your,77.22,77.32,4,0.0999999999999943,0.024999999999998575,40.000000000002274,0.04000000000000625,77.27
168,life,77.36,77.56,4,0.2000000000000028,0.0500000000000007,19.99999999999972,0.060000000000002274,77.46000000000001
169,so,77.62,77.72,2,0.0999999999999943,0.04999999999999715,20.000000000001137,0.09999999999999432,77.67
170,far,77.82,78.08,3,0.2600000000000051,0.08666666666666838,11.538461538461313,0.060000000000002274,77.94999999999999
171,you,78.14,78.2,3,0.0600000000000022,0.020000000000000732,49.9999999999981,0.060000000000002274,78.17
172,probably,78.26,78.52,8,0.2599999999999909,0.03249999999999886,30.769230769231847,0.060000000000002274,78.39
173,haven't,78.58,78.78,7,0.2000000000000028,0.02857142857142897,34.9999999999995,0.03999999999999204,78.68
174,had,78.82,78.92,3,0.1000000000000085,0.033333333333336164,29.99999999999744,0.03999999999999204,78.87
175,that,78.96,79.08,4,0.1200000000000045,0.030000000000001126,33.33333333333207,0.04000000000000625,79.02
176,thought,79.12,79.3,7,0.1799999999999926,0.02571428571428466,38.88888888889048,0.04000000000000625,79.21000000000001
177,before,79.34,79.66,6,0.3199999999999932,0.0533333333333322,18.7500000000004,1.6000000000000085,79.5
178,but,81.26,81.4,3,0.1400000000000005,0.046666666666666835,21.428571428571345,0.05999999999998806,81.33000000000001
179,now,81.46,81.62,3,0.1600000000000108,0.05333333333333693,18.74999999999873,0.03999999999999204,81.53999999999999
180,i've,81.66,81.76,4,0.1000000000000085,0.025000000000002125,39.99999999999659,0.03999999999999204,81.71000000000001
181,just,81.8,81.94,4,0.1400000000000005,0.03500000000000013,28.571428571428456,0.060000000000002274,81.87
182,made,82.0,82.16,4,0.1599999999999966,0.03999999999999915,25.000000000000533,0.020000000000010232,82.08
183,you,82.18,82.24,3,0.059999999999988,0.019999999999996,50.00000000000995,0.060000000000002274,82.21000000000001
184,think,82.3,82.44,5,0.1400000000000005,0.0280000000000001,35.714285714285566,0.0799999999999983,82.37
185,it,82.52,82.62,2,0.1000000000000085,0.05000000000000425,19.99999999999829,0.19999999999998863,82.57
186,through,82.82,82.98,7,0.1600000000000108,0.0228571428571444,43.74999999999704,0.060000000000002274,82.9
187,language,83.04,83.5,8,0.4599999999999937,0.05749999999999921,17.391304347826324,1.1599999999999966,83.27000000000001
188,now,84.66,84.76,3,0.1000000000000085,0.033333333333336164,29.99999999999744,0.01999999999999602,84.71000000000001
189,of,84.78,84.8,2,0.019999999999996,0.009999999999998,100.0000000000199,0.01999999999999602,84.78999999999999
190,course,84.82,85.02,6,0.2000000000000028,0.0333333333333338,29.999999999999574,0.04000000000000625,84.91999999999999
191,there,85.06,85.2,5,0.1400000000000005,0.0280000000000001,35.714285714285566,0.0,85.13
192,isn't,85.2,85.36,5,0.1599999999999966,0.03199999999999932,31.250000000000668,0.060000000000002274,85.28
193,just,85.42,85.52,4,0.0999999999999943,0.024999999999998575,40.000000000002274,0.060000000000002274,85.47
194,one,85.58,85.74,3,0.1599999999999966,0.0533333333333322,18.7500000000004,0.04000000000000625,85.66
195,language,85.78,86.06,8,0.2800000000000011,0.035000000000000135,28.571428571428456,0.01999999999999602,85.92
196,in,86.08,86.14,2,0.0600000000000022,0.0300000000000011,33.33333333333207,0.01999999999999602,86.11
197,the,86.16,86.22,3,0.0600000000000022,0.020000000000000732,49.9999999999981,0.04000000000000625,86.19
198,world,86.26,86.48,5,0.2199999999999988,0.04399999999999976,22.727272727272844,0.03999999999999204,86.37
199,they're,86.52,86.6,7,0.0799999999999983,0.011428571428571186,87.50000000000186,0.020000000000010232,86.56
200,about,86.62,86.82,5,0.1999999999999886,0.03999999999999772,25.00000000000142,0.0800000000000125,86.72
201,seven,86.9,87.12,5,0.2199999999999988,0.04399999999999976,22.727272727272844,0.03999999999999204,87.01
202,thousand,87.16,87.46,8,0.2999999999999971,0.03749999999999964,26.66666666666692,0.04000000000000625,87.31
203,languages,87.5,87.92,9,0.4200000000000017,0.046666666666666856,21.428571428571345,0.03999999999999204,87.71000000000001
204,spoken,87.96,88.28,6,0.3200000000000074,0.053333333333334565,18.749999999999567,0.01999999999999602,88.12
205,around,88.3,88.5,6,0.2000000000000028,0.0333333333333338,29.999999999999574,0.04000000000000625,88.4
206,the,88.54,88.58,3,0.039999999999992,0.013333333333330666,75.00000000001492,0.04000000000000625,88.56
207,world,88.62,88.94,5,0.3199999999999932,0.06399999999999864,15.625000000000334,0.4200000000000017,88.78
208,and,89.36,89.66,3,0.2999999999999971,0.09999999999999903,10.000000000000094,0.20000000000000284,89.50999999999999
209,all,89.86,90.02,3,0.1599999999999966,0.0533333333333322,18.7500000000004,0.04000000000000625,89.94
210,the,90.06,90.1,3,0.039999999999992,0.013333333333330666,75.00000000001492,0.060000000000002274,90.08
211,language,90.16,90.48,8,0.3200000000000074,0.040000000000000924,24.999999999999424,0.0,90.32
212,is,90.48,90.54,2,0.0600000000000022,0.0300000000000011,33.33333333333207,0.03999999999999204,90.51
213,different,90.58,90.8,9,0.2199999999999988,0.02444444444444431,40.90909090909112,0.04000000000000625,90.69
214,from,90.84,90.96,4,0.1199999999999903,0.029999999999997574,33.333333333336014,0.060000000000002274,90.9
215,one,91.02,91.14,3,0.1200000000000045,0.0400000000000015,24.99999999999905,0.01999999999999602,91.08
216,and,91.16,91.24,3,0.0799999999999983,0.0266666666666661,37.5000000000008,0.020000000000010232,91.19999999999999
217,other,91.26,91.44,5,0.1799999999999926,0.03599999999999852,27.77777777777892,0.01999999999999602,91.35
218,in,91.46,91.52,2,0.0600000000000022,0.0300000000000011,33.33333333333207,0.060000000000002274,91.49
219,all,91.58,91.7,3,0.1200000000000045,0.0400000000000015,24.99999999999905,0.03999999999999204,91.64
220,kinds,91.74,92.0,5,0.2600000000000051,0.052000000000001025,19.230769230768853,0.01999999999999602,91.87
221,of,92.02,92.08,2,0.0600000000000022,0.0300000000000011,33.33333333333207,0.04000000000000625,92.05
222,ways,92.12,92.44,4,0.3199999999999932,0.0799999999999983,12.500000000000266,0.35999999999999943,92.28
223,some,92.8,92.96,4,0.1599999999999966,0.03999999999999915,25.000000000000533,0.060000000000002274,92.88
224,languages,93.02,93.46,9,0.4399999999999977,0.048888888888888635,20.45454545454556,0.060000000000002274,93.24
225,have,93.52,93.84,4,0.3200000000000074,0.08000000000000185,12.499999999999712,0.1799999999999926,93.68
226,um,94.02,94.16,2,0.1400000000000005,0.07000000000000026,14.285714285714228,1.3599999999999994,94.09
227,different,95.52,95.82,9,0.2999999999999971,0.033333333333333014,30.000000000000284,0.04000000000000625,95.66999999999999
228,sounds,95.86,96.36,6,0.5,0.08333333333333333,12.0,0.04000000000000625,96.11
229,they,96.4,96.48,4,0.0799999999999983,0.019999999999999574,50.000000000001066,0.060000000000002274,96.44
230,have,96.54,96.64,4,0.0999999999999943,0.024999999999998575,40.000000000002274,0.060000000000002274,96.59
231,different,96.7,96.94,9,0.2399999999999948,0.02666666666666609,37.5000000000008,0.04000000000000625,96.82
232,vocabularies,96.98,97.84,12,0.8599999999999994,0.07166666666666661,13.953488372093032,0.21999999999999886,97.41
233,and,98.06,98.14,3,0.0799999999999983,0.0266666666666661,37.5000000000008,0.0,98.1
234,they,98.14,98.2,4,0.0600000000000022,0.01500000000000055,66.66666666666414,0.060000000000002274,98.17
235,also,98.26,98.44,4,0.1799999999999926,0.04499999999999815,22.22222222222313,0.060000000000002274,98.35
236,have,98.5,98.6,4,0.0999999999999943,0.024999999999998575,40.000000000002274,0.04000000000000625,98.55
237,different,98.64,98.9,9,0.2600000000000051,0.028888888888889457,34.61538461538393,0.03999999999999204,98.77000000000001
238,structures,98.94,99.58,10,0.6400000000000006,0.06400000000000006,15.624999999999986,0.20000000000000284,99.25999999999999
239,very,99.78,99.96,4,0.1799999999999926,0.04499999999999815,22.22222222222313,0.04000000000000625,99.87
240,importantly,100.0,100.44,11,0.4399999999999977,0.03999999999999979,25.000000000000128,0.0799999999999983,100.22
241,different,100.52,100.78,9,0.2600000000000051,0.028888888888889457,34.61538461538393,0.01999999999999602,100.65
242,structures,100.8,101.34,10,0.5400000000000063,0.054000000000000624,18.518518518518302,1.5799999999999983,101.07
243,that,102.92,103.08,4,0.1599999999999966,0.03999999999999915,25.000000000000533,0.060000000000002274,103.0
244,begs,103.14,103.34,4,0.2000000000000028,0.0500000000000007,19.99999999999972,0.03999999999999204,103.24000000000001
245,the,103.38,103.44,3,0.0600000000000022,0.020000000000000732,49.9999999999981,0.04000000000000625,103.41
246,question,103.48,103.9,8,0.4200000000000017,0.05250000000000021,19.04761904761897,0.03999999999999204,103.69
247,does,103.94,104.08,4,0.1400000000000005,0.03500000000000013,28.571428571428456,0.04000000000000625,104.00999999999999
248,the,104.12,104.16,3,0.039999999999992,0.013333333333330666,75.00000000001492,0.060000000000002274,104.14
249,language,104.22,104.54,8,0.3200000000000074,0.040000000000000924,24.999999999999424,0.01999999999999602,104.38
250,we,104.56,104.64,2,0.0799999999999983,0.03999999999999915,25.000000000000533,0.04000000000000625,104.6
251,speak,104.68,104.94,5,0.2599999999999909,0.05199999999999818,19.230769230769905,0.04000000000000625,104.81
252,shaped,104.98,105.22,6,0.2399999999999948,0.039999999999999133,25.000000000000533,0.01999999999999602,105.1
253,the,105.24,105.3,3,0.0600000000000022,0.020000000000000732,49.9999999999981,0.04000000000000625,105.27
254,way,105.34,105.48,3,0.1400000000000005,0.046666666666666835,21.428571428571345,0.03999999999999204,105.41
255,we,105.52,105.6,2,0.0799999999999983,0.03999999999999915,25.000000000000533,0.0800000000000125,105.56
256,think,105.68,105.96,5,0.2799999999999869,0.055999999999997385,17.857142857143693,0.7600000000000051,105.82
257,now,106.72,106.84,3,0.1200000000000045,0.0400000000000015,24.99999999999905,0.03999999999999204,106.78
258,this,106.88,107.04,4,0.1600000000000108,0.0400000000000027,24.999999999998312,0.01999999999999602,106.96000000000001
