,Unnamed: 0,Word,Start,End,Conf,time_spent,length,std_time_spent,post_space,amplitude
64,64,and,40.08,40.232725,100.0,0.152725,3,0.24063725490196075,0.0,0.38245322833277445
65,65,the,40.232725,40.32,91.6661,0.087275,3,0.11230392156862744,0.0,0.1921803912317664
66,66,the,40.32,40.35,57.2262,0.03,3,0.0,0.0,0.02941971414825912
67,67,heart,40.35,40.65,100.0,0.3,5,0.2941176470588235,0.0,0.12225827660015912
68,68,that,40.65,40.83,100.0,0.18,4,0.20588235294117643,0.0,0.07120708168915606
69,69,fed,40.83,41.37,100.0,0.54,3,1.0,0.6000000000000014,0.12558575235152614
70,70,and,41.97,42.18,100.0,0.21,3,0.35294117647058815,0.0,0.6536245816923046
71,71,on,42.18,42.3,100.0,0.12,2,0.2941176470588235,0.0,0.9741265388562259
72,72,the,42.3,42.39,100.0,0.09,3,0.11764705882352938,0.0,0.548226238450077
73,73,pedestal,42.39,43.08,100.0,0.69,8,0.44852941176470584,0.2700000000000031,0.21548554199958456
74,74,these,43.35,43.65,100.0,0.3,5,0.2941176470588235,0.0,0.5968723151767644
75,75,words,43.65,44.07,100.0,0.42,5,0.4352941176470588,0.0,0.33296629596854754
76,76,appear,44.07,44.55,100.0,0.48,6,0.411764705882353,1.1099999999999994,0.30002152147992933
77,77,my,45.66,45.96,100.0,0.3,2,0.8235294117647057,0.0,0.6111131768595272
78,78,name,45.96,46.41,100.0,0.45,4,0.6029411764705882,0.030000000000001137,0.7270011407226056
79,79,is,46.44,46.59,100.0,0.15,2,0.38235294117647056,0.0,0.40769927059729133
80,80,ozymandias,46.59,47.64,100.0,1.05,10,0.5588235294117647,0.509999999999998,0.3502166815212637
81,81,king,48.15,48.6,100.0,0.45,4,0.6029411764705882,0.0,0.5500345434644384
82,82,of,48.6,48.75,100.0,0.15,2,0.38235294117647056,0.0,0.18175030298572656
83,83,kings,48.75,49.56,100.0,0.81,5,0.8941176470588235,0.8699999999999974,0.20979896184134153
84,84,look,50.43,50.67,100.0,0.24,4,0.2941176470588235,0.0,0.5079451586851425
85,85,on,50.67,50.82,100.0,0.15,2,0.38235294117647056,0.0,1.0
86,86,my,50.82,51.03,100.0,0.21,2,0.5588235294117647,0.0,0.9684738992142934
87,87,works,51.03,51.57,100.0,0.54,5,0.5764705882352942,0.0,0.3712103107024821
88,88,ye,51.57,51.75,100.0,0.18,2,0.47058823529411764,0.0,0.44407509524609134
89,89,mighty,51.75,52.41,100.0,0.66,6,0.5882352941176471,0.5400000000000063,0.2939214865463719
90,90,and,52.95,53.1,100.0,0.15,3,0.23529411764705876,0.0,0.32516587127079577
91,91,despair,53.1,53.88,100.0,0.78,7,0.5966386554621849,1.5899999999999963,0.2395285308735907
92,92,nothing,55.47,55.95,100.0,0.48,7,0.3445378151260504,0.0,0.40077433948108043
93,93,beside,55.95,56.46,100.0,0.51,6,0.44117647058823534,0.0,0.3799884662341308
94,94,remains,56.46,57.27,100.0,0.81,7,0.6218487394957983,1.0799999999999983,0.30516201873213084
95,95,round,58.35,58.65,100.0,0.3,5,0.2941176470588235,0.0,0.6200372877121123
96,96,the,58.65,58.71,100.0,0.06,3,0.058823529411764705,0.0,0.5964080235625243
97,97,decay,58.71,59.25,100.0,0.54,5,0.5764705882352942,0.0,0.4359018031904616
98,98,of,59.25,59.4,100.0,0.15,2,0.38235294117647056,0.0,0.11921924162746282
99,99,that,59.4,59.58,100.0,0.18,4,0.20588235294117643,0.0,0.07568323441858715
100,100,colossal,59.58,60.12,100.0,0.54,8,0.338235294117647,0.0,0.28015422115833477
101,101,wreck,60.12,60.57,100.0,0.45,5,0.47058823529411764,0.4200000000000017,0.18824027661878426
102,102,boundless,60.99,61.92,100.0,0.93,9,0.5490196078431372,0.0,0.16930129686455164
103,103,and,61.92,62.1,100.0,0.18,3,0.2941176470588235,0.0,0.39828408929743736
104,104,bare,62.1,62.61,100.0,0.51,4,0.6911764705882353,0.8999999999999986,0.41546390733882405
105,105,the,63.51,63.66,100.0,0.15,3,0.23529411764705876,0.0,0.209713205885037
106,106,lone,63.66,64.32,100.0,0.66,4,0.9117647058823529,0.15000000000000568,0.38751175984747727
107,107,and,64.47,64.62,100.0,0.15,3,0.23529411764705876,0.0,0.6210342942257591
108,108,level,64.62,64.98,100.0,0.36,5,0.3647058823529411,0.0,0.47527424860505607
109,109,sands,64.98,65.79,100.0,0.81,5,0.8941176470588235,0.269999999999996,0.22808676195623956
110,110,stretch,66.06,66.9,100.0,0.84,7,0.6470588235294117,0.3299999999999983,0.022854321608299793
111,111,far,67.23,67.77,100.0,0.54,3,1.0,0.0,0.2105098315650322
112,112,away,67.77,68.34,100.0,0.57,4,0.7794117647058821,0.0,0.0949890621549122
