,Word,Start,End,time_spent,post_pause,speaker,length,std_time_spent,amplitude,post_space,time
39,i,14.2,14.26,0.0600000000000005,0.08,1,1,0.0600000000000005,0.1064597883102486,0.08000000000000007,14.23
40,type,14.34,14.58,0.2400000000000002,0.0199999999999995,1,4,0.06000000000000005,0.0556896045578912,0.019999999999999574,14.46
41,in,14.6,14.72,0.120000000000001,0.08,1,2,0.0600000000000005,0.0423325474289641,0.08000000000000007,14.66
42,say,14.8,15.02,0.2199999999999988,0.4600000000000008,1,3,0.07333333333333293,0.0661938754502268,0.46000000000000085,14.91
43,p,15.48,15.58,0.0999999999999996,0.1799999999999997,1,1,0.0999999999999996,0.0017101065001399,0.17999999999999972,15.530000000000001
44,f,15.76,15.88,0.120000000000001,0.7799999999999994,1,1,0.120000000000001,0.1654247399326357,0.7799999999999994,15.82
45,two,16.66,16.78,0.120000000000001,0.0399999999999991,1,3,0.040000000000000334,0.0383104627435936,0.03999999999999915,16.72
46,thousand,16.82,17.18,0.3599999999999994,0.0199999999999995,1,8,0.04499999999999992,0.0695446857222941,0.019999999999999574,17.0
47,and,17.2,17.26,0.0600000000000022,0.0799999999999983,1,3,0.020000000000000732,0.0505120275754498,0.0799999999999983,17.23
48,ten,17.34,17.68,0.3399999999999998,0.6999999999999993,1,3,0.11333333333333327,0.0781605220667088,0.6999999999999993,17.509999999999998
49,it,18.38,18.46,0.0800000000000018,0.0599999999999987,1,2,0.0400000000000009,0.0575250399931507,0.05999999999999872,18.42
50,gives,18.52,18.72,0.1999999999999993,0.0600000000000022,1,5,0.039999999999999855,0.2382485090775196,0.060000000000002274,18.619999999999997
51,me,18.78,18.86,0.0799999999999983,0.0600000000000022,1,2,0.03999999999999915,0.3842245430480573,0.060000000000002274,18.82
52,a,18.92,18.96,0.0399999999999991,0.0799999999999983,1,1,0.0399999999999991,0.4716869074573209,0.0799999999999983,18.94
53,list,19.04,19.5,0.4600000000000008,0.1799999999999997,1,4,0.1150000000000002,0.2490251419435611,0.17999999999999972,19.27
54,of,19.68,19.9,0.2199999999999988,0.4400000000000013,1,2,0.1099999999999994,0.3186728796701311,0.4400000000000013,19.79
55,suggestions,20.34,21.0,0.6600000000000001,0.0799999999999983,1,11,0.06000000000000001,0.1125011557621872,0.0799999999999983,20.67
56,and,21.08,21.18,0.1000000000000014,0.0599999999999987,1,3,0.0333333333333338,0.1067410247339347,0.05999999999999872,21.13
57,these,21.24,21.46,0.2200000000000024,0.0,1,5,0.044000000000000476,0.1244646306889152,0.0,21.35
58,are,21.46,21.56,0.0999999999999978,0.1400000000000005,1,3,0.0333333333333326,0.2602128314714062,0.14000000000000057,21.509999999999998
59,just,21.7,21.94,0.240000000000002,0.0399999999999991,1,4,0.0600000000000005,0.1487061143097215,0.03999999999999915,21.82
60,the,21.98,22.04,0.0599999999999987,0.0399999999999991,1,3,0.019999999999999567,0.0617937329661421,0.03999999999999915,22.009999999999998
61,most,22.08,22.44,0.360000000000003,0.2799999999999976,1,4,0.09000000000000075,0.0589478318866894,0.2799999999999976,22.259999999999998
62,frequently,22.72,23.24,0.5199999999999996,0.1000000000000014,1,10,0.051999999999999956,0.1216685348974862,0.10000000000000142,22.979999999999997
63,ask,23.34,23.68,0.3399999999999998,0.3000000000000007,1,3,0.11333333333333327,0.1292871252649757,0.3000000000000007,23.509999999999998
64,asked,23.98,24.36,0.379999999999999,0.0600000000000022,1,5,0.0759999999999998,0.098534122328226,0.060000000000002274,24.17
65,things,24.42,24.76,0.3399999999999998,0.0799999999999983,1,6,0.056666666666666636,0.103409332625759,0.0799999999999983,24.590000000000003
66,on,24.84,25.0,0.1600000000000001,0.0799999999999983,1,2,0.08000000000000004,0.1726802791042189,0.0799999999999983,24.92
67,google,25.08,25.42,0.3400000000000034,0.259999999999998,1,6,0.05666666666666723,0.1150987502351393,0.259999999999998,25.25
68,after,25.68,26.06,0.379999999999999,0.1799999999999997,1,5,0.0759999999999998,0.1154742833094474,0.17999999999999972,25.869999999999997
69,the,26.24,26.3,0.0600000000000022,0.0599999999999987,1,3,0.020000000000000732,0.1264748798006619,0.05999999999999872,26.27
70,word,26.36,26.6,0.240000000000002,0.0399999999999991,1,4,0.0600000000000005,0.1164412583911463,0.03999999999999915,26.48
71,you,26.64,26.7,0.0599999999999987,0.0800000000000018,1,3,0.019999999999999567,0.0681080243059805,0.08000000000000185,26.67
72,just,26.78,26.92,0.1400000000000005,0.0599999999999987,1,4,0.03500000000000013,0.048419290687449,0.05999999999999872,26.85
73,typed,26.98,27.32,0.3399999999999998,0.5799999999999983,1,5,0.06799999999999996,0.0485877765747023,0.5799999999999983,27.15
74,now,27.9,28.08,0.1799999999999997,0.1800000000000032,1,3,0.059999999999999894,0.3552271640117704,0.18000000000000327,27.99
75,this,28.26,28.38,0.1199999999999974,0.0400000000000027,1,4,0.02999999999999935,0.1924744918341834,0.0400000000000027,28.32
76,was,28.42,28.5,0.0799999999999983,0.0399999999999991,1,3,0.0266666666666661,0.1217593958959079,0.03999999999999915,28.46
77,done,28.54,28.66,0.120000000000001,0.0599999999999987,1,4,0.03000000000000025,0.2548596533504914,0.05999999999999872,28.6
78,for,28.72,28.8,0.0800000000000018,0.0399999999999991,1,3,0.02666666666666727,0.0879758055999051,0.03999999999999915,28.759999999999998
79,convenience,28.84,29.34,0.5,0.2399999999999984,1,11,0.045454545454545456,0.1621532951649688,0.23999999999999844,29.09
80,so,29.58,29.68,0.1000000000000014,0.0599999999999987,1,2,0.0500000000000007,0.13177515086021,0.05999999999999872,29.63
81,that,29.74,29.88,0.1400000000000005,0.0199999999999995,1,4,0.03500000000000013,0.2028913447437085,0.019999999999999574,29.81
82,you,29.9,29.96,0.0600000000000022,0.0799999999999983,1,3,0.020000000000000732,0.1329220878010485,0.0799999999999983,29.93
83,had,30.04,30.2,0.1600000000000001,0.1400000000000005,1,3,0.053333333333333365,0.1835283684079197,0.14000000000000057,30.119999999999997
84,would,30.34,30.46,0.120000000000001,0.0599999999999987,1,5,0.024000000000000198,0.1024313289326079,0.05999999999999872,30.4
85,have,30.52,30.66,0.1400000000000005,0.0199999999999995,1,4,0.03500000000000013,0.1105739990428623,0.019999999999999574,30.59
86,to,30.68,30.74,0.0599999999999987,0.0600000000000022,1,2,0.02999999999999935,0.036058782978898,0.060000000000002274,30.71
87,type,30.8,31.08,0.2799999999999976,0.0800000000000018,1,4,0.0699999999999994,0.0939527780585281,0.08000000000000185,30.939999999999998
88,less,31.16,31.5,0.3399999999999998,0.1799999999999997,1,4,0.08499999999999995,0.1593447783441891,0.17999999999999972,31.33
89,but,31.68,31.8,0.120000000000001,0.0399999999999991,1,3,0.040000000000000334,0.0483123549155651,0.03999999999999915,31.740000000000002
90,what,31.84,31.98,0.1400000000000005,0.0199999999999995,1,4,0.03500000000000013,0.2408620200016714,0.019999999999999574,31.91
91,it,32.0,32.06,0.0600000000000022,0.0599999999999951,1,2,0.0300000000000011,0.1459040188079204,0.05999999999999517,32.03
92,does,32.12,32.46,0.3400000000000034,0.0399999999999991,1,4,0.08500000000000085,0.2116172990754914,0.03999999999999915,32.29
93,is,32.5,32.6,0.1000000000000014,0.019999999999996,1,2,0.0500000000000007,0.1005709225874012,0.01999999999999602,32.55
94,that,32.62,32.74,0.1200000000000045,0.019999999999996,1,4,0.030000000000001126,0.1809902673736757,0.01999999999999602,32.68
95,it,32.76,32.84,0.0800000000000054,0.1799999999999997,1,2,0.0400000000000027,0.0837794985556562,0.17999999999999972,32.8
96,really,33.02,33.3,0.279999999999994,0.1000000000000014,1,6,0.04666666666666566,0.1613574472647852,0.10000000000000142,33.16
97,gives,33.4,33.62,0.2199999999999988,0.0200000000000031,1,5,0.04399999999999976,0.1123931924425042,0.020000000000003126,33.51
98,us,33.64,33.8,0.1599999999999966,0.240000000000002,1,2,0.0799999999999983,0.1035567145099636,0.240000000000002,33.72
99,a,34.04,34.12,0.0799999999999983,0.0600000000000022,1,1,0.0799999999999983,0.0639308269161616,0.060000000000002274,34.08
100,little,34.18,34.38,0.2000000000000028,0.0999999999999943,1,6,0.0333333333333338,0.1841407845174243,0.09999999999999432,34.28
101,peak,34.48,34.84,0.3600000000000065,0.2399999999999948,1,4,0.09000000000000162,0.0447575457500141,0.23999999999999488,34.66
102,into,35.08,35.34,0.2600000000000051,0.0399999999999991,1,4,0.06500000000000128,0.0361669907730622,0.03999999999999915,35.21
103,our,35.38,35.46,0.0799999999999983,0.0600000000000022,1,3,0.0266666666666661,0.1264044264709334,0.060000000000002274,35.42
104,collective,35.52,36.02,0.5,0.0399999999999991,1,10,0.05,0.0587274217574641,0.03999999999999915,35.77
105,souls,36.06,36.48,0.4199999999999946,0.3600000000000065,1,5,0.08399999999999892,0.049298338911907,0.36000000000000654,36.269999999999996
106,so,36.84,36.92,0.0799999999999983,0.0599999999999951,1,2,0.03999999999999915,0.0552720333694305,0.05999999999999517,36.88
107,people,36.98,37.18,0.2000000000000028,0.0600000000000022,1,6,0.0333333333333338,0.0999110640565778,0.060000000000002274,37.08
108,have,37.24,37.36,0.1199999999999974,0.0399999999999991,1,4,0.02999999999999935,0.2055785515608386,0.03999999999999915,37.3
109,started,37.4,37.76,0.3599999999999994,0.0399999999999991,1,7,0.05142857142857134,0.1553909358396313,0.03999999999999915,37.58
110,actually,37.8,38.14,0.3400000000000034,0.2999999999999971,1,8,0.042500000000000426,0.0669456991939583,0.29999999999999716,37.97
111,going,38.44,38.6,0.1600000000000037,0.019999999999996,1,5,0.032000000000000736,0.1449034012460165,0.01999999999999602,38.519999999999996
112,to,38.62,38.68,0.0600000000000022,0.1799999999999997,1,2,0.0300000000000011,0.0490413485705208,0.17999999999999972,38.65
113,want,38.86,39.06,0.2000000000000028,0.3999999999999986,1,4,0.0500000000000007,0.1961436435569228,0.3999999999999986,38.96
114,asking,39.46,39.76,0.2999999999999971,0.0600000000000022,1,6,0.04999999999999952,0.0802124284435245,0.060000000000002274,39.61
115,questions,39.82,40.26,0.4399999999999977,3.460000000000001,1,9,0.048888888888888635,0.1466259114070688,3.460000000000001,40.04
116,exactly,43.72,44.38,0.6600000000000037,1.0,1,7,0.09428571428571482,0.4778825576712548,1.0,44.05
117,let,45.38,45.54,0.1599999999999966,0.0399999999999991,1,3,0.0533333333333322,0.4096716151053022,0.03999999999999915,45.46
118,you,45.58,45.66,0.0799999999999983,0.1000000000000014,1,3,0.0266666666666661,0.3247537696896948,0.10000000000000142,45.62
119,take,45.76,46.0,0.240000000000002,0.0399999999999991,1,4,0.0600000000000005,0.2179319696391047,0.03999999999999915,45.879999999999995
120,that,46.04,46.2,0.1600000000000037,0.0399999999999991,1,4,0.040000000000000924,0.4695567362500384,0.03999999999999915,46.120000000000005
121,in,46.24,46.34,0.1000000000000014,0.0399999999999991,1,2,0.0500000000000007,0.3960835994140537,0.03999999999999915,46.290000000000006
122,in,46.38,46.46,0.0799999999999983,0.019999999999996,1,2,0.03999999999999915,0.3691370742601415,0.01999999999999602,46.42
123,the,46.48,46.54,0.0600000000000022,0.0399999999999991,1,3,0.020000000000000732,0.3943179884927242,0.03999999999999915,46.51
124,minute,46.58,46.86,0.2800000000000011,0.7000000000000028,1,6,0.04666666666666685,0.4030162293110148,0.7000000000000028,46.72
125,we,47.56,47.62,0.0599999999999951,0.0600000000000022,1,2,0.02999999999999755,0.2758466113868796,0.060000000000002274,47.59
126,decided,47.68,48.04,0.3599999999999994,0.0200000000000031,1,7,0.05142857142857134,0.4405369015669987,0.020000000000003126,47.86
127,to,48.06,48.14,0.0799999999999983,0.0600000000000022,1,2,0.03999999999999915,0.4524740032039252,0.060000000000002274,48.1
128,visualize,48.2,48.84,0.6400000000000006,0.0999999999999943,1,9,0.07111111111111118,0.4753841929180954,0.09999999999999432,48.52
129,this,48.94,49.16,0.2199999999999988,0.2000000000000028,1,4,0.0549999999999997,0.3109211070234883,0.20000000000000284,49.05
130,this,49.36,49.5,0.1400000000000005,0.0600000000000022,1,4,0.03500000000000013,0.2502709421721066,0.060000000000002274,49.43
131,kind,49.56,49.82,0.259999999999998,0.0,1,4,0.0649999999999995,0.247575053081794,0.0,49.69
132,of,49.82,49.92,0.1000000000000014,0.0799999999999983,1,2,0.0500000000000007,0.276627589070837,0.0799999999999983,49.870000000000005
133,data,50.0,50.34,0.3400000000000034,0.3199999999999932,1,4,0.08500000000000085,0.326741136421895,0.3199999999999932,50.17
134,and,50.66,51.06,0.4000000000000057,1.1799999999999995,1,3,0.13333333333333522,0.3685867940934147,1.1799999999999997,50.86
135,we,52.24,52.36,0.1199999999999974,0.0799999999999983,1,2,0.0599999999999987,0.3205983068275936,0.0799999999999983,52.3
136,created,52.44,53.18,0.740000000000002,0.5399999999999991,1,7,0.105714285714286,0.3665142236138498,0.5399999999999991,52.81
137,something,53.72,54.14,0.4200000000000017,0.0799999999999983,1,9,0.046666666666666856,0.2814776197772267,0.0799999999999983,53.93
138,called,54.22,54.66,0.4399999999999977,0.4600000000000008,1,6,0.07333333333333296,0.4384863537013201,0.46000000000000085,54.44
139,the,55.12,55.18,0.0600000000000022,0.1000000000000014,1,3,0.020000000000000732,0.4738590910595879,0.10000000000000142,55.15
140,webs,55.28,55.62,0.3399999999999963,0.0399999999999991,1,4,0.08499999999999908,0.5152045714059139,0.03999999999999915,55.45
141,here,55.66,55.84,0.1800000000000068,0.0999999999999943,1,4,0.0450000000000017,0.2775235881253679,0.09999999999999432,55.75
142,to,55.94,56.0,0.0600000000000022,0.0399999999999991,1,2,0.0300000000000011,0.084261206071098,0.03999999999999915,55.97
143,visualize,56.04,56.46,0.4200000000000017,0.0399999999999991,1,9,0.046666666666666856,0.3747910575029466,0.03999999999999915,56.25
144,exactly,56.5,56.96,0.4600000000000008,0.0600000000000022,1,7,0.06571428571428582,0.1686612638776977,0.060000000000002274,56.730000000000004
145,the,57.02,57.06,0.0399999999999991,0.0599999999999951,1,3,0.013333333333333032,0.0794597070878381,0.05999999999999517,57.040000000000006
146,google,57.12,57.32,0.2000000000000028,0.0399999999999991,1,6,0.0333333333333338,0.0833937806372137,0.03999999999999915,57.22
147,suggested,57.36,57.92,0.5600000000000023,0.1000000000000014,1,9,0.06222222222222248,0.0764802451481657,0.10000000000000142,57.64
148,and,58.02,58.12,0.0999999999999943,0.0399999999999991,1,3,0.03333333333333143,0.0829934211178826,0.03999999999999915,58.07
149,i,58.16,58.2,0.0400000000000062,0.0399999999999991,1,1,0.0400000000000062,0.226389902689801,0.03999999999999915,58.18
150,can,58.24,58.34,0.1000000000000014,0.0599999999999951,1,3,0.0333333333333338,0.0881639484406369,0.05999999999999517,58.290000000000006
151,start,58.4,58.64,0.240000000000002,0.0799999999999983,1,5,0.048000000000000397,0.1410613583501375,0.0799999999999983,58.519999999999996
152,with,58.72,58.98,0.259999999999998,0.1600000000000037,1,4,0.0649999999999995,0.1065039474211299,0.1600000000000037,58.849999999999994
153,why,59.14,59.32,0.1799999999999997,1.4600000000000009,1,3,0.059999999999999894,0.1624399320971832,1.4600000000000009,59.230000000000004
154,doesn't,60.78,61.34,0.5600000000000023,0.259999999999998,1,7,0.08000000000000032,0.1285444255004942,0.259999999999998,61.06
155,he,61.6,61.84,0.240000000000002,0.1999999999999957,1,2,0.120000000000001,0.0694697999142298,0.19999999999999574,61.72
156,for,62.04,62.16,0.1199999999999974,0.0600000000000022,1,3,0.039999999999999133,0.1345200587380521,0.060000000000002274,62.099999999999994
157,instance,62.22,62.6,0.3800000000000025,0.0799999999999983,1,8,0.04750000000000031,0.1071610712583674,0.0799999999999983,62.41
158,and,62.68,62.8,0.1199999999999974,0.1200000000000045,1,3,0.039999999999999133,0.3845960347301755,0.12000000000000455,62.739999999999995
159,basically,62.92,63.28,0.3599999999999994,0.0799999999999983,1,9,0.03999999999999993,0.2345900837600542,0.0799999999999983,63.1
160,what,63.36,63.5,0.1400000000000005,0.0200000000000031,1,4,0.03500000000000013,0.4861585055634859,0.020000000000003126,63.43
161,i'm,63.52,63.64,0.1199999999999974,0.0600000000000022,1,3,0.039999999999999133,0.4234092860721414,0.060000000000002274,63.58
162,doing,63.7,64.08,0.3799999999999954,1.3799999999999957,1,5,0.07599999999999908,0.3214741749713263,1.3799999999999955,63.89
163,is,65.46,65.86,0.4000000000000057,1.0400000000000065,1,2,0.20000000000000284,0.5900033305049047,1.0400000000000063,65.66
164,i'm,66.9,67.08,0.1799999999999926,0.1000000000000085,1,3,0.059999999999997534,0.4474464622479252,0.10000000000000853,66.99000000000001
165,visualizing,67.18,67.92,0.7399999999999949,0.0799999999999983,1,11,0.0672727272727268,0.4577040102177466,0.0799999999999983,67.55000000000001
166,exactly,68.0,68.44,0.4399999999999977,0.2199999999999988,1,7,0.06285714285714253,0.324939983602564,0.21999999999999886,68.22
167,exactly,68.66,69.08,0.4200000000000017,0.0799999999999983,1,7,0.06000000000000024,0.4600540789067416,0.0799999999999983,68.87
168,the,69.16,69.22,0.0600000000000022,0.0400000000000062,1,3,0.020000000000000732,0.560280592253599,0.04000000000000625,69.19
169,same,69.26,69.46,0.1999999999999886,0.0400000000000062,1,4,0.04999999999999715,0.2749202157227815,0.04000000000000625,69.36
170,information,69.5,70.14,0.6400000000000006,0.0999999999999943,1,11,0.05818181818181823,0.2159100600325605,0.09999999999999432,69.82
171,but,70.24,70.38,0.1400000000000005,0.1000000000000085,1,3,0.046666666666666835,0.2611532959618449,0.10000000000000853,70.31
172,now,70.48,70.78,0.2999999999999971,0.3199999999999932,1,3,0.09999999999999903,0.4328139647661062,0.3199999999999932,70.63
173,i'm,71.1,71.26,0.1600000000000108,0.039999999999992,1,3,0.05333333333333693,0.2339207651089825,0.03999999999999204,71.18
174,using,71.3,71.56,0.2600000000000051,0.019999999999996,1,5,0.052000000000001025,0.2489222055054256,0.01999999999999602,71.43
175,the,71.58,71.66,0.0799999999999983,0.0799999999999983,1,3,0.0266666666666661,0.2315377839903772,0.0799999999999983,71.62
176,thickness,71.74,72.2,0.4600000000000079,0.039999999999992,1,9,0.05111111111111199,0.1787795822855351,0.03999999999999204,71.97
177,of,72.24,72.38,0.1400000000000005,0.1000000000000085,1,2,0.07000000000000026,0.372910494438471,0.10000000000000853,72.31
178,the,72.48,72.56,0.0799999999999983,0.0999999999999943,1,3,0.0266666666666661,0.1948387238578763,0.09999999999999432,72.52000000000001
179,arrow,72.66,73.12,0.4600000000000079,0.3199999999999932,1,5,0.09200000000000158,0.3239252377796152,0.3199999999999932,72.89
180,and,73.44,73.58,0.1400000000000005,0.0400000000000062,1,3,0.046666666666666835,0.1400028503822663,0.04000000000000625,73.50999999999999
181,the,73.62,73.7,0.0799999999999983,0.0799999999999983,1,3,0.0266666666666661,0.205221929353224,0.0799999999999983,73.66
182,size,73.78,74.1,0.3199999999999932,0.0200000000000102,1,4,0.0799999999999983,0.1943033903253898,0.020000000000010232,73.94
183,of,74.12,74.2,0.0799999999999983,0.0600000000000022,1,2,0.03999999999999915,0.1875984435650756,0.060000000000002274,74.16
184,the,74.26,74.32,0.059999999999988,0.1000000000000085,1,3,0.019999999999996,0.0717248689383904,0.10000000000000853,74.28999999999999
185,find,74.42,74.86,0.4399999999999977,0.2399999999999948,1,4,0.10999999999999943,0.157169091260287,0.23999999999999488,74.64
186,to,75.1,75.18,0.0800000000000125,0.059999999999988,1,2,0.04000000000000625,0.0529501887226204,0.05999999999998806,75.14
187,show,75.24,75.42,0.1800000000000068,0.039999999999992,1,4,0.0450000000000017,0.2351488644779667,0.03999999999999204,75.33
188,me,75.46,75.54,0.0800000000000125,0.059999999999988,1,2,0.04000000000000625,0.1443552714562523,0.05999999999998806,75.5
189,how,75.6,75.78,0.1800000000000068,0.0600000000000022,1,3,0.06000000000000227,0.1795762971696663,0.060000000000002274,75.69
190,frequently,75.84,76.36,0.519999999999996,0.0600000000000022,1,10,0.0519999999999996,0.0808783567996783,0.060000000000002274,76.1
191,how,76.42,76.56,0.1400000000000005,0.0600000000000022,1,3,0.046666666666666835,0.1402315234093144,0.060000000000002274,76.49000000000001
192,popular,76.62,77.18,0.5600000000000023,0.0799999999999983,1,7,0.08000000000000032,0.1096418950004824,0.0799999999999983,76.9
193,these,77.26,77.42,0.1599999999999966,0.0600000000000022,1,5,0.03199999999999932,0.0746898724414092,0.060000000000002274,77.34
194,queries,77.48,77.84,0.3599999999999994,0.039999999999992,1,7,0.05142857142857134,0.1223306279358262,0.03999999999999204,77.66
195,are,77.88,78.06,0.1800000000000068,0.2999999999999971,1,3,0.06000000000000227,0.1912820782425158,0.29999999999999716,77.97
196,on,78.36,78.46,0.0999999999999943,0.0400000000000062,1,2,0.04999999999999715,0.1360366182204698,0.04000000000000625,78.41
197,the,78.5,78.56,0.0600000000000022,0.039999999999992,1,3,0.020000000000000732,0.203304863243192,0.03999999999999204,78.53
198,web,78.6,78.82,0.2199999999999988,0.2400000000000091,1,3,0.07333333333333293,0.1631625108520195,0.2400000000000091,78.71
199,but,79.06,79.14,0.0799999999999983,0.0400000000000062,1,3,0.0266666666666661,0.2222684045342527,0.04000000000000625,79.1
200,then,79.18,79.28,0.0999999999999943,0.019999999999996,1,4,0.024999999999998575,0.4664152388631807,0.01999999999999602,79.23
201,i'm,79.3,79.38,0.0799999999999983,0.0200000000000102,1,3,0.0266666666666661,0.3663166623348491,0.020000000000010232,79.34
202,going,79.4,79.52,0.1199999999999903,0.0,1,5,0.023999999999998058,0.3451635152056335,0.0,79.46000000000001
203,to,79.52,79.56,0.0400000000000062,0.039999999999992,1,2,0.0200000000000031,0.4110023176943294,0.03999999999999204,79.53999999999999
204,do,79.6,79.66,0.0600000000000022,0.0600000000000022,1,2,0.0300000000000011,0.1409267975381892,0.060000000000002274,79.63
205,another,79.72,79.98,0.2600000000000051,0.0799999999999983,1,7,0.03714285714285787,0.2276741779712282,0.0799999999999983,79.85
206,thing,80.06,80.26,0.2000000000000028,0.0799999999999983,1,5,0.040000000000000556,0.1233980437154429,0.0799999999999983,80.16
207,to,80.34,80.5,0.1599999999999966,0.1599999999999966,1,2,0.0799999999999983,0.2030856574789045,0.1599999999999966,80.42
208,i'm,80.66,80.78,0.1200000000000045,0.039999999999992,1,3,0.0400000000000015,0.1270894751318905,0.03999999999999204,80.72
209,going,80.82,80.98,0.1600000000000108,0.039999999999992,1,5,0.03200000000000216,0.2051633672763841,0.03999999999999204,80.9
210,to,81.02,81.08,0.0600000000000022,0.0600000000000022,1,2,0.0300000000000011,0.0814438805352758,0.060000000000002274,81.05
211,compare,81.14,81.66,0.519999999999996,0.0400000000000062,1,7,0.07428571428571372,0.1100577107791777,0.04000000000000625,81.4
212,i'm,81.7,81.8,0.0999999999999943,0.019999999999996,1,3,0.03333333333333143,0.09181057240472,0.01999999999999602,81.75
213,interested,81.82,82.2,0.3800000000000096,0.0,1,10,0.038000000000000964,0.0778759201827185,0.0,82.00999999999999
