,Unnamed: 0,Word,Start,End,Conf,time_spent,length,std_time_spent,post_space,amplitude
21,21,desert,24.63,25.2,100.0,0.57,6,0.3095238095238095,1.2300000000000004,0.03930351554242572
22,22,near,26.43,26.76,100.0,0.33,4,0.25000000000000006,0.0,0.5158380334585049
23,23,them,26.76,27.12,100.0,0.36,4,0.2857142857142857,0.0,0.5096586444239453
24,24,on,27.12,27.3,100.0,0.18,2,0.2857142857142857,0.0,0.24167054507092095
25,25,the,27.3,27.42,100.0,0.12,3,0.04761904761904763,0.0,0.18361470064822538
26,26,sand,27.42,28.05,100.0,0.63,4,0.6071428571428572,0.5999999999999979,0.27532979344053493
27,27,half,28.65,29.07,100.0,0.42,4,0.35714285714285715,0.0,0.21312748417707064
28,28,sunk,29.07,29.67,100.0,0.6,4,0.5714285714285714,0.4799999999999969,0.27668888802099456
29,29,a,30.15,30.24,100.0,0.09,1,0.2857142857142857,0.0,0.15170740145448441
30,30,shattered,30.24,30.81,100.0,0.57,9,0.1587301587301587,0.0,0.3796608825167449
31,31,visage,30.81,31.23,100.0,0.42,6,0.19047619047619047,0.0,0.2010080639335595
32,32,lies,31.23,31.92,100.0,0.69,4,0.6785714285714285,0.39000000000000057,0.04115687516805602
33,33,whose,32.31,32.61,100.0,0.3,5,0.14285714285714285,0.0,0.18757727867724497
34,34,frown,32.61,33.24,100.0,0.63,5,0.4571428571428572,0.39000000000000057,0.3741419794662261
35,35,and,33.63,33.81,100.0,0.18,3,0.14285714285714285,0.0,0.33358646912634066
36,36,wrinkled,33.81,34.14,100.0,0.33,8,0.05357142857142859,0.0,0.23948302759744594
37,37,lip,34.14,34.53,100.0,0.39,3,0.4761904761904762,0.0899999999999963,0.21859773987152037
38,38,and,34.62,34.8,100.0,0.18,3,0.14285714285714285,0.0,0.1663178519406488
39,39,sneer,34.8,35.16,100.0,0.36,5,0.19999999999999998,0.0,0.34960581381301686
40,40,of,35.16,35.28,100.0,0.12,2,0.14285714285714285,0.0,0.03169367934850601
41,41,cold,35.28,35.67,100.0,0.39,4,0.32142857142857145,0.0,0.2286473665500561
42,42,command,35.67,36.36,100.0,0.69,7,0.32653061224489793,0.7199999999999989,0.06794879645708654
43,43,tell,37.08,37.44,100.0,0.36,4,0.2857142857142857,0.0,0.5540282379331032
44,44,that,37.44,37.62,100.0,0.18,4,0.07142857142857142,0.0,0.12791306143190634
45,45,it's,37.62,37.8,100.0,0.18,4,0.07142857142857142,0.0,0.19258698741293115
46,46,sculptor,37.8,38.49,100.0,0.69,8,0.26785714285714285,0.0,0.2816613901070605
47,47,well,38.49,39.06,100.0,0.57,4,0.5357142857142857,0.14999999999999858,0.4742140761757244
48,48,those,39.21,39.51,100.0,0.3,5,0.14285714285714285,0.0,0.16198668312137965
49,49,passions,39.51,40.11,100.0,0.6,8,0.21428571428571427,0.0,0.12624815266140124
50,50,read,40.11,40.56,100.0,0.45,4,0.3928571428571429,0.17999999999999972,0.10514431375060243
51,51,which,40.74,41.01,100.0,0.27,5,0.11428571428571432,0.0,0.16192917029485884
52,52,yet,41.01,41.28,100.0,0.27,3,0.28571428571428575,0.0,0.17494425732886495
53,53,survive,41.28,41.97,100.0,0.69,7,0.32653061224489793,0.5399999999999991,0.08849973730580588
54,54,stamped,42.51,43.17,100.0,0.66,7,0.3061224489795919,0.030000000000001137,0.2815669996892995
55,55,on,43.2,43.35,100.0,0.15,2,0.21428571428571427,0.0,0.10224582070008374
56,56,these,43.35,43.53,100.0,0.18,5,0.028571428571428564,0.0,0.025941654992258166
57,57,lifeless,43.53,44.07,100.0,0.54,8,0.1785714285714286,0.0,0.08244795880803235
58,58,things,44.07,44.7,100.0,0.63,6,0.35714285714285715,0.3299999999999983,0.002411976724838422
59,59,the,45.03,45.75,100.0,0.72,3,1.0,0.0,0.0
60,60,hand,45.75,46.02,100.0,0.27,4,0.1785714285714286,0.0,0.2832143964571356
61,61,that,46.02,46.17,100.0,0.15,4,0.03571428571428571,0.0,0.1767265664117687
62,62,mocked,46.17,46.56,100.0,0.39,6,0.16666666666666669,0.0,0.2913733797866114
63,63,them,46.56,46.83,45.739,0.27,4,0.1785714285714286,0.39000000000000057,0.21850498927840395
64,64,and,47.22,47.49,100.0,0.27,3,0.28571428571428575,0.0,0.6914537970129856
65,65,the,47.49,47.58,100.0,0.09,3,0.0,0.0,0.40161770997358687
66,66,heart,47.58,47.88,100.0,0.3,5,0.14285714285714285,0.0,0.09134035981288427
67,67,that,47.88,48.06,100.0,0.18,4,0.07142857142857142,0.0,0.03985504828431716
68,68,fed,48.06,48.48,100.0,0.42,3,0.5238095238095237,1.3800000000000026,0.0756493347398315
69,69,and,49.86,50.04,100.0,0.18,3,0.14285714285714285,0.0,0.8035776983298444
70,70,on,50.04,50.19,100.0,0.15,2,0.21428571428571427,0.0,1.0
71,71,the,50.19,50.28,100.0,0.09,3,0.0,0.0,0.26109436615462495
72,72,pedestal,50.28,50.91,100.0,0.63,8,0.23214285714285715,0.0,0.37517218846368056
73,73,these,50.91,51.21,100.0,0.3,5,0.14285714285714285,0.0,0.4408523263403758
74,74,words,51.21,51.57,100.0,0.36,5,0.19999999999999998,0.0,0.41916699136274105
75,75,appear,51.57,52.14,100.0,0.57,6,0.3095238095238095,1.6799999999999997,0.11130311742609689
76,76,my,53.82,54.12,100.0,0.3,2,0.5714285714285714,0.0,0.6043436070172443
77,77,name,54.12,54.66,100.0,0.54,4,0.5000000000000001,0.12000000000000455,0.5759356162238649
78,78,is,54.78,54.99,100.0,0.21,2,0.35714285714285715,0.0,0.300172086505201
79,79,ozymandias,54.99,56.19,100.0,1.2,10,0.42857142857142855,0.2700000000000031,0.5211227279450878
80,80,king,56.46,56.91,100.0,0.45,4,0.3928571428571429,0.030000000000001137,0.4075489987998666
81,81,of,56.94,57.12,100.0,0.18,2,0.2857142857142857,0.0,0.33682847613013006
82,82,kings,57.12,57.99,100.0,0.87,5,0.6857142857142857,0.509999999999998,0.08053551069044912
83,83,look,58.5,58.86,100.0,0.36,4,0.2857142857142857,0.0,0.30251566751007897
84,84,on,58.86,59.1,100.0,0.24,2,0.42857142857142855,0.0,0.8559427542159237
85,85,my,59.1,59.4,100.0,0.3,2,0.5714285714285714,0.0,0.7350961019486053
86,86,works,59.4,60.03,100.0,0.63,5,0.4571428571428572,0.060000000000002274,0.16131771661581903
87,87,ye,60.09,60.33,100.0,0.24,2,0.42857142857142855,0.0,0.37535503275466003
88,88,mighty,60.33,60.99,100.0,0.66,6,0.380952380952381,0.29999999999999716,0.13533639525182445
89,89,and,61.29,61.65,100.0,0.36,3,0.42857142857142855,0.0,0.4286545092585927
90,90,despair,61.65,62.7,100.0,1.05,7,0.5714285714285714,1.3499999999999943,0.2549080324008726
91,91,nothing,64.05,64.53,100.0,0.48,7,0.18367346938775514,0.0,0.29938719551485915
92,92,beside,64.53,65.19,100.0,0.66,6,0.380952380952381,0.0,0.4879208247491019
93,93,remains,65.19,66.09,100.0,0.9,7,0.4693877551020409,0.6599999999999966,0.198842990705403
94,94,round,66.75,67.38,100.0,0.63,5,0.4571428571428572,0.0,0.6380092273234222
95,95,the,67.38,67.5,100.0,0.12,3,0.04761904761904763,0.0,0.15571401500260215
96,96,decay,67.5,68.13,100.0,0.63,5,0.4571428571428572,0.27000000000001023,0.2238025867391798
97,97,of,68.4,68.61,100.0,0.21,2,0.35714285714285715,0.0,0.763465194708729
98,98,that,68.61,68.79,100.0,0.18,4,0.07142857142857142,0.0,0.498711633631124
99,99,colossal,68.79,69.42,100.0,0.63,8,0.23214285714285715,0.0,0.4309304168651642
100,100,wreck,69.42,69.87,100.0,0.45,5,0.2857142857142857,0.6599999999999966,0.24819311322290125
101,101,boundless,70.53,71.22,100.0,0.69,9,0.2222222222222222,0.060000000000002274,0.4242319034957065
102,102,and,71.28,71.58,100.0,0.3,3,0.3333333333333333,0.0,0.4269778272912143
103,103,bare,71.58,72.09,100.0,0.51,4,0.4642857142857143,0.75,0.08381307047051337
104,104,the,72.84,72.99,100.0,0.15,3,0.09523809523809523,0.0,0.2294119769907665
105,105,lone,72.99,73.47,100.0,0.48,4,0.42857142857142855,0.0,0.6926257107020634
106,106,and,73.47,73.56,100.0,0.09,3,0.0,0.0,0.43978631293104103
107,107,level,73.56,73.92,100.0,0.36,5,0.19999999999999998,0.0,0.46218235969559013
108,108,sands,73.92,74.52,100.0,0.6,5,0.42857142857142855,0.0,0.45844962312464554
109,109,stretch,74.52,75.21,100.0,0.69,7,0.32653061224489793,0.18000000000000682,0.2573078240195352
110,110,far,75.39,76.02,100.0,0.63,3,0.8571428571428571,0.0,0.5937556420315019
111,111,away,76.02,76.71,100.0,0.69,4,0.6785714285714285,0.0,0.14884431640131784
