,Word,Start,End,length,time_spent,std_time_spent,speed,post_space
122,person,56.84,57.12,6,0.27999999999999403,0.04666666666666567,21.428571428571885,0.03999999999999915
123,anymore,57.16,57.44,7,0.28000000000000114,0.04000000000000016,24.999999999999897,0.10000000000000142
124,no,57.54,57.66,2,0.11999999999999744,0.05999999999999872,16.666666666667023,0.0800000000000054
125,no,57.74,57.84,2,0.10000000000000142,0.05000000000000071,19.999999999999716,0.05999999999999517
126,no,57.9,57.98,2,0.0799999999999983,0.03999999999999915,25.000000000000533,0.0800000000000054
127,no,58.06,58.14,2,0.0799999999999983,0.03999999999999915,25.000000000000533,0.03999999999999915
128,no,58.18,58.3,2,0.11999999999999744,0.05999999999999872,16.666666666667023,0.4200000000000017
129,they,58.72,58.8,4,0.0799999999999983,0.019999999999999574,50.000000000001066,0.04000000000000625
130,say,58.84,58.96,3,0.11999999999999744,0.03999999999999915,25.000000000000533,0.0799999999999983
131,it's,59.04,59.18,4,0.14000000000000057,0.03500000000000014,28.571428571428456,0.020000000000003126
132,okay,59.2,59.48,4,0.27999999999999403,0.06999999999999851,14.28571428571459,1.0600000000000023
133,we'll,60.54,60.66,5,0.11999999999999744,0.023999999999999487,41.66666666666755,0.04000000000000625
134,email,60.7,60.98,5,0.27999999999999403,0.05599999999999881,17.857142857143238,0.04000000000000625
135,you,61.02,61.1,3,0.0799999999999983,0.0266666666666661,37.5000000000008,2.219999999999999
136,i,63.32,63.4,1,0.0799999999999983,0.0799999999999983,12.500000000000266,0.10000000000000142
137,can't,63.5,63.74,5,0.240000000000002,0.048000000000000397,20.83333333333316,0.01999999999999602
138,even,63.76,63.96,4,0.20000000000000284,0.05000000000000071,19.999999999999716,0.0800000000000054
139,get,64.04,64.32,3,0.2799999999999869,0.09333333333332898,10.714285714286214,0.28000000000000114
140,a,64.6,64.7,1,0.10000000000000853,0.10000000000000853,9.999999999999147,0.0799999999999983
141,coffee,64.78,65.24,6,0.45999999999999375,0.07666666666666562,13.043478260869742,0.060000000000002274
142,date,65.3,65.6,4,0.29999999999999716,0.07499999999999929,13.33333333333346,0.10000000000000853
143,at,65.7,65.84,2,0.14000000000000057,0.07000000000000028,14.285714285714228,0.09999999999999432
144,starbucks,65.94,66.6,9,0.6599999999999966,0.07333333333333296,13.636363636363706,1.0200000000000102
145,my,67.62,67.72,2,0.09999999999999432,0.04999999999999716,20.000000000001137,0.04000000000000625
146,husband's,67.76,68.06,9,0.29999999999999716,0.03333333333333302,30.000000000000284,0.01999999999999602
147,like,68.08,68.24,4,0.1599999999999966,0.03999999999999915,25.000000000000533,0.020000000000010232
148,honey,68.26,68.5,5,0.23999999999999488,0.047999999999998974,20.833333333333776,0.04000000000000625
149,deception,68.54,69.18,9,0.6400000000000006,0.07111111111111118,14.062499999999988,0.3199999999999932
150,maybe,69.5,69.68,5,0.18000000000000682,0.036000000000001364,27.777777777776723,0.03999999999999204
151,you,69.72,69.76,3,0.04000000000000625,0.013333333333335418,74.99999999998828,0.03999999999999204
152,could,69.8,69.9,5,0.10000000000000853,0.020000000000001704,49.99999999999574,0.01999999999999602
153,have,69.92,69.96,4,0.03999999999999204,0.00999999999999801,100.0000000000199,0.04000000000000625
154,focused,70.0,70.44,7,0.4399999999999977,0.06285714285714253,15.909090909090992,0.01999999999999602
155,on,70.46,70.58,2,0.12000000000000455,0.060000000000002274,16.666666666666035,0.12000000000000455
156,cooking,70.7,71.14,7,0.4399999999999977,0.06285714285714253,15.909090909090992,0.1599999999999966
157,have,71.3,71.42,4,0.12000000000000455,0.030000000000001137,33.33333333333207,0.01999999999999602
158,a,71.44,71.48,1,0.04000000000000625,0.04000000000000625,24.999999999996092,0.03999999999999204
159,french,71.52,71.78,6,0.2600000000000051,0.04333333333333419,23.076923076922622,0.060000000000002274
160,cooking,71.84,72.16,7,0.3199999999999932,0.04571428571428474,21.875000000000465,0.7199999999999989
161,so,72.88,72.96,2,0.0799999999999983,0.03999999999999915,25.000000000000533,0.060000000000002274
162,before,73.02,73.26,6,0.2400000000000091,0.040000000000001514,24.99999999999905,0.03999999999999204
163,he,73.3,73.34,2,0.04000000000000625,0.020000000000003126,49.999999999992184,0.060000000000002274
164,gets,73.4,73.52,4,0.11999999999999034,0.029999999999997584,33.333333333336014,0.060000000000002274
165,started,73.58,73.9,7,0.3200000000000074,0.04571428571428677,21.874999999999496,0.03999999999999204
166,what,73.94,74.04,4,0.10000000000000853,0.02500000000000213,39.99999999999659,0.01999999999999602
167,i'm,74.06,74.16,3,0.09999999999999432,0.03333333333333144,30.000000000001705,0.020000000000010232
168,going,74.18,74.3,5,0.11999999999999034,0.023999999999998068,41.666666666670025,0.0
169,to,74.3,74.36,2,0.060000000000002274,0.030000000000001137,33.33333333333207,0.060000000000002274
170,do,74.42,74.58,2,0.1599999999999966,0.0799999999999983,12.500000000000266,0.46000000000000796
171,is,75.04,75.2,2,0.1599999999999966,0.0799999999999983,12.500000000000266,0.03999999999999204
172,i'm,75.24,75.38,3,0.14000000000000057,0.046666666666666856,21.428571428571342,0.04000000000000625
173,going,75.42,75.56,5,0.14000000000000057,0.028000000000000115,35.714285714285566,0.0
174,to,75.56,75.62,2,0.060000000000002274,0.030000000000001137,33.33333333333207,0.14000000000000057
175,clarify,75.76,76.22,7,0.45999999999999375,0.06571428571428482,15.217391304348032,0.060000000000002274
176,my,76.28,76.38,2,0.09999999999999432,0.04999999999999716,20.000000000001137,0.14000000000000057
177,goal,76.52,76.82,4,0.29999999999999716,0.07499999999999929,13.33333333333346,0.060000000000002274
178,for,76.88,77.0,3,0.12000000000000455,0.040000000000001514,24.99999999999905,0.060000000000002274
179,you,77.06,77.2,3,0.14000000000000057,0.046666666666666856,21.428571428571342,0.9399999999999977
180,which,78.14,78.28,5,0.14000000000000057,0.028000000000000115,35.714285714285566,0.01999999999999602
181,is,78.3,78.38,2,0.0799999999999983,0.03999999999999915,25.000000000000533,0.04000000000000625
182,not,78.42,78.58,3,0.1599999999999966,0.0533333333333322,18.7500000000004,0.060000000000002274
183,to,78.64,78.7,2,0.060000000000002274,0.030000000000001137,33.33333333333207,0.03999999999999204
184,teach,78.74,78.94,5,0.20000000000000284,0.04000000000000057,24.999999999999645,0.0
185,a,78.94,78.98,1,0.04000000000000625,0.04000000000000625,24.999999999996092,0.03999999999999204
186,game,79.02,79.16,4,0.14000000000000057,0.03500000000000014,28.571428571428456,0.020000000000010232
187,of,79.18,79.26,2,0.0799999999999983,0.03999999999999915,25.000000000000533,0.03999999999999204
188,gotcha,79.3,79.68,6,0.38000000000000966,0.06333333333333495,15.789473684210124,0.519999999999996
189,lie,80.2,80.46,3,0.2599999999999909,0.08666666666666363,11.538461538461942,0.020000000000010232
190,spotters,80.48,80.86,8,0.37999999999999545,0.04749999999999943,21.05263157894762,0.04000000000000625
191,aren't,80.9,81.08,6,0.1799999999999926,0.029999999999998767,33.3333333333347,0.04000000000000625
192,those,81.12,81.3,5,0.1799999999999926,0.03599999999999852,27.77777777777892,0.01999999999999602
193,and,81.32,81.38,3,0.060000000000002274,0.020000000000000757,49.9999999999981,0.060000000000002274
194,nit,81.44,81.62,3,0.18000000000000682,0.060000000000002274,16.666666666666035,0.060000000000002274
195,picky,81.68,81.94,5,0.2599999999999909,0.05199999999999818,19.230769230769905,0.060000000000002274
196,kids,82.0,82.26,4,0.2600000000000051,0.06500000000000128,15.384615384615081,0.03999999999999204
197,as,82.3,82.42,2,0.12000000000000455,0.060000000000002274,16.666666666666035,0.03999999999999204
198,kids,82.46,82.64,4,0.18000000000000682,0.045000000000001705,22.22222222222138,0.01999999999999602
199,in,82.66,82.72,2,0.060000000000002274,0.030000000000001137,33.33333333333207,0.01999999999999602
200,the,82.74,82.78,3,0.04000000000000625,0.013333333333335418,74.99999999998828,0.03999999999999204
201,back,82.82,83.02,4,0.20000000000000284,0.05000000000000071,19.999999999999716,0.020000000000010232
202,of,83.04,83.08,2,0.03999999999999204,0.01999999999999602,50.00000000000995,0.04000000000000625
203,the,83.12,83.16,3,0.03999999999999204,0.01333333333333068,75.00000000001492,0.04000000000000625
204,room,83.2,83.4,4,0.20000000000000284,0.05000000000000071,19.999999999999716,0.01999999999999602
205,that,83.42,83.52,4,0.09999999999999432,0.02499999999999858,40.000000000002274,0.020000000000010232
206,are,83.54,83.6,3,0.05999999999998806,0.01999999999999602,50.00000000000995,0.04000000000000625
207,shouting,83.64,83.92,8,0.28000000000000114,0.03500000000000014,28.571428571428456,0.060000000000002274
208,got,83.98,84.18,3,0.20000000000000284,0.06666666666666761,14.999999999999787,0.05999999999998806
209,you,84.24,84.32,3,0.0799999999999983,0.0266666666666661,37.5000000000008,0.0800000000000125
210,got,84.4,84.58,3,0.1799999999999926,0.059999999999997534,16.66666666666735,0.04000000000000625
211,to,84.62,84.72,2,0.09999999999999432,0.04999999999999716,20.000000000001137,0.3400000000000034
212,your,85.06,85.26,4,0.20000000000000284,0.05000000000000071,19.999999999999716,0.05999999999998806
213,eyebrow,85.32,85.72,7,0.4000000000000057,0.05714285714285795,17.49999999999975,0.060000000000002274
214,twitched,85.78,86.34,8,0.5600000000000023,0.07000000000000028,14.285714285714228,0.519999999999996
215,you,86.86,86.98,3,0.12000000000000455,0.040000000000001514,24.99999999999905,0.0799999999999983
216,flared,87.06,87.34,6,0.28000000000000114,0.046666666666666856,21.428571428571342,0.01999999999999602
217,your,87.36,87.48,4,0.12000000000000455,0.030000000000001137,33.33333333333207,0.03999999999999204
218,nostril,87.52,87.98,7,0.46000000000000796,0.06571428571428685,15.217391304347563,0.060000000000002274
219,i,88.04,88.1,1,0.05999999999998806,0.05999999999998806,16.666666666669983,0.0800000000000125
220,watch,88.18,88.42,5,0.23999999999999488,0.047999999999998974,20.833333333333776,0.03999999999999204
221,that,88.46,88.6,4,0.14000000000000057,0.03500000000000014,28.571428571428456,0.04000000000000625
222,t,88.64,88.72,1,0.0799999999999983,0.0799999999999983,12.500000000000266,0.0799999999999983
223,v,88.8,88.88,1,0.0799999999999983,0.0799999999999983,12.500000000000266,0.0799999999999983
224,show,88.96,89.12,4,0.1600000000000108,0.0400000000000027,24.999999999998312,0.03999999999999204
225,lie,89.16,89.34,3,0.18000000000000682,0.060000000000002274,16.666666666666035,0.01999999999999602
226,to,89.36,89.42,2,0.060000000000002274,0.030000000000001137,33.33333333333207,0.01999999999999602
227,me,89.44,89.54,2,0.10000000000000853,0.05000000000000426,19.999999999998295,0.09999999999999432
228,i,89.64,89.74,1,0.09999999999999432,0.09999999999999432,10.000000000000568,0.0799999999999983
229,know,89.82,89.94,4,0.12000000000000455,0.030000000000001137,33.33333333333207,0.060000000000002274
230,you're,90.0,90.12,6,0.12000000000000455,0.020000000000000757,49.9999999999981,0.03999999999999204
231,lying,90.16,90.58,5,0.4200000000000017,0.08400000000000034,11.904761904761857,0.5
232,no,91.08,91.28,2,0.20000000000000284,0.10000000000000142,9.999999999999858,0.7600000000000051
233,lie,92.04,92.28,3,0.23999999999999488,0.0799999999999983,12.500000000000266,0.01999999999999602
234,sputters,92.3,92.68,8,0.38000000000000966,0.04750000000000121,21.052631578946833,0.01999999999999602
235,are,92.7,92.78,3,0.0799999999999983,0.0266666666666661,37.5000000000008,0.060000000000002274
236,armed,92.84,93.2,5,0.35999999999999943,0.07199999999999988,13.88888888888891,0.03999999999999204
237,with,93.24,93.34,4,0.10000000000000853,0.02500000000000213,39.99999999999659,0.09999999999999432
238,scientific,93.44,94.08,10,0.6400000000000006,0.06400000000000006,15.624999999999986,0.04000000000000625
239,knowledge,94.12,94.52,9,0.3999999999999915,0.044444444444443496,22.50000000000048,0.04000000000000625
240,of,94.56,94.62,2,0.060000000000002274,0.030000000000001137,33.33333333333207,0.060000000000002274
241,how,94.68,94.78,3,0.09999999999999432,0.03333333333333144,30.000000000001705,0.01999999999999602
242,to,94.8,94.86,2,0.060000000000002274,0.030000000000001137,33.33333333333207,0.04000000000000625
243,spot,94.9,95.1,4,0.19999999999998863,0.04999999999999716,20.000000000001137,0.04000000000000625
244,deception,95.14,95.68,9,0.5400000000000063,0.06000000000000069,16.666666666666472,0.5999999999999943
245,they,96.28,96.36,4,0.0799999999999983,0.019999999999999574,50.000000000001066,0.060000000000002274
246,use,96.42,96.58,3,0.1599999999999966,0.0533333333333322,18.7500000000004,0.01999999999999602
247,it,96.6,96.66,2,0.060000000000002274,0.030000000000001137,33.33333333333207,0.04000000000000625
248,to,96.7,96.76,2,0.060000000000002274,0.030000000000001137,33.33333333333207,0.03999999999999204
249,get,96.8,96.92,3,0.12000000000000455,0.040000000000001514,24.99999999999905,0.01999999999999602
250,to,96.94,97.0,2,0.060000000000002274,0.030000000000001137,33.33333333333207,0.01999999999999602
251,the,97.02,97.1,3,0.0799999999999983,0.0266666666666661,37.5000000000008,0.060000000000002274
252,truth,97.16,97.56,5,0.4000000000000057,0.08000000000000114,12.499999999999822,0.8799999999999955
253,and,98.44,98.56,3,0.12000000000000455,0.040000000000001514,24.99999999999905,0.01999999999999602
254,they,98.58,98.66,4,0.0799999999999983,0.019999999999999574,50.000000000001066,0.060000000000002274
255,do,98.72,98.78,2,0.060000000000002274,0.030000000000001137,33.33333333333207,0.060000000000002274
256,what,98.84,98.92,4,0.0799999999999983,0.019999999999999574,50.000000000001066,0.01999999999999602
257,mature,98.94,99.38,6,0.4399999999999977,0.07333333333333296,13.636363636363706,0.060000000000002274
258,leaders,99.44,99.78,7,0.3400000000000034,0.04857142857142906,20.58823529411744,0.03999999999999204
259,do,99.82,99.92,2,0.10000000000000853,0.05000000000000426,19.999999999998295,0.09999999999999432
260,every,100.02,100.28,5,0.2600000000000051,0.052000000000001025,19.230769230768853,0.01999999999999602
261,day,100.3,100.46,3,0.1599999999999966,0.0533333333333322,18.7500000000004,0.020000000000010232
262,they,100.48,100.56,4,0.0799999999999983,0.019999999999999574,50.000000000001066,0.060000000000002274
263,have,100.62,100.72,4,0.09999999999999432,0.02499999999999858,40.000000000002274,0.060000000000002274
264,difficult,100.78,101.1,9,0.3199999999999932,0.0355555555555548,28.1250000000006,0.060000000000002274
265,conversations,101.16,101.86,13,0.7000000000000028,0.053846153846154064,18.571428571428495,0.01999999999999602
266,with,101.88,101.98,4,0.10000000000000853,0.02500000000000213,39.99999999999659,0.060000000000002274
267,difficult,102.04,102.42,9,0.37999999999999545,0.04222222222222172,23.684210526316072,0.03999999999999204
268,people,102.46,102.82,6,0.35999999999999943,0.05999999999999991,16.666666666666693,0.46000000000000796
269,sometimes,103.28,103.62,9,0.3400000000000034,0.03777777777777816,26.470588235293853,0.01999999999999602
270,during,103.64,103.8,6,0.1599999999999966,0.0266666666666661,37.5000000000008,0.04000000000000625
271,very,103.84,104.0,4,0.1599999999999966,0.03999999999999915,25.000000000000533,0.060000000000002274
272,difficult,104.06,104.38,9,0.3199999999999932,0.0355555555555548,28.1250000000006,0.060000000000002274
273,times,104.44,104.84,5,0.4000000000000057,0.08000000000000114,12.499999999999822,0.5999999999999943
274,and,105.44,105.56,3,0.12000000000000455,0.040000000000001514,24.99999999999905,0.01999999999999602
275,they,105.58,105.66,4,0.0799999999999983,0.019999999999999574,50.000000000001066,0.0799999999999983
276,start,105.74,106.0,5,0.2600000000000051,0.052000000000001025,19.230769230768853,0.04000000000000625
277,up,106.04,106.12,2,0.0799999999999983,0.03999999999999915,25.000000000000533,0.060000000000002274
278,that,106.18,106.32,4,0.13999999999998636,0.03499999999999659,28.571428571431355,0.04000000000000625
279,path,106.36,106.78,4,0.4200000000000017,0.10500000000000043,9.523809523809485,0.0799999999999983
280,by,106.86,106.94,2,0.0799999999999983,0.03999999999999915,25.000000000000533,0.060000000000002274
281,accepting,107.0,107.44,9,0.4399999999999977,0.048888888888888635,20.45454545454556,0.01999999999999602
282,a,107.46,107.52,1,0.060000000000002274,0.060000000000002274,16.666666666666035,0.060000000000002274
