,Unnamed: 0,Word,Start,End,Conf,time_spent,length,std_time_spent,post_space,amplitude
22,22,near,14.13,14.43,100.0,0.3,4,0.3529411764705882,0.0,0.8895008942232663
23,23,them,14.43,14.67,100.0,0.24,4,0.23529411764705882,0.0,0.5099178158948294
24,24,on,14.67,14.85,100.0,0.18,2,0.47058823529411764,0.0,0.7010214499424883
25,25,the,14.85,14.94,100.0,0.09,3,0.0,0.0,0.6570437054472972
26,26,sand,14.94,15.39,100.0,0.45,4,0.6470588235294118,0.2400000000000002,0.35697656338239225
27,27,half,15.63,15.87,100.0,0.24,4,0.23529411764705882,0.0,0.33524096583851704
28,28,sunk,15.87,16.32,100.0,0.45,4,0.6470588235294118,0.6000000000000014,0.25985065842904354
29,29,a,16.92,16.98,100.0,0.06,1,0.23529411764705882,0.0,0.6085452249078215
30,30,shattered,16.98,17.46,100.0,0.48,9,0.1830065359477124,0.0,0.5513686608747419
31,31,visage,17.46,17.94,100.0,0.48,6,0.39215686274509803,0.0,0.3901213668335602
32,32,lies,17.94,18.39,100.0,0.45,4,0.6470588235294118,0.6600000000000001,0.23309984828014801
33,33,whose,19.05,19.29,100.0,0.24,5,0.14117647058823532,0.0,0.33099418499318534
34,34,frown,19.29,19.83,100.0,0.54,5,0.611764705882353,0.060000000000002274,0.5776610525771759
35,35,and,19.89,20.07,100.0,0.18,3,0.23529411764705882,0.0,0.42508531269784716
36,36,wrinkled,20.07,20.43,100.0,0.36,8,0.11764705882352941,0.0,0.4548954019342082
37,37,lip,20.43,20.76,100.0,0.33,3,0.6274509803921569,0.05999999999999872,0.15237741445361563
38,38,and,20.82,21.03,100.0,0.21,3,0.31372549019607837,0.0,0.39293846982079295
39,39,sneer,21.03,21.39,100.0,0.36,5,0.3294117647058823,0.0,0.5870406141055012
40,40,of,21.39,21.48,100.0,0.09,2,0.11764705882352941,0.0,0.046237361724395035
41,41,cold,21.48,21.81,100.0,0.33,4,0.411764705882353,0.0,0.28250442651503066
42,42,command,21.81,22.35,100.0,0.54,7,0.36974789915966394,0.5399999999999991,0.4134901018507091
43,43,tell,22.89,23.13,100.0,0.24,4,0.23529411764705882,0.0,0.8342506555144269
44,44,that,23.13,23.28,100.0,0.15,4,0.058823529411764705,0.029999999999997584,0.5176868912765773
45,45,it's,23.31,23.46,100.0,0.15,4,0.058823529411764705,0.0,0.3725545157971743
46,46,sculptor,23.46,24.06,100.0,0.6,8,0.3529411764705882,0.0,0.5263982117960313
47,47,well,24.06,24.36,100.0,0.3,4,0.3529411764705882,0.0,0.6888310078869644
48,48,those,24.36,24.63,100.0,0.27,5,0.1882352941176471,0.0,0.3055755205515353
49,49,passions,24.63,25.08,100.0,0.45,8,0.2058823529411765,0.0,0.27067393542037216
50,50,read,25.08,25.44,100.0,0.36,4,0.47058823529411764,0.029999999999997584,0.2875564820083734
51,51,which,25.47,25.77,100.0,0.3,5,0.23529411764705882,0.0,0.0
52,52,yet,25.77,26.1,100.0,0.33,3,0.6274509803921569,0.0,0.17989085171772784
53,53,survive,26.1,26.73,100.0,0.63,7,0.47058823529411764,0.2699999999999996,0.27055264798385265
54,54,stamped,27.0,27.54,100.0,0.54,7,0.36974789915966394,0.0,0.147851699374576
55,55,on,27.54,27.66,100.0,0.12,2,0.23529411764705882,0.0,0.49839487688930545
56,56,these,27.66,27.93,100.0,0.27,5,0.1882352941176471,0.0,0.24238869059934023
57,57,lifeless,27.93,28.41,100.0,0.48,8,0.23529411764705882,0.0,0.2688358029993254
58,58,things,28.41,28.86,100.0,0.45,6,0.3529411764705882,0.6900000000000013,0.2817418746541179
59,59,the,29.55,29.67,100.0,0.12,3,0.07843137254901962,0.0,0.5375432420636711
60,60,hand,29.67,30.12,100.0,0.45,4,0.6470588235294118,0.029999999999997584,0.4481642159726346
61,61,that,30.15,30.33,100.0,0.18,4,0.11764705882352941,0.0,0.02682214510359508
62,62,mocked,30.33,30.69,100.0,0.36,6,0.23529411764705882,0.0,0.17350321390393053
63,63,them,30.69,30.93,100.0,0.24,4,0.23529411764705882,0.3000000000000007,0.2746665945135402
64,64,and,31.23,31.38,100.0,0.15,3,0.15686274509803919,0.0,0.3744431643103993
65,65,the,31.38,31.47,100.0,0.09,3,0.0,0.0,0.6437999105247328
66,66,heart,31.47,31.89,100.0,0.42,5,0.4235294117647058,0.030000000000001137,0.13035020720111248
67,67,that,31.92,32.1,100.0,0.18,4,0.11764705882352941,0.0,0.07881835818101812
68,68,fed,32.1,32.49,100.0,0.39,3,0.7843137254901961,1.769999999999996,0.13225961072825532
69,69,and,34.26,34.44,100.0,0.18,3,0.23529411764705882,0.0,0.6204971265710414
70,70,on,34.44,34.56,100.0,0.12,2,0.23529411764705882,0.0,0.6755797724138692
71,71,the,34.56,34.65,100.0,0.09,3,0.0,0.0,0.14553800580270534
72,72,pedestal,34.65,35.1,100.0,0.45,8,0.2058823529411765,0.0,0.49731370136856656
73,73,these,35.1,35.34,100.0,0.24,5,0.14117647058823532,0.0,0.5302126875112583
74,74,words,35.34,35.7,100.0,0.36,5,0.3294117647058823,0.0,0.5359428258471673
75,75,appear,35.7,36.15,100.0,0.45,6,0.3529411764705882,1.2899999999999991,0.22230034639853577
76,76,my,37.44,37.65,100.0,0.21,2,0.5882352941176471,0.0,0.9066678366385782
77,77,name,37.65,37.95,100.0,0.3,4,0.3529411764705882,0.0,1.0
78,78,is,37.95,38.1,100.0,0.15,2,0.3529411764705882,0.0,0.5677214652913911
79,79,ozymandias,38.1,39.03,100.0,0.93,10,0.49411764705882355,0.0899999999999963,0.5444171542906894
80,80,king,39.12,39.48,100.0,0.36,4,0.47058823529411764,0.0,0.4885170647823227
81,81,of,39.48,39.63,100.0,0.15,2,0.3529411764705882,0.0,0.21117007209980093
82,82,kings,39.63,40.17,100.0,0.54,5,0.611764705882353,0.8399999999999963,0.27322385283539485
83,83,look,41.01,41.34,100.0,0.33,4,0.411764705882353,0.0,0.3450470533747678
84,84,on,41.34,41.55,100.0,0.21,2,0.5882352941176471,0.0,0.7994806765245009
85,85,my,41.55,41.76,100.0,0.21,2,0.5882352941176471,0.0,0.6030318264674296
86,86,works,41.76,42.36,100.0,0.6,5,0.7058823529411764,0.09000000000000341,0.1414637412924623
87,87,ye,42.45,42.69,100.0,0.24,2,0.7058823529411764,0.0,0.3545327708700656
88,88,mighty,42.69,43.23,100.0,0.54,6,0.47058823529411775,0.45000000000000284,0.34822051132554144
89,89,and,43.68,43.95,100.0,0.27,3,0.47058823529411775,0.0,0.2255633245940393
90,90,despair,43.95,44.61,100.0,0.66,7,0.504201680672269,2.1000000000000014,0.19764829915446486
91,91,nothing,46.71,47.01,100.0,0.3,7,0.1008403361344538,0.0,0.7235353430289194
92,92,beside,47.01,47.46,100.0,0.45,6,0.3529411764705882,0.0,0.2998325577738535
93,93,remains,47.46,48.15,100.0,0.69,7,0.53781512605042,1.0799999999999983,0.29539552300563776
94,94,round,49.23,49.5,100.0,0.27,5,0.1882352941176471,0.0,0.8811072056402544
95,95,the,49.5,49.59,100.0,0.09,3,0.0,0.0,0.6090416626744696
96,96,decay,49.59,50.1,100.0,0.51,5,0.5647058823529413,0.0,0.48498693377383567
97,97,of,50.1,50.25,100.0,0.15,2,0.3529411764705882,0.0,0.29855226330285245
98,98,that,50.25,50.46,100.0,0.21,4,0.1764705882352941,0.0,0.20146968707750618
99,99,colossal,50.46,51.0,100.0,0.54,8,0.2941176470588236,0.0,0.3644651357844643
100,100,wreck,51.0,51.42,100.0,0.42,5,0.4235294117647058,0.269999999999996,0.05600423592425566
101,101,boundless,51.69,52.32,100.0,0.63,9,0.3137254901960785,0.0,0.39992747202707085
102,102,and,52.32,52.53,100.0,0.21,3,0.31372549019607837,0.0,0.5046246534874014
103,103,bare,52.53,52.98,100.0,0.45,4,0.6470588235294118,0.720000000000006,0.41653943132748217
104,104,the,53.7,53.82,100.0,0.12,3,0.07843137254901962,0.0,0.3597188009005126
105,105,lone,53.82,54.21,100.0,0.39,4,0.5294117647058824,0.0,0.6696294607168497
106,106,and,54.21,54.36,100.0,0.15,3,0.15686274509803919,0.0,0.5095287174544978
107,107,level,54.36,54.66,100.0,0.3,5,0.23529411764705882,0.0,0.410715039601151
108,108,sands,54.66,55.29,100.0,0.63,5,0.7529411764705882,0.030000000000001137,0.33117708764102505
109,109,stretch,55.32,55.86,100.0,0.54,7,0.36974789915966394,0.0,0.028232175952650165
110,110,far,55.86,56.28,100.0,0.42,3,0.8627450980392156,0.0,0.2847483823485478
111,111,away,56.28,56.82,100.0,0.54,4,0.823529411764706,0.0,0.10902862967910282
