,Word,Start,End,time_spent,post_pause,speaker,length,std_time_spent,amplitude,post_space,time,pitch
22,and,9.24,9.34,0.0999999999999996,0.0,1,3,0.0333333333333332,0.04654214198537247,0.0,9.29,210.10324434873039
23,it's,9.34,9.46,0.120000000000001,0.0399999999999991,1,4,0.03000000000000025,0.08326632493059462,0.03999999999999915,9.4,202.35728205054414
24,called,9.5,9.72,0.2200000000000006,0.0599999999999987,1,6,0.03666666666666677,0.09072703400319104,0.05999999999999872,9.61,201.85702791029058
25,google,9.78,10.02,0.2400000000000002,0.0400000000000009,1,6,0.040000000000000036,0.036274601027902253,0.040000000000000924,9.899999999999999,179.9826647753697
26,suggest,10.06,10.64,0.5800000000000001,1.0,1,7,0.08285714285714287,0.04248307650516411,1.0,10.350000000000001,189.4035759062285
27,and,11.64,11.72,0.08,0.0399999999999991,1,3,0.02666666666666667,0.0724466289677585,0.03999999999999915,11.68,202.59321965604263
28,the,11.76,11.8,0.0400000000000009,0.0399999999999991,1,3,0.013333333333333634,0.12183789066237369,0.03999999999999915,11.780000000000001,207.2665677798618
29,way,11.84,11.98,0.1400000000000005,0.0399999999999991,1,3,0.046666666666666835,0.13062890005183436,0.03999999999999915,11.91,250.44485343218705
30,it,12.02,12.1,0.08,0.0600000000000005,1,2,0.04,0.06633300738453941,0.0600000000000005,12.059999999999999,207.71983093130834
31,works,12.16,12.58,0.4199999999999999,0.0600000000000005,1,5,0.08399999999999998,0.09352251186781073,0.0600000000000005,12.370000000000001,235.70780463491403
32,is,12.64,12.82,0.1799999999999997,0.1400000000000005,1,2,0.08999999999999984,0.05207837566537133,0.14000000000000057,12.73,187.53578052112744
33,if,12.96,13.08,0.1199999999999992,0.0199999999999995,1,2,0.0599999999999996,0.03356864124588795,0.019999999999999574,13.02,187.31555247742853
34,i,13.1,13.14,0.0400000000000009,0.08,1,1,0.0400000000000009,0.0956025754383447,0.08000000000000007,13.120000000000001,195.9035933664933
35,go,13.22,13.3,0.08,0.0599999999999987,1,2,0.04,0.08585273828021513,0.05999999999999872,13.260000000000002,188.1944063463759
36,to,13.36,13.42,0.0600000000000005,0.0400000000000009,1,2,0.03000000000000025,0.056221052644189945,0.040000000000000924,13.39,177.32214936248675
37,google,13.46,13.82,0.3599999999999994,0.2599999999999998,1,6,0.059999999999999894,0.07394976272284073,0.2599999999999998,13.64,208.89730638838034
38,and,14.08,14.2,0.1199999999999992,0.0,1,3,0.03999999999999974,0.0644494370798286,0.0,14.14,190.8935951561031
39,i,14.2,14.26,0.0600000000000005,0.08,1,1,0.0600000000000005,0.13147782965444557,0.08000000000000007,14.23,182.78236487653373
40,type,14.34,14.58,0.2400000000000002,0.0199999999999995,1,4,0.06000000000000005,0.07236617474235685,0.019999999999999574,14.46,183.17578531397524
41,in,14.6,14.72,0.120000000000001,0.08,1,2,0.0600000000000005,0.04632583075124392,0.08000000000000007,14.66,176.17501881551613
42,say,14.8,15.02,0.2199999999999988,0.4600000000000008,1,3,0.07333333333333293,0.06428188255982287,0.46000000000000085,14.91,176.79152562725224
43,p,15.48,15.58,0.0999999999999996,0.1799999999999997,1,1,0.0999999999999996,0.01041783822448356,0.17999999999999972,15.530000000000001,
44,f,15.76,15.88,0.120000000000001,0.7799999999999994,1,1,0.120000000000001,0.14995690579257906,0.7799999999999994,15.82,192.92094905289488
45,two,16.66,16.78,0.120000000000001,0.0399999999999991,1,3,0.040000000000000334,0.04289290106680476,0.03999999999999915,16.72,204.8550223636228
46,thousand,16.82,17.18,0.3599999999999994,0.0199999999999995,1,8,0.04499999999999992,0.08285115110137846,0.019999999999999574,17.0,172.75193867632484
47,and,17.2,17.26,0.0600000000000022,0.0799999999999983,1,3,0.020000000000000732,0.04075971320330802,0.0799999999999983,17.23,165.64576050090358
48,ten,17.34,17.68,0.3399999999999998,0.6999999999999993,1,3,0.11333333333333327,0.09279327632648281,0.6999999999999993,17.509999999999998,219.42523515287525
49,it,18.38,18.46,0.0800000000000018,0.0599999999999987,1,2,0.0400000000000009,0.17290254293059545,0.05999999999999872,18.42,269.68568987322135
50,gives,18.52,18.72,0.1999999999999993,0.0600000000000022,1,5,0.039999999999999855,0.2007719670050626,0.060000000000002274,18.619999999999997,288.61035113433394
51,me,18.78,18.86,0.0799999999999983,0.0600000000000022,1,2,0.03999999999999915,0.2086964695920781,0.060000000000002274,18.82,311.71054023685883
52,a,18.92,18.96,0.0399999999999991,0.0799999999999983,1,1,0.0399999999999991,0.2927136835491576,0.0799999999999983,18.94,260.18400629033306
53,list,19.04,19.5,0.4600000000000008,0.1799999999999997,1,4,0.1150000000000002,0.17885696432044637,0.17999999999999972,19.27,223.96818580690254
54,of,19.68,19.9,0.2199999999999988,0.4400000000000013,1,2,0.1099999999999994,0.3181302308642927,0.4400000000000013,19.79,197.47601488517984
55,suggestions,20.34,21.0,0.6600000000000001,0.0799999999999983,1,11,0.06000000000000001,0.10913307846556877,0.0799999999999983,20.67,177.2021354533173
56,and,21.08,21.18,0.1000000000000014,0.0599999999999987,1,3,0.0333333333333338,0.13489313132815473,0.05999999999999872,21.13,214.3640920533082
57,these,21.24,21.46,0.2200000000000024,0.0,1,5,0.044000000000000476,0.09831606915786688,0.0,21.35,251.5528323849303
58,are,21.46,21.56,0.0999999999999978,0.1400000000000005,1,3,0.0333333333333326,0.22682097357292816,0.14000000000000057,21.509999999999998,248.39787211828448
59,just,21.7,21.94,0.240000000000002,0.0399999999999991,1,4,0.0600000000000005,0.12705409377037374,0.03999999999999915,21.82,212.72811970099582
60,the,21.98,22.04,0.0599999999999987,0.0399999999999991,1,3,0.019999999999999567,0.06905415382975558,0.03999999999999915,22.009999999999998,199.66984075072483
61,most,22.08,22.44,0.360000000000003,0.2799999999999976,1,4,0.09000000000000075,0.056578957459088135,0.2799999999999976,22.259999999999998,179.26519976458067
62,frequently,22.72,23.24,0.5199999999999996,0.1000000000000014,1,10,0.051999999999999956,0.09900376417025678,0.10000000000000142,22.979999999999997,277.9389063498918
63,ask,23.34,23.68,0.3399999999999998,0.3000000000000007,1,3,0.11333333333333327,0.15848273598661322,0.3000000000000007,23.509999999999998,201.9786639192088
64,asked,23.98,24.36,0.379999999999999,0.0600000000000022,1,5,0.0759999999999998,0.15436459502343206,0.060000000000002274,24.17,199.74685445301085
65,things,24.42,24.76,0.3399999999999998,0.0799999999999983,1,6,0.056666666666666636,0.12276866347045542,0.0799999999999983,24.590000000000003,192.7829127586339
66,on,24.84,25.0,0.1600000000000001,0.0799999999999983,1,2,0.08000000000000004,0.18520460786283102,0.0799999999999983,24.92,228.17292800787118
67,google,25.08,25.42,0.3400000000000034,0.259999999999998,1,6,0.05666666666666723,0.09284657455319552,0.259999999999998,25.25,182.1303760051129
68,after,25.68,26.06,0.379999999999999,0.1799999999999997,1,5,0.0759999999999998,0.17486193299649277,0.17999999999999972,25.869999999999997,181.92097626974743
69,the,26.24,26.3,0.0600000000000022,0.0599999999999987,1,3,0.020000000000000732,0.10940990059343585,0.05999999999999872,26.27,219.74553535238033
70,word,26.36,26.6,0.240000000000002,0.0399999999999991,1,4,0.0600000000000005,0.10921694196824445,0.03999999999999915,26.48,163.327728261145
71,you,26.64,26.7,0.0599999999999987,0.0800000000000018,1,3,0.019999999999999567,0.06209573351408874,0.08000000000000185,26.67,152.30082451763155
72,just,26.78,26.92,0.1400000000000005,0.0599999999999987,1,4,0.03500000000000013,0.04524620761245812,0.05999999999999872,26.85,152.0633535516602
73,typed,26.98,27.32,0.3399999999999998,0.5799999999999983,1,5,0.06799999999999996,0.08546093253052364,0.5799999999999983,27.15,161.50711407506836
74,now,27.9,28.08,0.1799999999999997,0.1800000000000032,1,3,0.059999999999999894,0.43402096868851464,0.18000000000000327,27.99,256.90110479920986
75,this,28.26,28.38,0.1199999999999974,0.0400000000000027,1,4,0.02999999999999935,0.17515389343857157,0.0400000000000027,28.32,274.92553904809415
76,was,28.42,28.5,0.0799999999999983,0.0399999999999991,1,3,0.0266666666666661,0.10215571732588517,0.03999999999999915,28.46,280.4677310027678
77,done,28.54,28.66,0.120000000000001,0.0599999999999987,1,4,0.03000000000000025,0.21150440319132777,0.05999999999999872,28.6,241.48550088440706
78,for,28.72,28.8,0.0800000000000018,0.0399999999999991,1,3,0.02666666666666727,0.097167720224608,0.03999999999999915,28.759999999999998,234.02470843238063
79,convenience,28.84,29.34,0.5,0.2399999999999984,1,11,0.045454545454545456,0.11987117879081345,0.23999999999999844,29.09,285.95085939703927
80,so,29.58,29.68,0.1000000000000014,0.0599999999999987,1,2,0.0500000000000007,0.11938170639079888,0.05999999999999872,29.63,231.3364611764548
81,that,29.74,29.88,0.1400000000000005,0.0199999999999995,1,4,0.03500000000000013,0.19721018719714534,0.019999999999999574,29.81,206.11166319237034
82,you,29.9,29.96,0.0600000000000022,0.0799999999999983,1,3,0.020000000000000732,0.1025870884473576,0.0799999999999983,29.93,212.2326514375954
83,had,30.04,30.2,0.1600000000000001,0.1400000000000005,1,3,0.053333333333333365,0.2483357159186502,0.14000000000000057,30.119999999999997,204.17299714256984
84,would,30.34,30.46,0.120000000000001,0.0599999999999987,1,5,0.024000000000000198,0.08409323177977798,0.05999999999999872,30.4,193.39598233132227
85,have,30.52,30.66,0.1400000000000005,0.0199999999999995,1,4,0.03500000000000013,0.18000134404822216,0.019999999999999574,30.59,183.80583720644896
86,to,30.68,30.74,0.0599999999999987,0.0600000000000022,1,2,0.02999999999999935,0.0575964621537668,0.060000000000002274,30.71,229.70650884906172
87,type,30.8,31.08,0.2799999999999976,0.0800000000000018,1,4,0.0699999999999994,0.15810405669881777,0.08000000000000185,30.939999999999998,165.63565250346358
88,less,31.16,31.5,0.3399999999999998,0.1799999999999997,1,4,0.08499999999999995,0.2227253934342887,0.17999999999999972,31.33,184.4662517142309
89,but,31.68,31.8,0.120000000000001,0.0399999999999991,1,3,0.040000000000000334,0.06302486870822943,0.03999999999999915,31.740000000000002,180.38569988599278
90,what,31.84,31.98,0.1400000000000005,0.0199999999999995,1,4,0.03500000000000013,0.2590347126491487,0.019999999999999574,31.91,232.92021862722635
91,it,32.0,32.06,0.0600000000000022,0.0599999999999951,1,2,0.0300000000000011,0.1115157949145966,0.05999999999999517,32.03,203.1133680242581
92,does,32.12,32.46,0.3400000000000034,0.0399999999999991,1,4,0.08500000000000085,0.17043309691395922,0.03999999999999915,32.29,193.82330539384387
93,is,32.5,32.6,0.1000000000000014,0.019999999999996,1,2,0.0500000000000007,0.06860588005898363,0.01999999999999602,32.55,203.9414307657582
94,that,32.62,32.74,0.1200000000000045,0.019999999999996,1,4,0.030000000000001126,0.17360908323362562,0.01999999999999602,32.68,206.57691361644257
95,it,32.76,32.84,0.0800000000000054,0.1799999999999997,1,2,0.0400000000000027,0.06921104212165011,0.17999999999999972,32.8,199.82912221059257
96,really,33.02,33.3,0.279999999999994,0.1000000000000014,1,6,0.04666666666666566,0.12595472101429397,0.10000000000000142,33.16,246.27990373963718
97,gives,33.4,33.62,0.2199999999999988,0.0200000000000031,1,5,0.04399999999999976,0.10772285673835191,0.020000000000003126,33.51,212.1738308499997
98,us,33.64,33.8,0.1599999999999966,0.240000000000002,1,2,0.0799999999999983,0.07885797383969123,0.240000000000002,33.72,192.17336314650393
99,a,34.04,34.12,0.0799999999999983,0.0600000000000022,1,1,0.0799999999999983,0.1088481438739146,0.060000000000002274,34.08,199.85478652480495
100,little,34.18,34.38,0.2000000000000028,0.0999999999999943,1,6,0.0333333333333338,0.12717221385551364,0.09999999999999432,34.28,230.79795528868715
101,peak,34.48,34.84,0.3600000000000065,0.2399999999999948,1,4,0.09000000000000162,0.042695569384212345,0.23999999999999488,34.66,264.3594546678069
102,into,35.08,35.34,0.2600000000000051,0.0399999999999991,1,4,0.06500000000000128,0.05241000072295029,0.03999999999999915,35.21,197.77775584967435
103,our,35.38,35.46,0.0799999999999983,0.0600000000000022,1,3,0.0266666666666661,0.14514070879435453,0.060000000000002274,35.42,181.4204213779325
104,collective,35.52,36.02,0.5,0.0399999999999991,1,10,0.05,0.061966809881462546,0.03999999999999915,35.77,181.790962581095
105,souls,36.06,36.48,0.4199999999999946,0.3600000000000065,1,5,0.08399999999999892,0.051226405692729814,0.36000000000000654,36.269999999999996,163.00269130785742
106,so,36.84,36.92,0.0799999999999983,0.0599999999999951,1,2,0.03999999999999915,0.08188862662987526,0.05999999999999517,36.88,217.1473361283273
107,people,36.98,37.18,0.2000000000000028,0.0600000000000022,1,6,0.0333333333333338,0.08866217319312159,0.060000000000002274,37.08,286.80242083632504
108,have,37.24,37.36,0.1199999999999974,0.0399999999999991,1,4,0.02999999999999935,0.1706315496517311,0.03999999999999915,37.3,257.72275619232346
109,started,37.4,37.76,0.3599999999999994,0.0399999999999991,1,7,0.05142857142857134,0.13250058571479764,0.03999999999999915,37.58,238.2052569727486
110,actually,37.8,38.14,0.3400000000000034,0.2999999999999971,1,8,0.042500000000000426,0.06635168933914373,0.29999999999999716,37.97,192.45814074442538
111,going,38.44,38.6,0.1600000000000037,0.019999999999996,1,5,0.032000000000000736,0.15368502973186288,0.01999999999999602,38.519999999999996,184.87076797723645
112,to,38.62,38.68,0.0600000000000022,0.1799999999999997,1,2,0.0300000000000011,0.06133075372116907,0.17999999999999972,38.65,
113,want,38.86,39.06,0.2000000000000028,0.3999999999999986,1,4,0.0500000000000007,0.20326878505103763,0.3999999999999986,38.96,207.26038325661898
114,asking,39.46,39.76,0.2999999999999971,0.0600000000000022,1,6,0.04999999999999952,0.08501007133820132,0.060000000000002274,39.61,228.98915810207097
115,questions,39.82,40.26,0.4399999999999977,3.460000000000001,1,9,0.048888888888888635,0.14192000793109336,3.460000000000001,40.04,167.65919540429047
116,exactly,43.72,44.38,0.6600000000000037,1.0,1,7,0.09428571428571482,0.46417714563967893,1.0,44.05,246.41579915125058
117,let,45.38,45.54,0.1599999999999966,0.0399999999999991,1,3,0.0533333333333322,0.41631442853518025,0.03999999999999915,45.46,243.30956179836596
118,you,45.58,45.66,0.0799999999999983,0.1000000000000014,1,3,0.0266666666666661,0.2579977637583922,0.10000000000000142,45.62,283.6104373995673
119,take,45.76,46.0,0.240000000000002,0.0399999999999991,1,4,0.0600000000000005,0.1664285905762524,0.03999999999999915,45.879999999999995,281.8562564381214
120,that,46.04,46.2,0.1600000000000037,0.0399999999999991,1,4,0.040000000000000924,0.36724324570978306,0.03999999999999915,46.120000000000005,279.8857618605761
121,in,46.24,46.34,0.1000000000000014,0.0399999999999991,1,2,0.0500000000000007,0.30207708314767995,0.03999999999999915,46.290000000000006,285.2591921397541
122,in,46.38,46.46,0.0799999999999983,0.019999999999996,1,2,0.03999999999999915,0.20142948595889265,0.01999999999999602,46.42,306.5910701897401
123,the,46.48,46.54,0.0600000000000022,0.0399999999999991,1,3,0.020000000000000732,0.1985966757484284,0.03999999999999915,46.51,329.1518987485195
124,minute,46.58,46.86,0.2800000000000011,0.7000000000000028,1,6,0.04666666666666685,0.2935833840593799,0.7000000000000028,46.72,274.6533148969886
125,we,47.56,47.62,0.0599999999999951,0.0600000000000022,1,2,0.02999999999999755,0.2599002345600569,0.060000000000002274,47.59,295.89002186559173
126,decided,47.68,48.04,0.3599999999999994,0.0200000000000031,1,7,0.05142857142857134,0.37632314582234067,0.020000000000003126,47.86,277.93521186009355
127,to,48.06,48.14,0.0799999999999983,0.0600000000000022,1,2,0.03999999999999915,0.4543281737412394,0.060000000000002274,48.1,229.6824700902386
128,visualize,48.2,48.84,0.6400000000000006,0.0999999999999943,1,9,0.07111111111111118,0.44047246737291934,0.09999999999999432,48.52,218.6554140416603
129,this,48.94,49.16,0.2199999999999988,0.2000000000000028,1,4,0.0549999999999997,0.23074631722322195,0.20000000000000284,49.05,185.1058185950225
130,this,49.36,49.5,0.1400000000000005,0.0600000000000022,1,4,0.03500000000000013,0.19294420677772808,0.060000000000002274,49.43,197.1124320189262
131,kind,49.56,49.82,0.259999999999998,0.0,1,4,0.0649999999999995,0.35087793606501966,0.0,49.69,211.29009775703685
132,of,49.82,49.92,0.1000000000000014,0.0799999999999983,1,2,0.0500000000000007,0.17248173955877313,0.0799999999999983,49.870000000000005,194.1575865555538
133,data,50.0,50.34,0.3400000000000034,0.3199999999999932,1,4,0.08500000000000085,0.2991514606465207,0.3199999999999932,50.17,204.3777505340819
134,and,50.66,51.06,0.4000000000000057,1.1799999999999995,1,3,0.13333333333333522,0.3152476156541546,1.1799999999999997,50.86,224.05096579003157
135,we,52.24,52.36,0.1199999999999974,0.0799999999999983,1,2,0.0599999999999987,0.2616779372479485,0.0799999999999983,52.3,281.0945899136737
136,created,52.44,53.18,0.740000000000002,0.5399999999999991,1,7,0.105714285714286,0.27989068891942864,0.5399999999999991,52.81,234.98652700686532
137,something,53.72,54.14,0.4200000000000017,0.0799999999999983,1,9,0.046666666666666856,0.25414344931212823,0.0799999999999983,53.93,255.4378436870311
138,called,54.22,54.66,0.4399999999999977,0.4600000000000008,1,6,0.07333333333333296,0.34546220552445905,0.46000000000000085,54.44,210.29729839039277
139,the,55.12,55.18,0.0600000000000022,0.1000000000000014,1,3,0.020000000000000732,0.3799366057527731,0.10000000000000142,55.15,186.92733758527052
140,webs,55.28,55.62,0.3399999999999963,0.0399999999999991,1,4,0.08499999999999908,0.46886609253184663,0.03999999999999915,55.45,223.8572600516858
141,here,55.66,55.84,0.1800000000000068,0.0999999999999943,1,4,0.0450000000000017,0.27673966090411223,0.09999999999999432,55.75,171.49291846708638
142,to,55.94,56.0,0.0600000000000022,0.0399999999999991,1,2,0.0300000000000011,0.15929384512795913,0.03999999999999915,55.97,255.5215302282417
143,visualize,56.04,56.46,0.4200000000000017,0.0399999999999991,1,9,0.046666666666666856,0.3141536619094994,0.03999999999999915,56.25,218.51578453037104
144,exactly,56.5,56.96,0.4600000000000008,0.0600000000000022,1,7,0.06571428571428582,0.16760507141999884,0.060000000000002274,56.730000000000004,205.90462414586304
145,the,57.02,57.06,0.0399999999999991,0.0599999999999951,1,3,0.013333333333333032,0.09959632095707134,0.05999999999999517,57.040000000000006,194.96891917659528
146,google,57.12,57.32,0.2000000000000028,0.0399999999999991,1,6,0.0333333333333338,0.06824608128393243,0.03999999999999915,57.22,178.489181684178
147,suggested,57.36,57.92,0.5600000000000023,0.1000000000000014,1,9,0.06222222222222248,0.07293716889219434,0.10000000000000142,57.64,166.77037673797253
148,and,58.02,58.12,0.0999999999999943,0.0399999999999991,1,3,0.03333333333333143,0.13131729492733196,0.03999999999999915,58.07,196.99242211396583
149,i,58.16,58.2,0.0400000000000062,0.0399999999999991,1,1,0.0400000000000062,0.20712717946453915,0.03999999999999915,58.18,254.14550418399082
150,can,58.24,58.34,0.1000000000000014,0.0599999999999951,1,3,0.0333333333333338,0.08697506988994952,0.05999999999999517,58.290000000000006,229.2491372345245
151,start,58.4,58.64,0.240000000000002,0.0799999999999983,1,5,0.048000000000000397,0.14050524616301083,0.0799999999999983,58.519999999999996,197.41844326506006
152,with,58.72,58.98,0.259999999999998,0.1600000000000037,1,4,0.0649999999999995,0.08352838885075176,0.1600000000000037,58.849999999999994,177.1733874445118
153,why,59.14,59.32,0.1799999999999997,1.4600000000000009,1,3,0.059999999999999894,0.15435545725417202,1.4600000000000009,59.230000000000004,214.52975200460392
154,doesn't,60.78,61.34,0.5600000000000023,0.259999999999998,1,7,0.08000000000000032,0.10409204440972616,0.259999999999998,61.06,182.6253145405349
155,he,61.6,61.84,0.240000000000002,0.1999999999999957,1,2,0.120000000000001,0.05625535402914749,0.19999999999999574,61.72,223.17579572257264
156,for,62.04,62.16,0.1199999999999974,0.0600000000000022,1,3,0.039999999999999133,0.15742731221921447,0.060000000000002274,62.099999999999994,194.58294378331973
157,instance,62.22,62.6,0.3800000000000025,0.0799999999999983,1,8,0.04750000000000031,0.09616684668985313,0.0799999999999983,62.41,167.9458843056688
158,and,62.68,62.8,0.1199999999999974,0.1200000000000045,1,3,0.039999999999999133,0.5016515336251253,0.12000000000000455,62.739999999999995,224.36933291522388
159,basically,62.92,63.28,0.3599999999999994,0.0799999999999983,1,9,0.03999999999999993,0.18724123126408018,0.0799999999999983,63.1,247.28401500694721
160,what,63.36,63.5,0.1400000000000005,0.0200000000000031,1,4,0.03500000000000013,0.477616144807304,0.020000000000003126,63.43,248.74027362519107
161,i'm,63.52,63.64,0.1199999999999974,0.0600000000000022,1,3,0.039999999999999133,0.4262472566683438,0.060000000000002274,63.58,210.48932848815272
162,doing,63.7,64.08,0.3799999999999954,1.3799999999999957,1,5,0.07599999999999908,0.294449193994835,1.3799999999999955,63.89,236.31901131058322
163,is,65.46,65.86,0.4000000000000057,1.0400000000000065,1,2,0.20000000000000284,0.4724153425165992,1.0400000000000063,65.66,215.93123517094696
164,i'm,66.9,67.08,0.1799999999999926,0.1000000000000085,1,3,0.059999999999997534,0.5907993044133018,0.10000000000000853,66.99000000000001,260.28872350016195
165,visualizing,67.18,67.92,0.7399999999999949,0.0799999999999983,1,11,0.0672727272727268,0.39732511027450773,0.0799999999999983,67.55000000000001,246.7626840602726
166,exactly,68.0,68.44,0.4399999999999977,0.2199999999999988,1,7,0.06285714285714253,0.3578095828803541,0.21999999999999886,68.22,205.34344160626816
167,exactly,68.66,69.08,0.4200000000000017,0.0799999999999983,1,7,0.06000000000000024,0.47438064379341865,0.0799999999999983,68.87,255.34403418718452
168,the,69.16,69.22,0.0600000000000022,0.0400000000000062,1,3,0.020000000000000732,0.4179491781488612,0.04000000000000625,69.19,247.1499339513153
169,same,69.26,69.46,0.1999999999999886,0.0400000000000062,1,4,0.04999999999999715,0.3049715918200321,0.04000000000000625,69.36,234.47124418559184
170,information,69.5,70.14,0.6400000000000006,0.0999999999999943,1,11,0.05818181818181823,0.1963757689218113,0.09999999999999432,69.82,228.37124381806942
171,but,70.24,70.38,0.1400000000000005,0.1000000000000085,1,3,0.046666666666666835,0.23928019641076453,0.10000000000000853,70.31,221.73832724778913
172,now,70.48,70.78,0.2999999999999971,0.3199999999999932,1,3,0.09999999999999903,0.5118028014094612,0.3199999999999932,70.63,244.01983931000476
173,i'm,71.1,71.26,0.1600000000000108,0.039999999999992,1,3,0.05333333333333693,0.3386880472030255,0.03999999999999204,71.18,205.21643538825728
174,using,71.3,71.56,0.2600000000000051,0.019999999999996,1,5,0.052000000000001025,0.1740248985356508,0.01999999999999602,71.43,248.95123853551388
175,the,71.58,71.66,0.0799999999999983,0.0799999999999983,1,3,0.0266666666666661,0.17094048654034164,0.0799999999999983,71.62,229.54689141831975
176,thickness,71.74,72.2,0.4600000000000079,0.039999999999992,1,9,0.05111111111111199,0.1327700150917377,0.03999999999999204,71.97,282.82761618179916
177,of,72.24,72.38,0.1400000000000005,0.1000000000000085,1,2,0.07000000000000026,0.42327104585486325,0.10000000000000853,72.31,241.15167108193899
178,the,72.48,72.56,0.0799999999999983,0.0999999999999943,1,3,0.0266666666666661,0.17279582948249783,0.09999999999999432,72.52000000000001,220.21196244066485
179,arrow,72.66,73.12,0.4600000000000079,0.3199999999999932,1,5,0.09200000000000158,0.33446826772773325,0.3199999999999932,72.89,185.96475127663098
180,and,73.44,73.58,0.1400000000000005,0.0400000000000062,1,3,0.046666666666666835,0.2332626907234246,0.04000000000000625,73.50999999999999,208.47096031400062
181,the,73.62,73.7,0.0799999999999983,0.0799999999999983,1,3,0.0266666666666661,0.19640211842520558,0.0799999999999983,73.66,203.54536715843923
182,size,73.78,74.1,0.3199999999999932,0.0200000000000102,1,4,0.0799999999999983,0.20366260680817838,0.020000000000010232,73.94,262.01033066581124
183,of,74.12,74.2,0.0799999999999983,0.0600000000000022,1,2,0.03999999999999915,0.10285905061457296,0.060000000000002274,74.16,250.83664986443083
184,the,74.26,74.32,0.059999999999988,0.1000000000000085,1,3,0.019999999999996,0.08710076395248938,0.10000000000000853,74.28999999999999,212.9225903508998
185,find,74.42,74.86,0.4399999999999977,0.2399999999999948,1,4,0.10999999999999943,0.15961858124719472,0.23999999999999488,74.64,188.6698093288567
186,to,75.1,75.18,0.0800000000000125,0.059999999999988,1,2,0.04000000000000625,0.0865840472278583,0.05999999999998806,75.14,266.8197757323683
187,show,75.24,75.42,0.1800000000000068,0.039999999999992,1,4,0.0450000000000017,0.21671813972020165,0.03999999999999204,75.33,213.33067027565045
188,me,75.46,75.54,0.0800000000000125,0.059999999999988,1,2,0.04000000000000625,0.1184538981955185,0.05999999999998806,75.5,220.85195054186158
189,how,75.6,75.78,0.1800000000000068,0.0600000000000022,1,3,0.06000000000000227,0.20634896747968412,0.060000000000002274,75.69,206.93043242428703
190,frequently,75.84,76.36,0.519999999999996,0.0600000000000022,1,10,0.0519999999999996,0.08056050821784559,0.060000000000002274,76.1,205.74904463367523
