,Unnamed: 0,Word,Start,End,Conf,time_spent,length,std_time_spent,post_space,amplitude
36,36,lip,27.27,27.6,100.0,0.33,3,0.4863194790675188,0.0,0.19152964526626037
37,37,and,27.6,27.72,100.0,0.12,3,0.06328846182900481,0.0,0.35044375751876083
38,38,sneer,27.72,28.32,100.0,0.6,5,0.5467524815301636,0.0,0.4909896234066278
39,39,of,28.32,28.44,100.0,0.12,2,0.1841544667542945,0.0,0.04723166006277352
40,40,cold,28.44,28.86,100.0,0.42,4,0.45610297783619635,0.0,0.3190733755377634
41,41,command,28.86,29.58,100.0,0.72,7,0.4431530487370582,0.4200000000000017,0.35251370602888493
42,42,tell,30.0,30.39,100.0,0.39,4,0.41077822598921276,0.0,0.657278481480443
43,43,that,30.39,30.57,100.0,0.18,4,0.09350496306032723,0.0,0.5346794545188864
44,44,it's,30.57,30.72,100.0,0.15,4,0.04818021121334359,0.0,0.08489621283246447
45,45,sculptor,30.72,31.53,100.0,0.81,8,0.4334406019127046,0.2099999999999973,0.3261418710630665
46,46,well,31.74,32.25,100.0,0.51,4,0.5920772333771473,0.0,0.8707570647257179
47,47,those,32.25,32.64,100.0,0.39,5,0.2929338711870553,0.060000000000002274,0.578640061508806
48,48,passions,32.7,33.3,100.0,0.6,8,0.2748039704482618,0.0,0.4208782897415515
49,49,read,33.3,33.84,100.0,0.54,4,0.6374019852241309,0.35999999999999943,0.25936212283452403
50,50,which,34.2,34.44,100.0,0.24,5,0.1116348637991207,0.0,0.14523017467784854
51,51,yet,34.44,34.71,100.0,0.27,3,0.3654534741422292,0.0,0.3584094975500366
52,52,survive,34.71,35.46,100.0,0.75,7,0.4690529069353345,0.35999999999999943,0.5030511610702648
53,53,stamped,35.82,36.48,100.0,0.66,7,0.3913533323405055,0.0,0.18435530047975196
54,54,on,36.48,36.66,100.0,0.18,2,0.36545347414222906,0.0,0.5757754668546
55,55,those,36.66,37.14,100.0,0.48,5,0.401713275619816,0.0,0.4518066953321387
56,56,lifeless,37.14,37.86,100.0,0.72,8,0.36545347414222906,0.0,0.3041277658768148
57,57,things,37.86,38.52,100.0,0.66,6,0.4863194790675188,0.38999999999999346,0.2883305079169841
58,58,the,38.91,39.06,64.3225,0.15,3,0.12372146429164964,0.0,0.39578948329530533
59,59,hand,39.06,39.54,100.0,0.48,4,0.5467524815301636,0.0,0.43510433473451726
60,60,that,39.54,39.72,100.0,0.18,4,0.09350496306032723,0.0,0.31683972048231757
61,61,mocked,39.72,40.20189,100.0,0.48189,6,0.3069241112571575,0.0,0.19475535095197133
62,62,them,40.20189,40.32,84.0029,0.11811,4,0.0,0.8100000000000023,0.2364439972091242
63,63,and,41.13,41.25,100.0,0.12,3,0.06328846182900481,0.0,0.20746756216384882
64,64,the,41.25,41.37,100.0,0.12,3,0.06328846182900481,0.0,0.3663265509522887
65,65,heart,41.37,41.85,100.0,0.48,5,0.401713275619816,0.240000000000002,0.2898567848247026
66,66,that,42.09,42.24,100.0,0.15,4,0.04818021121334359,0.0,0.0
67,67,fed,42.24,42.63,100.0,0.39,3,0.6071854839928086,1.4099999999999966,0.03796924064785444
68,68,and,44.04,44.19,100.0,0.15,3,0.12372146429164964,0.0,0.4278157019596368
69,69,on,44.19,44.4,100.0,0.21,2,0.45610297783619635,0.0,1.0
70,70,the,44.4,44.52,100.0,0.12,3,0.06328846182900481,0.0,0.8484934515978922
71,71,pedestal,44.52,45.36,100.0,0.84,8,0.45610297783619635,0.5700000000000003,0.3996075875500869
72,72,these,45.93,46.35,100.0,0.42,5,0.3291936726646421,0.0,0.2994738446655191
73,73,words,46.35,46.8,100.0,0.45,5,0.36545347414222906,0.0,0.4523623626822511
74,74,appear,46.8,47.34,100.0,0.54,6,0.3654534741422292,1.769999999999996,0.11261864703303279
75,75,my,49.11,49.47,100.0,0.36,2,0.9093504963060326,0.0,0.5113725786949038
76,76,name,49.47,49.98,100.0,0.51,4,0.5920772333771473,0.0,0.41785811575392684
77,77,is,49.98,50.16,100.0,0.18,2,0.36545347414222906,0.0,0.3965866493384587
78,78,ozymandias,50.16,51.36,100.0,1.2,10,0.5467524815301636,0.35999999999999943,0.2986223886257252
79,79,king,51.72,52.26,100.0,0.54,4,0.6374019852241309,0.0,0.19773214224140434
80,80,of,52.26,52.47,100.0,0.21,2,0.45610297783619635,0.030000000000001137,0.26284503184791524
81,81,kings,52.5,52.98,80.2523,0.48,5,0.401713275619816,1.230000000000004,0.16151744738712076
82,82,look,54.21,54.48,100.0,0.27,4,0.2294792186012782,0.0,0.5634233148057688
83,83,on,54.48,54.69,100.0,0.21,2,0.45610297783619635,0.0,0.7286358747140051
84,84,my,54.69,54.96,100.0,0.27,2,0.6374019852241309,0.0,0.8459116372991811
85,85,works,54.96,55.65,100.0,0.69,5,0.6555318859629243,0.0,0.4189263422391288
86,86,ye,55.65,55.92,100.0,0.27,2,0.6374019852241309,0.0,0.3025765399077563
87,87,mighty,55.92,56.7,100.0,0.78,6,0.6071854839928086,0.75,0.2630671075013373
88,88,and,57.45,57.6,100.0,0.15,3,0.12372146429164964,0.0,0.20504122067251948
89,89,despair,57.6,58.44,100.0,0.84,7,0.5467524815301636,2.1300000000000026,0.17062600359157834
90,90,nothing,60.57,61.14,100.0,0.57,7,0.31365375774567633,0.0,0.16792422999526468
91,91,beside,61.14,61.77,100.0,0.63,6,0.45610297783619635,0.0,0.27346017574651604
92,92,remains,61.77,62.67,100.0,0.9,7,0.5985521979267164,1.0499999999999972,0.13804566611306573
93,93,round,63.72,64.29,100.0,0.57,5,0.5104926800525766,0.05999999999998806,0.40652243874087923
94,94,the,64.35,64.47,100.0,0.12,3,0.06328846182900481,0.0,0.36839887167758484
95,95,decay,64.47,65.07,100.0,0.6,5,0.5467524815301636,0.0,0.36361695701607144
96,96,of,65.07,65.22,100.0,0.15,2,0.2748039704482618,0.0,0.3072880342467448
97,97,that,65.22,65.46,100.0,0.24,4,0.1841544667542945,0.0,0.3052042870752215
98,98,colossal,65.46,66.15,100.0,0.69,8,0.3427910982187372,0.0,0.36348610565603395
99,99,wreck,66.15,66.69,100.0,0.54,5,0.4742328785749899,0.5700000000000074,0.1316834270470025
100,100,boundless,67.26,68.43,100.0,1.17,9,0.6071854839928086,0.0899999999999892,0.3318501929313879
101,101,and,68.52,68.7,100.0,0.18,3,0.1841544667542945,0.11999999999999034,0.04242140489496748
102,102,there,68.82,69.45,67.7696,0.63,5,0.5830122830077505,1.226073999999997,0.26497559863165054
103,103,lone,70.676074,71.34,100.0,0.663926,4,0.8246324918037741,0.0,0.29681483073437576
104,104,and,71.34,71.52,100.0,0.18,3,0.1841544667542945,0.060000000000002274,0.16861818689628064
105,105,level,71.58,72.09,100.0,0.51,5,0.43797307709740296,0.0,0.14946247879811467
106,106,sands,72.09,72.84,100.0,0.75,5,0.7280514889180981,1.1400000000000006,0.13625529903102673
107,107,shred,73.98,74.25,61.711,0.27,5,0.14789466527670764,1.4099999999999966,0.048922940730845
108,108,far,75.66,76.11,88.0753,0.45,3,0.7280514889180981,0.0,0.26129610599806763
109,109,away,76.11,76.56,88.0753,0.45,4,0.5014277296831801,0.0,0.05100487786717096
