,Unnamed: 0,Word,Start,End,length,time_spent,std_time_spent,post_space,time,speed
64,64,the,46.74,46.84,3,0.1000000000000014,0.0333333333333338,0.3999999999999986,46.790000000000006,29.99999999999958
65,65,the,47.24,47.3,3,0.0599999999999951,0.0199999999999983,0.0600000000000022,47.27,50.000000000004086
66,66,other,47.36,47.5,5,0.1400000000000005,0.0280000000000001,0.0200000000000031,47.43,35.71428571428558
67,67,night,47.52,47.72,5,0.1999999999999957,0.0399999999999991,0.0799999999999983,47.620000000000005,25.000000000000536
68,68,and,47.8,47.96,3,0.1600000000000037,0.0533333333333345,0.019999999999996,47.88,18.749999999999567
69,69,i,47.98,48.04,1,0.0600000000000022,0.0600000000000022,0.1400000000000005,48.01,16.666666666666057
70,70,and,48.18,48.32,3,0.1400000000000005,0.0466666666666668,0.0399999999999991,48.25,21.42857142857135
71,71,i,48.36,48.4,1,0.0399999999999991,0.0399999999999991,0.2199999999999988,48.38,25.000000000000565
72,72,say,48.62,48.76,3,0.1400000000000005,0.0466666666666668,0.0600000000000022,48.69,21.42857142857135
73,73,that,48.82,48.92,4,0.1000000000000014,0.0250000000000003,0.0399999999999991,48.870000000000005,39.999999999999446
74,74,sincerely,48.96,49.48,9,0.519999999999996,0.0577777777777773,1.240000000000002,49.22,17.30769230769244
75,75,partly,50.72,51.04,6,0.3200000000000003,0.0533333333333333,0.0399999999999991,50.88,18.749999999999982
76,76,because,51.08,51.64,7,0.5600000000000023,0.0800000000000003,0.9399999999999976,51.36,12.499999999999948
77,77,i,52.58,52.66,1,0.0799999999999983,0.0799999999999983,0.0600000000000022,52.62,12.500000000000266
78,78,need,52.72,52.98,4,0.259999999999998,0.0649999999999995,0.0600000000000022,52.85,15.384615384615502
79,79,that,53.04,53.28,4,0.240000000000002,0.0600000000000005,6.379999999999996,53.16,16.66666666666653
80,80,put,59.66,59.84,3,0.1800000000000068,0.0600000000000022,0.0399999999999991,59.75,16.66666666666604
81,81,yourselves,59.88,60.4,10,0.519999999999996,0.0519999999999996,0.0200000000000031,60.14,19.23076923076938
82,82,in,60.42,60.52,2,0.1000000000000014,0.0500000000000007,0.0599999999999951,60.47,19.999999999999723
83,83,my,60.58,60.74,2,0.1600000000000037,0.0800000000000018,0.0799999999999983,60.66,12.499999999999712
84,84,position,60.82,61.46,8,0.6400000000000006,0.08,6.759999999999998,61.14,12.49999999999999
85,85,i,68.22,68.36,1,0.1400000000000005,0.1400000000000005,0.0999999999999943,68.28999999999999,7.142857142857117
86,86,flew,68.46,68.62,4,0.1600000000000108,0.0400000000000027,0.019999999999996,68.53999999999999,24.999999999998312
87,87,on,68.64,68.74,2,0.0999999999999943,0.0499999999999971,0.0600000000000022,68.69,20.00000000000114
88,88,our,68.8,68.92,3,0.1200000000000045,0.0400000000000015,0.039999999999992,68.86,24.999999999999062
89,89,force,68.96,69.28,5,0.3200000000000074,0.0640000000000014,0.039999999999992,69.12,15.62499999999964
90,90,to,69.32,69.46,2,0.1400000000000005,0.0700000000000002,0.1800000000000068,69.38999999999999,14.285714285714233
91,91,for,69.64,69.76,3,0.1200000000000045,0.0400000000000015,0.0799999999999983,69.7,24.999999999999062
92,92,eight,69.84,70.06,5,0.2199999999999988,0.0439999999999997,0.0600000000000022,69.95,22.72727272727285
93,93,years,70.12,70.64,5,0.519999999999996,0.1039999999999992,1.9399999999999975,70.38,9.61538461538469
94,94,now,72.58,72.76,3,0.1800000000000068,0.0600000000000022,0.059999999999988,72.67,16.66666666666604
95,95,i,72.82,72.88,1,0.0600000000000022,0.0600000000000022,0.0600000000000022,72.85,16.666666666666057
96,96,have,72.94,73.04,4,0.1000000000000085,0.0250000000000021,0.019999999999996,72.99000000000001,39.999999999996604
97,97,to,73.06,73.14,2,0.0799999999999983,0.0399999999999991,0.0999999999999943,73.1,25.000000000000533
98,98,take,73.24,73.52,4,0.2800000000000011,0.0700000000000002,0.0200000000000102,73.38,14.285714285714231
99,99,off,73.54,73.68,3,0.1400000000000005,0.0466666666666668,0.059999999999988,73.61000000000001,21.42857142857135
100,100,my,73.74,73.88,2,0.1400000000000005,0.0700000000000002,0.1000000000000085,73.81,14.285714285714233
101,101,shoes,73.98,74.5,5,0.519999999999996,0.1039999999999992,0.0400000000000062,74.24000000000001,9.61538461538469
102,102,or,74.54,74.6,2,0.059999999999988,0.029999999999994,0.0600000000000022,74.57,33.33333333334
103,103,boots,74.66,74.92,5,0.2600000000000051,0.052000000000001,0.039999999999992,74.78999999999999,19.230769230768853
104,104,to,74.96,75.02,2,0.0600000000000022,0.0300000000000011,0.0400000000000062,74.99,33.333333333332114
105,105,get,75.06,75.18,3,0.1200000000000045,0.0400000000000015,0.039999999999992,75.12,24.999999999999062
106,106,on,75.22,75.3,2,0.0799999999999983,0.0399999999999991,0.0600000000000022,75.25999999999999,25.000000000000533
107,107,an,75.36,75.42,2,0.0600000000000022,0.0300000000000011,0.0600000000000022,75.39,33.333333333332114
108,108,airplane,75.48,75.96,8,0.4799999999999897,0.0599999999999987,9.340000000000003,75.72,16.666666666667023
109,109,i'll,85.3,85.46,4,0.1599999999999966,0.0399999999999991,0.0400000000000062,85.38,25.000000000000533
110,110,tell,85.5,85.6,4,0.0999999999999943,0.0249999999999985,0.0200000000000102,85.55,40.00000000000228
111,111,you,85.62,85.66,3,0.039999999999992,0.0133333333333306,0.0400000000000062,85.64,75.00000000001499
112,112,one,85.7,85.84,3,0.1400000000000005,0.0466666666666668,0.0600000000000022,85.77000000000001,21.42857142857135
113,113,quick,85.9,86.14,5,0.2399999999999948,0.0479999999999989,0.019999999999996,86.02000000000001,20.833333333333783
114,114,story,86.16,86.4,5,0.2400000000000091,0.0480000000000018,0.019999999999996,86.28,20.833333333332543
115,115,to,86.42,86.48,2,0.0600000000000022,0.0300000000000011,0.0600000000000022,86.45,33.333333333332114
116,116,illustrate,86.54,87.2,10,0.6599999999999966,0.0659999999999996,0.980000000000004,86.87,15.15151515151523
117,117,what,88.18,88.36,4,0.1799999999999926,0.0449999999999981,0.0400000000000062,88.27000000000001,22.222222222223134
118,118,that's,88.4,88.62,6,0.2199999999999988,0.0366666666666664,0.019999999999996,88.51,27.27272727272742
119,119,been,88.64,88.78,4,0.1400000000000005,0.0350000000000001,0.0799999999999983,88.71000000000001,28.571428571428466
120,120,like,88.86,89.08,4,0.2199999999999988,0.0549999999999997,0.0400000000000062,88.97,18.18181818181828
121,121,for,89.12,89.24,3,0.1199999999999903,0.0399999999999967,0.0400000000000062,89.18,25.00000000000202
122,122,me,89.28,89.4,2,0.1200000000000045,0.0600000000000022,2.3599999999999994,89.34,16.666666666666043
123,123,is,91.76,91.86,2,0.0999999999999943,0.0499999999999971,0.019999999999996,91.81,20.00000000000114
124,124,a,91.88,91.92,1,0.0400000000000062,0.0400000000000062,0.0600000000000022,91.9,24.999999999996128
125,125,true,91.98,92.18,4,0.2000000000000028,0.0500000000000007,0.039999999999992,92.08,19.999999999999723
126,126,story,92.22,92.58,5,0.3599999999999994,0.0719999999999998,0.0799999999999983,92.4,13.888888888888912
127,127,every,92.66,92.88,5,0.2199999999999988,0.0439999999999997,0.0799999999999983,92.77,22.72727272727285
128,128,bit,92.96,93.14,3,0.1800000000000068,0.0600000000000022,0.0,93.05,16.66666666666604
129,129,of,93.14,93.18,2,0.0400000000000062,0.0200000000000031,0.039999999999992,93.16,49.999999999992255
130,130,this,93.22,93.36,4,0.1400000000000005,0.0350000000000001,0.019999999999996,93.29,28.571428571428466
131,131,is,93.38,93.5,2,0.1200000000000045,0.0600000000000022,0.0600000000000022,93.44,16.666666666666043
132,132,true,93.56,93.8,4,0.2399999999999948,0.0599999999999987,1.1800000000000068,93.68,16.666666666667027
133,133,soon,94.98,95.2,4,0.2199999999999988,0.0549999999999997,0.039999999999992,95.09,18.18181818181828
134,134,after,95.24,95.6,5,0.3599999999999994,0.0719999999999998,0.1200000000000045,95.42,13.888888888888912
135,135,tipper,95.72,95.94,6,0.2199999999999988,0.0366666666666664,0.0,95.83,27.27272727272742
136,136,and,95.94,95.98,3,0.0400000000000062,0.0133333333333353,0.019999999999996,95.96,74.99999999998838
137,137,i,96.0,96.04,1,0.0400000000000062,0.0400000000000062,0.1199999999999903,96.02,24.999999999996128
138,138,left,96.16,96.38,4,0.2199999999999988,0.0549999999999997,0.0600000000000022,96.27,18.18181818181828
139,139,the,96.44,96.54,3,0.1000000000000085,0.0333333333333361,1.1400000000000006,96.49,29.99999999999745
140,140,white,97.68,97.94,5,0.2599999999999909,0.0519999999999981,0.019999999999996,97.81,19.230769230769905
141,141,house,97.96,98.16,5,0.2000000000000028,0.0400000000000005,2.4000000000000057,98.06,24.999999999999652
142,142,we,100.56,100.68,2,0.1200000000000045,0.0600000000000022,0.1199999999999903,100.62,16.666666666666043
143,143,were,100.8,100.94,4,0.1400000000000005,0.0350000000000001,0.0799999999999983,100.87,28.571428571428466
144,144,driving,101.02,101.58,7,0.5600000000000023,0.0800000000000003,0.0600000000000022,101.3,12.499999999999948
145,145,from,101.64,101.86,4,0.2199999999999988,0.0549999999999997,0.0400000000000062,101.75,18.18181818181828
146,146,our,101.9,102.02,3,0.1199999999999903,0.0399999999999967,0.0799999999999983,101.96,25.00000000000202
147,147,home,102.1,102.44,4,0.3400000000000034,0.0850000000000008,0.1000000000000085,102.27,11.764705882352823
148,148,in,102.54,102.68,2,0.1400000000000005,0.0700000000000002,0.0799999999999983,102.61,14.285714285714233
149,149,nashville,102.76,103.42,9,0.6599999999999966,0.0733333333333329,0.1799999999999926,103.09,13.636363636363706
150,150,to,103.6,103.76,2,0.1600000000000108,0.0800000000000054,0.4599999999999937,103.68,12.499999999999156
151,151,a,104.22,104.3,1,0.0799999999999983,0.0799999999999983,0.0600000000000022,104.26,12.500000000000266
152,152,little,104.36,104.52,6,0.1599999999999966,0.0266666666666661,0.0600000000000022,104.44,37.5000000000008
153,153,farm,104.58,104.92,4,0.3400000000000034,0.0850000000000008,0.039999999999992,104.75,11.764705882352823
154,154,we,104.96,105.06,2,0.1000000000000085,0.0500000000000042,0.0999999999999943,105.01,19.999999999998302
155,155,have,105.16,105.42,4,0.2600000000000051,0.0650000000000012,0.0600000000000022,105.29,15.384615384615081
156,156,fifty,105.48,105.7,5,0.2199999999999988,0.0439999999999997,0.039999999999992,105.59,22.72727272727285
157,157,miles,105.74,106.0,5,0.2600000000000051,0.052000000000001,0.0400000000000062,105.87,19.230769230768853
158,158,east,106.04,106.32,4,0.2799999999999869,0.0699999999999967,0.0,106.18,14.285714285714953
159,159,of,106.32,106.44,2,0.1200000000000045,0.0600000000000022,0.1800000000000068,106.38,16.666666666666043
160,160,nashville,106.62,107.14,9,0.519999999999996,0.0577777777777773,1.5999999999999943,106.88,17.30769230769244
161,161,driving,108.74,109.12,7,0.3800000000000096,0.0542857142857156,0.039999999999992,108.93,18.421052631578483
162,162,ourselves,109.16,109.8,9,0.6400000000000006,0.0711111111111111,3.0400000000000063,109.48,14.062499999999988
163,163,i,112.84,112.96,1,0.1199999999999903,0.1199999999999903,0.1400000000000005,112.9,8.333333333334007
164,164,know,113.1,113.22,4,0.1200000000000045,0.0300000000000011,0.0600000000000022,113.16,33.333333333332085
165,165,it,113.28,113.36,2,0.0799999999999983,0.0399999999999991,0.019999999999996,113.32,25.000000000000533
166,166,sounds,113.38,113.66,6,0.2800000000000011,0.0466666666666668,0.0200000000000102,113.52,21.428571428571345
167,167,like,113.68,113.82,4,0.1399999999999863,0.0349999999999965,0.0,113.75,28.571428571431365
168,168,a,113.82,113.86,1,0.0400000000000062,0.0400000000000062,0.0600000000000022,113.84,24.999999999996128
169,169,little,113.92,114.1,6,0.1799999999999926,0.0299999999999987,0.0400000000000062,114.01,33.3333333333347
170,170,thing,114.14,114.38,5,0.2399999999999948,0.0479999999999989,0.0400000000000062,114.26,20.833333333333783
171,171,to,114.42,114.52,2,0.0999999999999943,0.0499999999999971,0.0600000000000022,114.47,20.00000000000114
172,172,you,114.58,114.74,3,0.1599999999999966,0.0533333333333322,0.1800000000000068,114.66,18.7500000000004
173,173,but,114.92,115.06,3,0.1400000000000005,0.0466666666666668,5.980000000000004,114.99,21.42857142857135
174,174,i,121.04,121.2,1,0.1599999999999966,0.1599999999999966,2.0,121.12,6.250000000000133
175,175,i,123.2,123.34,1,0.1400000000000005,0.1400000000000005,0.0999999999999943,123.27,7.142857142857117
176,176,looked,123.44,123.7,6,0.2600000000000051,0.0433333333333341,0.0,123.57,23.076923076922622
177,177,in,123.7,123.84,2,0.1400000000000005,0.0700000000000002,0.039999999999992,123.77,14.285714285714233
178,178,the,123.88,123.98,3,0.1000000000000085,0.0333333333333361,0.2199999999999988,123.93,29.99999999999745
179,179,rear,124.2,124.44,4,0.2399999999999948,0.0599999999999987,0.019999999999996,124.32,16.666666666667027
180,180,view,124.46,124.66,4,0.2000000000000028,0.0500000000000007,0.0200000000000102,124.56,19.999999999999723
181,181,mirror,124.68,125.12,6,0.4399999999999977,0.0733333333333329,0.0999999999999943,124.9,13.636363636363706
182,182,and,125.22,125.46,3,0.2399999999999948,0.0799999999999982,2.1200000000000045,125.34,12.50000000000027
183,183,all,127.58,127.88,3,0.2999999999999971,0.099999999999999,0.0400000000000062,127.73,10.000000000000096
184,184,of,127.92,128.0,2,0.0799999999999983,0.0399999999999991,0.039999999999992,127.96,25.000000000000533
185,185,a,128.04,128.08,1,0.0400000000000204,0.0400000000000204,0.079999999999984,128.06,24.99999999998725
186,186,sudden,128.16,128.5,6,0.3400000000000034,0.0566666666666672,0.1399999999999863,128.32999999999998,17.647058823529235
187,187,it,128.64,128.76,2,0.1200000000000045,0.0600000000000022,0.0600000000000022,128.7,16.666666666666043
188,188,just,128.82,129.04,4,0.2199999999999988,0.0549999999999997,0.0600000000000022,128.93,18.18181818181828
189,189,hit,129.1,129.3,3,0.200000000000017,0.0666666666666723,0.0600000000000022,129.2,14.999999999998725
190,190,me,129.36,129.5,2,0.1399999999999863,0.0699999999999931,0.3600000000000136,129.43,14.285714285715683
191,191,there,129.86,129.96,5,0.0999999999999943,0.0199999999999988,0.0199999999999818,129.91000000000005,50.00000000000285
192,192,was,129.98,130.1,3,0.1200000000000045,0.0400000000000015,0.039999999999992,130.04,24.999999999999062
193,193,no,130.14,130.24,2,0.1000000000000227,0.0500000000000113,0.0999999999999943,130.19,19.99999999999546
194,194,motorcade,130.34,130.86,9,0.5200000000000102,0.0577777777777789,0.0599999999999738,130.60000000000002,17.307692307691966
195,195,back,130.92,131.12,4,0.200000000000017,0.0500000000000042,0.0600000000000022,131.01999999999998,19.999999999998302
196,196,there,131.18,131.36,5,0.1800000000000068,0.0360000000000013,2.9799999999999898,131.27,27.77777777777673
197,197,you've,134.34,134.5,6,0.1599999999999966,0.0266666666666661,0.0,134.42000000000002,37.5000000000008
198,198,heard,134.5,134.64,5,0.1399999999999863,0.0279999999999972,0.0200000000000102,134.57,35.71428571428921
199,199,of,134.66,134.72,2,0.0600000000000022,0.0300000000000011,0.0800000000000125,134.69,33.333333333332114
200,200,phantom,134.8,135.2,7,0.3999999999999772,0.0571428571428538,0.0600000000000022,135.0,17.500000000001
201,201,limpaine,135.26,135.96,8,0.700000000000017,0.0875000000000021,5.139999999999986,135.61,11.42857142857115
202,202,this,141.1,141.28,4,0.1800000000000068,0.0450000000000017,2.0800000000000125,141.19,22.222222222221383
203,203,this,143.36,143.52,4,0.1599999999999966,0.0399999999999991,0.0600000000000022,143.44,25.000000000000533
204,204,was,143.58,143.7,3,0.1199999999999761,0.039999999999992,0.0400000000000204,143.64,25.00000000000498
205,205,a,143.74,143.8,1,0.0600000000000022,0.0600000000000022,0.0999999999999943,143.77,16.666666666666057
206,206,rented,143.9,144.28,6,0.3799999999999954,0.0633333333333325,0.0999999999999943,144.09,15.789473684210718
207,207,ford,144.38,144.68,4,0.3000000000000113,0.0750000000000028,0.0600000000000022,144.53,13.333333333332831
208,208,tourists,144.74,145.2,8,0.4599999999999795,0.0574999999999974,3.0600000000000023,144.97,17.391304347826864
209,209,it,148.26,148.4,2,0.1400000000000147,0.0700000000000073,0.039999999999992,148.32999999999998,14.285714285712785
210,210,was,148.44,148.66,3,0.2199999999999988,0.0733333333333329,0.0600000000000022,148.55,13.63636363636371
211,211,dinner,148.72,148.98,6,0.2599999999999909,0.0433333333333318,0.0400000000000204,148.85,23.076923076923883
212,212,time,149.02,149.34,4,0.3199999999999932,0.0799999999999983,0.6200000000000045,149.18,12.500000000000266
213,213,and,149.96,150.5,3,0.539999999999992,0.1799999999999973,0.6999999999999886,150.23000000000002,5.555555555555637
214,214,we,151.2,151.28,2,0.0800000000000125,0.0400000000000062,0.0600000000000022,151.24,24.999999999996092
215,215,started,151.34,151.58,7,0.2400000000000091,0.0342857142857155,0.039999999999992,151.46,29.166666666665563
216,216,looking,151.62,151.82,7,0.1999999999999886,0.0285714285714269,0.0,151.72,35.000000000002
217,217,for,151.82,151.92,3,0.0999999999999943,0.0333333333333314,0.0200000000000102,151.87,30.00000000000171
218,218,a,151.94,151.96,1,0.0200000000000102,0.0200000000000102,0.039999999999992,151.95,49.9999999999745
219,219,place,152.0,152.24,5,0.2400000000000091,0.0480000000000018,0.0199999999999818,152.12,20.833333333332543
220,220,to,152.26,152.34,2,0.0800000000000125,0.0400000000000062,0.039999999999992,152.3,24.999999999996092
221,221,eat,152.38,152.6,3,0.2199999999999988,0.0733333333333329,1.1200000000000043,152.49,13.63636363636371
222,222,we're,153.72,153.86,5,0.1400000000000147,0.0280000000000029,0.0199999999999818,153.79000000000002,35.714285714281964
223,223,on,153.88,153.96,2,0.0800000000000125,0.0400000000000062,0.079999999999984,153.92000000000002,24.999999999996092
224,224,i,154.04,154.12,1,0.0800000000000125,0.0800000000000125,0.1200000000000045,154.07999999999998,12.499999999998046
225,225,forty,154.24,154.56,5,0.3199999999999932,0.0639999999999986,0.079999999999984,154.4,15.625000000000334
226,226,we,154.64,154.72,2,0.0800000000000125,0.0400000000000062,0.0600000000000022,154.68,24.999999999996092
227,227,got,154.78,154.96,3,0.1800000000000068,0.0600000000000022,0.0600000000000022,154.87,16.66666666666604
228,228,to,155.02,155.12,2,0.0999999999999943,0.0499999999999971,0.6999999999999886,155.07,20.00000000000114
229,229,exit,155.82,156.14,4,0.3199999999999932,0.0799999999999983,0.0600000000000022,155.98,12.500000000000266
230,230,two,156.2,156.32,3,0.1200000000000045,0.0400000000000015,0.0600000000000022,156.26,24.999999999999062
231,231,thirty,156.38,156.64,6,0.2599999999999909,0.0433333333333318,0.0800000000000125,156.51,23.076923076923883
232,232,eight,156.72,156.94,5,0.2199999999999988,0.0439999999999997,0.3199999999999932,156.82999999999998,22.72727272727285
233,233,lebanon,157.26,157.62,7,0.3600000000000136,0.0514285714285733,0.039999999999992,157.44,19.44444444444371
234,234,tennessee,157.66,157.92,9,0.2599999999999909,0.0288888888888878,0.0200000000000102,157.79,34.61538461538583
235,235,we,157.94,158.0,2,0.0600000000000022,0.0300000000000011,0.039999999999992,157.97,33.333333333332114
236,236,got,158.04,158.24,3,0.200000000000017,0.0666666666666723,0.039999999999992,158.14,14.999999999998725
237,237,the,158.28,158.34,3,0.0600000000000022,0.0200000000000007,0.079999999999984,158.31,49.99999999999817
238,238,exist,158.42,158.68,5,0.2600000000000193,0.0520000000000038,0.039999999999992,158.55,19.2307692307678
239,239,are,158.72,158.78,3,0.0600000000000022,0.0200000000000007,0.0800000000000125,158.75,49.99999999999817
240,240,looking,158.86,159.02,7,0.1599999999999966,0.0228571428571423,0.1999999999999886,158.94,43.75000000000093
241,241,found,159.22,159.42,5,0.1999999999999886,0.0399999999999977,0.0,159.32,25.000000000001425
242,242,to,159.42,159.46,2,0.0400000000000204,0.0200000000000102,0.079999999999984,159.44,49.9999999999745
243,243,shown,159.54,159.92,5,0.3799999999999954,0.075999999999999,0.0200000000000102,159.73,13.157894736842264
244,244,his,159.94,160.06,3,0.1200000000000045,0.0400000000000015,0.0600000000000022,160.0,24.999999999999062
245,245,restaurant,160.12,160.66,10,0.539999999999992,0.0539999999999992,1.0600000000000025,160.39,18.518518518518793
246,246,low,161.72,161.88,3,0.1599999999999966,0.0533333333333322,0.039999999999992,161.8,18.7500000000004
247,247,costs,161.92,162.34,5,0.4200000000000159,0.0840000000000031,0.1599999999999966,162.13,11.904761904761454
248,248,family,162.5,162.94,6,0.4399999999999977,0.0733333333333329,0.3199999999999932,162.72,13.636363636363706
249,249,restaurant,163.26,163.74,10,0.4800000000000182,0.0480000000000018,0.3999999999999772,163.5,20.833333333332543
250,250,chain,164.14,164.52,5,0.3800000000000239,0.0760000000000047,0.039999999999992,164.32999999999998,13.157894736841278
251,251,for,164.56,164.64,3,0.079999999999984,0.0266666666666613,0.0400000000000204,164.6,37.500000000007496
252,252,those,164.68,164.84,5,0.1599999999999966,0.0319999999999993,0.0600000000000022,164.76,31.250000000000668
253,253,we,164.9,164.96,2,0.0600000000000022,0.0300000000000011,0.039999999999992,164.93,33.333333333332114
