,Word,Start,End,time_spent,post_pause,speaker,length,std_time_spent,amplitude,post_space,time
61,in,16.92,16.96,0.0399999999999991,0.0399999999999991,1,2,0.01999999999999955,0.1994871942945487,0.03999999999999915,16.94
62,the,17.0,17.06,0.0599999999999987,0.0600000000000022,1,3,0.019999999999999567,0.1939800785499454,0.060000000000002274,17.03
63,fall,17.12,17.46,0.3399999999999998,0.1999999999999993,1,4,0.08499999999999995,0.3430273874395566,0.1999999999999993,17.29
64,there,17.66,17.76,0.1000000000000014,0.0199999999999995,1,5,0.020000000000000278,0.1235526993980257,0.019999999999999574,17.71
65,are,17.78,17.8,0.0199999999999995,0.0599999999999987,1,3,0.0066666666666665006,0.2704810707129439,0.05999999999999872,17.79
66,hundreds,17.86,18.14,0.2800000000000011,0.0,1,8,0.035000000000000135,0.3184209748932271,0.0,18.0
67,of,18.14,18.18,0.0399999999999991,0.0800000000000018,1,2,0.01999999999999955,0.2290097027599273,0.08000000000000185,18.16
68,thousand,18.26,18.68,0.4199999999999981,0.0199999999999995,1,8,0.05249999999999976,0.3794817348678716,0.019999999999999574,18.47
69,of,18.7,18.74,0.0399999999999991,0.0600000000000022,1,2,0.01999999999999955,0.060432035969926,0.060000000000002274,18.72
70,them,18.8,18.96,0.1600000000000001,0.5,1,4,0.04000000000000002,0.0238428654443079,0.5,18.880000000000003
71,they,19.46,19.56,0.0999999999999978,0.0600000000000022,1,4,0.02499999999999945,0.0636362749606397,0.060000000000002274,19.509999999999998
72,really,19.62,19.82,0.1999999999999993,0.0399999999999991,1,6,0.033333333333333215,0.5789640381183657,0.03999999999999915,19.72
73,don't,19.86,20.04,0.1799999999999997,0.1000000000000014,1,5,0.035999999999999935,0.3431388829095582,0.10000000000000142,19.95
74,they're,20.14,20.2,0.0599999999999987,0.0199999999999995,1,7,0.008571428571428386,0.2084441560548174,0.019999999999999574,20.17
75,not,20.22,20.34,0.120000000000001,0.0199999999999995,1,3,0.040000000000000334,0.3415139644498599,0.019999999999999574,20.28
76,able,20.36,20.48,0.120000000000001,0.0,1,4,0.03000000000000025,0.3022616093330358,0.0,20.42
77,to,20.48,20.52,0.0399999999999991,0.0599999999999987,1,2,0.01999999999999955,0.2473742685370056,0.05999999999999872,20.5
78,control,20.58,20.96,0.3800000000000025,0.0399999999999991,1,7,0.054285714285714645,0.3079698250334456,0.03999999999999915,20.77
79,their,21.0,21.12,0.120000000000001,0.0199999999999995,1,5,0.024000000000000198,0.3569684755999718,0.019999999999999574,21.060000000000002
80,market,21.14,21.48,0.3399999999999998,0.0399999999999991,1,6,0.056666666666666636,0.3256252427566781,0.03999999999999915,21.310000000000002
81,very,21.52,21.68,0.1600000000000001,0.0599999999999987,1,4,0.04000000000000002,0.2558832695098348,0.05999999999999872,21.6
82,well,21.74,22.04,0.3000000000000007,0.4000000000000021,1,4,0.07500000000000018,0.503287772582507,0.40000000000000213,21.89
83,they,22.44,22.56,0.1199999999999974,0.0600000000000022,1,4,0.02999999999999935,0.0960790198631961,0.060000000000002274,22.5
84,bring,22.62,22.82,0.1999999999999993,0.0399999999999991,1,5,0.039999999999999855,0.28959448920015,0.03999999999999915,22.72
85,their,22.86,23.06,0.1999999999999993,0.0400000000000027,1,5,0.039999999999999855,0.4001933844426525,0.0400000000000027,22.96
86,crops,23.1,23.48,0.379999999999999,0.0199999999999995,1,5,0.0759999999999998,0.2591556497233688,0.019999999999999574,23.29
87,in,23.5,23.66,0.1600000000000001,0.1000000000000014,1,2,0.08000000000000004,0.3286596816598744,0.10000000000000142,23.58
88,or,23.76,23.84,0.0799999999999983,0.0599999999999987,1,2,0.03999999999999915,0.3955906077541946,0.05999999999999872,23.8
89,their,23.9,24.02,0.120000000000001,0.0399999999999991,1,5,0.024000000000000198,0.2583760642274806,0.03999999999999915,23.96
90,live,24.06,24.28,0.2200000000000024,0.0199999999999995,1,4,0.0550000000000006,0.4876108372799654,0.019999999999999574,24.17
91,stock,24.3,24.6,0.3000000000000007,0.0399999999999991,1,5,0.060000000000000143,0.2651266510320177,0.03999999999999915,24.450000000000003
92,in,24.64,24.84,0.1999999999999993,0.3999999999999986,1,2,0.09999999999999964,0.2726379511897231,0.3999999999999986,24.740000000000002
93,many,25.24,25.44,0.2000000000000028,0.0199999999999995,1,4,0.0500000000000007,0.2963073022660396,0.019999999999999574,25.34
94,of,25.46,25.5,0.0399999999999991,0.0399999999999991,1,2,0.01999999999999955,0.2854301443683533,0.03999999999999915,25.48
95,them,25.54,25.66,0.120000000000001,0.0799999999999983,1,4,0.03000000000000025,0.3505666818603628,0.0799999999999983,25.6
96,about,25.74,26.04,0.3000000000000007,0.0399999999999991,1,5,0.060000000000000143,0.3512863726224647,0.03999999999999915,25.89
97,the,26.08,26.12,0.0400000000000027,0.0599999999999987,1,3,0.013333333333334233,0.1958639466103179,0.05999999999999872,26.1
98,same,26.18,26.44,0.2600000000000015,0.0399999999999991,1,4,0.06500000000000038,0.2417517569504209,0.03999999999999915,26.310000000000002
99,time,26.48,26.82,0.3399999999999998,0.6799999999999997,1,4,0.08499999999999995,0.343543162191955,0.6799999999999997,26.65
100,they,27.5,27.6,0.1000000000000014,0.0799999999999983,1,4,0.02500000000000035,0.1573038613193924,0.0799999999999983,27.55
101,have,27.68,27.76,0.0800000000000018,0.0399999999999991,1,4,0.02000000000000045,0.3656811516389042,0.03999999999999915,27.72
102,only,27.8,27.96,0.1600000000000001,0.0199999999999995,1,4,0.04000000000000002,0.4712461016199843,0.019999999999999574,27.880000000000003
103,a,27.98,28.02,0.0399999999999991,0.0199999999999995,1,1,0.0399999999999991,0.4055144917277261,0.019999999999999574,28.0
104,few,28.04,28.22,0.1799999999999997,0.0400000000000027,1,3,0.059999999999999894,0.2177655644416677,0.0400000000000027,28.13
105,purchases,28.26,28.86,0.5999999999999979,0.4600000000000008,1,9,0.06666666666666643,0.2218921666243137,0.46000000000000085,28.560000000000002
106,that,29.32,29.42,0.1000000000000014,0.0799999999999983,1,4,0.02500000000000035,0.1086154708409083,0.0799999999999983,29.37
107,buy,29.5,29.8,0.3000000000000007,0.0799999999999983,1,3,0.10000000000000024,0.513727812154773,0.0799999999999983,29.65
108,them,29.88,30.0,0.120000000000001,0.0599999999999987,1,4,0.03000000000000025,0.3412783060638936,0.05999999999999872,29.939999999999998
109,milk,30.06,30.36,0.3000000000000007,0.0600000000000022,1,4,0.07500000000000018,0.3166632746730229,0.060000000000002274,30.21
110,or,30.42,30.52,0.0999999999999978,0.0599999999999987,1,2,0.0499999999999989,0.3559446673798856,0.05999999999999872,30.47
111,they,30.58,30.66,0.0800000000000018,0.0399999999999991,1,4,0.02000000000000045,0.3180700355426786,0.03999999999999915,30.619999999999997
112,are,30.7,30.8,0.1000000000000014,0.5,1,3,0.0333333333333338,0.3102847047875454,0.5,30.75
113,bogged,31.3,31.7,0.3999999999999986,0.5400000000000027,0,6,0.06666666666666643,0.4696419651935206,0.5400000000000027,31.5
114,due,32.24,32.36,0.1199999999999974,0.0799999999999983,1,3,0.039999999999999133,0.2624789451240457,0.0799999999999983,32.3
115,large,32.44,32.68,0.240000000000002,0.0399999999999991,1,5,0.048000000000000397,0.5346541602429613,0.03999999999999915,32.56
116,companies,32.72,33.1,0.3800000000000025,0.019999999999996,1,9,0.0422222222222225,0.323721032251391,0.01999999999999602,32.91
117,in,33.12,33.16,0.0399999999999991,0.0400000000000062,1,2,0.01999999999999955,0.4147727884360129,0.04000000000000625,33.14
118,many,33.2,33.34,0.1400000000000005,0.0599999999999951,1,4,0.03500000000000013,0.4209267433689336,0.05999999999999517,33.27
119,cases,33.4,33.74,0.3400000000000034,0.0399999999999991,1,5,0.06800000000000068,0.2893347199949956,0.03999999999999915,33.57
120,and,33.78,33.84,0.0600000000000022,0.019999999999996,1,3,0.020000000000000732,0.3583050130686643,0.01999999999999602,33.81
121,therefore,33.86,34.18,0.3200000000000003,0.0200000000000031,1,9,0.03555555555555559,0.2762828080173439,0.020000000000003126,34.019999999999996
122,the,34.2,34.26,0.0599999999999951,0.0600000000000022,1,3,0.019999999999998366,0.3461187075489922,0.060000000000002274,34.230000000000004
123,farmer,34.32,34.66,0.3399999999999963,0.0600000000000022,1,6,0.05666666666666605,0.3646525373483669,0.060000000000002274,34.489999999999995
124,is,34.72,34.8,0.0799999999999983,0.0600000000000022,1,2,0.03999999999999915,0.3097297339520194,0.060000000000002274,34.76
125,not,34.86,35.04,0.1799999999999997,0.0399999999999991,1,3,0.059999999999999894,0.413863032035045,0.03999999999999915,34.95
126,in,35.08,35.16,0.0799999999999983,0.0400000000000062,1,2,0.03999999999999915,0.2383881992353305,0.04000000000000625,35.12
127,a,35.2,35.26,0.0599999999999951,0.0600000000000022,1,1,0.0599999999999951,0.2946169352339327,0.060000000000002274,35.230000000000004
128,position,35.32,35.7,0.3800000000000025,0.0399999999999991,1,8,0.04750000000000031,0.2026532300206718,0.03999999999999915,35.510000000000005
129,to,35.74,35.78,0.0399999999999991,0.0600000000000022,1,2,0.01999999999999955,0.2073019279413083,0.060000000000002274,35.760000000000005
130,bargain,35.84,36.18,0.3399999999999963,0.0399999999999991,1,7,0.048571428571428044,0.4490484512000204,0.03999999999999915,36.010000000000005
131,very,36.22,36.34,0.1200000000000045,0.0399999999999991,1,4,0.030000000000001126,0.3716409304573424,0.03999999999999915,36.28
132,effectively,36.38,36.84,0.4600000000000008,0.0399999999999991,1,11,0.04181818181818189,0.1664033501744405,0.03999999999999915,36.61
133,in,36.88,36.94,0.0599999999999951,0.0200000000000031,1,2,0.02999999999999755,0.263151566387948,0.020000000000003126,36.91
134,the,36.96,37.0,0.0399999999999991,0.0399999999999991,1,3,0.013333333333333032,0.2279005072367993,0.03999999999999915,36.980000000000004
135,marketplace,37.04,37.62,0.5799999999999983,0.8200000000000003,1,11,0.052727272727272574,0.1371506599709878,0.8200000000000003,37.33
136,yeah,38.44,38.44,0.0,0.5,1,4,0.0,,0.5,38.44
137,i,38.94,39.02,0.0800000000000054,0.0599999999999951,1,1,0.0800000000000054,0.2560628113540241,0.05999999999999517,38.980000000000004
138,think,39.08,39.24,0.1600000000000037,0.0399999999999991,1,5,0.032000000000000736,0.2267773214400981,0.03999999999999915,39.16
139,the,39.28,39.32,0.0399999999999991,0.0399999999999991,1,3,0.013333333333333032,0.0629798979588307,0.03999999999999915,39.3
140,experience,39.36,39.82,0.4600000000000008,0.0,1,10,0.04600000000000008,0.3138057241234738,0.0,39.59
141,of,39.82,39.9,0.0799999999999983,0.0200000000000031,1,2,0.03999999999999915,0.1159793679217716,0.020000000000003126,39.86
142,the,39.92,39.96,0.0399999999999991,0.0600000000000022,1,3,0.013333333333333032,0.2111163760310394,0.060000000000002274,39.94
143,twenties,40.02,40.4,0.3799999999999954,0.0399999999999991,1,8,0.047499999999999425,0.3058372409984386,0.03999999999999915,40.21
144,is,40.44,40.52,0.0800000000000054,0.0399999999999991,1,2,0.0400000000000027,0.3862575796679043,0.03999999999999915,40.480000000000004
145,shown,40.56,40.84,0.2800000000000011,0.0399999999999991,1,5,0.056000000000000216,0.3087748478153863,0.03999999999999915,40.7
146,what,40.88,40.96,0.0799999999999983,0.019999999999996,1,4,0.019999999999999574,0.3292951315441301,0.01999999999999602,40.92
147,a,40.98,41.02,0.0400000000000062,0.0399999999999991,1,1,0.0400000000000062,0.4460361532763491,0.03999999999999915,41.0
148,free,41.06,41.24,0.1799999999999997,0.0399999999999991,1,4,0.04499999999999992,0.2534545450635714,0.03999999999999915,41.150000000000006
149,market,41.28,41.6,0.3200000000000003,0.0399999999999991,1,6,0.05333333333333338,0.3543120432588585,0.03999999999999915,41.44
150,to,41.64,41.7,0.0600000000000022,0.0399999999999991,1,2,0.0300000000000011,0.0698729834720851,0.03999999999999915,41.67
151,do,41.74,41.82,0.0799999999999983,0.0399999999999991,1,2,0.03999999999999915,0.2534605038837971,0.03999999999999915,41.78
152,to,41.86,41.92,0.0600000000000022,0.0599999999999951,1,2,0.0300000000000011,0.4165479209812249,0.05999999999999517,41.89
153,agriculture,41.98,42.54,0.5600000000000023,0.1799999999999997,1,11,0.05090909090909112,0.2269515669664347,0.17999999999999972,42.26
154,and,42.72,42.84,0.1200000000000045,0.019999999999996,1,3,0.0400000000000015,0.1714188193196195,0.01999999999999602,42.78
155,if,42.86,42.96,0.1000000000000014,0.019999999999996,1,2,0.0500000000000007,0.2576722291087616,0.01999999999999602,42.91
156,the,42.98,43.04,0.0600000000000022,0.0600000000000022,1,3,0.020000000000000732,0.1172566410371331,0.060000000000002274,43.01
157,agricultural,43.1,43.6,0.5,0.019999999999996,1,12,0.041666666666666664,0.3167212006235154,0.01999999999999602,43.35
158,economy,43.62,44.06,0.4400000000000048,0.0599999999999951,1,7,0.06285714285714354,0.2801230612726677,0.05999999999999517,43.84
159,collapses,44.12,44.68,0.5600000000000023,0.3800000000000025,1,9,0.06222222222222248,0.2480782957444013,0.38000000000000256,44.4
160,then,45.06,45.18,0.1199999999999974,0.0200000000000031,1,4,0.02999999999999935,0.1661982710120404,0.020000000000003126,45.120000000000005
161,the,45.2,45.24,0.0399999999999991,0.0399999999999991,1,3,0.013333333333333032,0.3833226534434746,0.03999999999999915,45.22
162,economy,45.28,45.66,0.3799999999999954,0.0400000000000062,1,7,0.054285714285713625,0.3097293105621613,0.04000000000000625,45.47
163,of,45.7,45.72,0.019999999999996,0.0399999999999991,1,2,0.009999999999998,0.3743220109401607,0.03999999999999915,45.71
164,the,45.76,45.8,0.0399999999999991,0.0400000000000062,1,3,0.013333333333333032,0.3259084360688994,0.04000000000000625,45.78
165,rest,45.84,46.04,0.1999999999999957,0.0,1,4,0.04999999999999893,0.3390163430878313,0.0,45.94
166,of,46.04,46.08,0.0399999999999991,0.0200000000000031,1,2,0.01999999999999955,0.0281637031445821,0.020000000000003126,46.06
167,the,46.1,46.12,0.019999999999996,0.0,1,3,0.006666666666665333,0.1281211765991067,0.0,46.11
168,united,46.12,46.4,0.2800000000000011,0.0200000000000031,1,6,0.04666666666666685,0.2689507679552628,0.020000000000003126,46.26
169,states,46.42,46.68,0.259999999999998,0.1799999999999997,1,6,0.043333333333333,0.1587303526599107,0.17999999999999972,46.55
170,soon,46.86,47.1,0.240000000000002,0.019999999999996,1,4,0.0600000000000005,0.2345507060560746,0.01999999999999602,46.980000000000004
171,related,47.12,47.44,0.3200000000000003,0.0200000000000031,1,7,0.045714285714285756,0.4064820648773288,0.020000000000003126,47.28
172,with,47.46,47.56,0.1000000000000014,0.0399999999999991,1,4,0.02500000000000035,0.1643281911435117,0.03999999999999915,47.510000000000005
173,collect,47.6,47.98,0.3799999999999954,0.4600000000000008,1,7,0.054285714285713625,0.1349172587915303,0.46000000000000085,47.79
174,the,48.44,48.5,0.0600000000000022,0.0600000000000022,1,3,0.020000000000000732,0.0109156389223867,0.060000000000002274,48.47
175,falmes,48.56,48.94,0.3799999999999954,0.0200000000000031,1,6,0.06333333333333256,0.4311973082500928,0.020000000000003126,48.75
176,of,48.96,49.0,0.0399999999999991,0.0200000000000031,1,2,0.01999999999999955,0.291365984274233,0.020000000000003126,48.980000000000004
177,the,49.02,49.06,0.0399999999999991,0.0599999999999951,1,3,0.013333333333333032,0.1810209658628386,0.05999999999999517,49.040000000000006
178,number,49.12,49.32,0.2000000000000028,0.0600000000000022,1,6,0.0333333333333338,0.4499214854188511,0.060000000000002274,49.22
179,one,49.38,49.62,0.2399999999999948,0.3000000000000042,1,3,0.07999999999999827,0.4934077247995048,0.30000000000000426,49.5
180,market,49.92,50.3,0.3799999999999954,0.0600000000000022,1,6,0.06333333333333256,0.3866007586242208,0.060000000000002274,50.11
181,for,50.36,50.48,0.1199999999999974,0.0600000000000022,1,3,0.039999999999999133,0.1196929694561626,0.060000000000002274,50.42
182,the,50.54,50.6,0.0600000000000022,0.0799999999999983,1,3,0.020000000000000732,0.3126827309464812,0.0799999999999983,50.57
183,automobile,50.68,51.14,0.4600000000000008,0.019999999999996,1,10,0.04600000000000008,0.3360254213003188,0.01999999999999602,50.91
184,industry,51.16,51.52,0.3600000000000065,0.0399999999999991,1,8,0.04500000000000081,0.1825305163813862,0.03999999999999915,51.34
185,of,51.56,51.62,0.0599999999999951,0.0,1,2,0.02999999999999755,0.0766243786035398,0.0,51.59
186,the,51.62,51.62,0.0,0.0399999999999991,1,3,0.0,,0.03999999999999915,51.62
187,united,51.66,51.92,0.2600000000000051,0.0399999999999991,1,6,0.04333333333333419,0.1613144996788649,0.03999999999999915,51.79
188,states,51.96,52.28,0.3200000000000003,0.2999999999999971,1,6,0.05333333333333338,0.0759333173818306,0.29999999999999716,52.120000000000005
189,the,52.58,52.64,0.0600000000000022,0.0600000000000022,1,3,0.020000000000000732,0.0356237056325191,0.060000000000002274,52.61
190,automobile,52.7,53.1,0.3999999999999986,0.019999999999996,1,10,0.039999999999999855,0.421928393660494,0.01999999999999602,52.900000000000006
191,industries,53.12,53.5,0.3800000000000025,0.0200000000000031,1,10,0.03800000000000025,0.2700154891350318,0.020000000000003126,53.31
192,the,53.52,53.56,0.0399999999999991,0.0399999999999991,1,3,0.013333333333333032,0.2174210928167989,0.03999999999999915,53.540000000000006
193,number,53.6,53.78,0.1799999999999997,0.0600000000000022,1,6,0.029999999999999947,0.3496879372324821,0.060000000000002274,53.69
194,one,53.84,53.96,0.1199999999999974,0.0399999999999991,1,3,0.039999999999999133,0.3733677965587268,0.03999999999999915,53.900000000000006
195,market,54.0,54.3,0.2999999999999971,0.0200000000000031,1,6,0.04999999999999952,0.3005859631776776,0.020000000000003126,54.15
196,for,54.32,54.42,0.1000000000000014,0.0399999999999991,1,3,0.0333333333333338,0.0382775983503602,0.03999999999999915,54.370000000000005
197,steal,54.46,54.84,0.3800000000000025,0.5799999999999983,1,5,0.0760000000000005,0.3088550166411952,0.5799999999999983,54.650000000000006
198,so,55.42,55.52,0.1000000000000014,0.0399999999999991,1,2,0.0500000000000007,0.0692246431052065,0.03999999999999915,55.47
199,if,55.56,55.64,0.0799999999999983,0.019999999999996,1,2,0.03999999999999915,0.2981305147180981,0.01999999999999602,55.6
200,the,55.66,55.72,0.0600000000000022,0.0399999999999991,1,3,0.020000000000000732,0.1132591535348194,0.03999999999999915,55.69
201,farmers,55.76,56.12,0.3599999999999994,0.0200000000000031,1,7,0.05142857142857134,0.4244889557088536,0.020000000000003126,55.94
202,economy,56.14,56.58,0.4399999999999977,0.0399999999999991,1,7,0.06285714285714253,0.3219482559627808,0.03999999999999915,56.36
203,continued,56.62,57.08,0.4600000000000008,0.0399999999999991,1,9,0.0511111111111112,0.2477855014770222,0.03999999999999915,56.849999999999994
204,to,57.12,57.18,0.0600000000000022,0.0399999999999991,1,2,0.0300000000000011,0.0292677689007332,0.03999999999999915,57.15
205,decline,57.22,57.64,0.4200000000000017,0.019999999999996,1,7,0.06000000000000024,0.2648147434343993,0.01999999999999602,57.43
206,as,57.66,57.74,0.0800000000000054,0.0399999999999991,1,2,0.0400000000000027,0.3248061190969449,0.03999999999999915,57.7
207,shop,57.78,58.06,0.2800000000000011,0.0399999999999991,1,4,0.07000000000000027,0.359518136338336,0.03999999999999915,57.92
208,these,58.1,58.24,0.1400000000000005,0.019999999999996,1,5,0.0280000000000001,0.256970996625063,0.01999999999999602,58.17
209,it,58.26,58.32,0.0600000000000022,0.0399999999999991,1,2,0.0300000000000011,0.2551733797116083,0.03999999999999915,58.29
210,has,58.36,58.54,0.1799999999999997,0.0200000000000031,1,3,0.059999999999999894,0.3329340146544747,0.020000000000003126,58.45
211,in,58.56,58.62,0.0599999999999951,0.0399999999999991,1,2,0.02999999999999755,0.1272197366385406,0.03999999999999915,58.59
212,recent,58.66,58.92,0.2600000000000051,0.0399999999999991,1,6,0.04333333333333419,0.1641544175967341,0.03999999999999915,58.79
213,years,58.96,59.28,0.3200000000000003,0.5,1,5,0.06400000000000006,0.3402683443284577,0.5,59.120000000000005
214,then,59.78,59.9,0.1199999999999974,0.0399999999999991,1,4,0.02999999999999935,0.1575392243551387,0.03999999999999915,59.84
215,i,59.94,60.0,0.0600000000000022,0.0799999999999983,1,1,0.0600000000000022,0.3835925879996951,0.0799999999999983,59.97
