Unnamed: 0,Word,Start,End,time_spent,post_pause,speaker,length,std_time_spent,amplitude
137,technique,76.26,76.76,0.5,0.039999999999992,1,9,0.08169934640522879,0.19464617027801012
138,we,76.8,76.88,0.0799999999999983,0.0600000000000022,1,2,0.05882352941176348,0.40962979901908547
139,might,76.94,77.08,0.1400000000000005,0.0600000000000022,1,5,0.04117647058823546,0.27747300196196373
140,want,77.14,77.26,0.1200000000000045,0.0,1,4,0.044117647058825205,0.27632450112580303
141,to,77.26,77.32,0.059999999999988,0.0600000000000022,1,2,0.04411764705881473,0.24301844517513893
142,use,77.38,77.62,0.2400000000000091,0.019999999999996,1,3,0.1176470588235339,0.2320223399217691
143,or,77.64,77.7,0.0600000000000022,0.0999999999999943,1,2,0.04411764705882516,0.2833506101147275
144,which,77.8,78.02,0.2199999999999988,0.4200000000000017,1,5,0.06470588235294085,0.19974047297549516
145,way,78.44,78.72,0.2800000000000011,0.3599999999999994,0,3,0.1372549019607849,0.35435018085689535
146,we,79.08,79.14,0.0600000000000022,0.0600000000000022,1,2,0.04411764705882516,0.20250563428344073
147,might,79.2,79.32,0.1199999999999903,0.0400000000000062,1,5,0.035294117647055985,0.21012472561030135
148,want,79.36,79.46,0.0999999999999943,0.0,1,4,0.03676470588235086,0.21041200301619034
149,to,79.46,79.52,0.0600000000000022,0.0400000000000062,1,2,0.04411764705882516,0.14171329573232136
150,transform,79.56,79.98,0.4200000000000017,0.039999999999992,1,9,0.06862745098039247,0.1345443558544962
151,the,80.02,80.1,0.0799999999999983,0.0400000000000062,1,3,0.039215686274508985,0.20332726311811714
152,data,80.14,80.38,0.2399999999999948,0.4200000000000017,1,4,0.08823529411764519,0.13680840105532127
153,comes,80.8,81.04,0.2400000000000091,0.019999999999996,1,5,0.07058823529412035,0.18899681759315962
154,out,81.06,81.24,0.1799999999999926,0.1400000000000005,1,3,0.08823529411764347,0.2941450350309829
155,very,81.38,81.64,0.2600000000000051,0.0600000000000022,1,4,0.09558823529411957,0.1716473899713989
156,naturally,81.7,82.16,0.4599999999999937,0.3800000000000096,1,9,0.07516339869280947,0.16278510724871
157,sometimes,82.54,83.24,0.6999999999999886,0.1200000000000045,1,9,0.11437908496731845,0.3530968799466197
158,the,83.36,83.44,0.0799999999999983,0.0799999999999983,1,3,0.039215686274508985,0.2541341127607136
159,poking,83.52,83.98,0.4600000000000079,0.0600000000000022,1,6,0.11274509803921766,0.1946376273009089
160,goes,84.04,84.24,0.1999999999999886,0.0200000000000102,1,4,0.07352941176470172,0.2915054343494649
161,on,84.26,84.38,0.1199999999999903,0.0799999999999983,1,2,0.08823529411763996,0.2890216403138311
162,for,84.46,84.54,0.0800000000000125,0.039999999999992,1,3,0.03921568627451595,0.08260849827983903
163,a,84.58,84.62,0.0400000000000062,0.039999999999992,1,1,0.058823529411773844,0.1504681267749409
164,long,84.66,84.9,0.2400000000000091,0.019999999999996,1,4,0.08823529411765044,0.22270121952700794
165,time,84.92,85.3,0.3799999999999954,0.3400000000000034,1,4,0.13970588235293954,0.08859066166256777
166,so,85.64,85.8,0.1599999999999966,0.2000000000000028,0,2,0.11764705882352695,0.40587377103605576
167,as,86.0,86.2,0.2000000000000028,0.0799999999999983,1,2,0.14705882352941388,0.3115431914607968
168,we,86.28,86.34,0.0600000000000022,0.0999999999999943,1,2,0.04411764705882516,0.26189331299437085
169,showed,86.44,86.78,0.3400000000000034,0.039999999999992,1,6,0.0833333333333342,0.23424094300010567
170,with,86.82,86.94,0.1200000000000045,0.019999999999996,1,4,0.044117647058825205,0.19372463709027257
171,the,86.96,87.02,0.0600000000000022,0.0400000000000062,1,3,0.029411764705883442,0.2556970280550598
172,wind,87.06,87.28,0.2199999999999988,0.019999999999996,1,4,0.08088235294117607,0.34384172662280155
173,map,87.3,87.6,0.2999999999999971,0.9000000000000057,1,3,0.1470588235294104,0.1247859153758008
174,we,88.5,88.6,0.0999999999999943,0.0600000000000022,0,2,0.07352941176470172,0.4976407527433702
175,were,88.66,88.76,0.1000000000000085,0.039999999999992,0,4,0.03676470588235608,0.4831208923863205
176,sort,88.8,89.02,0.2199999999999988,0.0,0,4,0.08088235294117607,0.2349169749825818
177,of,89.02,89.1,0.0799999999999983,0.0400000000000062,0,2,0.05882352941176348,0.3064362086371771
178,there,89.14,89.3,0.1599999999999966,0.2600000000000051,0,5,0.047058823529410786,0.2908014946550077
179,at,89.56,89.72,0.1599999999999966,0.0600000000000022,0,2,0.11764705882352695,0.3108798883249768
180,our,89.78,90.02,0.2399999999999948,0.2199999999999988,0,3,0.11764705882352691,0.2569633058373141
181,whits,90.24,90.48,0.2400000000000091,0.0600000000000022,1,5,0.07058823529412035,0.09932041472821786
182,end,90.54,90.8,0.2599999999999909,0.0600000000000022,1,3,0.12745098039215244,0.27621681059809344
183,with,90.86,90.96,0.0999999999999943,0.0400000000000062,1,4,0.03676470588235086,0.20493235450076377
184,there,91.0,91.16,0.1599999999999966,0.1200000000000045,1,5,0.047058823529410786,0.25500462019876385
185,we,91.28,91.34,0.0600000000000022,0.0600000000000022,1,2,0.04411764705882516,0.23156914453575705
186,were,91.4,91.54,0.1400000000000005,0.0799999999999983,1,4,0.05147058823529433,0.1961750481687347
187,trying,91.62,91.96,0.3399999999999892,0.0200000000000102,1,6,0.08333333333333072,0.220581344685088
188,a,91.98,92.02,0.039999999999992,0.0400000000000062,1,1,0.058823529411752964,0.17777505124277654
189,lot,92.06,92.18,0.1200000000000045,0.019999999999996,1,3,0.05882352941176693,0.18330167004724163
190,of,92.2,92.24,0.039999999999992,0.0600000000000022,1,2,0.029411764705876482,0.117951504171701
191,different,92.3,92.6,0.2999999999999971,0.8599999999999994,1,9,0.0490196078431368,0.13375499275177144
192,ways,93.46,93.74,0.2800000000000011,0.0200000000000102,1,4,0.10294117647058867,0.30347054014448405
193,to,93.76,93.84,0.0799999999999983,0.019999999999996,1,2,0.05882352941176348,0.08537025644495852
194,visualize,93.86,94.26,0.4000000000000057,0.039999999999992,1,9,0.06535947712418397,0.15365504098353822
195,that,94.3,94.44,0.1400000000000005,0.0400000000000062,1,4,0.05147058823529433,0.11206469730829378
196,data,94.48,94.74,0.2599999999999909,0.0200000000000102,1,4,0.09558823529411434,0.16010464587027462
197,set,94.76,95.08,0.3199999999999932,0.1400000000000005,1,3,0.15686274509803594,0.0842826928855788
198,until,95.22,95.72,0.5,0.3599999999999994,1,5,0.14705882352941183,0.1941305741839783
199,we,96.08,96.22,0.1400000000000005,0.1599999999999966,1,2,0.10294117647058866,0.19619491738372463
200,stumbled,96.38,96.8,0.4200000000000017,0.019999999999996,1,8,0.07720588235294153,0.14787930855115114
201,into,96.82,97.04,0.220000000000013,0.1599999999999966,1,4,0.08088235294118128,0.09031155596961023
202,one,97.2,97.4,0.2000000000000028,0.039999999999992,1,3,0.09803921568627591,0.19616525405063864
203,way,97.44,97.6,0.1599999999999966,0.0400000000000062,1,3,0.07843137254901797,0.2137287030876263
204,that,97.64,97.76,0.1200000000000045,0.039999999999992,1,4,0.044117647058825205,0.048321445832600035
205,seemed,97.8,98.0,0.2000000000000028,0.0400000000000062,1,6,0.049019607843137955,0.10443912841664732
206,to,98.04,98.1,0.059999999999988,0.0600000000000022,1,2,0.04411764705881473,0.0
207,make,98.16,98.32,0.1599999999999966,0.0600000000000022,1,4,0.05882352941176348,0.04768296541745152
208,sense,98.38,98.72,0.3400000000000034,0.3400000000000034,1,5,0.10000000000000105,0.036840466211109014
209,but,99.06,99.14,0.0799999999999983,0.0400000000000062,1,3,0.039215686274508985,0.29372973275784586
210,this,99.18,99.32,0.1399999999999863,0.0,1,4,0.051470588235289105,0.42751823892123075
211,is,99.32,99.42,0.1000000000000085,0.019999999999996,1,2,0.07352941176471216,0.3390774628984327
212,something,99.44,99.7,0.2600000000000051,0.039999999999992,1,9,0.04248366013071981,0.283340001363963
213,that,99.74,99.82,0.0799999999999983,0.0400000000000062,1,4,0.02941176470588174,0.15588188576227457
214,happens,99.86,100.16,0.2999999999999971,0.0400000000000062,1,7,0.06302521008403303,0.10741358167800481
215,a,100.2,100.24,0.039999999999992,0.0400000000000062,1,1,0.058823529411752964,0.12884347165812235
216,lot,100.28,100.5,0.2199999999999988,0.1599999999999966,1,3,0.10784313725490141,0.11886580279398239
217,with,100.66,100.86,0.2000000000000028,0.0400000000000062,1,4,0.07352941176470694,0.08355109434070944
218,data,100.9,101.08,0.1799999999999926,0.0400000000000062,1,4,0.0661764705882326,0.16341231266848424
219,visualization,101.12,101.82,0.6999999999999886,0.3200000000000074,1,13,0.0791855203619897,0.11765647643397165
220,it's,102.14,102.38,0.2399999999999948,0.0799999999999983,1,4,0.08823529411764519,0.15791186977077604
221,that,102.46,102.74,0.2800000000000011,0.1000000000000085,1,4,0.10294117647058867,0.21229081290523746
222,you,102.84,102.94,0.0999999999999943,0.0400000000000062,1,3,0.04901960784313448,0.20253686975980031
223,were,102.98,103.08,0.0999999999999943,0.1000000000000085,1,4,0.03676470588235086,0.1874303959175654
224,constantly,103.18,103.76,0.5799999999999983,0.0999999999999943,1,10,0.0852941176470586,0.17049251680441188
225,trying,103.86,104.12,0.2600000000000051,0.019999999999996,1,6,0.06372549019607972,0.16049401764281634
226,to,104.14,104.2,0.0600000000000022,0.039999999999992,1,2,0.04411764705882516,0.03705688875279629
227,navigate,104.24,104.76,0.5200000000000102,0.1199999999999903,1,8,0.09558823529411957,0.1662925960058229
228,this,104.88,105.1,0.2199999999999988,0.0800000000000125,1,4,0.08088235294117607,0.22113541196037714
229,kind,105.18,105.4,0.2199999999999988,0.0,1,4,0.08088235294117607,0.11553160620473454
230,of,105.4,105.52,0.1199999999999903,1.9200000000000017,1,2,0.08823529411763996,0.14796519105870443
231,a,107.44,107.52,0.0799999999999983,0.0600000000000022,1,1,0.11764705882352695,0.04552939464083871
232,mix,107.58,107.84,0.2600000000000051,0.019999999999996,1,3,0.12745098039215944,0.20794387985254748
233,of,107.86,108.0,0.1400000000000005,0.0600000000000022,1,2,0.10294117647058866,0.2527864556578892
234,of,108.06,108.22,0.1599999999999966,0.1800000000000068,1,2,0.11764705882352695,0.2029058388242981
235,scientific,108.4,109.2,0.7999999999999972,1.0600000000000025,1,10,0.11764705882352904,0.16556008630615002
236,perspective,110.26,110.88,0.6199999999999903,0.0600000000000022,1,11,0.0828877005347581,0.14578125313973864
237,but,110.94,111.06,0.1200000000000045,0.0600000000000022,1,3,0.05882352941176693,0.1423619469945791
238,also,111.12,111.42,0.2999999999999971,0.3599999999999994,1,4,0.11029411764705781,0.2134337660826337
239,what,111.78,112.0,0.2199999999999988,0.0999999999999943,1,4,0.08088235294117607,0.18929719350687058
240,works,112.1,112.36,0.2600000000000051,0.0400000000000062,1,5,0.07647058823529565,0.13989843386448153
241,from,112.4,112.54,0.1400000000000005,0.039999999999992,1,4,0.05147058823529433,0.1400928341404359
242,a,112.58,112.62,0.0400000000000062,0.039999999999992,1,1,0.058823529411773844,0.18356918527768273
243,design,112.66,112.98,0.3200000000000074,0.039999999999992,1,6,0.07843137254902145,0.14906037909483794
244,perspective,113.02,113.6,0.5799999999999983,0.3200000000000074,1,11,0.07754010695187147,0.016131424748380987
245,what,113.92,114.08,0.1599999999999966,0.0400000000000062,1,4,0.05882352941176348,0.3008258522972314
246,works,114.12,114.38,0.2599999999999909,0.1000000000000085,1,5,0.07647058823529147,0.14534788256257897
247,visually,114.48,114.94,0.4599999999999937,0.9000000000000057,1,8,0.08455882352941065,0.1288509313397932
248,what,115.84,115.98,0.1400000000000005,0.019999999999996,1,4,0.05147058823529433,0.1948451153088275
249,is,116.0,116.08,0.0799999999999983,0.019999999999996,1,2,0.05882352941176348,0.2985742462619357
250,a,116.1,116.14,0.0400000000000062,0.0600000000000022,1,1,0.058823529411773844,0.3135366306644045
251,way,116.2,116.38,0.1799999999999926,0.0600000000000022,1,3,0.08823529411764347,0.3161439968338373
252,that,116.44,116.52,0.0799999999999983,0.0200000000000102,1,4,0.02941176470588174,0.13850062513392228
253,you,116.54,116.6,0.059999999999988,0.0600000000000022,1,3,0.029411764705876482,0.1945652905310526
254,can,116.66,116.74,0.0799999999999983,0.0600000000000022,1,3,0.039215686274508985,0.1351647921624711
255,sort,116.8,116.94,0.1400000000000005,0.0,1,4,0.05147058823529433,0.0967553668089773
256,of,116.94,117.02,0.0799999999999983,0.0600000000000022,1,2,0.05882352941176348,0.08545077443171381
257,tell,117.08,117.3,0.2199999999999988,0.0400000000000062,1,4,0.08088235294117607,0.1516110399645537
258,a,117.34,117.38,0.039999999999992,0.0600000000000022,1,1,0.058823529411752964,0.11857316976191644
259,story,117.44,117.8,0.3599999999999994,0.1800000000000068,1,5,0.10588235294117632,0.11720265665063108
260,with,117.98,118.12,0.1400000000000005,0.039999999999992,1,4,0.05147058823529433,0.1168529774217271
261,your,118.16,118.26,0.1000000000000085,0.039999999999992,1,4,0.03676470588235608,0.1007985212554168
262,data,118.3,118.62,0.3200000000000074,0.2999999999999971,1,4,0.11764705882353217,0.06780212296457569
263,to,118.92,119.02,0.0999999999999943,0.0600000000000022,0,2,0.07352941176470172,0.05041305200370225
264,your,119.08,119.24,0.1599999999999966,0.0400000000000062,0,4,0.05882352941176348,0.09860255780268025
265,viewer,119.28,119.64,0.3599999999999994,0.8400000000000034,0,6,0.08823529411764694,0.055270344189368714
266,i,120.48,120.58,0.0999999999999943,0.2000000000000028,0,1,0.14705882352940344,0.06538781703445085
267,think,120.78,121.0,0.2199999999999988,0.0400000000000062,1,5,0.06470588235294085,0.3741668423205444
268,that,121.04,121.16,0.1199999999999903,0.0600000000000022,1,4,0.04411764705881998,0.1779585069828646
