,Unnamed: 0,Word,Start,End,length,time_spent,std_time_spent,post_space,time,speed
25,25,be,19.64,19.72,2,0.0799999999999983,0.0399999999999991,0.0800000000000018,19.68,25.000000000000533
26,26,traveling,19.8,20.18,9,0.379999999999999,0.0422222222222221,0.0399999999999991,19.99,23.68421052631585
27,27,anywhere,20.22,20.58,8,0.3599999999999994,0.0449999999999999,0.0600000000000022,20.4,22.22222222222226
28,28,these,20.64,20.82,5,0.1799999999999997,0.0359999999999999,0.0399999999999991,20.73,27.777777777777825
29,29,days,20.86,21.18,4,0.3200000000000003,0.08,1.879999999999999,21.02,12.49999999999999
30,30,and,23.06,23.28,3,0.2200000000000024,0.0733333333333341,0.0799999999999983,23.17,13.636363636363487
31,31,thank,23.36,23.6,5,0.240000000000002,0.0480000000000003,0.0199999999999995,23.48,20.83333333333316
32,32,you,23.62,23.7,3,0.0799999999999983,0.0266666666666661,0.0800000000000018,23.66,37.5000000000008
33,33,sheila,23.78,24.18,6,0.3999999999999986,0.0666666666666664,0.740000000000002,23.98,15.000000000000053
34,34,for,24.92,25.06,3,0.139999999999997,0.0466666666666656,0.0600000000000022,24.99,21.42857142857189
35,35,that,25.12,25.26,4,0.1400000000000005,0.0350000000000001,0.0399999999999991,25.19,28.571428571428466
36,36,outstanding,25.3,25.84,11,0.5399999999999991,0.049090909090909,0.0199999999999995,25.57,20.370370370370402
37,37,introduction,25.86,26.48,12,0.620000000000001,0.0516666666666667,0.3999999999999986,26.17,19.354838709677388
38,38,and,26.88,27.02,3,0.1400000000000005,0.0466666666666668,0.120000000000001,26.95,21.42857142857135
39,39,for,27.14,27.24,3,0.0999999999999978,0.0333333333333326,0.0400000000000027,27.19,30.00000000000066
40,40,all,27.28,27.38,3,0.0999999999999978,0.0333333333333326,0.0400000000000027,27.33,30.00000000000066
41,41,the,27.42,27.48,3,0.0599999999999987,0.0199999999999995,0.0599999999999987,27.450000000000003,50.00000000000108
42,42,work,27.54,27.76,4,0.2200000000000024,0.0550000000000006,0.0599999999999987,27.65,18.181818181817984
43,43,that,27.82,27.94,4,0.120000000000001,0.0300000000000002,0.0199999999999995,27.880000000000003,33.33333333333306
44,44,you,27.96,28.08,3,0.1199999999999974,0.0399999999999991,0.0800000000000018,28.02,25.00000000000054
45,45,are,28.16,28.26,3,0.1000000000000014,0.0333333333333338,0.0999999999999978,28.21,29.99999999999958
46,46,doing,28.36,28.72,5,0.3599999999999994,0.0719999999999998,1.2200000000000024,28.54,13.888888888888912
47,47,in,29.94,30.06,2,0.1199999999999974,0.0599999999999987,0.0199999999999995,30.0,16.666666666667027
48,48,a,30.08,30.12,1,0.0400000000000027,0.0400000000000027,0.0399999999999991,30.1,24.999999999998312
49,49,part,30.16,30.34,4,0.1799999999999997,0.0449999999999999,0.0,30.25,22.22222222222226
50,50,of,30.34,30.34,2,0.0,0.0,0.0599999999999987,30.34,inf
51,51,the,30.4,30.44,3,0.0400000000000027,0.0133333333333342,0.0599999999999987,30.42,74.99999999999494
52,52,world,30.5,30.8,5,0.3000000000000007,0.0600000000000001,0.0799999999999983,30.65,16.66666666666663
53,53,that,30.88,31.16,4,0.2800000000000011,0.0700000000000002,0.4199999999999981,31.02,14.285714285714231
54,54,is,31.58,31.72,2,0.1400000000000005,0.0700000000000002,0.0600000000000022,31.65,14.285714285714233
55,55,feeling,31.78,32.24,7,0.4600000000000008,0.0657142857142858,0.2199999999999988,32.010000000000005,15.2173913043478
56,56,the,32.46,32.52,3,0.0600000000000022,0.0200000000000007,0.0399999999999991,32.49,49.99999999999817
57,57,effects,32.56,32.94,7,0.3799999999999954,0.0542857142857136,0.0399999999999991,32.75,18.42105263157917
58,58,of,32.98,33.08,2,0.1000000000000014,0.0500000000000007,0.0600000000000022,33.03,19.999999999999723
59,59,climate,33.14,33.52,7,0.3800000000000025,0.0542857142857146,0.0599999999999951,33.33,18.421052631578824
60,60,change,33.58,33.98,6,0.3999999999999986,0.0666666666666664,0.3000000000000042,33.78,15.000000000000053
61,61,right,34.28,34.5,5,0.2199999999999988,0.0439999999999997,0.0200000000000031,34.39,22.72727272727285
62,62,now,34.52,34.74,3,0.2199999999999988,0.0733333333333329,0.9399999999999976,34.63,13.63636363636371
63,63,thank,35.68,35.92,5,0.240000000000002,0.0480000000000003,0.0,35.8,20.83333333333316
64,64,you,35.92,36.04,3,0.1199999999999974,0.0399999999999991,1.1799999999999995,35.980000000000004,25.00000000000054
65,65,for,37.22,37.34,3,0.1200000000000045,0.0400000000000015,0.0599999999999951,37.28,24.999999999999062
66,66,making,37.4,37.76,6,0.3599999999999994,0.0599999999999998,0.1000000000000014,37.58,16.666666666666696
67,67,what,37.86,38.08,4,0.2199999999999988,0.0549999999999997,0.2600000000000051,37.97,18.18181818181828
68,68,sometimes,38.34,38.82,9,0.4799999999999969,0.0533333333333329,0.0799999999999983,38.58,18.75000000000012
69,69,can,38.9,39.04,3,0.1400000000000005,0.0466666666666668,0.1000000000000014,38.97,21.42857142857135
70,70,seem,39.14,39.56,4,0.4200000000000017,0.1050000000000004,0.0599999999999951,39.35,9.523809523809485
71,71,a,39.62,39.68,1,0.0600000000000022,0.0600000000000022,0.0399999999999991,39.65,16.666666666666057
72,72,bunch,39.72,39.94,5,0.2199999999999988,0.0439999999999997,0.0,39.83,22.72727272727285
73,73,of,39.94,40.02,2,0.0800000000000054,0.0400000000000027,0.0999999999999943,39.98,24.999999999998312
74,74,abstract,40.12,40.68,8,0.5600000000000023,0.0700000000000002,0.2199999999999988,40.4,14.285714285714228
75,75,numbers,40.9,41.34,7,0.4400000000000048,0.0628571428571435,0.0599999999999951,41.120000000000005,15.909090909090736
76,76,painfully,41.4,41.98,9,0.5799999999999983,0.0644444444444442,0.480000000000004,41.69,15.51724137931039
77,77,immediately,42.46,43.06,11,0.6000000000000014,0.0545454545454546,0.0999999999999943,42.760000000000005,18.33333333333329
78,78,real,43.16,43.42,4,0.2600000000000051,0.0650000000000012,0.3599999999999994,43.29,15.384615384615081
79,79,as,43.78,43.96,2,0.1799999999999997,0.0899999999999998,0.1400000000000005,43.870000000000005,11.11111111111113
80,80,we're,44.1,44.18,5,0.0799999999999983,0.0159999999999996,0.0600000000000022,44.14,62.500000000001336
81,81,very,44.24,44.4,4,0.1599999999999966,0.0399999999999991,0.0399999999999991,44.32,25.000000000000533
82,82,grateful,44.44,44.8,8,0.3599999999999994,0.0449999999999999,0.0400000000000062,44.62,22.22222222222226
83,83,for,44.84,44.94,3,0.0999999999999943,0.0333333333333314,0.0600000000000022,44.89,30.00000000000171
84,84,her,45.0,45.1,3,0.1000000000000014,0.0333333333333338,3.3200000000000003,45.05,29.99999999999958
85,85,i,48.42,48.54,1,0.1199999999999974,0.1199999999999974,0.0600000000000022,48.48,8.333333333333513
86,86,am,48.6,48.68,2,0.0799999999999983,0.0399999999999991,0.0200000000000031,48.64,25.000000000000533
87,87,a,48.7,48.76,1,0.0599999999999951,0.0599999999999951,0.0800000000000054,48.73,16.66666666666803
88,88,private,48.84,49.16,7,0.3199999999999932,0.0457142857142847,0.0400000000000062,49.0,21.875000000000465
89,89,citizen,49.2,49.6,7,0.3999999999999986,0.0571428571428569,0.0399999999999991,49.400000000000006,17.500000000000064
90,90,now,49.64,49.84,3,0.2000000000000028,0.0666666666666676,1.5999999999999943,49.74,14.99999999999979
91,91,so,51.44,51.58,2,0.1400000000000005,0.0700000000000002,0.1000000000000014,51.51,14.285714285714233
92,92,trips,51.68,51.96,5,0.2800000000000011,0.0560000000000002,0.0399999999999991,51.82,17.857142857142787
93,93,like,52.0,52.2,4,0.2000000000000028,0.0500000000000007,0.0599999999999951,52.1,19.999999999999723
94,94,this,52.26,52.58,4,0.3200000000000003,0.08,0.5799999999999983,52.42,12.49999999999999
95,95,feel,53.16,53.46,4,0.3000000000000042,0.075000000000001,0.0600000000000022,53.31,13.333333333333146
96,96,a,53.52,53.56,1,0.0399999999999991,0.0399999999999991,0.0599999999999951,53.540000000000006,25.000000000000565
97,97,little,53.62,53.78,6,0.1600000000000037,0.0266666666666672,0.019999999999996,53.7,37.49999999999913
98,98,bit,53.8,53.94,3,0.1400000000000005,0.0466666666666668,0.0600000000000022,53.87,21.42857142857135
99,99,different,54.0,54.32,9,0.3200000000000003,0.0355555555555555,0.0399999999999991,54.16,28.124999999999975
100,100,than,54.36,54.48,4,0.1199999999999974,0.0299999999999993,0.0400000000000062,54.42,33.33333333333405
101,101,they,54.52,54.6,4,0.0799999999999983,0.0199999999999995,0.0599999999999951,54.56,50.000000000001066
102,102,used,54.66,54.9,4,0.240000000000002,0.0600000000000005,0.0,54.78,16.66666666666653
103,103,to,54.9,54.98,2,0.0799999999999983,0.0399999999999991,2.0800000000000054,54.94,25.000000000000533
104,104,i,57.06,57.16,1,0.0999999999999943,0.0999999999999943,0.0600000000000022,57.11,10.00000000000057
105,105,don't,57.22,57.38,5,0.1600000000000037,0.0320000000000007,0.0399999999999991,57.3,31.24999999999928
106,106,get,57.42,57.54,3,0.1199999999999974,0.0399999999999991,0.0399999999999991,57.48,25.00000000000054
107,107,invited,57.58,58.02,7,0.4400000000000048,0.0628571428571435,0.0399999999999991,57.8,15.909090909090736
108,108,to,58.06,58.14,2,0.0799999999999983,0.0399999999999991,0.0399999999999991,58.1,25.000000000000533
109,109,the,58.18,58.24,3,0.0600000000000022,0.0200000000000007,0.0599999999999951,58.21,49.99999999999817
110,110,big,58.3,58.46,3,0.1600000000000037,0.0533333333333345,0.0399999999999991,58.38,18.749999999999567
111,111,group,58.5,58.72,5,0.2199999999999988,0.0439999999999997,0.0399999999999991,58.61,22.72727272727285
112,112,photo,58.76,59.14,5,0.3800000000000025,0.0760000000000005,2.299999999999997,58.95,13.15789473684202
113,113,traffic,61.44,62.02,7,0.5800000000000054,0.0828571428571436,0.2199999999999988,61.73,12.068965517241267
114,114,is,62.24,62.38,2,0.1400000000000005,0.0700000000000002,0.0399999999999991,62.31,14.285714285714233
115,115,a,62.42,62.46,1,0.0399999999999991,0.0399999999999991,0.0799999999999983,62.44,25.000000000000565
116,116,thing,62.54,62.74,5,0.2000000000000028,0.0400000000000005,0.0399999999999991,62.64,24.999999999999652
117,117,again,62.78,63.08,5,0.2999999999999971,0.0599999999999994,2.799999999999997,62.93,16.666666666666828
118,118,music,65.88,66.22,5,0.3400000000000034,0.0680000000000006,0.0600000000000022,66.05,14.705882352941028
119,119,doesn't,66.28,66.54,7,0.2600000000000051,0.0371428571428578,0.039999999999992,66.41,26.923076923076394
120,120,play,66.58,66.82,4,0.2399999999999948,0.0599999999999987,0.0800000000000125,66.69999999999999,16.666666666667027
121,121,when,66.9,67.0,4,0.0999999999999943,0.0249999999999985,0.019999999999996,66.95,40.00000000000228
122,122,i,67.02,67.06,1,0.0400000000000062,0.0400000000000062,0.0799999999999983,67.03999999999999,24.999999999996128
123,123,walk,67.14,67.36,4,0.2199999999999988,0.0549999999999997,0.0400000000000062,67.25,18.18181818181828
124,124,into,67.4,67.56,4,0.1599999999999966,0.0399999999999991,0.0600000000000022,67.48,25.000000000000533
125,125,the,67.62,67.68,3,0.0600000000000022,0.0200000000000007,0.059999999999988,67.65,49.99999999999817
126,126,room,67.74,68.06,4,0.3200000000000074,0.0800000000000018,4.060000000000002,67.9,12.499999999999712
127,127,on,72.12,72.22,2,0.0999999999999943,0.0499999999999971,0.0400000000000062,72.17,20.00000000000114
128,128,the,72.26,72.3,3,0.039999999999992,0.0133333333333306,0.0400000000000062,72.28,75.00000000001499
129,129,positive,72.34,72.74,8,0.3999999999999915,0.0499999999999989,0.0400000000000062,72.53999999999999,20.000000000000426
130,130,side,72.78,73.12,4,0.3400000000000034,0.0850000000000008,0.039999999999992,72.95,11.764705882352823
131,131,i,73.16,73.22,1,0.0600000000000022,0.0600000000000022,0.0799999999999983,73.19,16.666666666666057
132,132,can,73.3,73.4,3,0.1000000000000085,0.0333333333333361,0.059999999999988,73.35,29.99999999999745
133,133,give,73.46,73.58,4,0.1200000000000045,0.0300000000000011,0.0600000000000022,73.52,33.333333333332085
134,134,a,73.64,73.7,1,0.0600000000000022,0.0600000000000022,0.0799999999999983,73.67,16.666666666666057
135,135,speech,73.78,74.06,6,0.2800000000000011,0.0466666666666668,0.0600000000000022,73.92,21.428571428571345
136,136,like,74.12,74.28,4,0.1599999999999966,0.0399999999999991,0.039999999999992,74.2,25.000000000000533
137,137,this,74.32,74.52,4,0.2000000000000028,0.0500000000000007,0.2600000000000051,74.41999999999999,19.999999999999723
138,138,without,74.78,75.26,7,0.480000000000004,0.0685714285714291,0.3799999999999954,75.02000000000001,14.583333333333213
139,139,wearing,75.64,75.98,7,0.3400000000000034,0.048571428571429,0.019999999999996,75.81,20.58823529411744
140,140,a,76.0,76.06,1,0.0600000000000022,0.0600000000000022,0.0799999999999983,76.03,16.666666666666057
141,141,tie,76.14,76.58,3,0.4399999999999977,0.1466666666666659,0.5799999999999983,76.36,6.818181818181853
142,142,and,77.16,77.3,3,0.1400000000000005,0.0466666666666668,0.0600000000000022,77.22999999999999,21.42857142857135
143,143,not,77.36,77.6,3,0.2399999999999948,0.0799999999999982,0.1000000000000085,77.47999999999999,12.50000000000027
144,144,create,77.7,77.98,6,0.2800000000000011,0.0466666666666668,0.0,77.84,21.428571428571345
145,145,a,77.98,78.04,1,0.0600000000000022,0.0600000000000022,0.0799999999999983,78.01,16.666666666666057
146,146,scandal,78.12,78.54,7,0.4200000000000017,0.0600000000000002,0.039999999999992,78.33000000000001,16.6666666666666
147,147,back,78.58,78.78,4,0.2000000000000028,0.0500000000000007,0.039999999999992,78.68,19.999999999999723
148,148,home,78.82,79.04,4,0.220000000000013,0.0550000000000032,2.140000000000001,78.93,18.181818181817107
149,149,i,81.18,81.26,1,0.0799999999999983,0.0799999999999983,0.1199999999999903,81.22,12.500000000000266
150,150,hope,81.38,81.62,4,0.2400000000000091,0.0600000000000022,2.280000000000001,81.5,16.666666666666035
151,151,but,83.9,84.06,3,0.1599999999999966,0.0533333333333322,0.8199999999999932,83.98,18.7500000000004
152,152,even,84.88,85.12,4,0.2400000000000091,0.0600000000000022,0.019999999999996,85.0,16.666666666666035
153,153,though,85.14,85.24,6,0.0999999999999943,0.0166666666666657,0.0400000000000062,85.19,60.00000000000342
154,154,i'm,85.28,85.4,3,0.1200000000000045,0.0400000000000015,0.039999999999992,85.34,24.999999999999062
155,155,not,85.44,85.6,3,0.1599999999999966,0.0533333333333322,0.1200000000000045,85.52,18.7500000000004
156,156,required,85.72,86.44,8,0.7199999999999989,0.0899999999999998,0.1200000000000045,86.08,11.111111111111128
157,157,to,86.56,86.66,2,0.0999999999999943,0.0499999999999971,0.0799999999999983,86.61,20.00000000000114
158,158,attend,86.74,87.14,6,0.4000000000000057,0.0666666666666676,0.0999999999999943,86.94,14.999999999999787
159,159,summits,87.24,87.62,7,0.3800000000000096,0.0542857142857156,0.039999999999992,87.43,18.421052631578483
160,160,like,87.66,87.86,4,0.2000000000000028,0.0500000000000007,0.019999999999996,87.75999999999999,19.999999999999723
161,161,this,87.88,88.12,4,0.2400000000000091,0.0600000000000022,0.0600000000000022,88.0,16.666666666666035
162,162,anymore,88.18,88.62,7,0.4399999999999977,0.0628571428571425,0.1799999999999926,88.4,15.909090909090992
163,163,old,88.8,89.06,3,0.2600000000000051,0.0866666666666683,0.0600000000000022,88.93,11.538461538461311
164,164,habits,89.12,89.5,6,0.3799999999999954,0.0633333333333325,0.1599999999999966,89.31,15.789473684210718
165,165,die,89.66,89.96,3,0.2999999999999971,0.099999999999999,0.0800000000000125,89.81,10.000000000000096
166,166,hard,90.04,90.38,4,0.3399999999999892,0.0849999999999973,1.2199999999999989,90.21,11.764705882353315
167,167,and,91.6,91.8,3,0.2000000000000028,0.0666666666666676,0.0600000000000022,91.7,14.99999999999979
168,168,when,91.86,92.04,4,0.1800000000000068,0.0450000000000017,0.039999999999992,91.95,22.222222222221383
169,169,the,92.08,92.14,3,0.0600000000000022,0.0200000000000007,0.0600000000000022,92.11,49.99999999999817
170,170,issue,92.2,92.56,5,0.3599999999999994,0.0719999999999998,0.039999999999992,92.38,13.888888888888912
171,171,at,92.6,92.68,2,0.0800000000000125,0.0400000000000062,0.039999999999992,92.64,24.999999999996092
172,172,hand,92.72,93.04,4,0.3200000000000074,0.0800000000000018,0.0799999999999983,92.88,12.499999999999712
173,173,is,93.12,93.34,2,0.2199999999999988,0.1099999999999994,0.0600000000000022,93.23,9.09090909090914
174,174,the,93.4,93.46,3,0.059999999999988,0.019999999999996,0.0600000000000022,93.43,50.00000000001
175,175,health,93.52,93.72,6,0.2000000000000028,0.0333333333333338,0.0400000000000062,93.62,29.99999999999958
176,176,of,93.76,93.82,2,0.059999999999988,0.029999999999994,0.0400000000000062,93.79,33.33333333334
177,177,our,93.86,93.96,3,0.0999999999999943,0.0333333333333314,0.0600000000000022,93.91,30.00000000000171
178,178,planet,94.02,94.46,6,0.4399999999999977,0.0733333333333329,1.8000000000000114,94.24,13.636363636363706
179,179,and,96.26,96.36,3,0.0999999999999943,0.0333333333333314,0.019999999999996,96.31,30.00000000000171
180,180,the,96.38,96.42,3,0.0400000000000062,0.0133333333333353,0.0600000000000022,96.4,74.99999999998838
181,181,world,96.48,96.88,5,0.3999999999999915,0.0799999999999983,0.1000000000000085,96.68,12.500000000000266
182,182,are,96.98,97.1,3,0.1199999999999903,0.0399999999999967,0.0600000000000022,97.04,25.00000000000202
183,183,children,97.16,97.68,8,0.5200000000000102,0.0650000000000012,0.6399999999999864,97.42,15.384615384615081
184,184,and,98.32,98.44,3,0.1200000000000045,0.0400000000000015,0.019999999999996,98.38,24.999999999999062
185,185,our,98.46,98.54,3,0.0800000000000125,0.0266666666666708,0.039999999999992,98.5,37.49999999999414
186,186,grandchildren,98.58,99.22,13,0.6400000000000006,0.0492307692307692,0.0600000000000022,98.9,20.312499999999982
187,187,will,99.28,99.4,4,0.1200000000000045,0.0300000000000011,0.019999999999996,99.34,33.333333333332085
188,188,inherit,99.42,99.88,7,0.4599999999999937,0.0657142857142848,0.5799999999999983,99.65,15.217391304348034
189,189,then,100.46,100.6,4,0.1400000000000005,0.0350000000000001,0.0400000000000062,100.53,28.571428571428466
190,190,you,100.64,100.7,3,0.0600000000000022,0.0200000000000007,0.039999999999992,100.67,49.99999999999817
191,191,will,100.74,100.86,4,0.1200000000000045,0.0300000000000011,0.0400000000000062,100.8,33.333333333332085
192,192,have,100.9,101.06,4,0.1599999999999966,0.0399999999999991,0.019999999999996,100.98,25.000000000000533
193,193,a,101.08,101.12,1,0.0400000000000062,0.0400000000000062,0.0600000000000022,101.1,24.999999999996128
194,194,hard,101.18,101.38,4,0.1999999999999886,0.0499999999999971,0.0400000000000062,101.28,20.00000000000114
195,195,time,101.42,101.64,4,0.2199999999999988,0.0549999999999997,0.0400000000000062,101.53,18.18181818181828
196,196,keeping,101.68,101.96,7,0.2799999999999869,0.0399999999999981,0.0400000000000062,101.82,25.00000000000117
197,197,me,102.0,102.08,2,0.0799999999999983,0.0399999999999991,0.0600000000000022,102.04,25.000000000000533
198,198,away,102.14,102.4,4,0.2600000000000051,0.0650000000000012,2.0,102.27,15.384615384615081
199,199,that's,104.4,104.62,6,0.2199999999999988,0.0366666666666664,0.0,104.51,27.27272727272742
200,200,why,104.62,104.78,3,0.1599999999999966,0.0533333333333322,0.039999999999992,104.7,18.7500000000004
201,201,i'm,104.82,104.88,3,0.0600000000000022,0.0200000000000007,0.0400000000000062,104.85,49.99999999999817
202,202,here,104.92,105.06,4,0.1400000000000005,0.0350000000000001,0.0600000000000022,104.99,28.571428571428466
203,203,today,105.12,105.42,5,0.2999999999999971,0.0599999999999994,1.6200000000000043,105.27,16.666666666666828
204,204,to,107.04,107.1,2,0.059999999999988,0.029999999999994,0.0600000000000022,107.07,33.33333333334
205,205,talk,107.16,107.4,4,0.2400000000000091,0.0600000000000022,0.0,107.28,16.666666666666035
206,206,about,107.4,107.64,5,0.2399999999999948,0.0479999999999989,0.0600000000000022,107.52,20.833333333333783
207,207,what's,107.7,107.94,6,0.2399999999999948,0.0399999999999991,0.0400000000000062,107.82,25.00000000000054
208,208,happened,107.98,108.52,8,0.539999999999992,0.067499999999999,0.4600000000000079,108.25,14.814814814815033
209,209,in,108.98,109.1,2,0.1199999999999903,0.0599999999999951,0.0200000000000102,109.04,16.666666666668014
210,210,the,109.12,109.18,3,0.0600000000000022,0.0200000000000007,0.059999999999988,109.15,49.99999999999817
211,211,six,109.24,109.46,3,0.2199999999999988,0.0733333333333329,0.0400000000000062,109.35,13.63636363636371
212,212,years,109.5,109.72,5,0.2199999999999988,0.0439999999999997,0.0600000000000022,109.61,22.72727272727285
213,213,since,109.78,110.02,5,0.2399999999999948,0.0479999999999989,0.0200000000000102,109.9,20.833333333333783
214,214,i,110.04,110.1,1,0.059999999999988,0.059999999999988,0.0800000000000125,110.07,16.66666666667
215,215,spoke,110.18,110.54,5,0.3599999999999994,0.0719999999999998,0.0999999999999943,110.36,13.888888888888912
216,216,to,110.64,110.72,2,0.0799999999999983,0.0399999999999991,0.0400000000000062,110.68,25.000000000000533
217,217,the,110.76,110.82,3,0.059999999999988,0.019999999999996,0.0400000000000062,110.79,50.00000000001
218,218,united,110.86,111.2,6,0.3400000000000034,0.0566666666666672,0.039999999999992,111.03,17.647058823529235
219,219,states,111.24,111.54,6,0.3000000000000113,0.0500000000000018,0.3999999999999915,111.39,19.999999999999247
220,220,nations,111.94,112.4,7,0.4600000000000079,0.0657142857142868,0.3999999999999915,112.17,15.217391304347565
221,221,climate,112.8,113.12,7,0.3200000000000074,0.0457142857142867,0.019999999999996,112.96,21.874999999999496
222,222,change,113.14,113.36,6,0.2199999999999988,0.0366666666666664,0.0400000000000062,113.25,27.27272727272742
223,223,conference,113.4,113.82,10,0.4199999999999875,0.0419999999999987,0.0200000000000102,113.61,23.809523809524517
224,224,in,113.84,113.9,2,0.0600000000000022,0.0300000000000011,0.059999999999988,113.87,33.333333333332114
225,225,paris,113.96,114.42,5,0.4600000000000079,0.0920000000000015,1.3799999999999957,114.19,10.869565217391118
226,226,and,115.8,115.92,3,0.1200000000000045,0.0400000000000015,0.019999999999996,115.86,24.999999999999062
227,227,to,115.94,115.98,2,0.0400000000000062,0.0200000000000031,0.039999999999992,115.96,49.999999999992255
228,228,talk,116.02,116.24,4,0.2199999999999988,0.0549999999999997,0.0200000000000102,116.13,18.18181818181828
229,229,about,116.26,116.42,5,0.1599999999999966,0.0319999999999993,0.039999999999992,116.34,31.250000000000668
230,230,the,116.46,116.5,3,0.0400000000000062,0.0133333333333353,0.0600000000000022,116.48,74.99999999998838
231,231,steps,116.56,116.86,5,0.2999999999999971,0.0599999999999994,0.0600000000000022,116.71,16.666666666666828
232,232,we,116.92,116.98,2,0.0600000000000022,0.0300000000000011,0.0600000000000022,116.95,33.333333333332114
233,233,need,117.04,117.16,4,0.1199999999999903,0.0299999999999975,0.0200000000000102,117.1,33.33333333333603
234,234,to,117.18,117.24,2,0.059999999999988,0.029999999999994,0.0600000000000022,117.21,33.33333333334
235,235,take,117.3,117.56,4,0.2600000000000051,0.0650000000000012,0.2000000000000028,117.43,15.384615384615081
236,236,if,117.76,117.88,2,0.1199999999999903,0.0599999999999951,0.0400000000000062,117.82,16.666666666668014
237,237,we,117.92,117.98,2,0.0600000000000022,0.0300000000000011,0.0799999999999983,117.95,33.333333333332114
238,238,want,118.06,118.22,4,0.1599999999999966,0.0399999999999991,0.0,118.14,25.000000000000533
239,239,to,118.22,118.28,2,0.0600000000000022,0.0300000000000011,0.039999999999992,118.25,33.333333333332114
240,240,keep,118.32,118.58,4,0.2600000000000051,0.0650000000000012,0.2600000000000051,118.45,15.384615384615081
241,241,doing,118.84,119.1,5,0.2599999999999909,0.0519999999999981,0.0600000000000022,118.97,19.230769230769905
242,242,big,119.16,119.32,3,0.1599999999999966,0.0533333333333322,0.0600000000000022,119.24,18.7500000000004
243,243,things,119.38,119.72,6,0.3400000000000034,0.0566666666666672,1.8400000000000036,119.55,17.647058823529235
244,244,because,121.56,121.84,7,0.2800000000000011,0.0400000000000001,0.039999999999992,121.7,24.999999999999904
245,245,when,121.88,121.98,4,0.1000000000000085,0.0250000000000021,0.019999999999996,121.93,39.999999999996604
246,246,it,122.0,122.02,2,0.019999999999996,0.009999999999998,0.0400000000000062,122.01,100.00000000002
247,247,comes,122.06,122.28,5,0.2199999999999988,0.0439999999999997,0.019999999999996,122.17,22.72727272727285
248,248,to,122.3,122.38,2,0.0799999999999983,0.0399999999999991,0.0600000000000022,122.34,25.000000000000533
249,249,climate,122.44,122.92,7,0.480000000000004,0.0685714285714291,1.3400000000000034,122.68,14.583333333333213
250,250,time,124.26,124.72,4,0.4599999999999937,0.1149999999999984,0.8400000000000034,124.49,8.695652173913162
251,251,really,125.56,125.82,6,0.2599999999999909,0.0433333333333318,0.1000000000000085,125.69,23.076923076923883
252,252,is,125.92,126.12,2,0.2000000000000028,0.1000000000000014,0.039999999999992,126.02,9.999999999999861
