,Word,Start,End,time_spent,post_pause,speaker,length,std_time_spent,amplitude,post_space,time
52,americans,24.46,25.12,0.6600000000000001,0.0399999999999991,1,9,0.07333333333333335,0.3837557490481178,0.03999999999999915,24.79
53,have,25.16,25.26,0.1000000000000014,0.0399999999999991,1,4,0.02500000000000035,0.2723871055265687,0.03999999999999915,25.21
54,lost,25.3,25.52,0.2199999999999988,0.0599999999999987,1,4,0.0549999999999997,0.480101170752191,0.05999999999999872,25.41
55,confidence,25.58,26.04,0.4600000000000008,0.0199999999999995,1,10,0.04600000000000008,0.2405467828479213,0.019999999999999574,25.81
56,in,26.06,26.14,0.0800000000000018,0.0599999999999987,1,2,0.0400000000000009,0.3092870947391489,0.05999999999999872,26.1
57,what,26.2,26.36,0.1600000000000001,0.0399999999999991,1,4,0.04000000000000002,0.3253369309196208,0.03999999999999915,26.28
58,their,26.4,26.56,0.1600000000000001,0.0600000000000022,1,5,0.032000000000000015,0.3802736558468482,0.060000000000002274,26.479999999999997
59,government,26.62,27.0,0.379999999999999,0.0399999999999991,1,10,0.0379999999999999,0.3588988986683715,0.03999999999999915,26.810000000000002
60,has,27.04,27.18,0.1400000000000005,0.0599999999999987,1,3,0.046666666666666835,0.2816234388945542,0.05999999999999872,27.11
61,told,27.24,27.48,0.240000000000002,0.0399999999999991,1,4,0.0600000000000005,0.5002590072831465,0.03999999999999915,27.36
62,them,27.52,27.62,0.1000000000000014,0.0399999999999991,1,4,0.02500000000000035,0.3660632628170989,0.03999999999999915,27.57
63,about,27.66,27.88,0.2199999999999988,0.0400000000000027,1,5,0.04399999999999976,0.452463931502543,0.0400000000000027,27.77
64,our,27.92,28.02,0.0999999999999978,0.0399999999999991,1,3,0.0333333333333326,0.5000445208583679,0.03999999999999915,27.97
65,policy,28.06,28.52,0.4600000000000008,1.1799999999999995,1,6,0.0766666666666668,0.1732758908902743,1.1799999999999997,28.29
66,the,29.7,29.76,0.0600000000000022,0.0399999999999991,1,3,0.020000000000000732,0.0718492715538976,0.03999999999999915,29.73
67,american,29.8,30.24,0.4399999999999977,0.0400000000000027,1,8,0.054999999999999716,0.6685337319659442,0.0400000000000027,30.02
68,people,30.28,30.58,0.2999999999999971,0.1000000000000014,1,6,0.04999999999999952,0.3774142008797146,0.10000000000000142,30.43
69,cannot,30.68,31.12,0.4400000000000013,0.0399999999999991,1,6,0.07333333333333354,0.4567569914233779,0.03999999999999915,30.9
70,and,31.16,31.24,0.0799999999999983,0.0600000000000022,1,3,0.0266666666666661,0.3254028203338858,0.060000000000002274,31.2
71,should,31.3,31.48,0.1799999999999997,0.0599999999999987,1,6,0.029999999999999947,0.3809404373042808,0.05999999999999872,31.39
72,not,31.54,31.7,0.1600000000000001,0.1000000000000014,1,3,0.053333333333333365,0.3501290061340253,0.10000000000000142,31.619999999999997
73,be,31.8,31.9,0.0999999999999978,0.0800000000000018,1,2,0.0499999999999989,0.355888384060295,0.08000000000000185,31.85
74,astrosupport,31.98,32.76,0.7799999999999976,0.0,1,12,0.0649999999999998,0.2894644618737611,0.0,32.37
75,a,32.76,32.8,0.0399999999999991,0.0400000000000062,1,1,0.0399999999999991,0.2066501955265334,0.04000000000000625,32.78
76,policy,32.84,33.28,0.4399999999999977,0.5799999999999983,1,6,0.07333333333333296,0.1757106975297404,0.5799999999999983,33.06
77,which,33.86,34.02,0.1600000000000037,0.0399999999999991,1,5,0.032000000000000736,0.1795291782716369,0.03999999999999915,33.94
78,involves,34.06,34.5,0.4399999999999977,0.0200000000000031,1,8,0.054999999999999716,0.5394599766264114,0.020000000000003126,34.28
79,the,34.52,34.58,0.0599999999999951,0.1000000000000014,1,3,0.019999999999998366,0.2817634806242854,0.10000000000000142,34.55
80,overall,34.68,35.1,0.4200000000000017,0.2199999999999988,1,7,0.06000000000000024,0.64929360486521,0.21999999999999886,34.89
81,writing,35.32,35.64,0.3200000000000003,0.0799999999999983,1,7,0.045714285714285756,0.3683153642101078,0.0799999999999983,35.480000000000004
82,issues,35.72,36.2,0.480000000000004,0.2399999999999948,1,6,0.08000000000000067,0.1991664483498382,0.23999999999999488,35.96
83,of,36.44,36.54,0.1000000000000014,0.0799999999999983,1,2,0.0500000000000007,0.0846701785845813,0.0799999999999983,36.489999999999995
84,war,36.62,36.92,0.3000000000000042,0.0799999999999983,1,3,0.10000000000000141,0.607432633332124,0.0799999999999983,36.769999999999996
85,and,37.0,37.1,0.1000000000000014,0.0799999999999983,1,3,0.0333333333333338,0.0897935841183941,0.0799999999999983,37.05
86,peace,37.18,37.58,0.3999999999999986,0.480000000000004,1,5,0.07999999999999971,0.1900149507085296,0.480000000000004,37.379999999999995
87,unless,38.06,38.34,0.2800000000000011,0.0599999999999951,1,6,0.04666666666666685,0.2479395430214624,0.05999999999999517,38.2
88,they,38.4,38.46,0.0600000000000022,0.0600000000000022,1,4,0.01500000000000055,0.4128016296243983,0.060000000000002274,38.43
89,know,38.52,38.62,0.0999999999999943,0.0600000000000022,1,4,0.024999999999998575,0.5500158292340532,0.060000000000002274,38.57
90,the,38.68,38.74,0.0600000000000022,0.0399999999999991,1,3,0.020000000000000732,0.1378718398714926,0.03999999999999915,38.71
91,truth,38.78,39.06,0.2800000000000011,0.019999999999996,1,5,0.056000000000000216,0.2605889931187425,0.01999999999999602,38.92
92,about,39.08,39.3,0.2199999999999988,0.0400000000000062,1,5,0.04399999999999976,0.1068090129526365,0.04000000000000625,39.19
93,that,39.34,39.48,0.1399999999999934,0.0400000000000062,1,4,0.03499999999999835,0.0597512978836497,0.04000000000000625,39.41
94,policy,39.52,39.96,0.4399999999999977,1.019999999999996,1,6,0.07333333333333296,0.0338494097161194,1.019999999999996,39.74
95,tonight,40.98,41.3,0.3200000000000003,0.0400000000000062,1,7,0.045714285714285756,0.3928573205384099,0.04000000000000625,41.14
96,therefore,41.34,41.86,0.519999999999996,0.7000000000000028,1,9,0.05777777777777734,0.2143157320856702,0.7000000000000028,41.6
97,i,42.56,42.66,0.0999999999999943,0.0800000000000054,1,1,0.0999999999999943,0.2751600427176969,0.0800000000000054,42.61
98,would,42.74,42.86,0.1199999999999974,0.0399999999999991,1,5,0.02399999999999948,0.5328347498748446,0.03999999999999915,42.8
99,like,42.9,43.06,0.1600000000000037,0.0599999999999951,1,4,0.040000000000000924,0.5943739662308863,0.05999999999999517,42.980000000000004
100,to,43.12,43.18,0.0600000000000022,0.0600000000000022,1,2,0.0300000000000011,0.1549513144371877,0.060000000000002274,43.15
101,answer,43.24,43.54,0.2999999999999971,0.0600000000000022,1,6,0.04999999999999952,0.3903037396833417,0.060000000000002274,43.39
102,some,43.6,43.74,0.1400000000000005,0.0399999999999991,1,4,0.03500000000000013,0.3901442922701177,0.03999999999999915,43.67
103,of,43.78,43.82,0.0399999999999991,0.0399999999999991,1,2,0.01999999999999955,0.4410335246067841,0.03999999999999915,43.8
104,the,43.86,43.9,0.0399999999999991,0.0799999999999983,1,3,0.013333333333333032,0.3324965499064989,0.0799999999999983,43.879999999999995
105,questions,43.98,44.52,0.5400000000000063,0.0599999999999951,1,9,0.06000000000000069,0.1591508354214605,0.05999999999999517,44.25
106,that,44.58,44.7,0.1200000000000045,0.0399999999999991,1,4,0.030000000000001126,0.2132896966631764,0.03999999999999915,44.64
107,i,44.74,44.8,0.0599999999999951,0.1200000000000045,1,1,0.0599999999999951,0.3435495497091542,0.12000000000000455,44.769999999999996
108,know,44.92,45.1,0.1799999999999997,0.1999999999999957,1,4,0.04499999999999992,0.6863435216272665,0.19999999999999574,45.010000000000005
109,are,45.3,45.42,0.1200000000000045,0.0799999999999983,1,3,0.0400000000000015,0.2052756185747962,0.0799999999999983,45.36
110,on,45.5,45.62,0.1199999999999974,0.0399999999999991,1,2,0.0599999999999987,0.3913738581948978,0.03999999999999915,45.56
111,the,45.66,45.72,0.0600000000000022,0.0600000000000022,1,3,0.020000000000000732,0.7772358585805269,0.060000000000002274,45.69
112,minds,45.78,46.34,0.5600000000000023,0.279999999999994,1,5,0.11200000000000046,0.2971865844160146,0.27999999999999403,46.06
113,of,46.62,46.72,0.1000000000000014,0.0600000000000022,1,2,0.0500000000000007,0.0393737908898116,0.060000000000002274,46.67
114,many,46.78,46.98,0.1999999999999957,0.0400000000000062,1,4,0.04999999999999893,0.5638699825908762,0.04000000000000625,46.879999999999995
115,of,47.02,47.1,0.0799999999999983,0.0399999999999991,1,2,0.03999999999999915,0.4172339769503539,0.03999999999999915,47.06
116,you,47.14,47.22,0.0799999999999983,0.1000000000000014,1,3,0.0266666666666661,0.4448677303378039,0.10000000000000142,47.18
117,listening,47.32,47.68,0.3599999999999994,0.0200000000000031,1,9,0.03999999999999993,0.1827478026783676,0.020000000000003126,47.5
118,to,47.7,47.78,0.0799999999999983,0.0399999999999991,1,2,0.03999999999999915,0.0778198879491658,0.03999999999999915,47.74
119,me,47.82,47.96,0.1400000000000005,1.4399999999999975,1,2,0.07000000000000026,0.2823472690397915,1.4399999999999977,47.89
120,how,49.4,49.6,0.2000000000000028,0.0599999999999951,1,3,0.0666666666666676,0.5041631067574751,0.05999999999999517,49.5
121,and,49.66,49.74,0.0800000000000054,0.0599999999999951,1,3,0.026666666666668466,0.4514156577274267,0.05999999999999517,49.7
122,why,49.8,50.04,0.240000000000002,0.0600000000000022,1,3,0.08000000000000067,0.4259679848634745,0.060000000000002274,49.92
123,did,50.1,50.2,0.1000000000000014,0.0399999999999991,1,3,0.0333333333333338,0.3615537573286805,0.03999999999999915,50.150000000000006
124,america,50.24,50.62,0.3799999999999954,0.0399999999999991,1,7,0.054285714285713625,0.3173750921881805,0.03999999999999915,50.43
125,get,50.66,50.78,0.1200000000000045,0.0399999999999991,1,3,0.0400000000000015,0.2729486176226962,0.03999999999999915,50.72
126,involved,50.82,51.2,0.3800000000000025,0.0,1,8,0.04750000000000031,0.2074638343146845,0.0,51.010000000000005
127,in,51.2,51.26,0.0599999999999951,0.0399999999999991,1,2,0.02999999999999755,0.2079403175384394,0.03999999999999915,51.230000000000004
128,vietnam,51.3,51.72,0.4200000000000017,0.0200000000000031,1,7,0.06000000000000024,0.1828225308930085,0.020000000000003126,51.51
129,in,51.74,51.8,0.0599999999999951,0.0200000000000031,1,2,0.02999999999999755,0.1973017455679256,0.020000000000003126,51.769999999999996
130,the,51.82,51.86,0.0399999999999991,0.0399999999999991,1,3,0.013333333333333032,0.1425712233625661,0.03999999999999915,51.84
131,first,51.9,52.12,0.2199999999999988,0.0600000000000022,1,5,0.04399999999999976,0.1925978025102642,0.060000000000002274,52.01
132,place,52.18,52.5,0.3200000000000003,0.8400000000000034,1,5,0.06400000000000006,0.0227059714617536,0.8400000000000034,52.34
133,how,53.34,53.52,0.1799999999999997,0.0799999999999983,1,3,0.059999999999999894,0.3806601612363987,0.0799999999999983,53.43000000000001
134,has,53.6,53.74,0.1400000000000005,0.0399999999999991,1,3,0.046666666666666835,0.4154931165670412,0.03999999999999915,53.67
135,this,53.78,53.92,0.1400000000000005,0.0399999999999991,1,4,0.03500000000000013,0.4592748902029444,0.03999999999999915,53.85
136,administration,53.96,54.68,0.7199999999999989,0.1000000000000014,1,14,0.051428571428571344,0.2119759261895105,0.10000000000000142,54.32
137,changed,54.78,55.18,0.3999999999999986,0.0200000000000031,1,7,0.05714285714285694,0.5268832329156818,0.020000000000003126,54.980000000000004
138,the,55.2,55.26,0.0599999999999951,0.0399999999999991,1,3,0.019999999999998366,0.1433643231998326,0.03999999999999915,55.230000000000004
139,policy,55.3,55.7,0.4000000000000057,0.019999999999996,1,6,0.06666666666666761,0.1530211631216826,0.01999999999999602,55.5
140,of,55.72,55.78,0.0600000000000022,0.019999999999996,1,2,0.0300000000000011,0.3404494709694841,0.01999999999999602,55.75
141,the,55.8,55.86,0.0600000000000022,0.0399999999999991,1,3,0.020000000000000732,0.1841521761526188,0.03999999999999915,55.83
142,previous,55.9,56.24,0.3400000000000034,0.0399999999999991,1,8,0.042500000000000426,0.3827663542454885,0.03999999999999915,56.07
143,administration,56.28,56.9,0.6199999999999974,0.980000000000004,1,14,0.0442857142857141,0.1011209612256043,0.980000000000004,56.59
144,what,57.88,58.04,0.1599999999999966,0.0399999999999991,1,4,0.03999999999999915,0.4139178464572791,0.03999999999999915,57.96
145,has,58.08,58.2,0.1200000000000045,0.0599999999999951,1,3,0.0400000000000015,0.5264652780381602,0.05999999999999517,58.14
146,really,58.26,58.5,0.240000000000002,0.1000000000000014,1,6,0.040000000000000334,0.6346243492409147,0.10000000000000142,58.379999999999995
147,happened,58.6,58.96,0.3599999999999994,0.019999999999996,1,8,0.04499999999999992,0.194110551489274,0.01999999999999602,58.78
148,in,58.98,59.04,0.0600000000000022,0.0200000000000031,1,2,0.0300000000000011,0.0974009356296825,0.020000000000003126,59.01
149,the,59.06,59.1,0.0399999999999991,0.0399999999999991,1,3,0.013333333333333032,0.1421763722501938,0.03999999999999915,59.08
150,negotiations,59.14,59.84,0.7000000000000028,0.0399999999999991,1,12,0.05833333333333357,0.2808682536394714,0.03999999999999915,59.49
151,in,59.88,59.94,0.0599999999999951,0.0800000000000054,1,2,0.02999999999999755,0.157133876004859,0.0800000000000054,59.91
152,paris,60.02,60.42,0.3999999999999986,0.0399999999999991,1,5,0.07999999999999971,0.1290067407419002,0.03999999999999915,60.22
153,and,60.46,60.52,0.0600000000000022,0.0399999999999991,1,3,0.020000000000000732,0.0510531324713347,0.03999999999999915,60.49
154,on,60.56,60.64,0.0799999999999983,0.0399999999999991,1,2,0.03999999999999915,0.1183292580184565,0.03999999999999915,60.6
155,the,60.68,60.72,0.0399999999999991,0.0399999999999991,1,3,0.013333333333333032,0.2839999995146268,0.03999999999999915,60.7
156,battlefront,60.76,61.26,0.5,0.0200000000000031,1,11,0.045454545454545456,0.1848926032883307,0.020000000000003126,61.01
157,and,61.28,61.32,0.0399999999999991,0.0399999999999991,1,3,0.013333333333333032,0.1179632866125208,0.03999999999999915,61.3
158,vietnam,61.36,61.86,0.5,1.1400000000000006,1,7,0.07142857142857142,0.1713752892369338,1.1400000000000006,61.61
159,what,63.0,63.18,0.1799999999999997,0.0799999999999983,1,4,0.04499999999999992,0.3687292561093219,0.0799999999999983,63.09
160,choices,63.26,63.76,0.5,0.0600000000000022,1,7,0.07142857142857142,0.2991010960819339,0.060000000000002274,63.51
161,do,63.82,63.9,0.0799999999999983,0.0600000000000022,1,2,0.03999999999999915,0.1913740442546311,0.060000000000002274,63.86
162,we,63.96,64.04,0.0800000000000054,0.1199999999999903,1,2,0.0400000000000027,0.3699154273571634,0.11999999999999034,64.0
163,have,64.16,64.5,0.3400000000000034,0.4000000000000057,1,4,0.08500000000000085,0.1181925540793381,0.4000000000000057,64.33
164,if,64.9,65.04,0.1400000000000005,0.039999999999992,1,2,0.07000000000000026,0.1816165864648096,0.03999999999999204,64.97
165,we,65.08,65.18,0.1000000000000085,0.039999999999992,1,2,0.05000000000000425,0.7275147762775297,0.03999999999999204,65.13
166,are,65.22,65.28,0.0600000000000022,0.019999999999996,1,3,0.020000000000000732,0.7465793625860492,0.01999999999999602,65.25
167,to,65.3,65.36,0.0600000000000022,0.0400000000000062,1,2,0.0300000000000011,0.7170277378254949,0.04000000000000625,65.33
168,end,65.4,65.58,0.1799999999999926,0.0400000000000062,1,3,0.059999999999997534,0.7282239496924682,0.04000000000000625,65.49000000000001
169,the,65.62,65.68,0.0600000000000022,0.059999999999988,1,3,0.020000000000000732,0.4604850180860173,0.05999999999998806,65.65
170,war,65.74,66.02,0.2800000000000011,0.980000000000004,1,3,0.0933333333333337,0.1480449851525199,0.980000000000004,65.88
171,what,67.0,67.18,0.1800000000000068,0.0,1,4,0.0450000000000017,0.4848227637450314,0.0,67.09
172,are,67.18,67.24,0.059999999999988,0.0200000000000102,1,3,0.019999999999996,0.7254005876170856,0.020000000000010232,67.21000000000001
173,the,67.26,67.32,0.059999999999988,0.0400000000000062,1,3,0.019999999999996,0.6061843504915596,0.04000000000000625,67.28999999999999
174,prospects,67.36,67.9,0.5400000000000063,0.039999999999992,1,9,0.06000000000000069,0.2639195252643658,0.03999999999999204,67.63
175,for,67.94,68.04,0.1000000000000085,0.059999999999988,1,3,0.033333333333336164,0.3802889693718579,0.05999999999998806,67.99000000000001
176,peace,68.1,68.5,0.4000000000000057,1.6800000000000068,1,5,0.08000000000000114,0.2401064132241874,1.6800000000000068,68.3
177,let,70.18,70.3,0.1199999999999903,0.019999999999996,1,3,0.03999999999999677,0.5798491322517844,0.01999999999999602,70.24000000000001
178,me,70.32,70.4,0.0800000000000125,0.039999999999992,1,2,0.04000000000000625,0.7024950974271459,0.03999999999999204,70.36
179,begin,70.44,70.84,0.4000000000000057,0.1799999999999926,1,5,0.08000000000000114,0.5060557953501488,0.1799999999999926,70.64
180,by,71.02,71.12,0.1000000000000085,0.0600000000000022,1,2,0.05000000000000425,0.1042788682698301,0.060000000000002274,71.07
181,describing,71.18,71.68,0.5,0.019999999999996,1,10,0.05,0.4342821384718825,0.01999999999999602,71.43
182,the,71.7,71.76,0.0600000000000022,0.039999999999992,1,3,0.020000000000000732,0.6056874901079926,0.03999999999999204,71.73
183,situation,71.8,72.38,0.5799999999999983,0.0400000000000062,1,9,0.06444444444444425,0.4059494597019911,0.04000000000000625,72.09
184,i,72.42,72.48,0.0600000000000022,0.1599999999999966,1,1,0.0600000000000022,0.2719311135679085,0.1599999999999966,72.45
185,found,72.64,73.0,0.3599999999999994,0.5999999999999943,1,5,0.07199999999999987,0.3118930500608948,0.5999999999999943,72.82
186,when,73.6,73.74,0.1400000000000005,0.0200000000000102,1,4,0.03500000000000013,0.1905616681667299,0.020000000000010232,73.66999999999999
187,i,73.76,73.82,0.059999999999988,0.0600000000000022,1,1,0.059999999999988,0.410517301472141,0.060000000000002274,73.78999999999999
188,was,73.88,73.98,0.1000000000000085,0.039999999999992,1,3,0.033333333333336164,0.7314278551563806,0.03999999999999204,73.93
189,inaugurated,74.02,74.68,0.6600000000000108,0.019999999999996,1,11,0.06000000000000098,0.389095148605339,0.01999999999999602,74.35
190,on,74.7,74.78,0.0799999999999983,0.039999999999992,1,2,0.03999999999999915,0.2619969394791775,0.03999999999999204,74.74000000000001
191,january,74.82,75.3,0.480000000000004,0.0600000000000022,1,7,0.06857142857142914,0.2673790610722064,0.060000000000002274,75.06
192,twenty,75.36,75.62,0.2600000000000051,1.2399999999999949,1,6,0.04333333333333419,0.1085627648195107,1.2399999999999949,75.49000000000001
193,the,76.86,76.94,0.0799999999999983,0.0600000000000022,1,3,0.0266666666666661,0.065979936369998,0.060000000000002274,76.9
194,war,77.0,77.2,0.2000000000000028,0.019999999999996,1,3,0.0666666666666676,0.7248223625031717,0.01999999999999602,77.1
195,had,77.22,77.3,0.0799999999999983,0.0400000000000062,1,3,0.0266666666666661,0.5598473064395314,0.04000000000000625,77.25999999999999
196,been,77.34,77.48,0.1400000000000005,0.039999999999992,1,4,0.03500000000000013,0.4150856804205315,0.03999999999999204,77.41
197,going,77.52,77.76,0.2400000000000091,0.019999999999996,1,5,0.04800000000000182,0.4697107899639218,0.01999999999999602,77.64
198,on,77.78,77.92,0.1400000000000005,0.0600000000000022,1,2,0.07000000000000026,0.4453301176664289,0.060000000000002274,77.85
199,for,77.98,78.06,0.0799999999999983,0.0799999999999983,1,3,0.0266666666666661,0.233266849336877,0.0799999999999983,78.02000000000001
200,four,78.14,78.32,0.1799999999999926,0.0600000000000022,1,4,0.04499999999999815,0.4888809692158912,0.060000000000002274,78.22999999999999
201,years,78.38,78.82,0.4399999999999977,0.6600000000000108,1,5,0.08799999999999955,0.2662689187586831,0.6600000000000108,78.6
202,thirty,79.48,79.7,0.2199999999999988,0.0600000000000022,1,6,0.036666666666666466,0.5581498018612762,0.060000000000002274,79.59
203,one,79.76,79.92,0.1599999999999966,0.0600000000000022,1,3,0.0533333333333322,0.6983076613371474,0.060000000000002274,79.84
204,thousand,79.98,80.38,0.3999999999999915,0.0200000000000102,1,8,0.049999999999998934,0.4244702849055846,0.020000000000010232,80.18
205,americans,80.4,80.98,0.5799999999999983,0.019999999999996,1,9,0.06444444444444425,0.2966212178667605,0.01999999999999602,80.69
206,had,81.0,81.1,0.0999999999999943,0.0400000000000062,1,3,0.03333333333333143,0.1143115326739295,0.04000000000000625,81.05
207,been,81.14,81.28,0.1400000000000005,0.0600000000000022,1,4,0.03500000000000013,0.1979947429573516,0.060000000000002274,81.21000000000001
208,killed,81.34,81.68,0.3400000000000034,0.019999999999996,1,6,0.05666666666666723,0.1723991206550522,0.01999999999999602,81.51
209,in,81.7,81.78,0.0799999999999983,0.039999999999992,1,2,0.03999999999999915,0.135861666691542,0.03999999999999204,81.74000000000001
210,action,81.82,82.16,0.3400000000000034,0.7999999999999972,1,6,0.05666666666666723,0.0691991242696551,0.7999999999999972,81.99
211,the,82.96,83.02,0.0600000000000022,0.0600000000000022,1,3,0.020000000000000732,0.0364893472915345,0.060000000000002274,82.99
