,Word,Start,End,length,time_spent,std_time_spent,post_space,time
63,infrastructure,20.42,21.08,14,0.6599999999999966,0.047142857142856896,0.6600000000000001,20.75
64,there,21.74,21.86,5,0.120000000000001,0.024000000000000198,0.019999999999999574,21.799999999999997
65,was,21.88,22.0,3,0.120000000000001,0.040000000000000334,0.03999999999999915,21.939999999999998
66,no,22.04,22.16,2,0.120000000000001,0.0600000000000005,0.10000000000000142,22.1
67,way,22.26,22.46,3,0.1999999999999993,0.06666666666666643,0.0799999999999983,22.36
68,that,22.54,22.66,4,0.120000000000001,0.03000000000000025,0.03999999999999915,22.6
69,that,22.7,22.84,4,0.1400000000000005,0.03500000000000013,0.03999999999999915,22.77
70,should,22.88,23.04,6,0.1600000000000001,0.026666666666666682,0.019999999999999574,22.96
71,have,23.06,23.14,4,0.0800000000000018,0.02000000000000045,0.0,23.1
72,been,23.14,23.24,4,0.0999999999999978,0.02499999999999945,0.060000000000002274,23.189999999999998
73,passed,23.3,23.5,6,0.1999999999999993,0.033333333333333215,0.03999999999999915,23.4
74,should,23.54,23.66,6,0.120000000000001,0.020000000000000167,0.019999999999999574,23.6
75,have,23.68,23.74,4,0.0599999999999987,0.014999999999999675,0.020000000000003126,23.71
76,been,23.76,23.86,4,0.0999999999999978,0.02499999999999945,0.019999999999999574,23.810000000000002
77,a,23.88,23.9,1,0.0199999999999995,0.0199999999999995,0.060000000000002274,23.89
78,hundred,23.96,24.22,7,0.259999999999998,0.03714285714285686,0.060000000000002274,24.09
79,percent,24.28,24.64,7,0.3599999999999994,0.05142857142857134,0.03999999999999915,24.46
80,for,24.68,24.78,3,0.1000000000000014,0.0333333333333338,0.05999999999999872,24.73
81,infrastructure,24.84,25.54,14,0.6999999999999993,0.04999999999999995,0.38000000000000256,25.189999999999998
82,so,25.92,26.02,2,0.0999999999999978,0.0499999999999989,0.05999999999999872,25.97
83,what's,26.08,26.26,6,0.1800000000000032,0.030000000000000537,0.019999999999999574,26.17
84,happening,26.28,26.7,9,0.4199999999999981,0.046666666666666454,0.03999999999999915,26.490000000000002
85,is,26.74,26.94,2,0.2000000000000028,0.1000000000000014,1.0199999999999996,26.84
86,we,27.96,28.06,2,0.0999999999999978,0.0499999999999989,0.0400000000000027,28.009999999999998
87,had,28.1,28.2,3,0.0999999999999978,0.0333333333333326,0.019999999999999574,28.15
88,a,28.22,28.26,1,0.0400000000000027,0.0400000000000027,0.05999999999999872,28.240000000000002
89,thing,28.32,28.46,5,0.1400000000000005,0.0280000000000001,0.03999999999999915,28.39
90,called,28.5,28.7,6,0.1999999999999993,0.033333333333333215,0.03999999999999915,28.6
91,the,28.74,28.8,3,0.0600000000000022,0.020000000000000732,0.05999999999999872,28.77
92,debt,28.86,29.08,4,0.2199999999999988,0.0549999999999997,0.0400000000000027,28.97
93,ceiling,29.12,29.6,7,0.4800000000000004,0.06857142857142863,0.4599999999999973,29.36
94,and,30.06,30.22,3,0.1600000000000001,0.053333333333333365,0.0,30.14
95,he,30.22,30.28,2,0.0600000000000022,0.0300000000000011,0.05999999999999872,30.25
96,couldn't,30.34,30.56,8,0.2199999999999988,0.02749999999999985,0.060000000000002274,30.45
97,use,30.62,30.84,3,0.2199999999999988,0.07333333333333293,0.03999999999999915,30.73
98,that,30.88,31.06,4,0.1799999999999997,0.04499999999999992,0.0400000000000027,30.97
99,to,31.1,31.18,2,0.0799999999999983,0.03999999999999915,0.03999999999999915,31.14
100,win,31.22,31.38,3,0.1600000000000001,0.053333333333333365,0.060000000000002274,31.299999999999997
101,everything,31.44,32.0,10,0.5599999999999987,0.05599999999999987,0.10000000000000142,31.72
102,and,32.1,32.24,3,0.1400000000000005,0.046666666666666835,0.01999999999999602,32.17
103,he,32.26,32.3,2,0.0399999999999991,0.01999999999999955,0.060000000000002274,32.28
104,chose,32.36,32.66,5,0.2999999999999971,0.05999999999999942,0.060000000000002274,32.51
105,not,32.72,32.88,3,0.1600000000000037,0.053333333333334565,0.03999999999999915,32.8
106,to,32.92,33.04,2,0.1199999999999974,0.0599999999999987,0.3999999999999986,32.980000000000004
107,and,33.44,33.58,3,0.1400000000000005,0.046666666666666835,0.03999999999999915,33.51
108,we,33.62,33.7,2,0.0800000000000054,0.0400000000000027,0.03999999999999915,33.66
109,have,33.74,33.84,4,0.1000000000000014,0.02500000000000035,0.01999999999999602,33.790000000000006
110,a,33.86,33.9,1,0.0399999999999991,0.0399999999999991,0.0799999999999983,33.879999999999995
111,bigger,33.98,34.26,6,0.2800000000000011,0.04666666666666685,0.03999999999999915,34.12
112,problem,34.3,34.78,7,0.480000000000004,0.06857142857142914,0.060000000000002274,34.54
113,because,34.84,35.14,7,0.2999999999999971,0.04285714285714244,0.01999999999999602,34.99
114,they,35.16,35.22,4,0.0600000000000022,0.01500000000000055,0.060000000000002274,35.19
115,have,35.28,35.36,4,0.0799999999999983,0.019999999999999574,0.020000000000003126,35.32
116,a,35.38,35.42,1,0.0399999999999991,0.0399999999999991,0.03999999999999915,35.400000000000006
117,so,35.46,35.62,2,0.1599999999999966,0.0799999999999983,0.060000000000002274,35.54
118,called,35.68,35.94,6,0.259999999999998,0.043333333333333,0.060000000000002274,35.81
119,voting,36.0,36.34,6,0.3400000000000034,0.05666666666666723,0.03999999999999915,36.17
120,rights,36.38,36.68,6,0.2999999999999971,0.04999999999999952,0.020000000000003126,36.53
121,bill,36.7,36.88,4,0.1799999999999997,0.04499999999999992,0.03999999999999915,36.790000000000006
122,which,36.92,37.1,5,0.1799999999999997,0.035999999999999935,0.0,37.010000000000005
123,is,37.1,37.24,2,0.1400000000000005,0.07000000000000026,0.01999999999999602,37.17
124,a,37.26,37.32,1,0.0600000000000022,0.0600000000000022,0.03999999999999915,37.29
125,voting,37.36,37.64,6,0.2800000000000011,0.04666666666666685,0.01999999999999602,37.5
126,rights,37.66,37.86,6,0.2000000000000028,0.0333333333333338,0.020000000000003126,37.76
127,for,37.88,37.96,3,0.0799999999999983,0.0266666666666661,0.060000000000002274,37.92
128,democrats,38.02,38.62,9,0.5999999999999943,0.06666666666666604,0.03999999999999915,38.32
129,because,38.66,39.0,7,0.3400000000000034,0.04857142857142906,0.3400000000000034,38.83
130,republicans,39.34,40.0,11,0.6599999999999966,0.05999999999999969,0.03999999999999915,39.67
131,will,40.04,40.14,4,0.1000000000000014,0.02500000000000035,0.0799999999999983,40.09
132,never,40.22,40.44,5,0.2199999999999988,0.04399999999999976,0.060000000000002274,40.33
133,be,40.5,40.58,2,0.0799999999999983,0.03999999999999915,0.03999999999999915,40.54
134,elected,40.62,41.0,7,0.3800000000000025,0.054285714285714645,0.03999999999999915,40.81
135,again,41.04,41.34,5,0.3000000000000042,0.060000000000000844,0.17999999999999972,41.19
136,if,41.52,41.64,2,0.1199999999999974,0.0599999999999987,0.060000000000002274,41.58
137,that,41.7,41.82,4,0.1199999999999974,0.02999999999999935,0.03999999999999915,41.760000000000005
138,happens,41.86,42.26,7,0.3999999999999986,0.05714285714285694,0.03999999999999915,42.06
139,if,42.3,42.38,2,0.0800000000000054,0.0400000000000027,0.03999999999999915,42.34
140,that,42.42,42.56,4,0.1400000000000005,0.03500000000000013,0.03999999999999915,42.49
141,passes,42.6,43.04,6,0.4399999999999977,0.07333333333333296,0.14000000000000057,42.82
142,let,43.18,43.32,3,0.1400000000000005,0.046666666666666835,0.020000000000003126,43.25
143,me,43.34,43.42,2,0.0799999999999983,0.03999999999999915,0.03999999999999915,43.38
144,ask,43.46,43.62,3,0.1599999999999966,0.0533333333333322,0.060000000000002274,43.54
145,you,43.68,43.72,3,0.0399999999999991,0.013333333333333032,0.03999999999999915,43.7
146,about,43.76,43.98,5,0.2199999999999988,0.04399999999999976,0.04000000000000625,43.87
147,all,44.02,44.12,3,0.0999999999999943,0.03333333333333143,0.10000000000000142,44.07
148,these,44.22,44.38,5,0.1600000000000037,0.032000000000000736,0.05999999999999517,44.3
149,people,44.44,44.68,6,0.240000000000002,0.040000000000000334,0.03999999999999915,44.56
150,that,44.72,44.8,4,0.0799999999999983,0.019999999999999574,0.020000000000003126,44.76
151,you've,44.82,45.0,6,0.1799999999999997,0.029999999999999947,0.020000000000003126,44.91
152,been,45.02,45.14,4,0.1199999999999974,0.02999999999999935,0.03999999999999915,45.08
153,supporting,45.18,45.62,10,0.4399999999999977,0.043999999999999775,0.03999999999999915,45.4
154,recently,45.66,46.1,8,0.4400000000000048,0.0550000000000006,0.05999999999999517,45.879999999999995
155,we're,46.16,46.28,5,0.1200000000000045,0.024000000000000903,0.03999999999999915,46.22
156,entering,46.32,46.7,8,0.3800000000000025,0.04750000000000031,0.03999999999999915,46.510000000000005
157,the,46.74,46.82,3,0.0799999999999983,0.0266666666666661,0.3200000000000003,46.78
158,election,47.14,47.66,8,0.519999999999996,0.0649999999999995,0.04000000000000625,47.4
159,year,47.7,48.1,4,0.3999999999999986,0.09999999999999964,0.3399999999999963,47.900000000000006
160,the,48.44,48.52,3,0.0800000000000054,0.026666666666668466,0.1599999999999966,48.480000000000004
161,primaries,48.68,49.32,9,0.6400000000000006,0.07111111111111118,0.03999999999999915,49.0
162,in,49.36,49.44,2,0.0799999999999983,0.03999999999999915,0.0800000000000054,49.4
163,march,49.52,49.98,5,0.4599999999999937,0.09199999999999874,0.9000000000000057,49.75
164,you've,50.88,51.06,6,0.1799999999999997,0.029999999999999947,0.0,50.97
165,already,51.06,51.36,7,0.2999999999999971,0.04285714285714244,0.060000000000002274,51.21
166,endorsed,51.42,51.8,8,0.3799999999999954,0.047499999999999425,0.060000000000002274,51.61
167,several,51.86,52.16,7,0.2999999999999971,0.04285714285714244,0.060000000000002274,52.01
168,candidates,52.22,52.72,10,0.5,0.05,0.03999999999999915,52.47
169,for,52.76,52.84,3,0.0800000000000054,0.026666666666668466,0.05999999999999517,52.8
170,reelection,52.9,53.46,10,0.5600000000000023,0.05600000000000023,0.0799999999999983,53.18
171,what,53.54,53.7,4,0.1600000000000037,0.040000000000000924,0.01999999999999602,53.620000000000005
172,are,53.72,53.72,3,0.0,0.0,0.020000000000003126,53.72
173,you,53.74,53.84,3,0.1000000000000014,0.0333333333333338,0.09999999999999432,53.790000000000006
174,looking,53.94,54.26,7,0.3200000000000003,0.045714285714285756,0.10000000000000142,54.099999999999994
175,for,54.36,54.5,3,0.1400000000000005,0.046666666666666835,0.5600000000000023,54.43
176,let's,55.06,55.26,5,0.1999999999999957,0.03999999999999914,0.03999999999999915,55.16
177,go,55.3,55.4,2,0.1000000000000014,0.0500000000000007,0.0799999999999983,55.349999999999994
178,through,55.48,55.62,7,0.1400000000000005,0.020000000000000073,0.060000000000002274,55.55
179,some,55.68,55.82,4,0.1400000000000005,0.03500000000000013,0.020000000000003126,55.75
180,of,55.84,55.9,2,0.0599999999999951,0.02999999999999755,0.060000000000002274,55.870000000000005
181,these,55.96,56.14,5,0.1799999999999997,0.035999999999999935,0.03999999999999915,56.05
182,contests,56.18,56.7,8,0.5200000000000031,0.06500000000000039,0.03999999999999915,56.44
183,that,56.74,56.86,4,0.1199999999999974,0.02999999999999935,0.020000000000003126,56.8
184,are,56.88,56.98,3,0.0999999999999943,0.03333333333333143,0.10000000000000142,56.93
185,toss,57.08,57.46,4,0.3800000000000025,0.09500000000000063,0.0,57.269999999999996
186,up,57.46,57.62,2,0.1599999999999966,0.0799999999999983,0.060000000000002274,57.54
187,senator,57.68,57.98,7,0.2999999999999971,0.04285714285714244,0.04000000000000625,57.83
188,mark,58.02,58.24,4,0.2199999999999988,0.0549999999999997,0.01999999999999602,58.13
189,kelly,58.26,58.54,5,0.2800000000000011,0.056000000000000216,0.03999999999999915,58.4
190,in,58.58,58.62,2,0.0399999999999991,0.01999999999999955,0.060000000000002274,58.599999999999994
191,arizona,58.68,59.26,7,0.5799999999999983,0.08285714285714262,0.28000000000000114,58.97
192,senator,59.54,59.82,7,0.2800000000000011,0.040000000000000153,0.060000000000002274,59.68
193,rafil,59.88,60.32,5,0.4399999999999977,0.08799999999999955,0.060000000000002274,60.1
194,warnock,60.38,60.78,7,0.3999999999999986,0.05714285714285694,0.060000000000002274,60.58
195,georgia,60.84,61.24,7,0.3999999999999986,0.05714285714285694,0.10000000000000142,61.040000000000006
196,catherine,61.34,61.7,9,0.3599999999999994,0.03999999999999993,0.05999999999999517,61.52
197,cortes,61.76,62.16,6,0.3999999999999986,0.06666666666666643,0.060000000000002274,61.959999999999994
198,master,62.22,62.58,6,0.3599999999999994,0.059999999999999894,0.03999999999999915,62.4
199,nevada,62.62,63.16,6,0.5399999999999991,0.08999999999999986,0.5400000000000063,62.89
200,maggie,63.7,64.02,6,0.3199999999999932,0.0533333333333322,0.060000000000002274,63.86
201,hassan,64.08,64.66,6,0.5799999999999983,0.09666666666666639,0.04000000000000625,64.37
202,new,64.7,64.82,3,0.1199999999999903,0.03999999999999677,0.060000000000002274,64.75999999999999
203,hampshire,64.88,65.42,9,0.5400000000000063,0.06000000000000069,0.4399999999999977,65.15
204,what,65.86,66.04,4,0.1800000000000068,0.0450000000000017,0.01999999999999602,65.95
205,do,66.06,66.12,2,0.0600000000000022,0.0300000000000011,0.0,66.09
206,you,66.12,66.16,3,0.039999999999992,0.013333333333330666,0.14000000000000057,66.14
207,what,66.3,66.44,4,0.1400000000000005,0.03500000000000013,0.01999999999999602,66.37
208,are,66.46,66.5,3,0.0400000000000062,0.013333333333335399,0.04000000000000625,66.47999999999999
209,your,66.54,66.7,4,0.1599999999999966,0.03999999999999915,0.35999999999999943,66.62
210,disaster,67.06,67.8,8,0.7399999999999949,0.09249999999999936,0.3200000000000074,67.43
211,there,68.12,68.3,5,0.1799999999999926,0.03599999999999852,0.01999999999999602,68.21000000000001
212,for,68.32,68.44,3,0.1200000000000045,0.0400000000000015,0.0799999999999983,68.38
213,open,68.52,68.86,4,0.3400000000000034,0.08500000000000085,0.04000000000000625,68.69
214,borders,68.9,69.36,7,0.4599999999999937,0.06571428571428481,0.480000000000004,69.13
215,therefore,69.84,70.2,9,0.3599999999999994,0.03999999999999993,0.060000000000002274,70.02000000000001
216,defunding,70.26,70.82,9,0.5599999999999881,0.062222222222220895,0.04000000000000625,70.53999999999999
217,the,70.86,70.94,3,0.0799999999999983,0.0266666666666661,0.060000000000002274,70.9
218,police,71.0,71.52,6,0.519999999999996,0.086666666666666,0.5600000000000023,71.25999999999999
219,there,72.08,72.22,5,0.1400000000000005,0.0280000000000001,0.04000000000000625,72.15
220,for,72.26,72.38,3,0.1199999999999903,0.03999999999999677,0.0799999999999983,72.32
221,crime,72.46,72.88,5,0.4200000000000017,0.08400000000000034,0.020000000000010232,72.66999999999999
222,and,72.9,72.98,3,0.0799999999999983,0.0266666666666661,0.01999999999999602,72.94
223,other,73.0,73.14,5,0.1400000000000005,0.0280000000000001,0.04000000000000625,73.07
224,words,73.18,73.34,5,0.1599999999999966,0.03199999999999932,0.01999999999999602,73.26
225,if,73.36,73.52,2,0.1599999999999966,0.0799999999999983,0.04000000000000625,73.44
226,a,73.56,73.62,1,0.0600000000000022,0.0600000000000022,0.060000000000002274,73.59
227,crime,73.68,73.88,5,0.1999999999999886,0.03999999999999772,0.060000000000002274,73.78
228,if,73.94,74.08,2,0.1400000000000005,0.07000000000000026,0.01999999999999602,74.00999999999999
229,i,74.1,74.16,1,0.0600000000000022,0.0600000000000022,0.04000000000000625,74.13
230,take,74.2,74.4,4,0.2000000000000028,0.0500000000000007,0.01999999999999602,74.30000000000001
231,it,74.42,74.48,2,0.0600000000000022,0.0300000000000011,0.01999999999999602,74.45
232,away,74.5,74.66,4,0.1599999999999966,0.03999999999999915,0.060000000000002274,74.58
233,your,74.72,74.8,4,0.0799999999999983,0.019999999999999574,0.04000000000000625,74.75999999999999
234,second,74.84,75.12,6,0.2800000000000011,0.04666666666666685,0.03999999999999204,74.98
235,amendment,75.16,75.64,9,0.480000000000004,0.053333333333333774,0.7000000000000028,75.4
236,so,76.34,76.46,2,0.1199999999999903,0.05999999999999515,0.060000000000002274,76.4
237,they,76.52,76.58,4,0.0600000000000022,0.01500000000000055,0.060000000000002274,76.55
238,want,76.64,76.78,4,0.1400000000000005,0.03500000000000013,0.0,76.71000000000001
239,to,76.78,76.82,2,0.039999999999992,0.019999999999996,0.060000000000002274,76.8
240,take,76.88,77.08,4,0.2000000000000028,0.0500000000000007,0.0,76.97999999999999
241,away,77.08,77.28,4,0.2000000000000028,0.0500000000000007,0.060000000000002274,77.18
242,your,77.34,77.44,4,0.0999999999999943,0.024999999999998575,0.01999999999999602,77.39
243,police,77.46,77.82,6,0.3599999999999994,0.059999999999999894,0.020000000000010232,77.63999999999999
244,and,77.84,77.92,3,0.0799999999999983,0.0266666666666661,0.01999999999999602,77.88
245,then,77.94,78.06,4,0.1200000000000045,0.030000000000001126,0.03999999999999204,78.0
246,take,78.1,78.3,4,0.2000000000000028,0.0500000000000007,0.04000000000000625,78.19999999999999
247,away,78.34,78.54,4,0.2000000000000028,0.0500000000000007,0.05999999999998806,78.44
248,your,78.6,78.7,4,0.1000000000000085,0.025000000000002125,0.03999999999999204,78.65
249,right,78.74,78.9,5,0.1600000000000108,0.03200000000000216,0.03999999999999204,78.82
250,to,78.94,79.0,2,0.0600000000000022,0.0300000000000011,0.060000000000002274,78.97
251,protect,79.06,79.4,7,0.3400000000000034,0.04857142857142906,0.03999999999999204,79.23
252,yourself,79.44,79.92,8,0.480000000000004,0.0600000000000005,0.3999999999999915,79.68
253,when,80.32,80.44,4,0.1200000000000045,0.030000000000001126,0.01999999999999602,80.38
254,you,80.46,80.52,3,0.0600000000000022,0.020000000000000732,0.04000000000000625,80.49
255,think,80.56,80.74,5,0.1799999999999926,0.03599999999999852,0.020000000000010232,80.65
256,of,80.76,80.84,2,0.0799999999999983,0.03999999999999915,0.060000000000002274,80.80000000000001
257,it,80.9,81.04,2,0.1400000000000005,0.07000000000000026,0.05999999999998806,80.97
258,right,81.1,81.34,5,0.2400000000000091,0.04800000000000182,1.019999999999996,81.22
259,these,82.36,82.56,5,0.2000000000000028,0.040000000000000556,0.03999999999999204,82.46000000000001
260,people,82.6,82.86,6,0.2600000000000051,0.04333333333333419,0.01999999999999602,82.72999999999999
261,are,82.88,82.96,3,0.0799999999999983,0.0266666666666661,0.020000000000010232,82.91999999999999
262,a,82.98,83.02,1,0.039999999999992,0.039999999999992,0.060000000000002274,83.0
263,disaster,83.08,83.78,8,0.7000000000000028,0.08750000000000036,0.1599999999999966,83.43
264,and,83.94,84.06,3,0.1200000000000045,0.0400000000000015,0.03999999999999204,84.0
265,they,84.1,84.18,4,0.0800000000000125,0.020000000000003126,0.05999999999998806,84.14
266,should,84.24,84.4,6,0.1600000000000108,0.026666666666668466,0.03999999999999204,84.32
267,all,84.44,84.56,3,0.1200000000000045,0.0400000000000015,0.09999999999999432,84.5
268,lose,84.66,85.06,4,0.4000000000000057,0.10000000000000142,0.4399999999999977,84.86
269,and,85.5,85.62,3,0.1200000000000045,0.0400000000000015,0.03999999999999204,85.56
270,we,85.66,85.74,2,0.0799999999999983,0.03999999999999915,0.060000000000002274,85.69999999999999
271,have,85.8,85.88,4,0.0799999999999983,0.019999999999999574,0.04000000000000625,85.84
272,some,85.92,86.06,4,0.1400000000000005,0.03500000000000013,0.060000000000002274,85.99000000000001
273,great,86.12,86.32,5,0.1999999999999886,0.03999999999999772,0.04000000000000625,86.22
274,candidates,86.36,87.04,10,0.6800000000000068,0.06800000000000068,0.09999999999999432,86.7
275,and,87.14,87.28,3,0.1400000000000005,0.046666666666666835,0.060000000000002274,87.21000000000001
276,sometimes,87.34,87.84,9,0.5,0.05555555555555555,0.01999999999999602,87.59
277,i'm,87.86,87.94,3,0.0799999999999983,0.0266666666666661,0.060000000000002274,87.9
278,going,88.0,88.24,5,0.2399999999999948,0.04799999999999896,0.04000000000000625,88.12
279,a,88.28,88.32,1,0.039999999999992,0.039999999999992,0.04000000000000625,88.3
280,little,88.36,88.56,6,0.2000000000000028,0.0333333333333338,0.060000000000002274,88.46000000000001
281,outside,88.62,89.12,7,0.5,0.07142857142857142,0.0,88.87
282,of,89.12,89.16,2,0.039999999999992,0.019999999999996,0.04000000000000625,89.14
283,the,89.2,89.26,3,0.0600000000000022,0.020000000000000732,0.0799999999999983,89.23
284,box,89.34,89.72,3,0.3799999999999954,0.12666666666666512,0.12000000000000455,89.53
285,with,89.84,90.02,4,0.1799999999999926,0.04499999999999815,0.0799999999999983,89.93
286,some,90.1,90.38,4,0.2800000000000011,0.07000000000000027,0.960000000000008,90.24
287,because,91.34,91.58,7,0.2399999999999948,0.034285714285713545,0.04000000000000625,91.46000000000001
288,we,91.62,91.68,2,0.0600000000000022,0.0300000000000011,0.03999999999999204,91.65
289,have,91.72,91.8,4,0.0799999999999983,0.019999999999999574,0.04000000000000625,91.75999999999999
290,candidates,91.84,92.44,10,0.5999999999999943,0.05999999999999943,0.01999999999999602,92.14
291,that,92.46,92.56,4,0.1000000000000085,0.025000000000002125,0.060000000000002274,92.50999999999999
292,are,92.62,92.76,3,0.1400000000000005,0.046666666666666835,0.05999999999998806,92.69
293,not,92.82,93.02,3,0.2000000000000028,0.0666666666666676,0.0799999999999983,92.91999999999999
294,strong,93.1,93.5,6,0.4000000000000057,0.06666666666666761,0.04000000000000625,93.3
295,their,93.54,93.68,5,0.1400000000000005,0.0280000000000001,0.01999999999999602,93.61000000000001
296,rhinos,93.7,94.28,6,0.5799999999999983,0.09666666666666639,0.060000000000002274,93.99000000000001
297,and,94.34,94.46,3,0.1199999999999903,0.03999999999999677,0.0800000000000125,94.4
298,they're,94.54,94.66,7,0.1199999999999903,0.017142857142855756,0.020000000000010232,94.6
299,not,94.68,94.86,3,0.1799999999999926,0.059999999999997534,0.04000000000000625,94.77000000000001
300,strong,94.9,95.34,6,0.4399999999999977,0.07333333333333296,0.060000000000002274,95.12
301,their,95.4,95.62,5,0.2199999999999988,0.04399999999999976,0.47999999999998977,95.51
302,mitch,96.1,96.3,5,0.2000000000000028,0.040000000000000556,0.04000000000000625,96.19999999999999
