,Unnamed: 0,Word,Start,End,length,time_spent,std_time_spent,post_space,time,speed
60,60,we,33.86,33.94,2,0.0799999999999983,0.0399999999999991,0.0800000000000054,33.9,25.000000000000533
61,61,need,34.02,34.14,4,0.1199999999999974,0.0299999999999993,0.019999999999996,34.08,33.33333333333405
62,62,to,34.16,34.2,2,0.0400000000000062,0.0200000000000031,0.0399999999999991,34.18,49.999999999992255
63,63,keep,34.24,34.42,4,0.1799999999999997,0.0449999999999999,0.0399999999999991,34.33,22.22222222222226
64,64,going,34.46,34.76,5,0.2999999999999971,0.0599999999999994,0.6400000000000006,34.61,16.666666666666828
65,65,to,35.4,35.48,2,0.0799999999999983,0.0399999999999991,0.0400000000000062,35.44,25.000000000000533
66,66,create,35.52,35.76,6,0.2399999999999948,0.0399999999999991,0.0399999999999991,35.64,25.00000000000054
67,67,more,35.8,36.02,4,0.2200000000000059,0.0550000000000014,0.0599999999999951,35.91,18.181818181817693
68,68,good,36.08,36.24,4,0.1600000000000037,0.0400000000000009,0.0399999999999991,36.16,24.999999999999424
69,69,jobs,36.28,36.66,4,0.3799999999999954,0.0949999999999988,0.3200000000000003,36.47,10.526315789473811
70,70,and,36.98,37.1,3,0.1200000000000045,0.0400000000000015,0.0599999999999951,37.04,24.999999999999062
71,71,give,37.16,37.3,4,0.1400000000000005,0.0350000000000001,0.0800000000000054,37.23,28.571428571428466
72,72,middle,37.38,37.58,6,0.1999999999999957,0.0333333333333326,0.0399999999999991,37.48,30.000000000000643
73,73,class,37.62,37.86,5,0.240000000000002,0.0480000000000003,0.0600000000000022,37.74,20.83333333333316
74,74,families,37.92,38.34,8,0.4200000000000017,0.0525000000000002,0.0599999999999951,38.13,19.04761904761897
75,75,a,38.4,38.46,1,0.0600000000000022,0.0600000000000022,0.0600000000000022,38.43,16.666666666666057
76,76,sense,38.52,38.78,5,0.259999999999998,0.0519999999999996,0.019999999999996,38.650000000000006,19.23076923076938
77,77,of,38.8,38.86,2,0.0600000000000022,0.0300000000000011,0.0600000000000022,38.83,33.333333333332114
78,78,security,38.92,39.38,8,0.4600000000000008,0.0575000000000001,0.7199999999999989,39.150000000000006,17.391304347826058
79,79,and,40.1,40.24,3,0.1400000000000005,0.0466666666666668,0.019999999999996,40.17,21.42857142857135
80,80,i,40.26,40.3,1,0.0399999999999991,0.0399999999999991,0.0600000000000022,40.28,25.000000000000565
81,81,want,40.36,40.5,4,0.1400000000000005,0.0350000000000001,0.0,40.43,28.571428571428466
82,82,to,40.5,40.54,2,0.0399999999999991,0.0199999999999995,0.0799999999999983,40.52,50.00000000000113
83,83,work,40.62,40.88,4,0.2600000000000051,0.0650000000000012,0.1999999999999957,40.75,15.384615384615081
84,84,with,41.08,41.3,4,0.2199999999999988,0.0549999999999997,0.0600000000000022,41.19,18.18181818181828
85,85,congress,41.36,41.88,8,0.5200000000000031,0.0650000000000003,0.1400000000000005,41.620000000000005,15.384615384615293
86,86,to,42.02,42.1,2,0.0799999999999983,0.0399999999999991,0.0399999999999991,42.06,25.000000000000533
87,87,do,42.14,42.24,2,0.1000000000000014,0.0500000000000007,0.0599999999999951,42.19,19.999999999999723
88,88,it,42.3,42.4,2,0.1000000000000014,0.0500000000000007,1.0399999999999991,42.35,19.999999999999723
89,89,but,43.44,43.56,3,0.1200000000000045,0.0400000000000015,0.0399999999999991,43.5,24.999999999999062
90,90,so,43.6,43.7,2,0.1000000000000014,0.0500000000000007,0.0799999999999983,43.650000000000006,19.999999999999723
91,91,far,43.78,43.92,3,0.1400000000000005,0.0466666666666668,0.0799999999999983,43.85,21.42857142857135
92,92,this,44.0,44.16,4,0.1599999999999966,0.0399999999999991,0.0200000000000031,44.08,25.000000000000533
93,93,year,44.18,44.42,4,0.240000000000002,0.0600000000000005,0.1599999999999966,44.3,16.66666666666653
94,94,republicans,44.58,45.14,11,0.5600000000000023,0.0509090909090911,0.0399999999999991,44.86,19.642857142857064
95,95,in,45.18,45.24,2,0.0600000000000022,0.0300000000000011,0.0599999999999951,45.21,33.333333333332114
96,96,congress,45.3,45.76,8,0.4600000000000008,0.0575000000000001,0.0800000000000054,45.53,17.391304347826058
97,97,have,45.84,45.96,4,0.1199999999999974,0.0299999999999993,0.1000000000000014,45.900000000000006,33.33333333333405
98,98,blocked,46.06,46.44,7,0.3799999999999954,0.0542857142857136,0.0200000000000031,46.25,18.42105263157917
99,99,or,46.46,46.52,2,0.0600000000000022,0.0300000000000011,0.0599999999999951,46.49,33.333333333332114
100,100,voted,46.58,46.88,5,0.3000000000000042,0.0600000000000008,0.0799999999999983,46.73,16.666666666666433
101,101,down,46.96,47.22,4,0.259999999999998,0.0649999999999995,0.4399999999999977,47.09,15.384615384615502
102,102,every,47.66,48.08,5,0.4200000000000017,0.0840000000000003,0.1000000000000014,47.87,11.904761904761857
103,103,serious,48.18,48.58,7,0.3999999999999986,0.0571428571428569,0.0600000000000022,48.38,17.500000000000064
104,104,idea,48.64,49.0,4,0.3599999999999994,0.0899999999999998,0.0399999999999991,48.82,11.11111111111113
105,105,to,49.04,49.12,2,0.0799999999999983,0.0399999999999991,0.0399999999999991,49.08,25.000000000000533
106,106,create,49.16,49.46,6,0.3000000000000042,0.0500000000000007,0.0600000000000022,49.31,19.99999999999972
107,107,jobs,49.52,49.92,4,0.3999999999999986,0.0999999999999996,0.0799999999999983,49.72,10.000000000000036
108,108,and,50.0,50.1,3,0.1000000000000014,0.0333333333333338,0.0599999999999951,50.05,29.99999999999958
109,109,strengthen,50.16,50.54,10,0.3800000000000025,0.0380000000000002,0.0200000000000031,50.35,26.31578947368404
110,110,the,50.56,50.6,3,0.0399999999999991,0.013333333333333,0.0399999999999991,50.58,75.00000000000169
111,111,middle,50.64,50.84,6,0.2000000000000028,0.0333333333333338,0.019999999999996,50.74,29.99999999999958
112,112,class,50.86,51.26,5,0.3999999999999986,0.0799999999999997,0.980000000000004,51.06,12.500000000000044
113,113,they,52.24,52.36,4,0.1199999999999974,0.0299999999999993,0.0600000000000022,52.3,33.33333333333405
114,114,said,52.42,52.6,4,0.1799999999999997,0.0449999999999999,0.0799999999999983,52.510000000000005,22.22222222222226
115,115,no,52.68,52.86,2,0.1799999999999997,0.0899999999999998,0.3200000000000003,52.77,11.11111111111113
116,116,to,53.18,53.26,2,0.0799999999999983,0.0399999999999991,0.0600000000000022,53.22,25.000000000000533
117,117,raising,53.32,53.6,7,0.2800000000000011,0.0400000000000001,0.019999999999996,53.46,24.999999999999904
118,118,the,53.62,53.68,3,0.0600000000000022,0.0200000000000007,0.0200000000000031,53.65,49.99999999999817
119,119,minimum,53.7,54.0,7,0.2999999999999971,0.0428571428571424,0.0399999999999991,53.85,23.33333333333356
120,120,wage,54.04,54.38,4,0.3400000000000034,0.0850000000000008,0.7399999999999949,54.21,11.764705882352823
121,121,no,55.12,55.34,2,0.2200000000000059,0.1100000000000029,0.1399999999999934,55.23,9.090909090908847
122,122,to,55.48,55.56,2,0.0800000000000054,0.0400000000000027,0.0599999999999951,55.52,24.999999999998312
123,123,equal,55.62,55.9,5,0.2800000000000011,0.0560000000000002,0.0399999999999991,55.76,17.857142857142787
124,124,pay,55.94,56.1,3,0.1600000000000037,0.0533333333333345,0.0399999999999991,56.02,18.749999999999567
125,125,for,56.14,56.24,3,0.1000000000000014,0.0333333333333338,0.019999999999996,56.19,29.99999999999958
126,126,equal,56.26,56.52,5,0.2600000000000051,0.052000000000001,0.0599999999999951,56.39,19.230769230768853
127,127,work,56.58,56.84,4,0.2600000000000051,0.0650000000000012,0.6799999999999997,56.71,15.384615384615081
128,128,and,57.52,57.68,3,0.1599999999999966,0.0533333333333322,0.1199999999999974,57.6,18.7500000000004
129,129,no,57.8,58.0,2,0.2000000000000028,0.1000000000000014,0.3800000000000025,57.9,9.999999999999861
130,130,to,58.38,58.46,2,0.0799999999999983,0.0399999999999991,0.0600000000000022,58.42,25.000000000000533
131,131,restoring,58.52,59.06,9,0.5399999999999991,0.0599999999999999,0.1400000000000005,58.790000000000006,16.666666666666693
132,132,the,59.2,59.24,3,0.0399999999999991,0.013333333333333,0.0599999999999951,59.22,75.00000000000169
133,133,unemployment,59.3,59.82,12,0.5200000000000031,0.0433333333333335,0.0399999999999991,59.56,23.076923076922938
134,134,insurance,59.86,60.3,9,0.4399999999999977,0.0488888888888886,0.2200000000000059,60.08,20.45454545454556
135,135,they,60.52,60.66,4,0.1399999999999934,0.0349999999999983,0.0800000000000054,60.59,28.571428571429916
136,136,let,60.74,60.88,3,0.1400000000000005,0.0466666666666668,0.0399999999999991,60.81,21.42857142857135
137,137,expire,60.92,61.38,6,0.4600000000000008,0.0766666666666668,0.0599999999999951,61.150000000000006,13.043478260869543
138,138,for,61.44,61.54,3,0.1000000000000014,0.0333333333333338,0.0399999999999991,61.49,29.99999999999958
139,139,more,61.58,61.76,4,0.1799999999999997,0.0449999999999999,0.0200000000000031,61.67,22.22222222222226
140,140,than,61.78,61.88,4,0.1000000000000014,0.0250000000000003,0.0999999999999943,61.83,39.999999999999446
141,141,two,61.98,62.16,3,0.1799999999999997,0.0599999999999998,0.1200000000000045,62.06999999999999,16.666666666666696
142,142,million,62.28,62.58,7,0.2999999999999971,0.0428571428571424,0.0200000000000031,62.43,23.33333333333356
143,143,americans,62.6,63.1,9,0.5,0.0555555555555555,0.3799999999999954,62.85,18.0
144,144,looking,63.48,63.78,7,0.3000000000000042,0.0428571428571434,0.0399999999999991,63.63,23.333333333333005
145,145,for,63.82,63.92,3,0.1000000000000014,0.0333333333333338,0.019999999999996,63.870000000000005,29.99999999999958
146,146,a,63.94,64.0,1,0.0600000000000022,0.0600000000000022,0.0400000000000062,63.97,16.666666666666057
147,147,new,64.04,64.18,3,0.1400000000000005,0.0466666666666668,0.039999999999992,64.11000000000001,21.42857142857135
148,148,job,64.22,64.5,3,0.2800000000000011,0.0933333333333337,0.6800000000000068,64.36,10.714285714285673
149,149,that's,65.18,65.38,6,0.1999999999999886,0.0333333333333314,0.0400000000000062,65.28,30.00000000000171
150,150,not,65.42,65.56,3,0.1400000000000005,0.0466666666666668,0.0600000000000022,65.49000000000001,21.42857142857135
151,151,what,65.62,65.72,4,0.0999999999999943,0.0249999999999985,0.019999999999996,65.67,40.00000000000228
152,152,we,65.74,65.8,2,0.0600000000000022,0.0300000000000011,0.0799999999999983,65.77,33.333333333332114
153,153,need,65.88,66.04,4,0.1600000000000108,0.0400000000000027,0.039999999999992,65.96000000000001,24.999999999998312
154,154,right,66.08,66.22,5,0.1400000000000005,0.0280000000000001,0.019999999999996,66.15,35.71428571428558
155,155,now,66.24,66.44,3,0.2000000000000028,0.0666666666666676,0.6000000000000085,66.34,14.99999999999979
156,156,not,67.04,67.2,3,0.1599999999999966,0.0533333333333322,0.039999999999992,67.12,18.7500000000004
157,157,when,67.24,67.36,4,0.1200000000000045,0.0300000000000011,0.0400000000000062,67.3,33.333333333332085
158,158,there's,67.4,67.56,7,0.1599999999999966,0.0228571428571423,0.0600000000000022,67.48,43.75000000000093
159,159,still,67.62,67.84,5,0.2199999999999988,0.0439999999999997,0.0600000000000022,67.73,22.72727272727285
160,160,too,67.9,68.0,3,0.0999999999999943,0.0333333333333314,0.0600000000000022,67.95,30.00000000000171
161,161,many,68.06,68.22,4,0.1599999999999966,0.0399999999999991,0.0600000000000022,68.14,25.000000000000533
162,162,folks,68.28,68.6,5,0.3199999999999932,0.0639999999999986,0.0800000000000125,68.44,15.625000000000334
163,163,out,68.68,68.82,3,0.1399999999999863,0.0466666666666621,0.0,68.75,21.428571428573527
164,164,of,68.82,68.88,2,0.0600000000000022,0.0300000000000011,0.0400000000000062,68.85,33.333333333332114
165,165,work,68.92,69.18,4,0.2600000000000051,0.0650000000000012,0.039999999999992,69.05000000000001,15.384615384615081
166,166,and,69.22,69.32,3,0.0999999999999943,0.0333333333333314,0.0600000000000022,69.27,30.00000000000171
167,167,too,69.38,69.5,3,0.1200000000000045,0.0400000000000015,0.0600000000000022,69.44,24.999999999999062
168,168,many,69.56,69.74,4,0.1799999999999926,0.0449999999999981,0.0600000000000022,69.65,22.222222222223134
169,169,families,69.8,70.26,8,0.4600000000000079,0.0575000000000009,0.059999999999988,70.03,17.391304347825788
170,170,working,70.32,70.62,7,0.3000000000000113,0.0428571428571444,0.0600000000000022,70.47,23.333333333332455
171,171,harder,70.68,70.96,6,0.2799999999999869,0.0466666666666644,0.0200000000000102,70.82,21.42857142857243
172,172,than,70.98,71.06,4,0.0799999999999983,0.0199999999999995,0.0600000000000022,71.02000000000001,50.000000000001066
173,173,ever,71.12,71.26,4,0.1400000000000005,0.0350000000000001,0.0799999999999983,71.19,28.571428571428466
174,174,just,71.34,71.5,4,0.1599999999999966,0.0399999999999991,0.0400000000000062,71.42,25.000000000000533
175,175,to,71.54,71.58,2,0.039999999999992,0.019999999999996,0.0400000000000062,71.56,50.00000000001
176,176,get,71.62,71.76,3,0.1400000000000005,0.0466666666666668,0.059999999999988,71.69,21.42857142857135
177,177,by,71.82,72.0,2,0.1800000000000068,0.0900000000000034,1.1800000000000068,71.91,11.111111111110691
178,178,that's,73.18,73.36,6,0.1799999999999926,0.0299999999999987,0.019999999999996,73.27000000000001,33.3333333333347
179,179,why,73.38,73.54,3,0.1600000000000108,0.0533333333333369,0.039999999999992,73.46000000000001,18.749999999998735
180,180,in,73.58,73.64,2,0.0600000000000022,0.0300000000000011,0.0400000000000062,73.61,33.333333333332114
181,181,my,73.68,73.76,2,0.0799999999999983,0.0399999999999991,0.0799999999999983,73.72,25.000000000000533
182,182,stay,73.84,74.04,4,0.2000000000000028,0.0500000000000007,0.039999999999992,73.94,19.999999999999723
183,183,the,74.08,74.16,3,0.0799999999999983,0.0266666666666661,0.0600000000000022,74.12,37.5000000000008
184,184,union,74.22,74.48,5,0.2600000000000051,0.052000000000001,0.039999999999992,74.35,19.230769230768853
185,185,address,74.52,74.92,7,0.4000000000000057,0.0571428571428579,0.2600000000000051,74.72,17.49999999999975
186,186,i,75.18,75.26,1,0.0799999999999983,0.0799999999999983,0.0799999999999983,75.22,12.500000000000266
187,187,said,75.34,75.58,4,0.2399999999999948,0.0599999999999987,0.2199999999999988,75.46000000000001,16.666666666667027
188,188,that,75.8,75.96,4,0.1599999999999966,0.0399999999999991,0.0400000000000062,75.88,25.000000000000533
189,189,in,76.0,76.1,2,0.0999999999999943,0.0499999999999971,0.0600000000000022,76.05,20.00000000000114
190,190,this,76.16,76.34,4,0.1800000000000068,0.0450000000000017,0.0600000000000022,76.25,22.222222222221383
191,191,year,76.4,76.56,4,0.1599999999999966,0.0399999999999991,0.039999999999992,76.48,25.000000000000533
192,192,of,76.6,76.68,2,0.0800000000000125,0.0400000000000062,0.059999999999988,76.64,24.999999999996092
193,193,action,76.74,77.1,6,0.3599999999999994,0.0599999999999998,0.5200000000000102,76.91999999999999,16.666666666666696
194,194,whenever,77.62,78.02,8,0.3999999999999915,0.0499999999999989,0.0600000000000022,77.82,20.000000000000426
195,195,i,78.08,78.14,1,0.0600000000000022,0.0600000000000022,0.0799999999999983,78.11,16.666666666666057
196,196,can,78.22,78.32,3,0.0999999999999943,0.0333333333333314,0.0800000000000125,78.27,30.00000000000171
197,197,act,78.4,78.64,3,0.2399999999999948,0.0799999999999982,0.0799999999999983,78.52000000000001,12.50000000000027
198,198,on,78.72,78.86,2,0.1400000000000005,0.0700000000000002,0.0600000000000022,78.78999999999999,14.285714285714233
199,199,my,78.92,79.04,2,0.1200000000000045,0.0600000000000022,0.039999999999992,78.98,16.666666666666043
200,200,own,79.08,79.3,3,0.2199999999999988,0.0733333333333329,0.0600000000000022,79.19,13.63636363636371
201,201,to,79.36,79.44,2,0.0799999999999983,0.0399999999999991,0.0600000000000022,79.4,25.000000000000533
202,202,create,79.5,79.76,6,0.2600000000000051,0.0433333333333341,0.039999999999992,79.63,23.076923076922622
203,203,jobs,79.8,80.12,4,0.3200000000000074,0.0800000000000018,0.019999999999996,79.96000000000001,12.499999999999712
204,204,and,80.14,80.2,3,0.0600000000000022,0.0200000000000007,0.0,80.17,49.99999999999817
205,205,expand,80.2,80.54,6,0.3400000000000034,0.0566666666666672,0.039999999999992,80.37,17.647058823529235
206,206,opportunity,80.58,81.1,11,0.519999999999996,0.0472727272727269,0.0600000000000022,80.84,21.153846153846317
207,207,for,81.16,81.24,3,0.0799999999999983,0.0266666666666661,0.0600000000000022,81.19999999999999,37.5000000000008
208,208,more,81.3,81.42,4,0.1200000000000045,0.0300000000000011,0.019999999999996,81.36,33.333333333332085
209,209,americans,81.44,81.98,9,0.5400000000000063,0.0600000000000006,0.4399999999999977,81.71000000000001,16.666666666666472
210,210,i,82.42,82.5,1,0.0799999999999983,0.0799999999999983,0.0999999999999943,82.46000000000001,12.500000000000266
211,211,will,82.6,82.82,4,0.2199999999999988,0.0549999999999997,0.8400000000000034,82.71,18.18181818181828
212,212,and,83.66,83.8,3,0.1400000000000005,0.0466666666666668,0.0400000000000062,83.72999999999999,21.42857142857135
213,213,since,83.84,84.04,5,0.2000000000000028,0.0400000000000005,0.059999999999988,83.94,24.999999999999652
214,214,january,84.1,84.54,7,0.4400000000000119,0.0628571428571445,0.039999999999992,84.32,15.90909090909048
215,215,have,84.58,84.64,4,0.0600000000000022,0.0150000000000005,0.0600000000000022,84.61,66.66666666666423
216,216,taken,84.7,84.9,5,0.2000000000000028,0.0400000000000005,0.019999999999996,84.80000000000001,24.999999999999652
217,217,more,84.92,85.08,4,0.1599999999999966,0.0399999999999991,0.0,85.0,25.000000000000533
218,218,than,85.08,85.18,4,0.1000000000000085,0.0250000000000021,0.0799999999999983,85.13,39.999999999996604
219,219,twenty,85.26,85.52,6,0.2599999999999909,0.0433333333333318,0.0600000000000022,85.39,23.076923076923883
220,220,executive,85.58,86.0,9,0.4200000000000017,0.0466666666666668,0.0400000000000062,85.78999999999999,21.428571428571342
221,221,actions,86.04,86.42,7,0.3799999999999954,0.0542857142857136,0.2399999999999948,86.23,18.42105263157917
222,222,to,86.66,86.74,2,0.0799999999999983,0.0399999999999991,0.0600000000000022,86.69999999999999,25.000000000000533
223,223,do,86.8,86.92,2,0.1200000000000045,0.0600000000000022,0.0799999999999983,86.86,16.666666666666043
224,224,just,87.0,87.24,4,0.2399999999999948,0.0599999999999987,0.0400000000000062,87.12,16.666666666667027
225,225,that,87.28,87.48,4,0.2000000000000028,0.0500000000000007,1.019999999999996,87.38,19.999999999999723
226,226,i,88.5,88.6,1,0.0999999999999943,0.0999999999999943,0.0800000000000125,88.55,10.00000000000057
227,227,acted,88.68,88.9,5,0.2199999999999988,0.0439999999999997,0.039999999999992,88.79,22.72727272727285
228,228,to,88.94,89.0,2,0.0600000000000022,0.0300000000000011,0.0400000000000062,88.97,33.333333333332114
229,229,raise,89.04,89.26,5,0.2199999999999988,0.0439999999999997,0.039999999999992,89.15,22.72727272727285
230,230,more,89.3,89.44,4,0.1400000000000005,0.0350000000000001,0.0600000000000022,89.37,28.571428571428466
231,231,workers,89.5,89.8,7,0.2999999999999971,0.0428571428571424,0.0400000000000062,89.65,23.33333333333356
232,232,wages,89.84,90.24,5,0.3999999999999915,0.0799999999999983,0.1800000000000068,90.03999999999999,12.500000000000266
233,233,by,90.42,90.52,2,0.0999999999999943,0.0499999999999971,0.0799999999999983,90.47,20.00000000000114
234,234,requiring,90.6,91.04,9,0.4400000000000119,0.0488888888888902,0.019999999999996,90.82,20.454545454544903
235,235,that,91.06,91.16,4,0.0999999999999943,0.0249999999999985,0.0799999999999983,91.11,40.00000000000228
236,236,workers,91.24,91.68,7,0.4400000000000119,0.0628571428571445,0.0999999999999943,91.46,15.90909090909048
237,237,on,91.78,91.9,2,0.1200000000000045,0.0600000000000022,0.0799999999999983,91.84,16.666666666666043
238,238,new,91.98,92.14,3,0.1599999999999966,0.0533333333333322,0.0400000000000062,92.06,18.7500000000004
239,239,federal,92.18,92.46,7,0.2799999999999869,0.0399999999999981,0.0600000000000022,92.32,25.00000000000117
240,240,contracts,92.52,93.08,9,0.5600000000000023,0.0622222222222224,0.3200000000000074,92.8,16.071428571428505
241,241,earn,93.4,93.66,4,0.2599999999999909,0.0649999999999977,0.0400000000000062,93.53,15.384615384615923
242,242,a,93.7,93.76,1,0.0600000000000022,0.0600000000000022,0.1400000000000005,93.73,16.666666666666057
243,243,fair,93.9,94.2,4,0.2999999999999971,0.0749999999999992,0.039999999999992,94.05,13.333333333333462
244,244,wage,94.24,94.54,4,0.3000000000000113,0.0750000000000028,0.019999999999996,94.39,13.333333333332831
245,245,of,94.56,94.62,2,0.0600000000000022,0.0300000000000011,0.039999999999992,94.59,33.333333333332114
246,246,at,94.66,94.78,2,0.1200000000000045,0.0600000000000022,0.0,94.72,16.666666666666043
247,247,least,94.78,95.06,5,0.2800000000000011,0.0560000000000002,0.0600000000000022,94.92,17.857142857142787
248,248,ten,95.12,95.26,3,0.1400000000000005,0.0466666666666668,0.059999999999988,95.19,21.42857142857135
249,249,dollars,95.32,95.62,7,0.3000000000000113,0.0428571428571444,0.019999999999996,95.47,23.333333333332455
250,250,and,95.64,95.72,3,0.0799999999999983,0.0266666666666661,0.0400000000000062,95.68,37.5000000000008
