,Unnamed: 0,Word,Start,End,Conf,time_spent,length,std_time_spent,post_space,amplitude
63,64,that,32.61,32.82,100.0,0.21,4,0.16912359895774862,0.0,0.06430624507935521
64,65,fair,32.82,33.15,62.0142,0.33,4,0.3020638231245089,1.1700000000000017,0.11999858718486266
65,66,among,34.32,34.876996,53.3006,0.556996,5,0.43012602733251015,0.0,0.6571576636911135
66,67,the,34.876996,34.92,100.0,0.043004,3,0.0,0.05999999999999517,0.23160362978188342
67,68,pedestal,34.98,35.61,100.0,0.63,8,0.28544629510366387,0.0,0.38486005464747425
68,69,these,35.61,35.97,100.0,0.36,5,0.25553474466614273,0.0,0.34711389624510625
69,70,words,35.97,36.45,100.0,0.48,5,0.36188692399955097,0.0,0.26359285270844274
70,71,appear,36.45,36.96,100.0,0.51,6,0.3131421751384056,1.5300000000000011,0.13120054965494493
71,72,my,38.49,38.97,100.0,0.48,2,1.0,0.0,0.5232845583881975
72,73,name,38.97,39.66,100.0,0.69,4,0.7008844956247895,0.09000000000000341,0.48984763619567123
73,74,is,39.75,39.99,100.0,0.24,2,0.46823910333295915,0.05999999999999517,0.2484704673765667
74,75,ozymandias,40.05,41.31,100.0,1.26,10,0.4948271481663112,0.0,0.3727337752898108
75,76,king,41.31,41.82,100.0,0.51,4,0.5014741593746492,0.060000000000002274,0.3967778343848162
76,77,of,41.88,42.06,100.0,0.18,2,0.33529887916619894,0.0,0.1643301463557197
77,78,kings,42.06,42.6,100.0,0.54,5,0.41506301366625514,1.1999999999999957,0.2755470728711447
78,79,on,43.8,44.01,100.0,0.21,2,0.40176899124957904,0.0,0.46107038249271626
79,80,my,44.01,44.31,100.0,0.3,2,0.6011793274997194,0.0,0.4394939708823951
80,81,works,44.31,44.73,100.0,0.42,5,0.30871083433284685,0.0,0.46498856314377046
81,82,ye,44.73,44.94,100.0,0.21,2,0.40176899124957904,0.0,0.5212858164370252
82,83,mighty,44.94,45.42,100.0,0.48,6,0.2909854711106122,0.0,0.5241191176433606
83,84,and,45.42,45.57,100.0,0.15,3,0.15804524694385194,0.0,0.5408650340916055
84,85,despair,45.57,46.11,100.0,0.54,7,0.2783244973804446,4.469999999999999,0.39425803407685467
85,86,nothing,50.58,51.0,100.0,0.42,7,0.20235865499943867,0.0,0.3229490404631194
86,87,beside,51.0,51.57,100.0,0.57,6,0.35745558319399223,0.0,0.26288945234549954
87,88,remains,51.57,52.23,100.0,0.66,7,0.3542903397614504,0.6300000000000026,0.636734143363122
88,89,round,52.86,53.28,100.0,0.42,5,0.30871083433284685,0.0,0.3734070734655375
89,90,the,53.28,53.4,100.0,0.12,3,0.11373183888826521,0.0,0.2144337917721383
90,91,decay,53.4,54.0,100.0,0.6,5,0.46823910333295915,0.0,0.5257071825834582
91,92,of,54.0,54.15,100.0,0.15,2,0.2688287670828188,0.0,0.3316695416248755
92,93,that,54.15,54.39,100.0,0.24,4,0.20235865499943867,0.0,0.28512533522121547
93,94,colossal,54.39,54.99,100.0,0.6,8,0.2688287670828188,0.0,0.23566618282775267
94,95,wreck,54.99,55.47,100.0,0.48,5,0.36188692399955097,0.45000000000000284,0.30658273585867574
95,96,boundless,55.92,56.58,100.0,0.66,9,0.26144319907355434,0.0,0.2568916301360192
96,97,and,56.58,56.73,100.0,0.15,3,0.15804524694385194,0.0,0.34132068301718355
97,98,bare,56.73,57.12,100.0,0.39,4,0.368533935207889,0.45000000000000284,0.21562806966559503
98,99,alone,57.57,58.17,100.0,0.6,5,0.46823910333295915,0.0,0.4178302324125423
99,100,and,58.17,58.35,100.0,0.18,3,0.20235865499943867,0.0,0.43678126688202423
100,101,level,58.35,58.68,100.0,0.33,5,0.22894669983279076,0.0,0.31120280460329863
101,102,sands,58.68,59.43,100.0,0.75,5,0.6011793274997194,0.7199999999999989,0.5151799214101124
102,103,stretch,60.15,60.63,100.0,0.48,7,0.24034157618994162,0.0,0.0651799028795482
103,104,far,60.63,60.96,100.0,0.33,3,0.42392569527737245,0.0,0.41858922105878943
104,105,away,60.96,61.38,100.0,0.42,4,0.40176899124957904,0.0,0.9574719391634771
