,Word,Start,End,time_spent,post_pause,speaker,length,std_time_spent,amplitude,post_space,time
30,less,12.54,12.72,0.1800000000000015,0.0199999999999995,0,4,0.04500000000000037,0.3466681930572478,0.019999999999999574,12.629999999999999
31,than,12.74,12.88,0.1400000000000005,0.0999999999999996,0,4,0.03500000000000013,0.1645452958882841,0.09999999999999964,12.81
32,six,12.98,13.18,0.1999999999999993,0.0400000000000009,0,3,0.06666666666666643,0.2454051900566244,0.040000000000000924,13.08
33,hours,13.22,13.52,0.2999999999999989,0.0199999999999995,0,5,0.059999999999999776,0.6542084834086275,0.019999999999999574,13.370000000000001
34,away,13.54,13.96,0.4200000000000017,0.3999999999999986,0,4,0.10500000000000043,0.6120179105189257,0.3999999999999986,13.75
35,signalling,14.36,14.9,0.5400000000000009,0.4000000000000003,0,10,0.05400000000000009,0.4234813443281334,0.40000000000000036,14.629999999999999
36,the,15.3,15.38,0.08,0.08,0,3,0.02666666666666667,0.4802012900191402,0.08000000000000007,15.34
37,dawn,15.46,15.94,0.4799999999999986,0.5400000000000009,0,4,0.11999999999999965,0.5799406670436391,0.5400000000000009,15.7
38,of,16.48,16.62,0.1400000000000005,0.0599999999999987,0,2,0.07000000000000026,0.4983003254847941,0.05999999999999872,16.55
39,a,16.68,16.72,0.0399999999999991,0.0400000000000027,0,1,0.0399999999999991,0.7248460052660477,0.0400000000000027,16.7
40,new,16.76,16.94,0.1799999999999997,0.0599999999999987,0,3,0.059999999999999894,0.8024248674100337,0.05999999999999872,16.85
41,year,17.0,17.4,0.3999999999999986,0.360000000000003,0,4,0.09999999999999964,0.4578447164154361,0.360000000000003,17.2
42,a,17.76,17.84,0.0799999999999983,0.0800000000000018,0,1,0.0799999999999983,0.3177957057666707,0.08000000000000185,17.8
43,new,17.92,18.12,0.1999999999999993,0.0799999999999983,0,3,0.06666666666666643,0.7704618408745124,0.0799999999999983,18.020000000000003
44,century,18.2,18.6,0.4000000000000021,0.2199999999999988,0,7,0.05714285714285744,0.3941604605317573,0.21999999999999886,18.4
45,a,18.82,18.9,0.0799999999999983,0.0800000000000018,0,1,0.0799999999999983,0.355290276216443,0.08000000000000185,18.86
46,new,18.98,19.16,0.1799999999999997,0.0399999999999991,0,3,0.059999999999999894,0.7841434797408473,0.03999999999999915,19.07
47,millennium,19.2,19.78,0.5800000000000018,0.0999999999999978,0,10,0.05800000000000018,0.5147892319604153,0.09999999999999787,19.490000000000002
48,in,19.88,20.0,0.120000000000001,0.0399999999999991,0,2,0.0600000000000005,0.3002592855579168,0.03999999999999915,19.939999999999998
49,the,20.04,20.1,0.0600000000000022,0.0599999999999987,0,3,0.020000000000000732,0.5649116765775549,0.05999999999999872,20.07
50,united,20.16,20.62,0.4600000000000008,0.0399999999999991,0,6,0.0766666666666668,0.5184427682002927,0.03999999999999915,20.39
51,states,20.66,21.24,0.5799999999999983,0.9800000000000004,0,6,0.09666666666666639,0.3445578613311178,0.9800000000000004,20.95
52,the,22.22,22.32,0.1000000000000014,0.0599999999999987,0,3,0.0333333333333338,0.3515479809741622,0.05999999999999872,22.27
53,traditional,22.38,22.92,0.5400000000000027,0.0599999999999987,0,11,0.04909090909090934,0.4885927967064208,0.05999999999999872,22.65
54,ball,22.98,23.36,0.379999999999999,0.1799999999999997,0,4,0.09499999999999975,0.6743735521139335,0.17999999999999972,23.17
55,this,23.54,23.76,0.2200000000000024,0.0199999999999995,0,4,0.0550000000000006,0.3709589386161099,0.019999999999999574,23.65
56,year,23.78,23.98,0.1999999999999993,0.0599999999999987,0,4,0.04999999999999982,0.4250565595265853,0.05999999999999872,23.880000000000003
57,made,24.04,24.22,0.1799999999999997,0.0199999999999995,0,4,0.04499999999999992,0.5061839815533143,0.019999999999999574,24.13
58,a,24.24,24.28,0.0400000000000027,0.0999999999999978,0,1,0.0400000000000027,0.8686917025152399,0.09999999999999787,24.259999999999998
59,waterford,24.38,24.92,0.5400000000000027,0.0799999999999983,0,9,0.0600000000000003,0.4483735612516055,0.0799999999999983,24.65
60,crystal,25.0,25.44,0.4400000000000013,0.0799999999999983,0,7,0.06285714285714304,0.5483711199930726,0.0799999999999983,25.22
61,will,25.52,25.64,0.120000000000001,0.0399999999999991,0,4,0.03000000000000025,0.4804745248881089,0.03999999999999915,25.58
62,drop,25.68,26.02,0.3399999999999998,0.1000000000000014,0,4,0.08499999999999995,0.523302131863499,0.10000000000000142,25.85
63,at,26.12,26.24,0.1199999999999974,0.0200000000000031,0,2,0.0599999999999987,0.4161826249645562,0.020000000000003126,26.18
64,the,26.26,26.34,0.0799999999999983,0.1000000000000014,0,3,0.0266666666666661,0.2651971262228242,0.10000000000000142,26.3
65,stroke,26.44,26.88,0.4399999999999977,0.1000000000000014,0,6,0.07333333333333296,0.4494315315478758,0.10000000000000142,26.66
66,of,26.98,27.1,0.120000000000001,0.0799999999999983,0,2,0.0600000000000005,0.591374012616093,0.0799999999999983,27.04
67,midnight,27.18,27.7,0.5199999999999996,0.4400000000000013,0,8,0.06499999999999995,0.4050168980903531,0.4400000000000013,27.439999999999998
68,and,28.14,28.28,0.1400000000000005,0.0399999999999991,0,3,0.046666666666666835,0.662900265738549,0.03999999999999915,28.21
69,the,28.32,28.38,0.0599999999999987,0.0800000000000018,0,3,0.019999999999999567,0.6214848968581734,0.08000000000000185,28.35
70,celebration,28.46,29.12,0.6600000000000001,0.0599999999999987,0,11,0.06000000000000001,0.5005435899122979,0.05999999999999872,28.79
71,will,29.18,29.28,0.1000000000000014,0.0399999999999991,0,4,0.02500000000000035,0.5188780371931724,0.03999999999999915,29.23
72,begin,29.32,29.66,0.3399999999999998,0.0799999999999983,0,5,0.06799999999999996,0.3452126266268097,0.0799999999999983,29.490000000000002
73,here,29.74,30.02,0.2800000000000011,0.0599999999999987,0,4,0.07000000000000027,0.6138419368300181,0.05999999999999872,29.88
74,as,30.08,30.24,0.1600000000000001,0.0400000000000027,0,2,0.08000000000000004,0.518786152497009,0.0400000000000027,30.159999999999997
75,it,30.28,30.36,0.0799999999999983,0.0399999999999991,0,2,0.03999999999999915,0.2965762292419554,0.03999999999999915,30.32
76,has,30.4,30.52,0.120000000000001,0.0199999999999995,0,3,0.040000000000000334,0.467814338321551,0.019999999999999574,30.46
77,been,30.54,30.66,0.120000000000001,0.0399999999999991,0,4,0.03000000000000025,0.230792172975839,0.03999999999999915,30.6
78,going,30.7,30.96,0.2600000000000015,0.0199999999999995,0,5,0.0520000000000003,0.542227262563295,0.019999999999999574,30.83
79,on,30.98,31.18,0.1999999999999993,0.1000000000000014,0,2,0.09999999999999964,0.5589951420246184,0.10000000000000142,31.08
80,all,31.28,31.52,0.2399999999999984,0.0599999999999987,0,3,0.07999999999999947,0.7701454343484989,0.05999999999999872,31.4
81,day,31.58,31.76,0.1800000000000032,0.0599999999999987,0,3,0.06000000000000107,0.5957320463937533,0.05999999999999872,31.67
82,around,31.82,32.08,0.259999999999998,0.0399999999999991,0,6,0.043333333333333,0.3429836994884696,0.03999999999999915,31.95
83,the,32.12,32.18,0.0600000000000022,0.0600000000000022,0,3,0.020000000000000732,0.3144525269706461,0.060000000000002274,32.15
84,world,32.24,32.72,0.4799999999999969,0.3599999999999994,0,5,0.09599999999999938,0.5569231626666775,0.35999999999999943,32.480000000000004
85,celebrations,33.08,33.74,0.6600000000000037,0.0399999999999991,0,12,0.055000000000000306,0.4100040627949384,0.03999999999999915,33.41
86,of,33.78,33.86,0.0799999999999983,0.0799999999999983,0,2,0.03999999999999915,0.5447870566460709,0.0799999999999983,33.82
87,beauty,33.94,34.32,0.3800000000000025,0.3800000000000025,0,6,0.06333333333333376,0.6995281498509642,0.38000000000000256,34.129999999999995
88,and,34.7,34.86,0.1599999999999966,0.0799999999999983,0,3,0.0533333333333322,0.2809356326934605,0.0799999999999983,34.78
89,hope,34.94,35.26,0.3200000000000003,5.660000000000004,0,4,0.08000000000000007,0.5029695234940907,5.660000000000004,35.099999999999994
90,new,40.92,41.08,0.1599999999999966,0.0200000000000031,1,3,0.0533333333333322,0.4323155326856643,0.020000000000003126,41.0
91,year's,41.1,41.34,0.240000000000002,0.3599999999999994,1,6,0.040000000000000334,0.72685724395574,0.35999999999999943,41.22
92,nineteen,41.7,42.14,0.4399999999999977,0.0600000000000022,1,8,0.054999999999999716,0.3225246118447345,0.060000000000002274,41.92
93,ninety,42.2,42.5,0.2999999999999971,0.0600000000000022,1,6,0.04999999999999952,0.5899659173050517,0.060000000000002274,42.35
94,nine,42.56,43.02,0.4600000000000008,0.3799999999999954,1,4,0.1150000000000002,0.5231826205746353,0.37999999999999545,42.790000000000006
95,the,43.4,43.48,0.0799999999999983,0.0600000000000022,1,3,0.0266666666666661,0.3516456991845679,0.060000000000002274,43.44
96,dawn,43.54,43.98,0.4399999999999977,0.0200000000000031,1,4,0.10999999999999943,0.5877857830660046,0.020000000000003126,43.76
97,of,44.0,44.08,0.0799999999999983,0.0399999999999991,1,2,0.03999999999999915,0.3090192794450512,0.03999999999999915,44.04
98,the,44.12,44.18,0.0600000000000022,0.0600000000000022,1,3,0.020000000000000732,0.3285312890897947,0.060000000000002274,44.15
99,first,44.24,44.52,0.2800000000000011,0.0599999999999951,1,5,0.056000000000000216,0.4086839312778897,0.05999999999999517,44.38
100,morning,44.58,44.92,0.3400000000000034,0.019999999999996,1,7,0.04857142857142906,0.5366417566354091,0.01999999999999602,44.75
101,of,44.94,45.02,0.0800000000000054,0.0399999999999991,1,2,0.0400000000000027,0.5616504317256997,0.03999999999999915,44.980000000000004
102,a,45.06,45.1,0.0399999999999991,0.0599999999999951,1,1,0.0399999999999991,0.8048300585012929,0.05999999999999517,45.08
103,new,45.16,45.32,0.1600000000000037,0.0399999999999991,1,3,0.053333333333334565,0.5631737184024826,0.03999999999999915,45.239999999999995
104,millennium,45.36,45.78,0.4200000000000017,0.0399999999999991,1,10,0.04200000000000017,0.5422605307191193,0.03999999999999915,45.57
105,beginning,45.82,46.28,0.4600000000000008,0.240000000000002,1,9,0.0511111111111112,0.4413175656159613,0.240000000000002,46.05
106,in,46.52,46.62,0.0999999999999943,0.0200000000000031,1,2,0.04999999999999715,0.4410038537710521,0.020000000000003126,46.57
107,the,46.64,46.72,0.0799999999999983,0.0399999999999991,1,3,0.0266666666666661,0.633411010059754,0.03999999999999915,46.68
108,pacific,46.76,47.24,0.480000000000004,0.4199999999999946,1,7,0.06857142857142914,0.4986522436754755,0.4199999999999946,47.0
109,in,47.66,47.78,0.1200000000000045,0.0600000000000022,1,2,0.06000000000000225,0.6903000982477001,0.060000000000002274,47.72
110,more,47.84,48.04,0.1999999999999957,0.0200000000000031,1,4,0.04999999999999893,0.8066784335069757,0.020000000000003126,47.94
111,than,48.06,48.16,0.0999999999999943,0.0800000000000054,1,4,0.024999999999998575,0.4534880124477518,0.0800000000000054,48.11
112,one,48.24,48.38,0.1400000000000005,0.019999999999996,1,3,0.046666666666666835,0.5006320096885635,0.01999999999999602,48.31
113,hundred,48.4,48.64,0.240000000000002,0.0600000000000022,1,7,0.03428571428571457,0.4189273892714096,0.060000000000002274,48.519999999999996
114,twenty,48.7,48.94,0.2399999999999948,0.0600000000000022,1,6,0.039999999999999133,0.5077760562266787,0.060000000000002274,48.82
115,countries,49.0,49.36,0.3599999999999994,0.0200000000000031,1,9,0.03999999999999993,0.4095194857938257,0.020000000000003126,49.18
116,around,49.38,49.74,0.3599999999999994,0.0399999999999991,1,6,0.059999999999999894,0.6156375671987673,0.03999999999999915,49.56
117,the,49.78,49.84,0.0600000000000022,0.0599999999999951,1,3,0.020000000000000732,0.5591333022821184,0.05999999999999517,49.81
118,world,49.9,50.32,0.4200000000000017,0.1000000000000014,1,5,0.08400000000000034,0.6242770804759701,0.10000000000000142,50.11
119,it,50.42,50.56,0.1400000000000005,0.0399999999999991,1,2,0.07000000000000026,0.3573566744153855,0.03999999999999915,50.49
120,is,50.6,50.74,0.1400000000000005,0.0599999999999951,1,2,0.07000000000000026,0.3450287490657965,0.05999999999999517,50.67
121,already,50.8,51.16,0.3599999999999994,0.0600000000000022,1,7,0.05142857142857134,0.6410231831828763,0.060000000000002274,50.98
122,the,51.22,51.3,0.0799999999999983,0.0600000000000022,1,3,0.0266666666666661,0.5171325018399764,0.060000000000002274,51.26
123,new,51.36,51.56,0.2000000000000028,0.0399999999999991,1,3,0.0666666666666676,0.5755687858968814,0.03999999999999915,51.46
124,year,51.6,51.96,0.3599999999999994,0.4399999999999977,1,4,0.08999999999999984,0.6509008108432646,0.4399999999999977,51.78
125,two,52.4,52.58,0.1799999999999997,0.0600000000000022,1,3,0.059999999999999894,0.2584606497055947,0.060000000000002274,52.489999999999995
126,thousand,52.64,53.14,0.5,1.519999999999996,1,8,0.0625,0.5722145425949701,1.519999999999996,52.89
127,in,54.66,54.78,0.1200000000000045,0.0600000000000022,1,2,0.06000000000000225,0.8259515794582155,0.060000000000002274,54.72
128,moscow,54.84,55.38,0.5399999999999991,0.4600000000000008,1,6,0.08999999999999986,0.5040504835223562,0.46000000000000085,55.11
129,surprising,55.84,56.52,0.6799999999999997,0.0599999999999951,1,10,0.06799999999999998,0.5449121203606876,0.05999999999999517,56.18000000000001
130,news,56.58,56.92,0.3400000000000034,0.0399999999999991,1,4,0.08500000000000085,0.5680677887542026,0.03999999999999915,56.75
131,from,56.96,57.08,0.1199999999999974,0.0399999999999991,1,4,0.02999999999999935,0.1757328363678258,0.03999999999999915,57.019999999999996
132,the,57.12,57.16,0.0399999999999991,0.0600000000000022,1,3,0.013333333333333032,0.5176831253321863,0.060000000000002274,57.14
133,kremlin,57.22,57.66,0.4399999999999977,0.5,1,7,0.06285714285714253,0.499482461305808,0.5,57.44
134,wars,58.16,58.48,0.3200000000000003,0.0400000000000062,1,4,0.08000000000000007,0.7019935213301217,0.04000000000000625,58.31999999999999
135,yeltsin,58.52,58.88,0.3599999999999994,0.0799999999999983,1,7,0.05142857142857134,0.4278183405322612,0.0799999999999983,58.7
136,resigns,58.96,59.64,0.6799999999999997,0.1000000000000014,1,7,0.0971428571428571,0.4625731703818666,0.10000000000000142,59.3
137,as,59.74,59.92,0.1799999999999997,0.0799999999999983,1,2,0.08999999999999984,0.6438718978530661,0.0799999999999983,59.83
138,president,60.0,60.5,0.5,1.0,1,9,0.05555555555555555,0.4254060335882614,1.0,60.25
139,and,61.5,61.68,0.1799999999999997,0.1400000000000005,1,3,0.059999999999999894,0.7147459007009895,0.14000000000000057,61.59
140,end,61.82,62.18,0.3599999999999994,0.0799999999999983,1,3,0.11999999999999979,0.5227886522963202,0.0799999999999983,62.0
141,of,62.26,62.36,0.1000000000000014,0.0399999999999991,1,2,0.0500000000000007,0.6070120849600684,0.03999999999999915,62.31
142,the,62.4,62.44,0.0399999999999991,0.0399999999999991,1,3,0.013333333333333032,0.7564206542555534,0.03999999999999915,62.42
143,millennium,62.48,62.98,0.5,0.0800000000000054,1,10,0.05,0.5163381305695683,0.0800000000000054,62.73
144,****,63.06,63.6,0.5399999999999991,0.3799999999999954,1,4,0.1349999999999998,0.3703516522721584,0.37999999999999545,63.33
145,computer,63.98,64.52,0.5399999999999991,0.4600000000000079,0,8,0.0674999999999999,0.5602193239059443,0.46000000000000796,64.25
146,national,64.98,65.44,0.4599999999999937,0.0400000000000062,1,8,0.05749999999999921,0.3910782788071155,0.04000000000000625,65.21000000000001
147,security,65.48,66.0,0.519999999999996,0.3400000000000034,1,8,0.0649999999999995,0.5103998068894008,0.3400000000000034,65.74000000000001
148,banking,66.34,66.72,0.3799999999999954,0.0400000000000062,1,7,0.054285714285713625,0.4743929577620032,0.04000000000000625,66.53
149,and,66.76,66.84,0.0799999999999983,0.039999999999992,1,3,0.0266666666666661,0.4846060040829124,0.03999999999999204,66.80000000000001
150,health,66.88,67.2,0.3200000000000074,0.039999999999992,1,6,0.053333333333334565,0.5246808090892544,0.03999999999999204,67.03999999999999
151,at,67.24,67.34,0.1000000000000085,0.039999999999992,1,2,0.05000000000000425,0.3725990250454038,0.03999999999999204,67.28999999999999
152,this,67.38,67.54,0.1600000000000108,0.059999999999988,1,4,0.0400000000000027,0.392706450260025,0.05999999999998806,67.46000000000001
153,moment,67.6,67.94,0.3400000000000034,0.3400000000000034,1,6,0.05666666666666723,0.4658981607283483,0.3400000000000034,67.77
154,all,68.28,68.68,0.4000000000000057,0.1999999999999886,1,3,0.13333333333333522,0.7637541211176322,0.19999999999998863,68.48
155,as,68.88,69.0,0.1200000000000045,0.0400000000000062,1,2,0.06000000000000225,0.412240210057636,0.04000000000000625,68.94
156,well,69.04,69.46,0.4199999999999875,0.960000000000008,1,4,0.10499999999999687,0.450406925765121,0.960000000000008,69.25
157,and,70.42,70.72,0.2999999999999971,0.0600000000000022,1,3,0.09999999999999903,0.5073425412175668,0.060000000000002274,70.57
158,here,70.78,71.0,0.2199999999999988,0.019999999999996,1,4,0.0549999999999997,0.6168581208501983,0.01999999999999602,70.89
159,in,71.02,71.06,0.0400000000000062,0.0600000000000022,1,2,0.0200000000000031,0.6059173561746608,0.060000000000002274,71.03999999999999
160,new,71.12,71.26,0.1400000000000005,0.0,1,3,0.046666666666666835,0.4047266880550887,0.0,71.19
161,york,71.26,71.58,0.3199999999999932,0.3799999999999954,1,4,0.0799999999999983,0.5060775815400222,0.37999999999999545,71.42
162,times,71.96,72.44,0.480000000000004,0.1000000000000085,1,5,0.09600000000000079,0.3769930488976302,0.10000000000000853,72.19999999999999
163,square,72.54,73.04,0.5,0.5599999999999881,1,6,0.08333333333333333,0.5403479987942247,0.5599999999999881,72.79
164,the,73.6,73.68,0.0800000000000125,0.0799999999999983,1,3,0.026666666666670835,0.2853020728785773,0.0799999999999983,73.64
165,final,73.76,74.12,0.3599999999999994,0.0799999999999983,1,5,0.07199999999999987,0.5879722856646059,0.0799999999999983,73.94
166,countdown,74.2,74.68,0.480000000000004,0.019999999999996,1,9,0.053333333333333774,0.4986589079405724,0.01999999999999602,74.44
167,to,74.7,74.78,0.0799999999999983,0.039999999999992,1,2,0.03999999999999915,0.4271323320381532,0.03999999999999204,74.74000000000001
168,midnight,74.82,75.3,0.480000000000004,0.3200000000000074,1,8,0.0600000000000005,0.5473658077189719,0.3200000000000074,75.06
169,eight,75.62,75.82,0.1999999999999886,0.0600000000000022,1,5,0.03999999999999772,0.6163144313473886,0.060000000000002274,75.72
170,thousand,75.88,76.28,0.4000000000000057,0.0600000000000022,1,8,0.05000000000000071,0.5509591338135136,0.060000000000002274,76.08
171,police,76.34,76.66,0.3199999999999932,0.0200000000000102,1,6,0.0533333333333322,0.539244328025718,0.020000000000010232,76.5
172,officers,76.68,77.18,0.5,0.019999999999996,1,8,0.0625,0.3749482935190662,0.01999999999999602,76.93
173,among,77.2,77.44,0.2399999999999948,0.0,1,5,0.04799999999999896,0.4730976855281193,0.0,77.32
174,their,77.44,77.54,0.1000000000000085,0.039999999999992,1,5,0.0200000000000017,0.6098077898138261,0.03999999999999204,77.49000000000001
175,crowd,77.58,78.06,0.480000000000004,0.3400000000000034,1,5,0.09600000000000079,0.5955883843137443,0.3400000000000034,77.82
176,of,78.4,78.5,0.0999999999999943,0.0400000000000062,1,2,0.04999999999999715,0.2808747094426063,0.04000000000000625,78.45
177,an,78.54,78.6,0.059999999999988,0.0200000000000102,1,2,0.029999999999994,0.4035703663319137,0.020000000000010232,78.57
178,expected,78.62,79.16,0.539999999999992,0.3400000000000034,1,8,0.067499999999999,0.4375017003005128,0.3400000000000034,78.89
179,two,79.5,79.68,0.1800000000000068,0.059999999999988,1,3,0.06000000000000227,0.5364202087539961,0.05999999999998806,79.59
180,million,79.74,80.12,0.3800000000000096,3.1599999999999966,1,7,0.05428571428571566,0.4726339088936055,3.1599999999999966,79.93
181,this,83.28,83.48,0.2000000000000028,0.1799999999999926,2,4,0.0500000000000007,0.625173814075768,0.1799999999999926,83.38
182,is,83.66,83.8,0.1400000000000005,0.019999999999996,2,2,0.07000000000000026,0.6306263384120077,0.01999999999999602,83.72999999999999
183,a,83.82,83.88,0.0600000000000022,0.0799999999999983,2,1,0.0600000000000022,0.5705721025099084,0.0799999999999983,83.85
184,special,83.96,84.38,0.4200000000000017,0.0400000000000062,2,7,0.06000000000000024,0.4589203614060959,0.04000000000000625,84.16999999999999
185,edition,84.42,84.82,0.3999999999999915,0.0800000000000125,2,7,0.05714285714285593,0.4764132852215997,0.0800000000000125,84.62
186,of,84.9,84.98,0.0799999999999983,0.1199999999999903,2,2,0.03999999999999915,0.3703731970195946,0.11999999999999034,84.94
187,n,85.1,85.22,0.1200000000000045,0.0999999999999943,2,1,0.1200000000000045,0.7609204025654318,0.09999999999999432,85.16
188,b,85.32,85.42,0.1000000000000085,0.1200000000000045,2,1,0.1000000000000085,0.5640548529269728,0.12000000000000455,85.37
189,c,85.54,85.68,0.1400000000000005,0.1399999999999863,2,1,0.1400000000000005,0.6305217968288064,0.13999999999998636,85.61000000000001
190,nightly,85.82,86.16,0.3400000000000034,0.0600000000000022,2,7,0.04857142857142906,0.4645554697286042,0.060000000000002274,85.99
191,news,86.22,86.6,0.3799999999999954,0.0600000000000022,2,4,0.09499999999999885,0.4364307187853391,0.060000000000002274,86.41
192,with,86.66,86.78,0.1200000000000045,0.0600000000000022,2,4,0.030000000000001126,0.4442911257733059,0.060000000000002274,86.72
193,tom,86.84,87.12,0.2800000000000011,0.1199999999999903,2,3,0.0933333333333337,0.7085967533004612,0.11999999999999034,86.98
194,brokaw,87.24,87.78,0.5400000000000063,0.6599999999999966,2,6,0.09000000000000104,0.4038438750747904,0.6599999999999966,87.50999999999999
195,reporting,88.44,88.96,0.519999999999996,0.0400000000000062,2,9,0.05777777777777734,0.629169735517439,0.04000000000000625,88.69999999999999
196,live,89.0,89.36,0.3599999999999994,0.1200000000000045,2,4,0.08999999999999984,0.3782088208212821,0.12000000000000455,89.18
197,from,89.48,89.64,0.1599999999999966,0.0799999999999983,2,4,0.03999999999999915,0.3474177022599892,0.0799999999999983,89.56
198,time,89.72,90.04,0.3200000000000074,0.059999999999988,2,4,0.08000000000000185,0.5048547345404114,0.05999999999998806,89.88
199,square,90.1,90.5,0.4000000000000057,1.879999999999996,2,6,0.06666666666666761,0.435230235752486,1.8799999999999955,90.3
200,evening,92.38,92.76,0.3800000000000096,0.4200000000000017,1,7,0.05428571428571566,0.5042361038324983,0.4200000000000017,92.57
201,in,93.18,93.3,0.1199999999999903,0.0600000000000022,0,2,0.05999999999999515,0.5665912539645532,0.060000000000002274,93.24000000000001
202,more,93.36,93.56,0.2000000000000028,0.039999999999992,0,4,0.0500000000000007,0.8132680588346887,0.03999999999999204,93.46000000000001
203,than,93.6,93.72,0.1200000000000045,0.0799999999999983,0,4,0.030000000000001126,0.4463160581584025,0.0799999999999983,93.66
204,half,93.8,94.06,0.2600000000000051,0.0799999999999983,0,4,0.06500000000000128,0.3112297052236139,0.0799999999999983,93.93
205,the,94.14,94.22,0.0799999999999983,0.0400000000000062,0,3,0.0266666666666661,0.7256713242880695,0.04000000000000625,94.18
206,world,94.26,94.56,0.2999999999999971,0.039999999999992,0,5,0.05999999999999942,0.588537391000467,0.03999999999999204,94.41
207,tonight,94.6,94.96,0.3599999999999994,0.1000000000000085,0,7,0.05142857142857134,0.332667606723641,0.10000000000000853,94.78
208,it,95.06,95.2,0.1400000000000005,0.039999999999992,0,2,0.07000000000000026,0.5114080872252403,0.03999999999999204,95.13
209,is,95.24,95.44,0.2000000000000028,0.019999999999996,0,2,0.1000000000000014,0.4990487446259093,0.01999999999999602,95.34
210,a,95.46,95.52,0.0600000000000022,0.0600000000000022,0,1,0.0600000000000022,0.5630334493158905,0.060000000000002274,95.49
211,new,95.58,95.76,0.1800000000000068,0.039999999999992,0,3,0.06000000000000227,0.6510025397849021,0.03999999999999204,95.67
212,day,95.8,96.24,0.4399999999999977,0.2400000000000091,0,3,0.14666666666666592,0.506639782429256,0.2400000000000091,96.02
