,Word,Start,End,length,time_spent,std_time_spent,post_space
299,teacher,117.1,117.44,7,0.3400000000000034,0.04857142857142906,0.10000000000000853
300,to,117.54,117.62,2,0.0799999999999983,0.03999999999999915,0.03999999999999204
301,the,117.66,117.7,3,0.04000000000000625,0.013333333333335418,0.03999999999999204
302,hero,117.74,118.06,4,0.3200000000000074,0.08000000000000185,0.09999999999999432
303,until,118.16,118.42,5,0.2600000000000051,0.052000000000001025,0.03999999999999204
304,the,118.46,118.52,3,0.060000000000002274,0.020000000000000757,0.04000000000000625
305,heroes,118.56,118.9,6,0.3400000000000034,0.05666666666666723,0.03999999999999204
306,ready,118.94,119.14,5,0.20000000000000284,0.04000000000000057,0.04000000000000625
307,to,119.18,119.24,2,0.05999999999998806,0.02999999999999403,0.04000000000000625
308,move,119.28,119.46,4,0.1799999999999926,0.04499999999999815,0.020000000000010232
309,on,119.48,119.58,2,0.09999999999999432,0.04999999999999716,0.04000000000000625
310,by,119.62,119.72,2,0.09999999999999432,0.04999999999999716,0.060000000000002274
311,themselves,119.78,120.26,10,0.480000000000004,0.048000000000000397,1.1400000000000006
312,you,121.4,121.48,3,0.0799999999999983,0.0266666666666661,0.060000000000002274
313,have,121.54,121.64,4,0.09999999999999432,0.02499999999999858,0.14000000000000057
314,sure,121.78,121.98,4,0.20000000000000284,0.05000000000000071,0.1599999999999966
315,on,122.14,122.24,2,0.09999999999999432,0.04999999999999716,0.060000000000002274
316,which,122.3,122.42,5,0.12000000000000455,0.02400000000000091,0.01999999999999602
317,was,122.44,122.56,3,0.12000000000000455,0.040000000000001514,0.01999999999999602
318,hurting,122.58,122.86,7,0.28000000000000114,0.04000000000000016,0.060000000000002274
319,leases,122.92,123.4,6,0.480000000000004,0.08000000000000067,0.05999999999998806
320,you,123.46,123.52,3,0.060000000000002274,0.020000000000000757,0.10000000000000853
321,have,123.62,123.9,4,0.28000000000000114,0.07000000000000028,0.8399999999999892
322,merlin,124.74,125.22,6,0.480000000000004,0.08000000000000067,0.18000000000000682
323,as,125.4,125.56,2,0.1599999999999966,0.0799999999999983,0.03999999999999204
324,you,125.6,125.7,3,0.10000000000000853,0.03333333333333618,0.060000000000002274
325,know,125.76,125.84,4,0.0799999999999983,0.019999999999999574,0.35999999999999943
326,king,126.2,126.42,4,0.21999999999999886,0.054999999999999716,0.03999999999999204
327,arthurs,126.46,126.88,7,0.4200000000000017,0.06000000000000024,0.8200000000000074
328,and,127.7,127.82,3,0.11999999999999034,0.03999999999999678,0.04000000000000625
329,then,127.86,128.06,4,0.20000000000000284,0.05000000000000071,0.020000000000010232
330,of,128.08,128.14,2,0.05999999999997385,0.029999999999986926,0.040000000000020464
331,course,128.18,128.48,6,0.29999999999998295,0.04999999999999716,0.0800000000000125
332,the,128.56,128.6,3,0.03999999999999204,0.01333333333333068,0.03999999999999204
333,great,128.64,128.88,5,0.2400000000000091,0.04800000000000182,0.060000000000002274
334,wise,128.94,129.38,4,0.4399999999999977,0.10999999999999943,0.30000000000001137
335,only,129.68,130.02,4,0.3400000000000034,0.08500000000000085,0.060000000000002274
336,one,130.08,130.32,3,0.23999999999998067,0.07999999999999356,0.12000000000000455
337,kino,130.44,130.76,4,0.3199999999999932,0.0799999999999983,0.040000000000020464
338,be,130.8,130.9,2,0.09999999999999432,0.04999999999999716,0.9799999999999898
