,Word,Start,End,length,time_spent,std_time_spent,speed,post_space,time
94,but,41.96,42.08,3,0.1199999999999974,0.039999999999999133,25.000000000000533,0.03999999999999915,42.019999999999996
95,then,42.12,42.26,4,0.1400000000000005,0.03500000000000013,28.571428571428456,0.060000000000002274,42.19
96,then,42.32,42.44,4,0.1199999999999974,0.02999999999999935,33.333333333334046,0.060000000000002274,42.379999999999995
97,then,42.5,42.6,4,0.1000000000000014,0.02500000000000035,39.99999999999943,0.05999999999999517,42.55
98,that,42.66,42.78,4,0.1200000000000045,0.030000000000001126,33.33333333333207,0.03999999999999915,42.72
99,the,42.82,42.9,3,0.0799999999999983,0.0266666666666661,37.5000000000008,0.0,42.86
100,actually,42.9,43.14,8,0.240000000000002,0.03000000000000025,33.33333333333306,0.060000000000002274,43.019999999999996
101,the,43.2,43.26,3,0.0599999999999951,0.019999999999998366,50.00000000000403,0.03999999999999915,43.230000000000004
102,paper,43.3,43.58,5,0.2800000000000011,0.056000000000000216,17.857142857142783,0.020000000000003126,43.44
103,would,43.6,43.72,5,0.1199999999999974,0.02399999999999948,41.66666666666755,0.259999999999998,43.66
104,come,43.98,44.1,4,0.1200000000000045,0.030000000000001126,33.33333333333207,0.01999999999999602,44.04
105,along,44.12,44.48,5,0.3599999999999994,0.07199999999999987,13.88888888888891,0.020000000000003126,44.3
106,and,44.5,44.56,3,0.0600000000000022,0.020000000000000732,49.9999999999981,0.03999999999999915,44.53
107,then,44.6,44.7,4,0.1000000000000014,0.02500000000000035,39.99999999999943,0.01999999999999602,44.650000000000006
108,i,44.72,44.76,1,0.0399999999999991,0.0399999999999991,25.000000000000533,0.12000000000000455,44.739999999999995
109,kind,44.88,45.0,4,0.1199999999999974,0.02999999999999935,33.333333333334046,0.0,44.94
110,of,45.0,45.04,2,0.0399999999999991,0.01999999999999955,50.000000000001066,0.060000000000002274,45.019999999999996
111,do,45.1,45.18,2,0.0799999999999983,0.03999999999999915,25.000000000000533,0.0799999999999983,45.14
112,this,45.26,45.6,4,0.3400000000000034,0.08500000000000085,11.764705882352825,3.1999999999999957,45.43
113,and,48.8,48.96,3,0.1600000000000037,0.053333333333334565,18.749999999999567,0.03999999999999915,48.879999999999995
114,that,49.0,49.08,4,0.0799999999999983,0.019999999999999574,50.000000000001066,0.020000000000003126,49.04
115,would,49.1,49.2,5,0.1000000000000014,0.020000000000000278,49.99999999999929,0.03999999999999915,49.150000000000006
116,happen,49.24,49.54,6,0.2999999999999971,0.04999999999999952,20.00000000000019,0.10000000000000142,49.39
117,every,49.64,49.9,5,0.259999999999998,0.0519999999999996,19.23076923076938,0.03999999999999915,49.769999999999996
118,single,49.94,50.18,6,0.240000000000002,0.040000000000000334,24.999999999999797,0.03999999999999915,50.06
119,paper,50.22,50.58,5,0.3599999999999994,0.07199999999999987,13.88888888888891,1.0799999999999983,50.4
120,but,51.66,51.78,3,0.1200000000000045,0.0400000000000015,24.99999999999905,0.060000000000002274,51.72
121,then,51.84,52.06,4,0.2199999999999988,0.0549999999999997,18.18181818181828,0.11999999999999744,51.95
122,came,52.18,52.56,4,0.3800000000000025,0.09500000000000063,10.526315789473614,0.09999999999999432,52.370000000000005
123,my,52.66,52.82,2,0.1600000000000037,0.08000000000000185,12.499999999999712,0.11999999999999744,52.739999999999995
124,ninety,52.94,53.4,6,0.4600000000000008,0.0766666666666668,13.04347826086954,0.10000000000000142,53.17
125,page,53.5,54.04,4,0.5399999999999991,0.1349999999999998,7.407407407407419,0.14000000000000057,53.769999999999996
126,senior,54.18,54.54,6,0.3599999999999994,0.059999999999999894,16.666666666666693,0.0799999999999983,54.36
127,thesis,54.62,55.14,6,0.5200000000000031,0.08666666666666718,11.538461538461467,0.519999999999996,54.879999999999995
128,paper,55.66,55.96,5,0.3000000000000042,0.060000000000000844,16.66666666666643,0.03999999999999915,55.81
129,supposed,56.0,56.2,8,0.2000000000000028,0.02500000000000035,39.99999999999943,0.0,56.1
130,to,56.2,56.26,2,0.0599999999999951,0.02999999999999755,33.333333333336014,0.020000000000003126,56.230000000000004
131,spend,56.28,56.52,5,0.240000000000002,0.048000000000000397,20.83333333333316,0.01999999999999602,56.400000000000006
132,a,56.54,56.58,1,0.0399999999999991,0.0399999999999991,25.000000000000533,0.060000000000002274,56.56
133,year,56.64,56.94,4,0.2999999999999971,0.07499999999999928,13.33333333333346,0.020000000000003126,56.79
134,on,56.96,57.2,2,0.240000000000002,0.120000000000001,8.333333333333265,0.759999999999998,57.08
135,i,57.96,58.02,1,0.0600000000000022,0.0600000000000022,16.666666666666035,0.03999999999999915,57.99
136,knew,58.06,58.16,4,0.0999999999999943,0.024999999999998575,40.000000000002274,0.04000000000000625,58.11
137,for,58.2,58.28,3,0.0799999999999983,0.0266666666666661,37.5000000000008,0.01999999999999602,58.24
138,a,58.3,58.32,1,0.0200000000000031,0.0200000000000031,49.99999999999218,0.03999999999999915,58.31
139,paper,58.36,58.6,5,0.240000000000002,0.048000000000000397,20.83333333333316,0.03999999999999915,58.480000000000004
140,like,58.64,58.78,4,0.1400000000000005,0.03500000000000013,28.571428571428456,0.03999999999999915,58.71
141,that,58.82,59.12,4,0.2999999999999971,0.07499999999999928,13.33333333333346,0.14000000000000057,58.97
142,my,59.26,59.36,2,0.1000000000000014,0.0500000000000007,19.99999999999972,0.03999999999999915,59.31
143,normal,59.4,59.74,6,0.3400000000000034,0.05666666666666723,17.647058823529235,0.11999999999999744,59.57
144,work,59.86,60.1,4,0.240000000000002,0.0600000000000005,16.66666666666653,0.03999999999999915,59.980000000000004
145,flow,60.14,60.5,4,0.3599999999999994,0.08999999999999984,11.111111111111128,0.20000000000000284,60.32
146,was,60.7,60.82,3,0.1199999999999974,0.039999999999999133,25.000000000000533,0.03999999999999915,60.760000000000005
147,not,60.86,61.0,3,0.1400000000000005,0.046666666666666835,21.428571428571345,0.03999999999999915,60.93
148,an,61.04,61.1,2,0.0600000000000022,0.0300000000000011,33.33333333333207,0.05999999999999517,61.07
149,option,61.16,61.52,6,0.3600000000000065,0.06000000000000108,16.666666666666362,0.03999999999999915,61.34
150,it,61.56,61.58,2,0.019999999999996,0.009999999999998,100.0000000000199,0.020000000000003126,61.57
151,was,61.6,61.7,3,0.1000000000000014,0.0333333333333338,29.999999999999574,0.03999999999999915,61.650000000000006
152,way,61.74,61.86,3,0.1199999999999974,0.039999999999999133,25.000000000000533,0.020000000000003126,61.8
153,too,61.88,61.96,3,0.0799999999999983,0.0266666666666661,37.5000000000008,0.03999999999999915,61.92
154,big,62.0,62.12,3,0.1199999999999974,0.039999999999999133,25.000000000000533,0.020000000000003126,62.06
155,a,62.14,62.16,1,0.019999999999996,0.019999999999996,50.00000000000995,0.04000000000000625,62.15
156,project,62.2,62.66,7,0.4599999999999937,0.06571428571428481,15.217391304348032,0.30000000000000426,62.43
157,so,62.96,63.08,2,0.1199999999999974,0.0599999999999987,16.666666666667023,0.0,63.019999999999996
158,i,63.08,63.1,1,0.0200000000000031,0.0200000000000031,49.99999999999218,0.0799999999999983,63.09
159,plan,63.18,63.38,4,0.2000000000000028,0.0500000000000007,19.99999999999972,0.05999999999999517,63.28
160,things,63.44,63.64,6,0.2000000000000028,0.0333333333333338,29.999999999999574,0.03999999999999915,63.54
161,out,63.68,63.88,3,0.2000000000000028,0.0666666666666676,14.999999999999789,0.0,63.78
162,and,63.88,63.92,3,0.0399999999999991,0.013333333333333032,75.0000000000016,0.01999999999999602,63.900000000000006
163,i,63.94,63.98,1,0.0399999999999991,0.0399999999999991,25.000000000000533,0.03999999999999915,63.959999999999994
164,decided,64.02,64.46,7,0.4399999999999977,0.06285714285714253,15.909090909090992,0.480000000000004,64.24
165,i,64.94,65.02,1,0.0799999999999983,0.0799999999999983,12.500000000000266,0.7400000000000091,64.97999999999999
166,had,65.76,65.94,3,0.1799999999999926,0.059999999999997534,16.66666666666735,0.01999999999999602,65.85
167,to,65.96,66.04,2,0.0800000000000125,0.04000000000000625,24.99999999999609,0.05999999999998806,66.0
168,go,66.1,66.22,2,0.1200000000000045,0.06000000000000225,16.666666666666035,0.12000000000000455,66.16
169,something,66.34,66.54,9,0.2000000000000028,0.022222222222222532,44.99999999999936,0.01999999999999602,66.44
170,like,66.56,66.7,4,0.1400000000000005,0.03500000000000013,28.571428571428456,0.03999999999999204,66.63
171,this,66.74,67.02,4,0.2800000000000011,0.07000000000000027,14.285714285714228,0.8800000000000097,66.88
172,so,67.9,68.12,2,0.2199999999999988,0.1099999999999994,9.090909090909138,0.03999999999999204,68.01
173,the,68.16,68.22,3,0.0600000000000022,0.020000000000000732,49.9999999999981,0.060000000000002274,68.19
174,year,68.28,68.42,4,0.1400000000000005,0.03500000000000013,28.571428571428456,0.03999999999999204,68.35
175,we,68.46,68.52,2,0.0600000000000022,0.0300000000000011,33.33333333333207,0.0799999999999983,68.49
176,go,68.6,68.72,2,0.1200000000000045,0.06000000000000225,16.666666666666035,0.35999999999999943,68.66
177,so,69.08,69.2,2,0.1200000000000045,0.06000000000000225,16.666666666666035,0.03999999999999204,69.14
178,i'd,69.24,69.34,3,0.1000000000000085,0.033333333333336164,29.99999999999744,0.03999999999999204,69.28999999999999
179,start,69.38,69.68,5,0.3000000000000113,0.06000000000000226,16.666666666666035,0.01999999999999602,69.53
180,off,69.7,69.94,3,0.2399999999999948,0.07999999999999827,12.500000000000266,0.14000000000000057,69.82
181,light,70.08,70.38,5,0.2999999999999971,0.05999999999999942,16.666666666666824,0.960000000000008,70.22999999999999
182,and,71.34,71.5,3,0.1599999999999966,0.0533333333333322,18.7500000000004,0.01999999999999602,71.42
183,i,71.52,71.56,1,0.0400000000000062,0.0400000000000062,24.99999999999609,0.1799999999999926,71.53999999999999
184,bump,71.74,71.94,4,0.2000000000000028,0.0500000000000007,19.99999999999972,0.01999999999999602,71.84
185,it,71.96,72.02,2,0.0600000000000022,0.0300000000000011,33.33333333333207,0.020000000000010232,71.99
186,up,72.04,72.14,2,0.0999999999999943,0.04999999999999715,20.000000000001137,0.060000000000002274,72.09
187,in,72.2,72.26,2,0.0600000000000022,0.0300000000000011,33.33333333333207,0.03999999999999204,72.23
188,the,72.3,72.34,3,0.0400000000000062,0.013333333333335399,74.99999999998828,0.03999999999999204,72.32
189,middle,72.38,72.56,6,0.1800000000000068,0.030000000000001133,33.33333333333207,0.01999999999999602,72.47
190,months,72.58,72.92,6,0.3400000000000034,0.05666666666666723,17.647058823529235,0.7399999999999949,72.75
191,and,73.66,73.78,3,0.1200000000000045,0.0400000000000015,24.99999999999905,0.060000000000002274,73.72
192,then,73.84,74.14,4,0.2999999999999971,0.07499999999999928,13.33333333333346,0.0799999999999983,73.99000000000001
193,at,74.22,74.32,2,0.0999999999999943,0.04999999999999715,20.000000000001137,0.020000000000010232,74.27
194,the,74.34,74.4,3,0.0600000000000022,0.020000000000000732,49.9999999999981,0.03999999999999204,74.37
195,end,74.44,74.82,3,0.3799999999999954,0.12666666666666512,7.894736842105358,0.20000000000000284,74.63
196,i,75.02,75.08,1,0.0600000000000022,0.0600000000000022,16.666666666666035,0.04000000000000625,75.05
197,would,75.12,75.22,5,0.0999999999999943,0.01999999999999886,50.00000000000284,0.060000000000002274,75.17
198,kick,75.28,75.44,4,0.1599999999999966,0.03999999999999915,25.000000000000533,0.01999999999999602,75.36
199,it,75.46,75.52,2,0.0600000000000022,0.0300000000000011,33.33333333333207,0.0,75.49
200,up,75.52,75.6,2,0.0799999999999983,0.03999999999999915,25.000000000000533,0.0800000000000125,75.56
201,the,75.68,75.72,3,0.039999999999992,0.013333333333330666,75.00000000001492,0.060000000000002274,75.7
202,high,75.78,75.96,4,0.1799999999999926,0.04499999999999815,22.22222222222313,0.060000000000002274,75.87
203,gears,76.02,76.38,5,0.3599999999999994,0.07199999999999987,13.88888888888891,0.5200000000000102,76.19999999999999
204,their,76.9,77.1,5,0.1999999999999886,0.03999999999999772,25.00000000000142,0.10000000000000853,77.0
205,case,77.2,77.62,4,0.4200000000000017,0.10500000000000043,9.523809523809485,0.0799999999999983,77.41
206,how,77.7,77.84,3,0.1400000000000005,0.046666666666666835,21.428571428571345,0.03999999999999204,77.77000000000001
207,how,77.88,77.98,3,0.1000000000000085,0.033333333333336164,29.99999999999744,0.060000000000002274,77.93
208,can,78.04,78.12,3,0.0799999999999983,0.0266666666666661,37.5000000000008,0.060000000000002274,78.08000000000001
209,we,78.18,78.22,2,0.039999999999992,0.019999999999996,50.00000000000995,0.0799999999999983,78.2
210,just,78.3,78.42,4,0.1200000000000045,0.030000000000001126,33.33333333333207,0.060000000000002274,78.36
211,walk,78.48,78.74,4,0.2599999999999909,0.06499999999999773,15.384615384615923,0.020000000000010232,78.61
212,up,78.76,78.84,2,0.0799999999999983,0.03999999999999915,25.000000000000533,0.03999999999999204,78.80000000000001
213,the,78.88,78.94,3,0.0600000000000022,0.020000000000000732,49.9999999999981,0.04000000000000625,78.91
214,stairs,78.98,79.54,6,0.5600000000000023,0.09333333333333371,10.714285714285673,0.9399999999999977,79.26
215,big,80.48,80.58,3,0.0999999999999943,0.03333333333333143,30.000000000001705,0.04000000000000625,80.53
216,deal,80.62,80.82,4,0.1999999999999886,0.04999999999999715,20.000000000001137,0.04000000000000625,80.72
217,right,80.86,81.1,5,0.2399999999999948,0.04799999999999896,20.833333333333776,2.0600000000000023,80.97999999999999
218,but,83.16,83.28,3,0.1200000000000045,0.0400000000000015,24.99999999999905,0.12000000000000455,83.22
219,then,83.4,83.74,4,0.3399999999999892,0.0849999999999973,11.764705882353317,0.18000000000000682,83.57
220,funniest,83.92,84.3,8,0.3799999999999954,0.047499999999999425,21.05263157894762,0.0,84.11
221,thing,84.3,84.42,5,0.1200000000000045,0.024000000000000903,41.66666666666509,0.03999999999999204,84.36
222,happened,84.46,84.82,8,0.3599999999999994,0.04499999999999992,22.222222222222257,0.12000000000000455,84.63999999999999
223,those,84.94,85.14,5,0.2000000000000028,0.040000000000000556,24.999999999999645,0.060000000000002274,85.03999999999999
224,first,85.2,85.4,5,0.2000000000000028,0.040000000000000556,24.999999999999645,0.03999999999999204,85.30000000000001
225,few,85.44,85.58,3,0.1400000000000005,0.046666666666666835,21.428571428571345,0.01999999999999602,85.50999999999999
226,months,85.6,85.96,6,0.3599999999999994,0.059999999999999894,16.666666666666693,0.8800000000000097,85.78
227,they,86.84,86.92,4,0.0799999999999983,0.019999999999999574,50.000000000001066,0.060000000000002274,86.88
228,came,86.98,87.16,4,0.1799999999999926,0.04499999999999815,22.22222222222313,0.020000000000010232,87.07
229,and,87.18,87.24,3,0.059999999999988,0.019999999999996,50.00000000000995,0.04000000000000625,87.21000000000001
230,went,87.28,87.48,4,0.2000000000000028,0.0500000000000007,19.99999999999972,0.01999999999999602,87.38
231,and,87.5,87.6,3,0.0999999999999943,0.03333333333333143,30.000000000001705,0.020000000000010232,87.55
232,i,87.62,87.66,1,0.039999999999992,0.039999999999992,25.00000000000497,0.29999999999999716,87.64
233,couldn't,87.96,88.16,8,0.2000000000000028,0.02500000000000035,39.99999999999943,0.04000000000000625,88.06
234,quite,88.2,88.4,5,0.2000000000000028,0.040000000000000556,24.999999999999645,0.09999999999999432,88.30000000000001
235,do,88.5,88.62,2,0.1200000000000045,0.06000000000000225,16.666666666666035,0.0799999999999983,88.56
236,stuff,88.7,89.06,5,0.3599999999999994,0.07199999999999987,13.88888888888891,0.5600000000000023,88.88
237,so,89.62,89.7,2,0.0799999999999983,0.03999999999999915,25.000000000000533,0.03999999999999204,89.66
238,we,89.74,89.78,2,0.0400000000000062,0.0200000000000031,49.99999999999218,0.01999999999999602,89.75999999999999
239,had,89.8,89.86,3,0.0600000000000022,0.020000000000000732,49.9999999999981,0.01999999999999602,89.83
240,an,89.88,89.94,2,0.0600000000000022,0.0300000000000011,33.33333333333207,0.0799999999999983,89.91
241,awesome,90.02,90.36,7,0.3400000000000034,0.04857142857142906,20.58823529411744,0.04000000000000625,90.19
242,new,90.4,90.52,3,0.1199999999999903,0.03999999999999677,25.00000000000201,0.020000000000010232,90.46000000000001
243,revised,90.54,90.98,7,0.4399999999999977,0.06285714285714253,15.909090909090992,0.060000000000002274,90.76
244,plan,91.04,91.34,4,0.2999999999999971,0.07499999999999928,13.33333333333346,1.3599999999999994,91.19
245,and,92.7,92.82,3,0.1199999999999903,0.03999999999999677,25.00000000000201,0.04000000000000625,92.75999999999999
246,then,92.86,93.14,4,0.2800000000000011,0.07000000000000027,14.285714285714228,2.719999999999999,93.0
247,then,95.86,96.02,4,0.1599999999999966,0.03999999999999915,25.000000000000533,0.04000000000000625,95.94
248,those,96.06,96.24,5,0.1799999999999926,0.03599999999999852,27.77777777777892,0.0799999999999983,96.15
249,middle,96.32,96.62,6,0.3000000000000113,0.05000000000000188,19.999999999999243,0.03999999999999204,96.47
250,months,96.66,96.92,6,0.2600000000000051,0.04333333333333419,23.076923076922625,0.03999999999999204,96.78999999999999
251,actually,96.96,97.22,8,0.2600000000000051,0.03250000000000064,30.769230769230163,0.01999999999999602,97.09
252,went,97.24,97.38,4,0.1400000000000005,0.03500000000000013,28.571428571428456,0.060000000000002274,97.31
253,by,97.44,97.64,2,0.2000000000000028,0.1000000000000014,9.999999999999858,0.980000000000004,97.53999999999999
254,and,98.62,98.76,3,0.1400000000000005,0.046666666666666835,21.428571428571345,0.03999999999999204,98.69
255,i,98.8,98.86,1,0.0600000000000022,0.0600000000000022,16.666666666666035,0.12000000000000455,98.83
256,didn't,98.98,99.16,6,0.1799999999999926,0.029999999999998767,33.3333333333347,0.04000000000000625,99.07
257,really,99.2,99.34,6,0.1400000000000005,0.023333333333333418,42.85714285714269,0.060000000000002274,99.27000000000001
258,write,99.4,99.64,5,0.2399999999999948,0.04799999999999896,20.833333333333776,0.060000000000002274,99.52000000000001
