Unnamed: 0,Word,Start,End,time_spent,post_pause,speaker,length,std_time_spent,amplitude
189,a,94.92,95.0,0.0799999999999983,0.0999999999999943,2,1,0.3999999999999929,0.4785277268173175
190,time,95.1,95.46,0.3599999999999994,0.0600000000000022,2,4,0.45000000000000084,0.3058502885886673
191,of,95.52,95.7,0.1800000000000068,0.2000000000000028,2,2,0.4500000000000186,0.5098410380248174
192,apprehension,95.9,96.58,0.6799999999999926,0.4000000000000057,2,12,0.28333333333333127,0.3547521366113941
193,as,96.98,97.1,0.1199999999999903,0.0200000000000102,2,2,0.2999999999999768,0.23689250294718872
194,well,97.12,97.26,0.1400000000000005,0.019999999999996,2,4,0.17500000000000127,0.661557278978029
195,as,97.28,97.36,0.0799999999999983,0.0400000000000062,2,2,0.19999999999999646,0.5072933236745194
196,anticipation,97.4,98.16,0.7599999999999909,0.9000000000000057,2,12,0.316666666666664,0.2607194232105517
197,no,99.06,99.18,0.1200000000000045,0.059999999999988,2,2,0.3000000000000123,0.7205014288411421
198,nation,99.24,99.56,0.3200000000000074,0.0600000000000022,2,6,0.26666666666667377,0.5096009885162601
199,in,99.62,99.7,0.0799999999999983,0.019999999999996,2,2,0.19999999999999646,0.36010250120599246
200,the,99.72,99.78,0.0600000000000022,0.0600000000000022,2,3,0.10000000000000402,0.4873482416976133
201,world,99.84,100.28,0.4399999999999977,0.4200000000000017,2,5,0.43999999999999934,0.2972981115935163
202,large,100.7,101.06,0.3599999999999994,0.039999999999992,2,5,0.36000000000000065,0.5464849192831165
203,or,101.1,101.22,0.1200000000000045,0.0600000000000022,2,2,0.3000000000000123,0.5151532752227772
204,small,101.28,101.64,0.3599999999999994,0.0400000000000062,2,5,0.36000000000000065,0.42377218479080697
205,friend,101.68,101.98,0.2999999999999971,0.0600000000000022,2,6,0.24999999999999847,0.34768637018484816
206,or,102.04,102.18,0.1400000000000005,0.0799999999999983,2,2,0.35000000000000253,0.6692209600183708
207,foe,102.26,102.68,0.4200000000000017,0.3599999999999994,2,3,0.7000000000000053,0.39327436878140554
208,can,103.04,103.24,0.1999999999999886,0.1000000000000085,2,3,0.3333333333333155,0.3507277038188471
209,seek,103.34,103.58,0.2399999999999948,0.019999999999996,2,4,0.29999999999999455,0.23468701742460354
210,a,103.6,103.66,0.0600000000000022,0.0600000000000022,2,1,0.30000000000001203,0.42753590758529514
211,destiny,103.72,104.14,0.4200000000000017,0.1400000000000005,2,7,0.30000000000000226,0.28267315596743603
212,undeterred,104.28,105.02,0.7399999999999949,0.4200000000000017,2,10,0.3699999999999987,0.3375193716211284
213,by,105.44,105.56,0.1200000000000045,0.0799999999999983,2,2,0.3000000000000123,0.3537865870392201
214,actions,105.64,106.06,0.4200000000000017,0.019999999999996,2,7,0.30000000000000226,0.2338971895554555
215,taken,106.08,106.34,0.2600000000000051,0.019999999999996,2,5,0.26000000000000606,0.28273896726642006
216,by,106.36,106.46,0.0999999999999943,0.0400000000000062,2,2,0.24999999999998665,0.40864167526730616
217,the,106.5,106.54,0.0400000000000062,0.039999999999992,2,3,0.06666666666667723,0.32644835314232906
218,united,106.58,106.94,0.3599999999999994,0.019999999999996,2,6,0.30000000000000054,0.263102493322356
219,states,106.96,107.36,0.4000000000000057,0.9599999999999936,2,6,0.33333333333333925,0.08171355527401004
220,while,108.32,108.56,0.2400000000000091,0.039999999999992,2,5,0.24000000000000996,0.6232986127110589
221,this,108.6,108.74,0.1400000000000005,0.0200000000000102,2,4,0.17500000000000127,0.445738631878781
222,is,108.76,108.86,0.0999999999999943,0.0400000000000062,2,2,0.24999999999998665,0.5536827829943438
223,the,108.9,108.96,0.059999999999988,0.1200000000000045,2,3,0.09999999999998035,0.5161383814704096
224,awesome,109.08,109.48,0.4000000000000057,0.039999999999992,2,7,0.2857142857142908,0.35874795399245696
225,responsibility,109.52,110.36,0.8400000000000034,0.6200000000000045,2,14,0.30000000000000226,0.3354268332323703
226,it,110.98,111.1,0.1199999999999903,0.0200000000000102,2,2,0.2999999999999768,0.11470122682975463
227,is,111.12,111.2,0.0799999999999983,0.0600000000000022,2,2,0.19999999999999646,0.33887333796293084
228,also,111.26,111.5,0.2399999999999948,0.0799999999999983,2,4,0.29999999999999455,0.523019751159812
229,the,111.58,111.64,0.0600000000000022,0.0799999999999983,2,3,0.10000000000000402,0.3475571974814228
230,enormous,111.72,112.26,0.5400000000000063,0.059999999999988,2,8,0.33750000000000513,0.38000821030896015
231,opportunity,112.32,113.02,0.7000000000000028,0.2999999999999971,2,11,0.3181818181818206,0.22549903127390028
232,of,113.32,113.46,0.1400000000000005,0.0800000000000125,2,2,0.35000000000000253,0.25121648539448577
233,world,113.54,113.82,0.2799999999999869,0.0600000000000022,2,5,0.2799999999999879,0.5029666599655757
234,leadership,113.88,114.38,0.5,1.1200000000000043,2,10,0.2500000000000009,0.13520808314681057
235,the,115.5,115.58,0.0799999999999983,0.0600000000000022,2,3,0.13333333333333097,0.4143470850458154
236,quality,115.64,116.12,0.480000000000004,0.1599999999999966,2,7,0.3428571428571469,0.5125567914911368
237,of,116.28,116.4,0.1200000000000045,0.059999999999988,2,2,0.3000000000000123,0.3266078948366395
238,leadership,116.46,116.9,0.4400000000000119,0.039999999999992,2,10,0.22000000000000675,0.3307517945683499
239,of,116.94,117.02,0.0799999999999983,0.0600000000000022,2,2,0.19999999999999646,0.2994640673365855
240,john,117.08,117.36,0.2800000000000011,0.0400000000000062,2,4,0.3500000000000026,0.3733447312560572
241,fitzgerald,117.4,118.04,0.6400000000000006,0.039999999999992,2,10,0.3200000000000014,0.33923970405576387
242,kennedy,118.08,118.46,0.3799999999999954,0.6800000000000068,2,7,0.2714285714285691,0.33684273463059494
243,and,119.14,119.3,0.1599999999999966,0.0400000000000062,2,3,0.26666666666666194,0.16576278820977702
244,the,119.34,119.4,0.0600000000000022,0.059999999999988,2,3,0.10000000000000402,0.4156887899175358
245,possible,119.46,119.98,0.5200000000000102,0.3599999999999994,2,8,0.32500000000000756,0.36383406537707313
246,indeed,120.34,120.64,0.2999999999999971,0.019999999999996,2,6,0.24999999999999847,0.29710765690033625
247,the,120.66,120.7,0.0400000000000062,0.0799999999999983,2,3,0.06666666666667723,0.5140128069673947
248,probable,120.78,121.24,0.4599999999999937,0.0400000000000062,2,8,0.2874999999999971,0.28704637258965277
249,crisis,121.28,121.74,0.4599999999999937,0.0400000000000062,2,6,0.3833333333333295,0.22715826115890764
250,that,121.78,121.88,0.0999999999999943,0.0400000000000062,2,4,0.12499999999999332,0.19536193435078456
251,will,121.92,122.04,0.1200000000000045,0.019999999999996,2,4,0.15000000000000616,0.22044948858986343
252,arise,122.06,122.4,0.3400000000000034,0.039999999999992,2,5,0.34000000000000463,0.5352847100541238
253,to,122.44,122.5,0.0600000000000022,0.0600000000000022,2,2,0.15000000000000602,0.2851294499899484
254,test,122.56,122.82,0.2599999999999909,0.0200000000000102,2,4,0.3249999999999898,0.28705773230878256
255,it,122.84,122.94,0.0999999999999943,0.5600000000000023,2,2,0.24999999999998665,0.1019385386266243
256,form,123.5,123.88,0.3799999999999954,0.1600000000000108,2,4,0.4749999999999959,0.5333430471252094
257,the,124.04,124.14,0.0999999999999943,0.0799999999999983,2,3,0.16666666666665775,0.4814713475350247
258,theme,124.22,124.72,0.5,0.5600000000000023,2,5,0.5000000000000018,0.2735644163098302
259,of,125.28,125.5,0.2199999999999988,0.1599999999999966,2,2,0.5499999999999989,0.25933770707103243
260,projection,125.66,126.18,0.5200000000000102,0.0799999999999983,2,10,0.26000000000000606,0.297400145170787
261,sixty,126.26,126.56,0.2999999999999971,0.0600000000000022,2,5,0.29999999999999816,0.21315954944202203
262,one,126.62,126.86,0.2399999999999948,0.519999999999996,2,3,0.39999999999999275,0.3208675031204928
263,which,127.38,127.56,0.1800000000000068,0.0,2,5,0.18000000000000743,0.13564664712340377
264,is,127.56,127.66,0.0999999999999943,0.0200000000000102,2,2,0.24999999999998665,0.2976090969552716
265,brought,127.68,127.9,0.2199999999999988,0.019999999999996,2,7,0.15714285714285683,0.5480096731106991
266,to,127.92,127.98,0.0600000000000022,0.059999999999988,2,2,0.15000000000000602,0.35945141308066547
267,you,128.04,128.14,0.0999999999999943,0.2400000000000091,2,3,0.16666666666665775,0.7590258190452617
268,by,128.38,128.54,0.1599999999999966,0.1599999999999966,2,2,0.3999999999999929,0.5431742634678676
269,the,128.7,128.78,0.0800000000000125,0.039999999999992,2,3,0.13333333333335465,0.2599606008472734
