Unnamed: 0,Word,Start,End,time_spent,post_pause,speaker,length,std_time_spent,amplitude
38,of,16.48,16.62,0.1400000000000005,0.0599999999999987,0,2,0.439024390243915,0.49830032548479414
39,a,16.68,16.72,0.0399999999999991,0.0400000000000027,0,1,0.21951219512195727,0.7248460052660477
40,new,16.76,16.94,0.1799999999999997,0.0599999999999987,0,3,0.36585365853659585,0.8024248674100337
41,year,17.0,17.4,0.3999999999999986,0.360000000000003,0,4,0.6585365853658597,0.4578447164154361
42,a,17.76,17.84,0.0799999999999983,0.0800000000000018,0,1,0.5121951219512171,0.31779570576667077
43,new,17.92,18.12,0.1999999999999993,0.0799999999999983,0,3,0.41463414634147255,0.7704618408745124
44,century,18.2,18.6,0.4000000000000021,0.2199999999999988,0,7,0.34494773519165134,0.3941604605317573
45,a,18.82,18.9,0.0799999999999983,0.0800000000000018,0,1,0.5121951219512171,0.355290276216443
46,new,18.98,19.16,0.1799999999999997,0.0399999999999991,0,3,0.36585365853659585,0.7841434797408473
47,millennium,19.2,19.78,0.5800000000000018,0.0999999999999978,0,10,0.3512195121951347,0.5147892319604153
48,in,19.88,20.0,0.120000000000001,0.0399999999999991,0,2,0.36585365853660035,0.3002592855579168
49,the,20.04,20.1,0.0600000000000022,0.0599999999999987,0,3,0.0731707317073364,0.5649116765775549
50,united,20.16,20.62,0.4600000000000008,0.0399999999999991,0,6,0.4878048780487917,0.5184427682002927
51,states,20.66,21.24,0.5799999999999983,0.9800000000000004,0,6,0.6341463414634215,0.3445578613311178
52,the,22.22,22.32,0.1000000000000014,0.0599999999999987,0,3,0.17073170731708964,0.35154798097416223
53,traditional,22.38,22.92,0.5400000000000027,0.0599999999999987,0,11,0.28603104212861696,0.48859279670642086
54,ball,22.98,23.36,0.379999999999999,0.1799999999999997,0,4,0.6219512195122023,0.6743735521139335
55,this,23.54,23.76,0.2200000000000024,0.0199999999999995,0,4,0.32926829268294283,0.3709589386161099
56,year,23.78,23.98,0.1999999999999993,0.0599999999999987,0,4,0.292682926829279,0.42505655952658533
57,made,24.04,24.22,0.1799999999999997,0.0199999999999995,0,4,0.2560975609756215,0.5061839815533143
58,a,24.24,24.28,0.0400000000000027,0.0999999999999978,0,1,0.2195121951219836,0.8686917025152399
59,waterford,24.38,24.92,0.5400000000000027,0.0799999999999983,0,9,0.3658536585365989,0.44837356125160555
60,crystal,25.0,25.44,0.4400000000000013,0.0799999999999983,0,7,0.3867595818815456,0.5483711199930726
61,will,25.52,25.64,0.120000000000001,0.0399999999999991,0,4,0.14634146341464926,0.48047452488810893
62,drop,25.68,26.02,0.3399999999999998,0.1000000000000014,0,4,0.5487804878048874,0.523302131863499
63,at,26.12,26.24,0.1199999999999974,0.0200000000000031,0,2,0.36585365853658713,0.4161826249645562
64,the,26.26,26.34,0.0799999999999983,0.1000000000000014,0,3,0.1219512195122045,0.2651971262228242
65,stroke,26.44,26.88,0.4399999999999977,0.1000000000000014,0,6,0.4634146341463492,0.44943153154787585
66,of,26.98,27.1,0.120000000000001,0.0799999999999983,0,2,0.36585365853660035,0.591374012616093
67,midnight,27.18,27.7,0.5199999999999996,0.4400000000000013,0,8,0.40243902439025453,0.40501689809035313
68,and,28.14,28.28,0.1400000000000005,0.0399999999999991,0,3,0.26829268292684266,0.662900265738549
69,the,28.32,28.38,0.0599999999999987,0.0800000000000018,0,3,0.07317073170732787,0.6214848968581734
70,celebration,28.46,29.12,0.6600000000000001,0.0599999999999987,0,11,0.3658536585365968,0.5005435899122979
71,will,29.18,29.28,0.1000000000000014,0.0399999999999991,0,4,0.10975609756099179,0.5188780371931724
72,begin,29.32,29.66,0.3399999999999998,0.0799999999999983,0,5,0.42439024390244956,0.34521262662680974
73,here,29.74,30.02,0.2800000000000011,0.0599999999999987,0,4,0.4390243902439151,0.6138419368300181
74,as,30.08,30.24,0.1600000000000001,0.0400000000000027,0,2,0.5121951219512298,0.518786152497009
75,it,30.28,30.36,0.0799999999999983,0.0399999999999991,0,2,0.21951219512195763,0.2965762292419554
76,has,30.4,30.52,0.120000000000001,0.0199999999999995,0,3,0.2195121951219663,0.46781433832155106
77,been,30.54,30.66,0.120000000000001,0.0399999999999991,0,4,0.14634146341464926,0.23079217297583904
78,going,30.7,30.96,0.2600000000000015,0.0199999999999995,0,5,0.30731707317074575,0.542227262563295
79,on,30.98,31.18,0.1999999999999993,0.1000000000000014,0,2,0.6585365853658597,0.5589951420246184
80,all,31.28,31.52,0.2399999999999984,0.0599999999999987,0,3,0.5121951219512256,0.7701454343484989
81,day,31.58,31.76,0.1800000000000032,0.0599999999999987,0,3,0.3658536585366045,0.5957320463937533
82,around,31.82,32.08,0.259999999999998,0.0399999999999991,0,6,0.24390243902440026,0.3429836994884696
83,the,32.12,32.18,0.0600000000000022,0.0600000000000022,0,3,0.0731707317073364,0.3144525269706461
84,world,32.24,32.72,0.4799999999999969,0.3599999999999994,0,5,0.6292682926829313,0.5569231626666775
85,celebrations,33.08,33.74,0.6600000000000037,0.0399999999999991,0,12,0.32926829268294067,0.41000406279493845
86,of,33.78,33.86,0.0799999999999983,0.0799999999999983,0,2,0.21951219512195763,0.5447870566460709
87,beauty,33.94,34.32,0.3800000000000025,0.3800000000000025,0,6,0.3902439024390386,0.6995281498509642
88,and,34.7,34.86,0.1599999999999966,0.0799999999999983,0,3,0.31707317073171076,0.2809356326934605
89,hope,34.94,35.26,0.3200000000000003,5.660000000000004,0,4,0.5121951219512301,0.5029695234940907
90,new,40.92,41.08,0.1599999999999966,0.0200000000000031,1,3,0.31707317073171076,0.4323155326856643
91,year's,41.1,41.34,0.240000000000002,0.3599999999999994,1,6,0.2195121951219663,0.72685724395574
92,nineteen,41.7,42.14,0.4399999999999977,0.0600000000000022,1,8,0.3292682926829364,0.3225246118447345
93,ninety,42.2,42.5,0.2999999999999971,0.0600000000000022,1,6,0.29268292682927677,0.5899659173050517
94,nine,42.56,43.02,0.4600000000000008,0.3799999999999954,1,4,0.7682926829268384,0.5231826205746353
95,the,43.4,43.48,0.0799999999999983,0.0600000000000022,1,3,0.1219512195122045,0.3516456991845679
96,dawn,43.54,43.98,0.4399999999999977,0.0200000000000031,1,4,0.7317073170731746,0.5877857830660046
97,of,44.0,44.08,0.0799999999999983,0.0399999999999991,1,2,0.21951219512195763,0.30901927944505125
98,the,44.12,44.18,0.0600000000000022,0.0600000000000022,1,3,0.0731707317073364,0.32853128908979473
99,first,44.24,44.52,0.2800000000000011,0.0599999999999951,1,5,0.3365853658536717,0.4086839312778897
100,morning,44.58,44.92,0.3400000000000034,0.019999999999996,1,7,0.2822299651568101,0.5366417566354091
101,of,44.94,45.02,0.0800000000000054,0.0399999999999991,1,2,0.2195121951219836,0.5616504317256997
102,a,45.06,45.1,0.0399999999999991,0.0599999999999951,1,1,0.21951219512195727,0.8048300585012929
103,new,45.16,45.32,0.1600000000000037,0.0399999999999991,1,3,0.3170731707317281,0.5631737184024826
104,millennium,45.36,45.78,0.4200000000000017,0.0399999999999991,1,10,0.23414634146342836,0.5422605307191193
105,beginning,45.82,46.28,0.4600000000000008,0.240000000000002,1,9,0.3008130081300938,0.44131756561596136
106,in,46.52,46.62,0.0999999999999943,0.0200000000000031,1,2,0.2926829268292594,0.44100385377105217
107,the,46.64,46.72,0.0799999999999983,0.0399999999999991,1,3,0.1219512195122045,0.633411010059754
108,pacific,46.76,47.24,0.480000000000004,0.4199999999999946,1,7,0.42857142857144354,0.49865224367547556
109,in,47.66,47.78,0.1200000000000045,0.0600000000000022,1,2,0.3658536585366131,0.6903000982477001
110,more,47.84,48.04,0.1999999999999957,0.0200000000000031,1,4,0.2926829268292724,0.8066784335069757
111,than,48.06,48.16,0.0999999999999943,0.0800000000000054,1,4,0.10975609756097883,0.45348801244775183
112,one,48.24,48.38,0.1400000000000005,0.019999999999996,1,3,0.26829268292684266,0.5006320096885635
113,hundred,48.4,48.64,0.240000000000002,0.0600000000000022,1,7,0.17770034843207086,0.41892738927140966
114,twenty,48.7,48.94,0.2399999999999948,0.0600000000000022,1,6,0.21951219512195752,0.5077760562266787
115,countries,49.0,49.36,0.3599999999999994,0.0200000000000031,1,9,0.21951219512196335,0.4095194857938257
116,around,49.38,49.74,0.3599999999999994,0.0399999999999991,1,6,0.36585365853659585,0.6156375671987673
117,the,49.78,49.84,0.0600000000000022,0.0599999999999951,1,3,0.0731707317073364,0.5591333022821184
118,world,49.9,50.32,0.4200000000000017,0.1000000000000014,1,5,0.5414634146341586,0.6242770804759701
119,it,50.42,50.56,0.1400000000000005,0.0399999999999991,1,2,0.439024390243915,0.35735667441538554
120,is,50.6,50.74,0.1400000000000005,0.0599999999999951,1,2,0.439024390243915,0.34502874906579656
121,already,50.8,51.16,0.3599999999999994,0.0600000000000022,1,7,0.3031358885017534,0.6410231831828763
122,the,51.22,51.3,0.0799999999999983,0.0600000000000022,1,3,0.1219512195122045,0.5171325018399764
123,new,51.36,51.56,0.2000000000000028,0.0399999999999991,1,3,0.4146341463414811,0.5755687858968814
124,year,51.6,51.96,0.3599999999999994,0.4399999999999977,1,4,0.5853658536585448,0.6509008108432646
125,two,52.4,52.58,0.1799999999999997,0.0600000000000022,1,3,0.36585365853659585,0.2584606497055947
126,thousand,52.64,53.14,0.5,1.519999999999996,1,8,0.3841463414634258,0.5722145425949701
127,in,54.66,54.78,0.1200000000000045,0.0600000000000022,1,2,0.3658536585366131,0.8259515794582155
128,moscow,54.84,55.38,0.5399999999999991,0.4600000000000008,1,6,0.5853658536585449,0.5040504835223562
129,surprising,55.84,56.52,0.6799999999999997,0.0599999999999951,1,10,0.42439024390244967,0.5449121203606876
130,news,56.58,56.92,0.3400000000000034,0.0399999999999991,1,4,0.548780487804894,0.5680677887542026
131,from,56.96,57.08,0.1199999999999974,0.0399999999999991,1,4,0.1463414634146427,0.17573283636782583
132,the,57.12,57.16,0.0399999999999991,0.0600000000000022,1,3,0.024390243902451234,0.5176831253321863
133,kremlin,57.22,57.66,0.4399999999999977,0.5,1,7,0.38675958188154186,0.499482461305808
134,wars,58.16,58.48,0.3200000000000003,0.0400000000000062,1,4,0.5121951219512301,0.7019935213301217
135,yeltsin,58.52,58.88,0.3599999999999994,0.0799999999999983,1,7,0.3031358885017534,0.42781834053226125
136,resigns,58.96,59.64,0.6799999999999997,0.1000000000000014,1,7,0.6376306620209145,0.4625731703818666
137,as,59.74,59.92,0.1799999999999997,0.0799999999999983,1,2,0.5853658536585448,0.6438718978530661
138,president,60.0,60.5,0.5,1.0,1,9,0.3333333333333449,0.4254060335882614
139,and,61.5,61.68,0.1799999999999997,0.1400000000000005,1,3,0.36585365853659585,0.7147459007009895
140,end,61.82,62.18,0.3599999999999994,0.0799999999999983,1,3,0.8048780487804936,0.5227886522963202
141,of,62.26,62.36,0.1000000000000014,0.0399999999999991,1,2,0.2926829268292854,0.6070120849600684
142,the,62.4,62.44,0.0399999999999991,0.0399999999999991,1,3,0.024390243902451234,0.7564206542555534
143,millennium,62.48,62.98,0.5,0.0800000000000054,1,10,0.2926829268292803,0.5163381305695683
144,****,63.06,63.6,0.5399999999999991,0.3799999999999954,1,4,0.9146341463414681,0.3703516522721584
145,computer,63.98,64.52,0.5399999999999991,0.4600000000000079,0,8,0.4207317073170832,0.5602193239059443
146,national,64.98,65.44,0.4599999999999937,0.0400000000000062,1,8,0.3475609756097618,0.3910782788071155
147,security,65.48,66.0,0.519999999999996,0.3400000000000034,1,8,0.40243902439025125,0.5103998068894008
148,banking,66.34,66.72,0.3799999999999954,0.0400000000000062,1,7,0.3240418118466967,0.47439295776200324
149,and,66.76,66.84,0.0799999999999983,0.039999999999992,1,3,0.1219512195122045,0.4846060040829124
150,health,66.88,67.2,0.3200000000000074,0.039999999999992,1,6,0.3170731707317281,0.5246808090892544
151,at,67.24,67.34,0.1000000000000085,0.039999999999992,1,2,0.2926829268293114,0.3725990250454038
152,this,67.38,67.54,0.1600000000000108,0.059999999999988,1,4,0.2195121951219836,0.39270645026002504
153,moment,67.6,67.94,0.3400000000000034,0.3400000000000034,1,6,0.34146341463416197,0.46589816072834833
154,all,68.28,68.68,0.4000000000000057,0.1999999999999886,1,3,0.9024390243902641,0.7637541211176322
155,as,68.88,69.0,0.1200000000000045,0.0400000000000062,1,2,0.3658536585366131,0.412240210057636
156,well,69.04,69.46,0.4199999999999875,0.960000000000008,1,4,0.6951219512194977,0.450406925765121
157,and,70.42,70.72,0.2999999999999971,0.0600000000000022,1,3,0.6585365853658552,0.5073425412175668
158,here,70.78,71.0,0.2199999999999988,0.019999999999996,1,4,0.32926829268293634,0.6168581208501983
159,in,71.02,71.06,0.0400000000000062,0.0600000000000022,1,2,0.07317073170735372,0.6059173561746608
160,new,71.12,71.26,0.1400000000000005,0.0,1,3,0.26829268292684266,0.4047266880550887
161,york,71.26,71.58,0.3199999999999932,0.3799999999999954,1,4,0.5121951219512171,0.5060775815400222
162,times,71.96,72.44,0.480000000000004,0.1000000000000085,1,5,0.6292682926829416,0.3769930488976302
163,square,72.54,73.04,0.5,0.5599999999999881,1,6,0.5365853658536683,0.5403479987942247
164,the,73.6,73.68,0.0800000000000125,0.0799999999999983,1,3,0.12195121951223915,0.2853020728785773
165,final,73.76,74.12,0.3599999999999994,0.0799999999999983,1,5,0.4536585365853754,0.5879722856646059
166,countdown,74.2,74.68,0.480000000000004,0.019999999999996,1,9,0.3170731707317223,0.4986589079405724
167,to,74.7,74.78,0.0799999999999983,0.039999999999992,1,2,0.21951219512195763,0.42713233203815326
168,midnight,74.82,75.3,0.480000000000004,0.3200000000000074,1,8,0.36585365853660035,0.5473658077189719
169,eight,75.62,75.82,0.1999999999999886,0.0600000000000022,1,5,0.21951219512194717,0.6163144313473886
170,thousand,75.88,76.28,0.4000000000000057,0.0600000000000022,1,8,0.2926829268292855,0.5509591338135136
171,police,76.34,76.66,0.3199999999999932,0.0200000000000102,1,6,0.31707317073171076,0.539244328025718
172,officers,76.68,77.18,0.5,0.019999999999996,1,8,0.3841463414634258,0.3749482935190662
173,among,77.2,77.44,0.2399999999999948,0.0,1,5,0.2780487804878094,0.47309768552811937
174,their,77.44,77.54,0.1000000000000085,0.039999999999992,1,5,0.07317073170734348,0.6098077898138261
175,crowd,77.58,78.06,0.480000000000004,0.3400000000000034,1,5,0.6292682926829416,0.5955883843137443
176,of,78.4,78.5,0.0999999999999943,0.0400000000000062,1,2,0.2926829268292594,0.28087470944260634
177,an,78.54,78.6,0.059999999999988,0.0200000000000102,1,2,0.14634146341460355,0.40357036633191373
178,expected,78.62,79.16,0.539999999999992,0.3400000000000034,1,8,0.4207317073170767,0.43750170030051283
179,two,79.5,79.68,0.1800000000000068,0.059999999999988,1,3,0.3658536585366132,0.5364202087539961
180,million,79.74,80.12,0.3800000000000096,3.1599999999999966,1,7,0.32404181184671166,0.47263390889360557
181,this,83.28,83.48,0.2000000000000028,0.1799999999999926,2,4,0.2926829268292854,0.625173814075768
182,is,83.66,83.8,0.1400000000000005,0.019999999999996,2,2,0.439024390243915,0.6306263384120077
183,a,83.82,83.88,0.0600000000000022,0.0799999999999983,2,1,0.3658536585366127,0.5705721025099084
184,special,83.96,84.38,0.4200000000000017,0.0400000000000062,2,7,0.3658536585365984,0.4589203614060959
185,edition,84.42,84.82,0.3999999999999915,0.0800000000000125,2,7,0.34494773519164024,0.4764132852215997
186,of,84.9,84.98,0.0799999999999983,0.1199999999999903,2,2,0.21951219512195763,0.37037319701959465
187,n,85.1,85.22,0.1200000000000045,0.0999999999999943,2,1,0.8048780487805282,0.7609204025654318
188,b,85.32,85.42,0.1000000000000085,0.1200000000000045,2,1,0.6585365853659245,0.5640548529269728
189,c,85.54,85.68,0.1400000000000005,0.1399999999999863,2,1,0.9512195121951317,0.6305217968288064
190,nightly,85.82,86.16,0.3400000000000034,0.0600000000000022,2,7,0.2822299651568101,0.46455546972860423
191,news,86.22,86.6,0.3799999999999954,0.0600000000000022,2,4,0.6219512195121957,0.4364307187853391
192,with,86.66,86.78,0.1200000000000045,0.0600000000000022,2,4,0.1463414634146557,0.4442911257733059
193,tom,86.84,87.12,0.2800000000000011,0.1199999999999903,2,3,0.6097560975609874,0.7085967533004612
194,brokaw,87.24,87.78,0.5400000000000063,0.6599999999999966,2,6,0.5853658536585535,0.40384387507479047
195,reporting,88.44,88.96,0.519999999999996,0.0400000000000062,2,9,0.3495934959349676,0.629169735517439
196,live,89.0,89.36,0.3599999999999994,0.1200000000000045,2,4,0.5853658536585448,0.37820882082128215
197,from,89.48,89.64,0.1599999999999966,0.0799999999999983,2,4,0.21951219512195763,0.34741770225998925
198,time,89.72,90.04,0.3200000000000074,0.059999999999988,2,4,0.5121951219512431,0.5048547345404114
199,square,90.1,90.5,0.4000000000000057,1.8799999999999957,2,6,0.4146341463414812,0.435230235752486
200,evening,92.38,92.76,0.3800000000000096,0.4200000000000017,1,7,0.32404181184671166,0.5042361038324983
201,in,93.18,93.3,0.1199999999999903,0.0600000000000022,0,2,0.36585365853656115,0.5665912539645532
202,more,93.36,93.56,0.2000000000000028,0.039999999999992,0,4,0.2926829268292854,0.8132680588346887
203,than,93.6,93.72,0.1200000000000045,0.0799999999999983,0,4,0.1463414634146557,0.44631605815840253
204,half,93.8,94.06,0.2600000000000051,0.0799999999999983,0,4,0.40243902439026424,0.31122970522361393
205,the,94.14,94.22,0.0799999999999983,0.0400000000000062,0,3,0.1219512195122045,0.7256713242880695
206,world,94.26,94.56,0.2999999999999971,0.039999999999992,0,5,0.3658536585365924,0.588537391000467
207,tonight,94.6,94.96,0.3599999999999994,0.1000000000000085,0,7,0.3031358885017534,0.33266760672364104
208,it,95.06,95.2,0.1400000000000005,0.039999999999992,0,2,0.439024390243915,0.5114080872252403
209,is,95.24,95.44,0.2000000000000028,0.019999999999996,0,2,0.6585365853658726,0.49904874462590937
210,a,95.46,95.52,0.0600000000000022,0.0600000000000022,0,1,0.3658536585366127,0.5630334493158905
211,new,95.58,95.76,0.1800000000000068,0.039999999999992,0,3,0.3658536585366132,0.6510025397849021
212,day,95.8,96.24,0.4399999999999977,0.2400000000000091,0,3,1.0,0.506639782429256
213,a,96.48,96.56,0.0799999999999983,0.0799999999999983,0,1,0.5121951219512171,0.13798680402477795
214,new,96.64,96.8,0.1599999999999966,0.0600000000000022,0,3,0.31707317073171076,0.6054380083670305
215,century,96.86,97.28,0.4200000000000017,0.4200000000000017,0,7,0.3658536585365984,0.4728485972087138
216,the,97.7,97.76,0.0600000000000022,0.059999999999988,0,3,0.0731707317073364,0.17889206318891845
217,beginning,97.82,98.2,0.3800000000000096,0.019999999999996,0,9,0.23577235772359753,0.5697051714706762
218,of,98.22,98.3,0.0799999999999983,0.0400000000000062,0,2,0.21951219512195763,0.5700480904324343
219,a,98.34,98.36,0.019999999999996,0.0400000000000062,0,1,0.07317073170730178,0.9436904290015674
220,new,98.4,98.54,0.1400000000000005,0.039999999999992,0,3,0.26829268292684266,0.554772577584631
221,millennium,98.58,99.12,0.5400000000000063,0.1999999999999886,0,10,0.3219512195122114,0.4169294081075644
222,and,99.32,99.46,0.1400000000000005,0.0800000000000125,0,3,0.26829268292684266,0.2827178964939732
223,so,99.54,99.7,0.1599999999999966,0.0999999999999943,0,2,0.5121951219512171,0.6625099073886253
224,far,99.8,100.14,0.3400000000000034,0.4200000000000017,0,3,0.7560975609756259,0.6759575472243735
225,it,100.56,100.68,0.1200000000000045,0.039999999999992,0,2,0.3658536585366131,0.35625326252293016
226,has,100.72,100.86,0.1400000000000005,0.019999999999996,0,3,0.26829268292684266,0.5393980006317881
227,been,100.88,101.0,0.1200000000000045,0.0400000000000062,0,4,0.1463414634146557,0.294424858402625
228,a,101.04,101.08,0.039999999999992,0.0799999999999983,0,1,0.2195121951219053,0.7676678340389849
229,joyful,101.16,101.7,0.5400000000000063,0.0999999999999943,0,6,0.5853658536585535,0.5593201857222149
230,peaceful,101.8,102.38,0.5799999999999983,0.3400000000000034,0,8,0.45731707317074066,0.4412575252286507
231,and,102.72,102.9,0.1800000000000068,0.059999999999988,0,3,0.3658536585366132,0.3551274886085192
232,largely,102.96,103.42,0.4600000000000079,0.0999999999999943,0,7,0.4076655052265001,0.5748039941993032
233,trouble,103.52,103.86,0.3400000000000034,0.0600000000000022,0,7,0.2822299651568101,0.47974338895504776
234,free,103.92,104.12,0.2000000000000028,0.0600000000000022,0,4,0.2926829268292854,0.5549673880079381
235,transition,104.18,104.78,0.5999999999999943,0.4000000000000057,0,10,0.3658536585365925,0.3820797363799311
236,as,105.18,105.36,0.1799999999999926,0.0600000000000022,0,2,0.5853658536585189,0.5993479123109305
237,time,105.42,105.7,0.2800000000000011,0.039999999999992,0,4,0.4390243902439151,0.5855027950658148
238,now,105.74,105.88,0.1400000000000005,0.0799999999999983,0,3,0.26829268292684266,0.6460634368655827
239,sweeps,105.96,106.3,0.3400000000000034,0.0600000000000022,0,6,0.34146341463416197,0.24138899351886528
240,for,106.36,106.5,0.1400000000000005,0.0400000000000062,0,3,0.26829268292684266,0.7035829827899464
241,the,106.54,106.62,0.0799999999999983,0.0600000000000022,0,3,0.1219512195122045,0.5012690403987752
242,eastern,106.68,107.04,0.3599999999999994,0.039999999999992,0,7,0.3031358885017534,0.39350120951846945
243,shores,107.08,107.38,0.2999999999999971,0.0400000000000062,0,6,0.29268292682927677,0.7597122717238155
244,of,107.42,107.44,0.019999999999996,0.0600000000000022,0,2,0.0,0.810939911516818
245,north,107.5,107.74,0.2399999999999948,0.0,0,5,0.2780487804878094,0.5252856367924401
246,america,107.74,108.28,0.5400000000000063,0.5799999999999983,0,7,0.49128919860628856,0.3759448472318154
247,it,108.86,108.98,0.1200000000000045,0.039999999999992,0,2,0.3658536585366131,0.3331634097885822
248,began,109.02,109.3,0.2800000000000011,0.0400000000000062,0,5,0.3365853658536717,0.651019419981491
249,early,109.34,109.58,0.2399999999999948,0.0400000000000062,0,5,0.2780487804878094,0.6630599603101933
250,this,109.62,109.78,0.1599999999999966,0.019999999999996,0,4,0.21951219512195763,0.38998640307337656
251,morning,109.8,110.12,0.3200000000000074,0.039999999999992,0,7,0.26132404181186664,0.5640935581570332
252,in,110.16,110.22,0.0600000000000022,0.0400000000000062,0,2,0.14634146341465548,0.36184713709561833
253,the,110.26,110.32,0.059999999999988,0.0400000000000062,0,3,0.07317073170730178,0.589866336752071
254,pacific,110.36,110.8,0.4399999999999977,0.0400000000000062,0,7,0.38675958188154186,0.3315859292748352
255,and,110.84,110.9,0.0600000000000022,0.059999999999988,0,3,0.0731707317073364,0.2743714456872437
256,large,110.96,111.34,0.3800000000000096,0.039999999999992,0,5,0.48292682926831704,0.513920602339631
257,ways,111.38,111.76,0.3800000000000096,0.059999999999988,0,4,0.6219512195122218,0.5717587068623492
258,and,111.82,111.9,0.0800000000000125,0.059999999999988,0,3,0.12195121951223915,0.1808632706423786
259,small,111.96,112.54,0.5800000000000125,0.6599999999999966,0,5,0.7756097560975869,0.3820247563502813
260,sydney,113.2,113.6,0.3999999999999915,0.0800000000000125,0,6,0.41463414634146395,0.5221187871475724
261,australia,113.68,114.28,0.5999999999999943,0.0999999999999943,0,9,0.4146341463414697,0.4796392277267024
262,showing,114.38,114.68,0.3000000000000113,0.059999999999988,0,7,0.2404181184669232,0.44294299058987524
263,why,114.74,114.92,0.1800000000000068,0.0600000000000022,0,3,0.3658536585366132,0.7216587824454617
264,it,114.98,115.04,0.0600000000000022,0.019999999999996,0,2,0.14634146341465548,0.30956296479825635
265,is,115.06,115.16,0.0999999999999943,0.0200000000000102,0,2,0.2926829268292594,0.3670141883116824
266,one,115.18,115.3,0.1199999999999903,0.0,0,3,0.2195121951219402,0.47775577860252383
267,of,115.3,115.36,0.0600000000000022,0.0400000000000062,0,2,0.14634146341465548,0.49406761727691567
268,the,115.4,115.46,0.059999999999988,0.1000000000000085,0,3,0.07317073170730178,0.870808382659546
