,Unnamed: 0,Word,Start,End,Conf,time_spent,length,std_time_spent,post_space,amplitude
53,53,where,17.7,18.0,100.0,0.3000000000000007,5,0.0600000000000001,0.0,0.1126839981598108
54,54,do,18.0,18.12,100.0,0.120000000000001,2,0.0600000000000005,0.0,0.10223953812210648
55,55,you,18.12,18.24,100.0,0.1199999999999974,3,0.0399999999999991,0.0,0.07275512303174309
56,56,look,18.24,18.45,100.0,0.2100000000000008,4,0.0525000000000002,0.0,0.037832556912894125
57,57,first,18.45,18.96,100.0,0.5100000000000016,5,0.1020000000000003,0.0,0.11399047059144839
58,58,it's,18.96,19.08,94.788,0.1199999999999974,4,0.0299999999999993,0.0,0.07474519552287061
59,59,all,19.08,19.26,100.0,0.1800000000000032,3,0.060000000000001,0.0,0.08359768060870182
60,60,a,19.26,19.35,100.0,0.0899999999999998,1,0.0899999999999998,0.0,0.040213371770872704
61,61,big,19.35,19.62,100.0,0.2699999999999996,3,0.0899999999999998,0.1199999999999974,0.02945940731013663
62,62,jumble,19.74,20.46,100.0,0.7200000000000024,6,0.1200000000000004,0.0,0.1658670892040265
63,63,the,20.46,20.61,100.0,0.1499999999999985,3,0.0499999999999994,0.0,0.08234644606540532
64,64,long,20.61,21.03,100.0,0.4200000000000017,4,0.1050000000000004,0.0,0.09833829200315419
65,65,words,21.03,21.36,100.0,0.3299999999999983,5,0.0659999999999996,0.0,0.1027435636156688
66,66,get,21.36,21.57,100.0,0.2100000000000008,3,0.0700000000000002,0.0,0.04597465730153669
67,67,more,21.57,21.81,100.0,0.2399999999999984,4,0.0599999999999996,0.0,0.09775545519585872
68,68,weight,21.81,22.05,100.0,0.240000000000002,6,0.0400000000000003,0.0,0.06046945654075432
69,69,than,22.05,22.229533,85.69109999999999,0.1795329999999992,4,0.0448832499999998,0.0304670000000015,0.0446090129675461
70,70,short,22.26,22.65,100.0,0.389999999999997,5,0.0779999999999994,0.0,0.09719584072611416
71,71,words,22.65,23.01,100.0,0.360000000000003,5,0.0720000000000005,0.0,0.13926487636974638
72,72,which,23.01,23.25,100.0,0.2399999999999984,5,0.0479999999999996,0.0,0.05064375366303205
73,73,clearly,23.25,23.7,100.0,0.4499999999999993,7,0.0642857142857141,0.0,0.08093530679415864
74,74,is,23.7,23.85,100.0,0.1500000000000021,2,0.075000000000001,0.0,0.05337149345415249
75,75,just,23.85,24.03,100.0,0.1799999999999997,4,0.0449999999999999,0.0,0.05514508682523935
76,76,completely,24.03,24.57,100.0,0.5399999999999991,10,0.0539999999999999,0.6600000000000001,0.07808182379095542
77,77,justified,25.23,26.1,100.0,0.870000000000001,9,0.0966666666666667,0.3063849999999988,0.12084077870926269
78,78,you,26.406385,26.67,100.0,0.2636150000000015,3,0.0878716666666671,0.0,0.15016888755880375
79,79,can,26.67,26.85,46.3961,0.1799999999999997,3,0.0599999999999998,0.0086569999999994,0.16472697432199152
80,80,look,26.858657,27.03,100.0,0.1713430000000002,4,0.04283575,0.0,0.06391851405986344
81,81,through,27.03,27.18,100.0,0.1499999999999985,7,0.0214285714285712,0.0,0.12378552495216837
82,82,this,27.18,27.39,100.0,0.2100000000000008,4,0.0525000000000002,0.0,0.08863758564561737
83,83,list,27.39,27.75,100.0,0.3599999999999994,4,0.0899999999999998,0.0,0.07686044467609816
84,84,and,27.75,28.02,100.0,0.2699999999999996,3,0.0899999999999998,0.870000000000001,0.09990610058765984
85,85,you,28.89,29.04,100.0,0.1499999999999985,3,0.0499999999999994,0.0,0.09594301669235403
86,86,will,29.04,29.16,100.0,0.120000000000001,4,0.0300000000000002,0.0,0.11936688873683154
87,87,find,29.16,29.43,100.0,0.2699999999999996,4,0.0674999999999999,0.0,0.09011452270313025
88,88,all,29.43,29.7,100.0,0.2699999999999996,3,0.0899999999999998,0.0,0.10111457822784785
89,89,sorts,29.7,29.91,100.0,0.2100000000000008,5,0.0420000000000001,0.0,0.09414053009596696
90,90,of,29.91,30.0,100.0,0.0899999999999998,2,0.0449999999999999,0.0,0.10555279828583633
91,91,reasons,30.0,30.3,100.0,0.3000000000000007,7,0.0428571428571429,0.0299999999999975,0.10976392957899306
92,92,to,30.33,30.42,100.0,0.0900000000000034,2,0.0450000000000017,0.0,0.06955470447727702
93,93,be,30.42,30.6,100.0,0.1799999999999997,2,0.0899999999999998,0.0,0.058927128975143295
94,94,highly,30.6,31.08,100.0,0.4799999999999969,6,0.0799999999999994,0.0,0.06670771344358599
95,95,suspicious,31.08,32.01,100.0,0.9299999999999996,10,0.0929999999999999,0.8100000000000023,0.03058253763955179
96,96,and,32.82,32.97,100.0,0.1499999999999985,3,0.0499999999999994,0.0,0.1276277272519251
97,97,in,32.97,33.06,100.0,0.0900000000000034,2,0.0450000000000017,0.0,0.09027392559671438
98,98,fact,33.06,33.24,100.0,0.1799999999999997,4,0.0449999999999999,0.0,0.11824215566760558
99,99,i,33.24,33.300963,100.0,0.0609630000000009,1,0.0609630000000009,0.0,0.11760532288324266
100,100,would,33.300963,33.39,97.2963,0.0890369999999975,5,0.0178073999999994,0.0,0.09449093913133436
101,101,leave,33.39,33.66,100.0,0.269999999999996,5,0.0539999999999992,0.0,0.1620662603028287
102,102,as,33.66,33.81,100.0,0.1500000000000056,2,0.0750000000000028,0.0,0.12988793797684003
103,103,an,33.81,33.93,100.0,0.1199999999999974,2,0.0599999999999987,0.0,0.09397149464440724
104,104,exercise,33.93,34.53,100.0,0.6000000000000014,8,0.0750000000000001,0.0,0.0897394227873441
105,105,for,34.53,34.65,100.0,0.1199999999999974,3,0.0399999999999991,0.0,0.08549445881054245
106,106,the,34.65,34.74,100.0,0.0900000000000034,3,0.0300000000000011,0.0,0.09516559580646494
107,107,listener,34.74,35.22,100.0,0.4799999999999969,8,0.0599999999999996,0.1499999999999985,0.08060700841141036
108,108,to,35.37,35.52,100.0,0.1500000000000056,2,0.0750000000000028,0.0,0.0766165827767739
109,109,expand,35.52,36.12,100.0,0.5999999999999943,6,0.099999999999999,0.0,0.08670664330999327
110,110,the,36.12,36.24,100.0,0.1200000000000045,3,0.0400000000000015,0.0,0.09972333151196676
111,111,list,36.24,36.48,100.0,0.2399999999999948,4,0.0599999999999987,0.0300000000000011,0.04314586959458262
112,112,that,36.51,36.63,100.0,0.1200000000000045,4,0.0300000000000011,0.0,0.04106850022181181
113,113,you,36.63,36.72,100.0,0.0899999999999963,3,0.0299999999999987,0.0,0.047283377326625096
114,114,see,36.72,36.96,100.0,0.240000000000002,3,0.0800000000000006,0.0,0.03856278042494125
115,115,her,36.96,37.14,100.0,0.1799999999999997,3,0.0599999999999998,0.6000000000000014,0.01869131690400408
116,116,next,37.74,38.01,100.0,0.269999999999996,4,0.067499999999999,0.0,0.06922552368748425
117,117,slide,38.01,38.31,100.0,0.3000000000000042,5,0.0600000000000008,0.1199999999999974,0.025151600625059053
118,118,we,38.43,38.58,100.0,0.1499999999999985,2,0.0749999999999992,0.0,0.09133868689619945
119,119,don't,38.58,38.76,100.0,0.1799999999999997,5,0.0359999999999999,0.0,0.09015339692553816
120,120,have,38.76,38.82,100.0,0.0600000000000022,4,0.0150000000000005,0.0,0.017659585942667
121,121,time,38.82,39.03,100.0,0.2100000000000008,4,0.0525000000000002,0.0,0.016137860735502038
122,122,for,39.03,39.15,100.0,0.1199999999999974,3,0.0399999999999991,0.0,0.01666294366053713
123,123,that,39.15,39.33,100.0,0.1799999999999997,4,0.0449999999999999,0.3299999999999983,0.010467679232066091
124,124,and,39.66,39.87,100.0,0.2100000000000008,3,0.0700000000000002,0.0,0.16288603928984788
125,125,yet,39.87,40.17,100.0,0.3000000000000042,3,0.1000000000000014,0.0599999999999951,0.09157612195811485
126,126,next,40.23,40.5,100.0,0.2700000000000031,4,0.0675000000000007,0.0,0.069517069462816
127,127,slide,40.5,40.83,100.0,0.3299999999999983,5,0.0659999999999996,1.4400000000000048,0.0690891148175258
128,128,when,42.27,42.45,100.0,0.1799999999999997,4,0.0449999999999999,0.0,0.11841565759514164
129,129,we,42.45,42.57,100.0,0.1199999999999974,2,0.0599999999999987,0.0,0.13743414846407312
130,130,look,42.57,42.87,90.5333,0.2999999999999971,4,0.0749999999999992,0.1200000000000045,0.08977223322054516
131,131,at,42.99,43.2,100.0,0.2100000000000008,2,0.1050000000000004,0.0,0.09193268992089644
132,132,what,43.2,43.41,100.0,0.2099999999999937,4,0.0524999999999984,0.0,0.07306292432647662
133,133,happened,43.41,43.83,79.3154,0.4200000000000017,8,0.0525000000000002,0.0,0.06806256428430127
134,134,in,43.83,43.95,93.8995,0.1200000000000045,2,0.0600000000000022,0.0,0.10489099204134779
135,135,practice,43.95,44.58,100.0,0.6299999999999955,8,0.0787499999999994,0.0,0.054132346556347403
136,136,with,44.58,44.79,100.0,0.2100000000000008,4,0.0525000000000002,0.0,0.03819703782895847
137,137,wardle,44.79,45.21,63.0771,0.4200000000000017,6,0.0700000000000002,0.269999999999996,0.02694816824144092
138,138,what,45.48,45.69,100.0,0.2100000000000008,4,0.0525000000000002,0.0,0.07102512383921823
139,139,we,45.69,45.84,100.0,0.1500000000000056,2,0.0750000000000028,0.0,0.11114433674945673
140,140,found,45.84,46.32,100.0,0.4799999999999969,5,0.0959999999999993,0.0,0.11199645823091607
141,141,is,46.32,46.56,100.0,0.240000000000002,2,0.120000000000001,0.0,0.08697098597197125
142,142,that,46.56,46.71,100.0,0.1499999999999985,4,0.0374999999999996,0.0300000000000011,0.09672629197078136
143,143,a,46.74,46.86,100.0,0.1199999999999974,1,0.1199999999999974,0.0,0.10385601248420374
144,144,variety,46.86,47.46,100.0,0.6000000000000014,7,0.0857142857142859,0.0,0.13315561976472445
145,145,of,47.46,47.55,100.0,0.0899999999999963,2,0.0449999999999981,0.0,0.05297314871405738
146,146,users,47.55,48.03,100.0,0.480000000000004,5,0.0960000000000007,0.0,0.07830236179758361
147,147,and,48.03,48.33,76.1365,0.2999999999999971,3,0.099999999999999,0.0,0.08285782656161422
148,148,both,48.33,48.66,100.0,0.3299999999999983,4,0.0824999999999995,0.0,0.062103288260340436
149,149,very,48.66,48.96,100.0,0.3000000000000042,4,0.075000000000001,0.0,0.08617104136033754
150,150,sophisticated,48.96,49.71,100.0,0.75,13,0.0576923076923076,0.0,0.07571536986105205
151,151,journalists,49.71,50.37,100.0,0.6599999999999966,11,0.0599999999999996,0.0900000000000034,0.062202634479158615
152,152,and,50.46,50.67,100.0,0.2100000000000008,3,0.0700000000000002,0.0,0.08025928295890529
153,153,lasers,50.67,51.27,100.0,0.6000000000000014,6,0.1000000000000002,0.3899999999999934,0.07920260267192815
154,154,would,51.66,51.9,92.0896,0.240000000000002,5,0.0480000000000003,0.0,0.10595613740559158
155,155,do,51.9,52.05,100.0,0.1499999999999985,2,0.0749999999999992,0.0,0.11925253201323932
156,156,incredibly,52.05,53.04,100.0,0.990000000000002,10,0.0990000000000002,0.0,0.09357726277688842
157,157,interesting,53.04,53.49,100.0,0.4500000000000028,11,0.0409090909090911,0.0,0.07956592639587663
158,158,things,53.49,53.97,100.0,0.4799999999999969,6,0.0799999999999994,0.0600000000000022,0.043095132390928374
159,159,with,54.03,54.24,100.0,0.2100000000000008,4,0.0525000000000002,0.0,0.04209703009427977
160,160,it,54.24,54.33,100.0,0.0899999999999963,2,0.0449999999999981,0.0,0.04191706612477167
161,161,would,54.33,54.48,100.0,0.1499999999999985,5,0.0299999999999997,0.0,0.07164753216824925
162,162,find,54.48,54.81,100.0,0.3300000000000054,4,0.0825000000000013,0.0,0.09080432710193452
163,163,it,54.81,54.93,100.0,0.1199999999999974,2,0.0599999999999987,0.0300000000000011,0.06471620935972044
164,164,very,54.96,55.44,100.0,0.4799999999999969,4,0.1199999999999992,0.0,0.07472431128077316
165,165,useful,55.44,55.83,100.0,0.3900000000000005,6,0.065,0.0300000000000011,0.0536421234576229
166,166,we,55.86,56.01,100.0,0.1499999999999985,2,0.0749999999999992,0.0,0.08604242234002976
167,167,would,56.01,56.16,100.0,0.1499999999999985,5,0.0299999999999997,0.0,0.06638693373399707
168,168,see,56.16,56.34,100.0,0.1800000000000068,3,0.0600000000000022,0.0,0.09741520419112379
169,169,newspapers,56.34,57.03,100.0,0.6899999999999977,10,0.0689999999999997,0.4200000000000017,0.048432670181316036
170,170,that,57.45,57.6,100.0,0.1499999999999985,4,0.0374999999999996,0.0,0.08771694930142196
171,171,would,57.6,57.75,100.0,0.1499999999999985,5,0.0299999999999997,0.0,0.09409321318588199
172,172,create,57.75,58.17,100.0,0.4200000000000017,6,0.0700000000000002,0.2100000000000008,0.06407022841766295
173,173,subtle,58.38,58.92,100.0,0.5399999999999991,6,0.0899999999999998,0.0,0.1150198920683966
174,174,word,58.92,59.22,100.0,0.2999999999999971,4,0.0749999999999992,0.0,0.09145671126523526
175,175,clouds,59.22,59.76,100.0,0.5399999999999991,6,0.0899999999999998,0.0600000000000022,0.0851865720216279
176,176,analyzing,59.82,60.57,90.5449,0.75,9,0.0833333333333333,0.0,0.09095995060350529
177,177,political,60.57,61.05,100.0,0.4799999999999969,9,0.0533333333333329,0.0,0.05460846108734292
178,178,speeches,61.05,61.68,100.0,0.6300000000000026,8,0.0787500000000003,0.4799999999999969,0.026699702013638624
179,179,next,62.16,62.37,100.0,0.2100000000000008,4,0.0525000000000002,0.0,0.05284956147482554
180,180,slide,62.37,62.73,100.0,0.3599999999999994,5,0.0719999999999998,0.3790430000000029,0.035990620115957266
181,181,fact,63.109043,63.48,100.0,0.3709569999999971,4,0.0927392499999992,0.3300000000000054,0.07021598132681647
182,182,you,63.81,63.99,100.0,0.1799999999999997,3,0.0599999999999998,0.0,0.07137855458662053
183,183,can,63.99,64.14,100.0,0.1499999999999985,3,0.0499999999999994,0.0,0.12363423342427249
184,184,sort,64.14,64.29,100.0,0.1500000000000056,4,0.0375000000000014,0.0,0.11083799839380197
185,185,of,64.29,64.44,100.0,0.1499999999999914,2,0.0749999999999957,0.1500000000000056,0.06459831762566137
186,186,this,64.59,64.98,100.0,0.3900000000000005,4,0.0975000000000001,0.0,0.0729533786087218
187,187,will,64.98,65.1,100.0,0.1199999999999903,4,0.0299999999999975,0.0,0.10346515450798376
188,188,take,65.1,65.34,100.0,0.2400000000000091,4,0.0600000000000022,0.0,0.08716020129975818
189,189,you,65.34,65.43,100.0,0.0900000000000034,3,0.0300000000000011,0.0,0.17049283589665612
190,190,back,65.43,65.7,100.0,0.269999999999996,4,0.067499999999999,0.0,0.08759010618015532
191,191,to,65.7,65.79,100.0,0.0900000000000034,2,0.0450000000000017,0.0,0.12130945676158195
192,192,a,65.79,65.85,100.0,0.059999999999988,1,0.059999999999988,0.0,0.09617363316311768
193,193,different,65.85,66.09,100.0,0.2400000000000091,9,0.0266666666666676,0.0,0.07763654286448737
194,194,era,66.09,66.36,100.0,0.269999999999996,3,0.0899999999999986,0.0300000000000011,0.10994734235080993
195,195,cause,66.39,66.509399,65.4446,0.1193990000000013,5,0.0238798000000002,0.0,0.07222246566728989
196,196,you'll,66.509399,66.63,94.5806,0.1206009999999935,6,0.0201001666666655,0.0,0.09548854953387914
197,197,see,66.63,66.81,100.0,0.1800000000000068,3,0.0600000000000022,0.0,0.1124271653286604
198,198,how,66.81,66.96,100.0,0.1499999999999914,3,0.0499999999999971,0.0,0.11680760574629158
199,199,many,66.96,67.35,100.0,0.3900000000000005,4,0.0975000000000001,0.0,0.12121044571257322
200,200,different,67.35,67.8,100.0,0.4500000000000028,9,0.0500000000000003,0.6300000000000097,0.07059406444869615
201,201,media,68.43,68.79,100.0,0.3599999999999994,5,0.0719999999999998,0.0299999999999869,0.13509220499090116
202,202,sites,68.82,69.18,100.0,0.3600000000000136,5,0.0720000000000027,0.0299999999999869,0.058044051066788116
203,203,would,69.21,69.39,100.0,0.1800000000000068,5,0.0360000000000013,0.0,0.08367854181060445
204,204,sit,69.39,69.57,100.0,0.1799999999999926,3,0.0599999999999975,0.0,0.070627621482259
205,205,here,69.57,69.720498,100.0,0.1504980000000131,4,0.0376245000000032,0.0,0.08741595871893598
206,206,and,69.720498,69.81,87.8189,0.0895019999999959,3,0.0298339999999986,0.0,0.12774036563074012
207,207,like,69.81,70.05,100.0,0.2399999999999948,4,0.0599999999999987,0.0,0.08074241574749474
208,208,do,70.05,70.29,81.42049999999999,0.2400000000000091,2,0.1200000000000045,0.059999999999988,0.10477374848865327
209,209,real,70.35,70.68,100.0,0.3300000000000125,4,0.0825000000000031,0.0,0.11268713128105566
210,210,political,70.68,71.13,100.0,0.4499999999999886,9,0.0499999999999987,0.0,0.0767047385179477
211,211,analysis,71.13,71.79,100.0,0.6600000000000108,8,0.0825000000000013,0.0,0.06415215893757677
212,212,with,71.79,72.0,100.0,0.2099999999999937,4,0.0524999999999984,0.0,0.02522045350103087
213,213,this,72.0,72.3,100.0,0.2999999999999971,4,0.0749999999999992,0.2100000000000079,0.01870902155892739
214,214,next,72.51,72.87,100.0,0.3599999999999994,4,0.0899999999999998,0.0,0.04046554161758019
215,215,slide,72.87,73.26,100.0,0.3900000000000005,5,0.0780000000000001,0.8399999999999892,0.03168447137301769
216,216,but,74.1,74.4,100.0,0.3000000000000113,3,0.1000000000000037,0.0,0.10195764612268518
217,217,it,74.4,74.49,100.0,0.0899999999999892,2,0.0449999999999946,0.0,0.0717408056972789
218,218,wasn't,74.49,74.79,100.0,0.3000000000000113,6,0.0500000000000018,0.0,0.1089838075529691
219,219,just,74.79,75.03,100.0,0.2399999999999948,4,0.0599999999999987,0.0,0.0684297205549429
220,220,that,75.03,75.33,100.0,0.2999999999999971,4,0.0749999999999992,0.5100000000000051,0.07448519175465325
221,221,the,75.84,75.96,100.0,0.1199999999999903,3,0.0399999999999967,0.0,0.10870909168246291
222,222,way,75.96,76.26,100.0,0.3000000000000113,3,0.1000000000000037,0.0,0.14286868325346633
223,223,wardle,76.26,76.59,73.3294,0.3299999999999983,6,0.0549999999999997,0.0,0.11110908960727599
224,224,was,76.59,76.74,100.0,0.1499999999999914,3,0.0499999999999971,0.0,0.07286870585907974
225,225,designed,76.74,77.16,100.0,0.4200000000000017,8,0.0525000000000002,0.0,0.07326203002204726
226,226,it,77.16,77.25,100.0,0.0900000000000034,2,0.0450000000000017,0.0,0.07967589886070169
227,227,was,77.25,77.37,100.0,0.1200000000000045,3,0.0400000000000015,0.0,0.0924120244886149
228,228,very,77.37,77.61,100.0,0.2399999999999948,4,0.0599999999999987,0.0,0.08676393123981363
229,229,easy,77.61,78.09,100.0,0.480000000000004,4,0.120000000000001,0.0300000000000011,0.08376894408072474
230,230,to,78.12,78.27,100.0,0.1499999999999914,2,0.0749999999999957,0.0,0.047797876474808675
231,231,take,78.27,78.63,100.0,0.3599999999999994,4,0.0899999999999998,0.0,0.03831950769402813
232,232,what,78.63,78.78,100.0,0.1500000000000056,4,0.0375000000000014,0.0,0.0832252831145479
233,233,you,78.78,78.9,100.0,0.1200000000000045,3,0.0400000000000015,0.0,0.07782506618370004
234,234,had,78.9,79.08,75.396,0.1799999999999926,3,0.0599999999999975,0.0300000000000011,0.06133017872766873
235,235,made,79.11,79.53,100.0,0.4200000000000017,4,0.1050000000000004,0.4200000000000017,0.06908766129994905
236,236,and,79.95,80.13,100.0,0.1799999999999926,3,0.0599999999999975,0.0,0.1582189220179536
237,237,then,80.13,80.4,100.0,0.2700000000000102,4,0.0675000000000025,0.0,0.10512396057236552
238,238,print,80.4,80.705024,70.2172,0.3050239999999888,5,0.0610047999999977,0.0,0.08327424692816937
239,239,it,80.705024,80.82,44.8726,0.1149759999999986,2,0.0574879999999993,0.0328050000000104,0.02701629096939719
240,240,various,80.852805,81.3,100.0,0.4471949999999935,7,0.063884999999999,0.0,0.07755882859344893
241,241,ways,81.3,81.75,100.0,0.4500000000000028,4,0.1125000000000007,0.2399999999999948,0.03909796928392306
242,242,you,81.99,82.11,99.4229,0.1200000000000045,3,0.0400000000000015,0.0,0.06512170331728612
243,243,could,82.11,82.26,91.4407,0.1500000000000056,5,0.0300000000000011,0.2099999999999937,0.045780546919288546
244,244,keep,82.47,82.71,100.0,0.2399999999999948,4,0.0599999999999987,0.0,0.06487718497093933
245,245,it,82.71,82.8,100.0,0.0900000000000034,2,0.0450000000000017,0.0,0.09473973372986347
246,246,as,82.8,82.95,100.0,0.1500000000000056,2,0.0750000000000028,0.0,0.06856007594009826
247,247,a,82.95,83.01,100.0,0.0600000000000022,1,0.0600000000000022,0.0,0.03513049574756118
248,248,pdf,83.01,83.52,100.0,0.5099999999999909,3,0.1699999999999969,0.4500000000000028,0.06768959618352549
249,249,and,83.97,84.15,100.0,0.1800000000000068,3,0.0600000000000022,0.0,0.09092297966097608
250,250,so,84.15,84.27,100.0,0.1199999999999903,2,0.0599999999999951,0.0,0.128426895660608
251,251,people,84.27,84.66,100.0,0.3900000000000005,6,0.065,0.0,0.11455062084596125
252,252,did,84.66,84.87,100.0,0.2100000000000079,3,0.0700000000000026,0.0600000000000022,0.07972959982449081
253,253,all,84.93,85.17,100.0,0.2399999999999948,3,0.0799999999999982,0.0,0.09812849971802957
254,254,sorts,85.17,85.38,100.0,0.2099999999999937,5,0.0419999999999987,0.0,0.10117445783962146
255,255,of,85.38,85.5,100.0,0.1200000000000045,2,0.0600000000000022,0.0,0.09178388830575633
256,256,things,85.5,85.74,100.0,0.2399999999999948,6,0.0399999999999991,0.0,0.08597182074191438
257,257,that,85.74,85.83,100.0,0.0900000000000034,4,0.0225000000000008,0.0,0.07344812156271652
258,258,were,85.83,85.95,99.0637,0.1200000000000045,4,0.0300000000000011,0.0,0.11736010423863556
259,259,not,85.95,86.28,100.0,0.3299999999999983,3,0.1099999999999994,0.0,0.07481295888975856
260,260,just,86.28,86.58,100.0,0.2999999999999971,4,0.0749999999999992,0.0,0.05298706885097789
261,261,pure,86.58,86.88,100.0,0.2999999999999971,4,0.0749999999999992,0.0,0.10511877589034746
262,262,visualizations,86.88,87.72,100.0,0.8400000000000034,14,0.0600000000000002,0.0,0.06418738794074487
263,263,but,87.72,87.96,100.0,0.2399999999999948,3,0.0799999999999982,0.0,0.07270483707534663
264,264,in,87.96,88.05,100.0,0.0900000000000034,2,0.0450000000000017,0.0,0.13530014011174493
265,265,this,88.05,88.2,100.0,0.1500000000000056,4,0.0375000000000014,0.0,0.05876792855814201
