Unnamed: 0,Word,Start,End,time_spent,post_pause,speaker,length,std_time_spent,amplitude
26,about,18.44,18.68,0.24,0.12,0,5,0.36,0.13801357703919961
27,thirty,18.8,19.06,0.26,0.1,0,6,0.325,0.3915769901248367
28,feet,19.16,19.4,0.24,0.08,0,4,0.45,0.1396871592667763
29,back,19.48,19.8,0.32,0.8,0,4,0.6,0.15732300300979407
30,it,20.6,20.68,0.08,0.08,0,2,0.3,0.10898346759273861
31,gets,20.76,20.96,0.2,0.02,0,4,0.375,0.03994078804153729
32,down,20.98,21.2,0.22,0.04,0,4,0.41250000000000003,0.2679893036006705
33,on,21.24,21.32,0.08,0.06,0,2,0.3,0.4583296081651361
34,all,21.38,21.5,0.12,0.08,0,3,0.3,0.3828816248892045
35,fours,21.58,22.0,0.42,0.02,0,5,0.6299999999999999,0.3500755428780339
36,and,22.02,22.1,0.08,0.06,0,3,0.2,0.206696388943832
37,breaks,22.16,22.46,0.3,0.02,0,6,0.375,0.2684298497155904
38,into,22.48,22.68,0.2,0.06,0,4,0.375,0.33182785303252804
39,a,22.74,22.78,0.04,0.08,0,1,0.3,0.19716238714202952
40,spring,22.86,23.3,0.44,0.38,0,6,0.55,0.14550221471412902
41,he's,23.68,23.92,0.24,0.08,0,4,0.45,0.39176856874242344
42,gaining,24.0,24.4,0.4,3.04,0,7,0.4285714285714286,0.33758235635534256
43,you're,27.44,27.6,0.16,0.04,0,6,0.2,0.43510342600417196
44,looking,27.64,27.98,0.34,0.06,0,7,0.3642857142857143,0.40879026420856013
45,for,28.04,28.16,0.12,0.06,0,3,0.3,0.30427466352534605
46,your,28.22,28.38,0.16,0.08,0,4,0.3,0.2368748119576756
47,car,28.46,28.76,0.3,0.06,0,3,0.75,0.36014305284097675
48,but,28.82,28.94,0.12,0.04,0,3,0.3,0.2722699153076251
49,you're,28.98,29.1,0.12,0.04,0,6,0.15,0.37638296370712004
50,all,29.14,29.26,0.12,0.08,0,3,0.3,0.35212835590231256
51,turned,29.34,29.66,0.32,0.02,0,6,0.4,0.3037279103287616
52,around,29.68,30.1,0.42,0.74,0,6,0.5249999999999999,0.30757097802583716
53,he's,30.84,31.06,0.22,0.04,0,4,0.41250000000000003,0.13093117952267236
54,almost,31.1,31.42,0.32,0.14,0,6,0.4,0.43706093430249937
55,upon,31.56,31.88,0.32,0.1,0,4,0.6,0.4216708218358377
56,you,31.98,32.06,0.08,0.08,0,3,0.2,0.4379508860705905
57,now,32.14,32.3,0.16,0.06,0,3,0.4,0.48020009059538143
58,and,32.36,32.46,0.1,0.04,0,3,0.25,0.244798719389555
59,you,32.5,32.56,0.06,0.1,0,3,0.15,0.38678827813976985
60,can,32.66,32.78,0.12,0.14,0,3,0.3,0.23453735201553275
61,see,32.92,33.14,0.22,0.12,0,3,0.55,0.19100574116451707
62,this,33.26,33.42,0.16,1.38,0,4,0.3,0.30495770114724896
63,might,34.8,35.04,0.24,0.24,0,5,0.36,0.31828731471952987
64,go,35.28,35.42,0.14,0.58,2,2,0.525,0.636515834653848
65,on,36.0,36.14,0.14,0.14,0,2,0.525,0.4064157376147202
66,everywhere,36.28,37.1,0.82,2.62,0,10,0.6149999999999999,0.3585391900054462
67,he's,39.72,39.94,0.22,3.9,2,4,0.41250000000000003,0.11299505974402636
68,the,43.84,43.84,0.0,3.36,2,3,0.0,
69,the,47.2,47.2,0.0,0.58,2,3,0.0,
70,the,47.78,47.78,0.0,0.8,2,3,0.0,
71,yeah,48.58,48.58,0.0,5.12,2,4,0.0,
72,the,53.7,53.7,0.0,4.04,2,3,0.0,
73,now,57.74,57.9,0.16,0.04,0,3,0.4,0.31621495113120035
74,it's,57.94,58.08,0.14,0.08,0,4,0.2625,0.1329708586072082
75,dark,58.16,58.46,0.3,0.32,0,4,0.5625,0.19836254990949767
76,and,58.78,58.9,0.12,0.02,0,3,0.3,0.08000019643004701
77,you,58.92,59.02,0.1,0.14,0,3,0.25,0.05955351273034237
78,seem,59.16,59.42,0.26,0.04,0,4,0.48750000000000004,0.212691397430506
79,to,59.46,59.54,0.08,0.06,0,2,0.3,0.05027144841932227
80,have,59.6,59.72,0.12,0.04,0,4,0.225,0.1876181560859746
81,lost,59.76,60.02,0.26,0.7,0,4,0.48750000000000004,0.2109438600539176
82,but,60.72,60.84,0.12,0.06,0,3,0.3,0.09136117495235374
83,you're,60.9,61.06,0.16,0.06,0,6,0.2,0.19878617931662879
84,hopelessly,61.12,61.72,0.6,0.08,0,10,0.45,0.08336855689279862
85,lost,61.8,62.1,0.3,0.04,0,4,0.5625,0.18004415740365148
86,yourself,62.14,62.74,0.6,0.38,0,8,0.5625,0.15515096047999422
87,stranded,63.12,63.78,0.66,0.04,0,8,0.61875,0.27390222192215125
88,with,63.82,63.96,0.14,0.04,0,4,0.2625,0.2767316835179764
89,a,64.0,64.04,0.04,0.08,0,1,0.3,0.35514873380003903
90,murderer,64.12,64.6,0.48,4.16,0,8,0.45,0.4578561417249171
91,in,68.76,68.86,0.1,0.04,0,2,0.375,0.5150475397056836
92,the,68.9,68.94,0.04,0.06,0,3,0.1,1.0
93,distance,69.0,69.54,0.54,0.36,0,8,0.5062500000000001,0.21532971800798323
94,a,69.9,69.94,0.04,0.08,0,1,0.3,0.08855493771687194
95,small,70.02,70.3,0.28,0.1,0,5,0.42000000000000004,0.5247998569413846
96,cottage,70.4,70.82,0.42,0.04,0,7,0.45,0.2622501492935471
97,with,70.86,70.98,0.12,0.02,0,4,0.225,0.2215291267200549
98,a,71.0,71.04,0.04,0.06,0,1,0.3,0.38869886172865287
99,light,71.1,71.36,0.26,0.48,0,5,0.39,0.515850458568904
100,hope,71.84,72.16,0.32,0.62,0,4,0.6,0.29450486145751553
101,you,72.78,72.9,0.12,0.06,0,3,0.3,0.3228892647415919
102,move,72.96,73.14,0.18,0.08,0,4,0.33749999999999997,0.37434111355283584
103,still,73.22,73.52,0.3,2.56,0,5,0.45,0.3959176375904281
104,it's,76.08,76.24,0.16,0.04,0,4,0.3,0.16168843698395566
105,got,76.28,76.44,0.16,0.02,0,3,0.4,0.46410019730050867
106,an,76.46,76.52,0.06,0.06,0,2,0.225,0.47773776549723596
107,air,76.58,76.98,0.4,0.02,0,3,1.0,0.45705275258329
108,trap,77.0,77.38,0.38,6.42,0,4,0.7125,0.38082265133217574
109,the,83.8,83.8,0.0,3.4,0,3,0.0,
110,the,87.2,87.2,0.0,1.1,0,3,0.0,
111,this,88.3,88.38,0.08,1.88,2,4,0.15,0.2997106521585703
112,yeah,90.26,90.26,0.0,0.4,2,4,0.0,
113,and,90.66,90.78,0.12,2.88,2,3,0.3,0.504236746144072
114,the,93.66,93.66,0.0,3.46,2,3,0.0,
115,the,97.12,97.12,0.0,1.38,2,3,0.0,
116,it's,98.5,98.66,0.16,4.82,2,4,0.3,0.33701547040856683
117,the,103.48,103.54,0.06,5.9,2,3,0.15,0.21585644679425367
118,woods,109.44,109.92,0.48,0.08,0,5,0.72,0.1391171797240438
119,blood,110.0,110.34,0.34,0.16,0,5,0.51,0.19190780934296495
120,losing,110.5,110.94,0.44,0.1,0,6,0.55,0.03940999176439468
121,from,111.04,111.24,0.2,0.04,0,4,0.375,0.051766266894291514
122,your,111.28,111.58,0.3,0.08,0,4,0.5625,0.13731322591694495
123,stump,111.66,112.1,0.44,1.4,0,5,0.6599999999999999,0.11563589475713232
124,you,113.5,113.62,0.12,1.32,2,3,0.3,0.021885746534077807
125,shile,114.94,115.4,0.46,0.04,0,5,0.69,0.14439188280903234
126,above,115.44,115.82,0.38,5.56,0,5,0.57,0.022580281453335384
127,the,121.38,121.38,0.0,2.42,0,3,0.0,
128,the,123.8,123.8,0.0,3.34,0,3,0.0,
129,the,127.14,127.14,0.0,1.02,0,3,0.0,
130,i,128.16,128.24,0.08,3.92,2,1,0.6,0.6423333006954528
131,the,132.16,132.16,0.0,0.36,2,3,0.0,
132,i,132.52,132.6,0.08,1.08,2,1,0.6,0.595799882386623
133,so,133.68,133.8,0.12,5.88,2,2,0.45,0.44871393188440645
134,the,139.68,139.68,0.0,1.64,2,3,0.0,
135,the,141.32,141.32,0.0,2.48,2,3,0.0,
136,the,143.8,143.8,0.0,3.34,2,3,0.0,
137,the,147.14,147.14,0.0,0.88,2,3,0.0,
138,is,148.02,148.2,0.18,0.06,0,2,0.6749999999999999,0.2148238298745128
139,head,148.26,148.52,0.26,0.08,0,4,0.48750000000000004,0.3571504997148893
140,topples,148.6,149.12,0.52,0.04,0,7,0.5571428571428572,0.13539814041976467
141,to,149.16,149.24,0.08,0.06,0,2,0.3,0.07097273772551982
142,the,149.3,149.36,0.06,0.04,0,3,0.15,0.0739989216557727
143,floor,149.4,149.82,0.42,0.2,0,5,0.6299999999999999,0.22683084865406022
144,expressionless,150.02,150.88,0.86,1.14,2,14,0.46071428571428574,0.09811109912358998
145,you,152.02,152.14,0.12,0.12,0,3,0.3,0.11985971774455971
146,fall,152.26,152.64,0.38,0.04,0,4,0.7125,0.2804587697086963
147,to,152.68,152.78,0.1,0.04,0,2,0.375,0.0
148,your,152.82,152.96,0.14,0.04,0,4,0.2625,0.18544099139450249
149,knees,153.0,153.42,0.42,0.04,0,5,0.6299999999999999,0.1841457434159661
150,in,153.46,153.54,0.08,0.12,0,2,0.3,0.12583658058970817
151,catcher,153.66,154.06,0.4,0.02,0,7,0.4285714285714286,0.11128425202407602
152,breath,154.08,154.46,0.38,1.28,0,6,0.47500000000000003,0.12223101899521008
153,your,155.74,155.94,0.2,0.08,0,4,0.375,0.16116165255038448
154,finally,156.02,156.48,0.46,30.28,0,7,0.4928571428571428,0.16651851590945446
