,Unnamed: 0.1,Unnamed: 0.1.1,Word,Start,End,Conf,time_spent,length,std_time_spent,post_space,amplitude,time,pitch
68,68,68,and,44.04,44.19,100.0,0.15,3,0.049999999999999996,0.0,0.5716180105182733,44.115,119.88008237752044
69,69,69,on,44.19,44.4,100.0,0.21,2,0.105,0.0,0.8045317992292086,44.295,193.04464796487358
70,70,70,the,44.4,44.52,100.0,0.12,3,0.04,0.0,1.0,44.46,198.5614525728044
71,71,71,pedestal,44.52,45.36,100.0,0.84,8,0.105,0.5700000000000003,0.3998213436041042,44.94,154.09024303189946
72,72,72,these,45.93,46.35,100.0,0.42,5,0.08399999999999999,0.0,0.3244369847533342,46.14,154.6500619998179
73,73,73,words,46.35,46.8,100.0,0.45,5,0.09,0.0,0.5425028199221527,46.575,120.8850378028783
74,74,74,appear,46.8,47.34,100.0,0.54,6,0.09000000000000001,1.769999999999996,0.24000046886687634,47.07,87.67103540604637
75,75,75,my,49.11,49.47,100.0,0.36,2,0.18,0.0,0.6508619265107809,49.29,150.17252683017443
76,76,76,name,49.47,49.98,100.0,0.51,4,0.1275,0.0,0.4694363819017997,49.725,163.79356320970925
77,77,77,is,49.98,50.16,100.0,0.18,2,0.09,0.0,0.44820045241705986,50.06999999999999,152.83516554448198
78,78,78,ozymandias,50.16,51.36,100.0,1.2,10,0.12,0.35999999999999943,0.39429500254355876,50.76,140.36208267518322
79,79,79,king,51.72,52.26,100.0,0.54,4,0.135,0.0,0.23308835545126208,51.99,163.0181129485014
80,80,80,of,52.26,52.47,100.0,0.21,2,0.105,0.030000000000001137,0.31504640875615464,52.365,159.9213685195488
81,81,81,kings,52.5,52.98,80.2523,0.48,5,0.096,1.230000000000004,0.21638211503235727,52.74,118.573583436678
82,82,82,look,54.21,54.48,100.0,0.27,4,0.0675,0.0,0.5872517674321557,54.345,157.26579270113697
83,83,83,on,54.48,54.69,100.0,0.21,2,0.105,0.0,0.6951706587090131,54.585,167.48706632954267
84,84,84,my,54.69,54.96,100.0,0.27,2,0.135,0.0,0.9079826977614337,54.825,157.00236002996556
85,85,85,works,54.96,55.65,100.0,0.69,5,0.13799999999999998,0.0,0.5126251445380686,55.305,151.30708402355236
86,86,86,ye,55.65,55.92,100.0,0.27,2,0.135,0.0,0.3548270212853252,55.785,128.653028039057
87,87,87,mighty,55.92,56.7,100.0,0.78,6,0.13,0.75,0.38548041579449693,56.31,114.82899246632279
88,88,88,and,57.45,57.6,100.0,0.15,3,0.049999999999999996,0.0,0.20991810486018678,57.525000000000006,98.30586746082204
89,89,89,despair,57.6,58.44,100.0,0.84,7,0.12,2.1300000000000026,0.3211001284021143,58.02,103.1464378068967
90,90,90,nothing,60.57,61.14,100.0,0.57,7,0.08142857142857142,0.0,0.1865789974255382,60.855,142.31324148536723
91,91,91,beside,61.14,61.77,100.0,0.63,6,0.105,0.0,0.4044966408103933,61.455,111.34099395704925
92,92,92,remains,61.77,62.67,100.0,0.9,7,0.1285714285714286,1.0499999999999972,0.20167063201102606,62.22,93.50708313698559
93,93,93,round,63.72,64.29,100.0,0.57,5,0.11399999999999999,0.05999999999998806,0.5110106735783432,64.005,135.11881108308853
94,94,94,the,64.35,64.47,100.0,0.12,3,0.04,0.0,0.4863265141031336,64.41,123.97422415649271
95,95,95,decay,64.47,65.07,100.0,0.6,5,0.12,0.0,0.44581848849007105,64.77,130.56146392302296
96,96,96,of,65.07,65.22,100.0,0.15,2,0.075,0.0,0.3564168292730166,65.145,115.89583612710962
97,97,97,that,65.22,65.46,100.0,0.24,4,0.06,0.0,0.4428579560295176,65.34,126.9568654869972
98,98,98,colossal,65.46,66.15,100.0,0.69,8,0.08625,0.0,0.46181317065135274,65.805,119.89886918946445
99,99,99,wreck,66.15,66.69,100.0,0.54,5,0.10800000000000001,0.5700000000000074,0.223754700941852,66.42,114.32947209521974
100,100,100,boundless,67.26,68.43,100.0,1.17,9,0.13,0.0899999999999892,0.41884697516254393,67.845,135.25538792374198
101,101,101,and,68.52,68.7,100.0,0.18,3,0.06,0.11999999999999034,0.11017694586419494,68.61,86.20775999159832
102,102,102,there,68.82,69.45,67.7696,0.63,5,0.126,1.226073999999997,0.3934061867566356,69.13499999999999,109.59380924477597
103,103,103,lone,70.676074,71.34,100.0,0.663926,4,0.1659815,0.0,0.36735256752999884,71.008037,107.11057806846047
104,104,104,and,71.34,71.52,100.0,0.18,3,0.06,0.060000000000002274,0.20606047870161484,71.43,93.20806072882303
105,105,105,level,71.58,72.09,100.0,0.51,5,0.10200000000000001,0.0,0.23889035231227973,71.83500000000001,108.39604420430656
106,106,106,sands,72.09,72.84,100.0,0.75,5,0.15,1.1400000000000006,0.22603507753945054,72.465,103.28844207342104
107,107,107,shred,73.98,74.25,61.711,0.27,5,0.054000000000000006,1.4099999999999966,0.18985370572101137,74.11500000000001,105.60685229486805
108,108,108,far,75.66,76.11,88.0753,0.45,3,0.15,0.0,0.437197010090033,75.88499999999999,99.0721746412482
109,109,109,away,76.11,76.56,88.0753,0.45,4,0.1125,0.0,0.15048837077877183,76.33500000000001,82.53128758751848
