,Unnamed: 0.1,Unnamed: 0.1.1,Word,Start,End,Conf,time_spent,length,std_time_spent,post_space,amplitude,time,pitch
47,47,47,well,30.99,31.38,100.0,0.39,4,0.0975,0.0,0.8853553871664245,31.185,114.56133337244019
48,48,48,those,31.38,31.65,100.0,0.27,5,0.054000000000000006,0.0,0.7967817993780408,31.515,92.75396389448355
49,49,49,passions,31.65,32.13,100.0,0.48,8,0.06,0.0,0.5294159975001574,31.89,89.58336268716745
50,50,50,read,32.13,32.52,100.0,0.39,4,0.0975,0.75,0.43731165826547486,32.325,91.13506079778625
51,51,51,which,33.27,33.51,100.0,0.24,5,0.048,0.0,0.46747943393949054,33.39,101.96918564933017
52,52,52,yet,33.51,33.75,100.0,0.24,3,0.08,0.0,0.7532594814880752,33.629999999999995,111.36660506354816
53,53,53,survive,33.75,34.5,100.0,0.75,7,0.10714285714285714,0.6000000000000014,0.5659059490728877,34.125,93.0367128186311
54,54,54,stamped,35.1,35.82,100.0,0.72,7,0.10285714285714286,0.0,0.49015222174617284,35.46,119.69092546481512
55,55,55,on,35.82,35.97,100.0,0.15,2,0.075,0.0,0.7152548044501162,35.895,89.82417577957312
56,56,56,these,35.97,36.21,100.0,0.24,5,0.048,0.0,0.6424513423038327,36.09,88.73316507481279
57,57,57,lifeless,36.21,36.78,100.0,0.57,8,0.07125,0.030000000000001137,0.535255681858165,36.495000000000005,90.56737686172929
58,58,58,things,36.81,37.5,100.0,0.69,6,0.11499999999999999,0.9600000000000009,0.4923561570253719,37.155,87.56254259630644
59,59,59,the,38.46,38.58,100.0,0.12,3,0.04,0.0,0.6732380678584643,38.52,99.85383573499723
60,60,60,hand,38.58,38.91,100.0,0.33,4,0.0825,0.0,0.9024547947659046,38.745,107.20682179454742
61,61,61,that,38.91,39.12,100.0,0.21,4,0.0525,0.0,0.5319117426835186,39.015,108.93445208691143
62,62,62,mocked,39.12,39.45,100.0,0.33,6,0.055,0.0,0.5507057721921363,39.285,100.63333287803563
63,63,63,them,39.45,39.72,100.0,0.27,4,0.0675,0.35999999999999943,0.72509504122947,39.585,107.45358995603185
64,64,64,and,40.08,40.232725,100.0,0.152725,3,0.05090833333333333,0.0,0.8035147015170132,40.1563625,96.18023910358778
65,65,65,the,40.232725,40.32,91.6661,0.087275,3,0.02909166666666667,0.0,0.580916868541845,40.276362500000005,99.83756590180383
66,66,66,the,40.32,40.35,57.2262,0.03,3,0.01,0.0,0.427290919493932,40.335,
67,67,67,heart,40.35,40.65,100.0,0.3,5,0.06,0.0,0.5936796776386025,40.5,102.67846990619593
68,68,68,that,40.65,40.83,100.0,0.18,4,0.045,0.0,0.49656320184118186,40.74,112.94874333365665
69,69,69,fed,40.83,41.37,100.0,0.54,3,0.18000000000000002,0.6000000000000014,0.4709184361401233,41.1,96.9859979193294
70,70,70,and,41.97,42.18,100.0,0.21,3,0.06999999999999999,0.0,0.9527201551037666,42.075,105.26008682817765
71,71,71,on,42.18,42.3,100.0,0.12,2,0.06,0.0,1.0,42.24,111.51472113081728
72,72,72,the,42.3,42.39,100.0,0.09,3,0.03,0.0,0.7390521325427832,42.345,92.38249306665722
73,73,73,pedestal,42.39,43.08,100.0,0.69,8,0.08625,0.2700000000000031,0.5850688804164774,42.735,97.37947143672793
74,74,74,these,43.35,43.65,100.0,0.3,5,0.06,0.0,0.8496531174446498,43.5,99.8837074560721
75,75,75,words,43.65,44.07,100.0,0.42,5,0.08399999999999999,0.0,0.6335676363867361,43.86,91.14009657361427
76,76,76,appear,44.07,44.55,100.0,0.48,6,0.08,1.1099999999999994,0.5294466409261209,44.31,88.5411569929143
77,77,77,my,45.66,45.96,100.0,0.3,2,0.15,0.0,0.8970077527618752,45.81,105.5143257027085
78,78,78,name,45.96,46.41,100.0,0.45,4,0.1125,0.030000000000001137,0.8732665268695567,46.185,95.71685366092785
79,79,79,is,46.44,46.59,100.0,0.15,2,0.075,0.0,0.7122334179556572,46.515,87.96845124619759
80,80,80,ozymandias,46.59,47.64,100.0,1.05,10,0.10500000000000001,0.509999999999998,0.6626022962205301,47.115,97.93558624591569
81,81,81,king,48.15,48.6,100.0,0.45,4,0.1125,0.0,0.7525744871625424,48.375,98.9404262634135
82,82,82,of,48.6,48.75,100.0,0.15,2,0.075,0.0,0.40097656214993077,48.675,81.61598460773115
83,83,83,kings,48.75,49.56,100.0,0.81,5,0.162,0.8699999999999974,0.49818697450513744,49.155,89.62624612194658
84,84,84,look,50.43,50.67,100.0,0.24,4,0.06,0.0,0.7227355439633749,50.55,115.99064015080017
85,85,85,on,50.67,50.82,100.0,0.15,2,0.075,0.0,0.8747035404582683,50.745000000000005,124.30650447373962
86,86,86,my,50.82,51.03,100.0,0.21,2,0.105,0.0,0.9558061612459252,50.925,116.36051468741474
87,87,87,works,51.03,51.57,100.0,0.54,5,0.10800000000000001,0.0,0.6316390638765194,51.3,104.36158776134633
88,88,88,ye,51.57,51.75,100.0,0.18,2,0.09,0.0,0.7129376547696158,51.66,94.3147473218052
89,89,89,mighty,51.75,52.41,100.0,0.66,6,0.11,0.5400000000000063,0.5807267675906066,52.08,93.02575764134419
90,90,90,and,52.95,53.1,100.0,0.15,3,0.049999999999999996,0.0,0.6123575859271252,53.025000000000006,88.29537332139213
91,91,91,despair,53.1,53.88,100.0,0.78,7,0.11142857142857143,1.5899999999999963,0.5473559838529629,53.49,109.29329936332365
92,92,92,nothing,55.47,55.95,100.0,0.48,7,0.06857142857142857,0.0,0.6667232481150277,55.71,98.7095115023209
93,93,93,beside,55.95,56.46,100.0,0.51,6,0.085,0.0,0.7399031569304035,56.205,92.34826705849868
94,94,94,remains,56.46,57.27,100.0,0.81,7,0.11571428571428573,1.0799999999999983,0.5418141899481899,56.865,86.75222225100119
95,95,95,round,58.35,58.65,100.0,0.3,5,0.06,0.0,0.9289116973267286,58.5,104.12247255039819
96,96,96,the,58.65,58.71,100.0,0.06,3,0.02,0.0,0.950346674582657,58.68,100.74272106711857
97,97,97,decay,58.71,59.25,100.0,0.54,5,0.10800000000000001,0.0,0.7988235526008168,58.98,98.82874208370617
98,98,98,of,59.25,59.4,100.0,0.15,2,0.075,0.0,0.4719358598528647,59.325,84.66586524731825
99,99,99,that,59.4,59.58,100.0,0.18,4,0.045,0.0,0.4484590789511287,59.49,119.32088431116748
100,100,100,colossal,59.58,60.12,100.0,0.54,8,0.0675,0.0,0.6863868397653818,59.85,101.52016946501712
101,101,101,wreck,60.12,60.57,100.0,0.45,5,0.09,0.4200000000000017,0.45428110300626157,60.345,95.11668589283975
102,102,102,boundless,60.99,61.92,100.0,0.93,9,0.10333333333333333,0.0,0.5381349418404094,61.455,95.43199948890334
103,103,103,and,61.92,62.1,100.0,0.18,3,0.06,0.0,0.6690695534510448,62.010000000000005,87.97885581217005
104,104,104,bare,62.1,62.61,100.0,0.51,4,0.1275,0.8999999999999986,0.6724612776383223,62.355,89.73269822780648
105,105,105,the,63.51,63.66,100.0,0.15,3,0.049999999999999996,0.0,0.685619710564132,63.585,95.78127100384346
106,106,106,lone,63.66,64.32,100.0,0.66,4,0.165,0.15000000000000568,0.6761192280777941,63.99,92.87078014811978
107,107,107,and,64.47,64.62,100.0,0.15,3,0.049999999999999996,0.0,0.847894152418543,64.545,92.81855471429019
108,108,108,level,64.62,64.98,100.0,0.36,5,0.072,0.0,0.8329167510849318,64.80000000000001,96.75235718829181
109,109,109,sands,64.98,65.79,100.0,0.81,5,0.162,0.269999999999996,0.497029920693076,65.385,85.26446285996514
110,110,110,stretch,66.06,66.9,100.0,0.84,7,0.12,0.3299999999999983,0.366797818902727,66.48,99.80673718639066
111,111,111,far,67.23,67.77,100.0,0.54,3,0.18000000000000002,0.0,0.5921307761431932,67.5,91.3238506944823
112,112,112,away,67.77,68.34,100.0,0.57,4,0.1425,0.0,0.3957624643876597,68.055,82.60403027891144
