,Word,Start,End,length,time_spent,std_time_spent,speed,post_space
74,the,32.56,32.6,3,0.03999999999999915,0.01333333333333305,75.0000000000016,0.05999999999999517
75,pedestal,32.66,33.34,8,0.6800000000000068,0.08500000000000085,11.764705882352823,0.13999999999999346
76,these,33.48,33.7,5,0.22000000000000597,0.04400000000000119,22.727272727272112,0.03999999999999915
77,words,33.74,34.04,5,0.29999999999999716,0.05999999999999943,16.666666666666824,0.020000000000003126
78,appear,34.06,34.48,6,0.4199999999999946,0.0699999999999991,14.28571428571447,1.1000000000000014
79,my,35.58,35.68,2,0.10000000000000142,0.05000000000000071,19.999999999999716,0.060000000000002274
80,name,35.74,35.92,4,0.17999999999999972,0.04499999999999993,22.222222222222257,0.0
81,is,35.92,36.02,2,0.10000000000000142,0.05000000000000071,19.999999999999716,1.4799999999999969
82,king,37.5,37.74,4,0.240000000000002,0.0600000000000005,16.66666666666653,0.01999999999999602
83,and,37.76,37.84,3,0.0800000000000054,0.026666666666668466,37.49999999999747,0.11999999999999744
84,king's,37.96,38.46,6,0.5,0.08333333333333333,12.0,0.8200000000000003
85,look,39.28,39.5,4,0.21999999999999886,0.054999999999999716,18.181818181818276,0.020000000000003126
86,on,39.52,39.6,2,0.0799999999999983,0.03999999999999915,25.000000000000533,0.03999999999999915
87,my,39.64,39.74,2,0.10000000000000142,0.05000000000000071,19.999999999999716,0.0799999999999983
88,work,39.82,40.08,4,0.259999999999998,0.0649999999999995,15.384615384615502,0.14000000000000057
89,he,40.22,40.26,2,0.03999999999999915,0.019999999999999574,50.000000000001066,0.0800000000000054
90,might,40.34,40.58,5,0.23999999999999488,0.047999999999998974,20.833333333333776,0.240000000000002
91,despair,40.82,41.46,7,0.6400000000000006,0.09142857142857151,10.937499999999991,1.740000000000002
92,nothing,43.2,43.5,7,0.29999999999999716,0.04285714285714245,23.333333333333556,0.03999999999999915
93,beside,43.54,43.98,6,0.4399999999999977,0.07333333333333296,13.636363636363706,0.04000000000000625
94,remains,44.02,44.58,7,0.5599999999999952,0.07999999999999931,12.500000000000108,1.3200000000000003
95,round,45.9,46.18,5,0.28000000000000114,0.05600000000000023,17.857142857142783,0.020000000000003126
96,the,46.2,46.28,3,0.0799999999999983,0.0266666666666661,37.5000000000008,0.03999999999999915
97,decay,46.32,46.74,5,0.4200000000000017,0.08400000000000034,11.904761904761857,0.01999999999999602
98,of,46.76,46.82,2,0.060000000000002274,0.030000000000001137,33.33333333333207,0.03999999999999915
99,that,46.86,47.02,4,0.1600000000000037,0.040000000000000924,24.999999999999424,0.0799999999999983
100,colossal,47.1,47.68,8,0.5799999999999983,0.07249999999999979,13.793103448275902,0.060000000000002274
101,wreck,47.74,48.18,5,0.4399999999999977,0.08799999999999955,11.363636363636422,0.5399999999999991
102,boundless,48.72,49.32,9,0.6000000000000014,0.06666666666666682,14.999999999999964,0.060000000000002274
103,and,49.38,49.46,3,0.0799999999999983,0.0266666666666661,37.5000000000008,0.0799999999999983
104,bear,49.54,49.88,4,0.3400000000000034,0.08500000000000085,11.764705882352823,0.6599999999999966
105,the,50.54,50.64,3,0.10000000000000142,0.033333333333333805,29.999999999999574,0.060000000000002274
106,loan,50.7,51.06,4,0.35999999999999943,0.08999999999999986,11.111111111111128,0.01999999999999602
107,and,51.08,51.18,3,0.10000000000000142,0.033333333333333805,29.999999999999574,0.060000000000002274
108,level,51.24,51.54,5,0.29999999999999716,0.05999999999999943,16.666666666666824,0.060000000000002274
109,sands,51.6,52.16,5,0.5599999999999952,0.11199999999999903,8.928571428571505,0.10000000000000142
110,stretch,52.26,52.78,7,0.5200000000000031,0.07428571428571473,13.46153846153838,0.5
111,far,53.28,53.54,3,0.259999999999998,0.086666666666666,11.538461538461627,0.060000000000002274
112,away,53.6,53.94,4,0.3399999999999963,0.08499999999999908,11.76470588235307,
