,Word,Start,End,length,time_spent,std_time_spent,speed,post_space,time
31,half,13.94,14.22,4,0.2800000000000011,0.07000000000000027,14.285714285714231,0.03999999999999915,14.08
32,sunker,14.26,14.7,6,0.4399999999999995,0.07333333333333325,13.636363636363651,0.0600000000000005,14.48
33,shattered,14.76,15.18,9,0.4199999999999999,0.046666666666666655,21.428571428571434,0.0600000000000005,14.969999999999999
34,visit,15.24,15.62,5,0.379999999999999,0.0759999999999998,13.15789473684214,0.14000000000000057,15.43
35,lies,15.76,16.26,4,0.5000000000000018,0.12500000000000044,7.999999999999972,0.4799999999999969,16.01
36,whose,16.74,16.98,5,0.240000000000002,0.048000000000000397,20.83333333333316,0.05999999999999872,16.86
37,frown,17.04,17.52,5,0.4800000000000004,0.09600000000000009,10.416666666666657,0.019999999999999574,17.28
38,and,17.54,17.62,3,0.0800000000000018,0.02666666666666727,37.499999999999154,0.03999999999999915,17.58
39,wrinkled,17.66,18.04,8,0.379999999999999,0.047499999999999876,21.052631578947423,0.060000000000002274,17.85
40,lip,18.1,18.44,3,0.3399999999999998,0.11333333333333327,8.823529411764712,0.29999999999999716,18.270000000000003
41,and,18.74,18.86,3,0.120000000000001,0.040000000000000334,24.999999999999794,0.120000000000001,18.799999999999997
42,sneer,18.98,19.4,5,0.4199999999999981,0.08399999999999962,11.904761904761958,0.020000000000003126,19.189999999999998
43,of,19.42,19.5,2,0.0799999999999983,0.03999999999999915,25.000000000000533,0.0799999999999983,19.46
44,cold,19.58,19.9,4,0.3200000000000003,0.08000000000000007,12.49999999999999,0.0400000000000027,19.74
45,command,19.94,20.48,7,0.5399999999999991,0.07714285714285703,12.962962962962983,0.4400000000000013,20.21
46,tell,20.92,21.16,4,0.2399999999999984,0.0599999999999996,16.666666666666778,0.03999999999999915,21.04
47,that,21.2,21.32,4,0.120000000000001,0.03000000000000025,33.33333333333306,0.019999999999999574,21.259999999999998
48,its,21.34,21.46,3,0.120000000000001,0.040000000000000334,24.999999999999794,0.0799999999999983,21.4
49,sculptor,21.54,22.04,8,0.5,0.0625,16.0,0.08000000000000185,21.79
50,well,22.12,22.34,4,0.2199999999999988,0.0549999999999997,18.18181818181828,0.019999999999999574,22.23
51,those,22.36,22.54,5,0.1799999999999997,0.035999999999999935,27.777777777777825,0.03999999999999915,22.45
52,passions,22.58,23.08,8,0.5,0.0625,16.0,0.060000000000002274,22.83
53,read,23.14,23.36,4,0.2199999999999988,0.0549999999999997,18.18181818181828,0.060000000000002274,23.25
54,which,23.42,23.6,5,0.1799999999999997,0.035999999999999935,27.777777777777825,0.03999999999999915,23.51
55,yet,23.64,23.86,3,0.2199999999999988,0.07333333333333293,13.63636363636371,0.060000000000002274,23.75
56,survive,23.92,24.54,7,0.6199999999999974,0.0885714285714282,11.290322580645208,0.7200000000000024,24.23
57,stamped,25.26,25.74,7,0.4799999999999969,0.06857142857142813,14.583333333333428,0.0400000000000027,25.5
58,on,25.78,25.88,2,0.0999999999999978,0.0499999999999989,20.00000000000044,0.0400000000000027,25.83
59,these,25.92,26.12,5,0.1999999999999993,0.039999999999999855,25.00000000000009,0.0799999999999983,26.020000000000003
60,lifeless,26.2,26.78,8,0.5800000000000018,0.07250000000000023,13.793103448275819,0.0799999999999983,26.490000000000002
61,things,26.86,27.36,6,0.5,0.08333333333333333,12.0,0.5199999999999996,27.11
62,a,27.88,27.96,1,0.0800000000000018,0.0800000000000018,12.499999999999718,0.0799999999999983,27.92
63,hand,28.04,28.38,4,0.3399999999999998,0.08499999999999995,11.764705882352947,0.019999999999999574,28.21
64,and,28.4,28.48,3,0.0800000000000018,0.02666666666666727,37.499999999999154,0.05999999999999872,28.439999999999998
65,marked,28.54,28.86,6,0.3200000000000003,0.05333333333333338,18.749999999999982,0.03999999999999915,28.7
66,them,28.9,29.12,4,0.2200000000000024,0.0550000000000006,18.181818181817984,0.5599999999999987,29.009999999999998
67,and,29.68,29.8,3,0.120000000000001,0.040000000000000334,24.999999999999794,0.03999999999999915,29.740000000000002
68,the,29.84,29.9,3,0.0599999999999987,0.019999999999999567,50.00000000000108,0.060000000000002274,29.869999999999997
69,heart,29.96,30.26,5,0.3000000000000007,0.060000000000000143,16.66666666666663,0.019999999999999574,30.11
70,that,30.28,30.4,4,0.1199999999999974,0.02999999999999935,33.33333333333405,0.10000000000000142,30.34
71,fed,30.5,30.88,3,0.379999999999999,0.12666666666666634,7.894736842105284,1.379999999999999,30.689999999999998
72,and,32.26,32.4,3,0.1400000000000005,0.046666666666666835,21.42857142857135,0.020000000000003126,32.33
73,on,32.42,32.52,2,0.1000000000000014,0.0500000000000007,19.999999999999723,0.03999999999999915,32.47
74,the,32.56,32.6,3,0.0399999999999991,0.013333333333333032,75.00000000000169,0.05999999999999517,32.58
75,pedestal,32.66,33.34,8,0.6800000000000068,0.08500000000000085,11.764705882352823,0.13999999999999346,33.0
76,these,33.48,33.7,5,0.2200000000000059,0.044000000000001184,22.727272727272116,0.03999999999999915,33.59
77,words,33.74,34.04,5,0.2999999999999971,0.05999999999999942,16.666666666666828,0.020000000000003126,33.89
78,appear,34.06,34.48,6,0.4199999999999946,0.0699999999999991,14.28571428571447,1.1000000000000014,34.269999999999996
79,my,35.58,35.68,2,0.1000000000000014,0.0500000000000007,19.999999999999723,0.060000000000002274,35.629999999999995
80,name,35.74,35.92,4,0.1799999999999997,0.04499999999999992,22.22222222222226,0.0,35.83
81,is,35.92,36.02,2,0.1000000000000014,0.0500000000000007,19.999999999999723,1.4799999999999969,35.97
82,king,37.5,37.74,4,0.240000000000002,0.0600000000000005,16.66666666666653,0.01999999999999602,37.620000000000005
83,and,37.76,37.84,3,0.0800000000000054,0.026666666666668466,37.49999999999747,0.11999999999999744,37.8
84,king's,37.96,38.46,6,0.5,0.08333333333333333,12.0,0.8200000000000003,38.21
85,look,39.28,39.5,4,0.2199999999999988,0.0549999999999997,18.18181818181828,0.020000000000003126,39.39
86,on,39.52,39.6,2,0.0799999999999983,0.03999999999999915,25.000000000000533,0.03999999999999915,39.56
87,my,39.64,39.74,2,0.1000000000000014,0.0500000000000007,19.999999999999723,0.0799999999999983,39.69
88,work,39.82,40.08,4,0.259999999999998,0.0649999999999995,15.384615384615502,0.14000000000000057,39.95
89,he,40.22,40.26,2,0.0399999999999991,0.01999999999999955,50.00000000000113,0.0800000000000054,40.239999999999995
90,might,40.34,40.58,5,0.2399999999999948,0.04799999999999896,20.833333333333783,0.240000000000002,40.46
91,despair,40.82,41.46,7,0.6400000000000006,0.09142857142857151,10.937499999999991,1.740000000000002,41.14
92,nothing,43.2,43.5,7,0.2999999999999971,0.04285714285714244,23.33333333333356,0.03999999999999915,43.35
93,beside,43.54,43.98,6,0.4399999999999977,0.07333333333333296,13.636363636363706,0.04000000000000625,43.76
94,remains,44.02,44.58,7,0.5599999999999952,0.07999999999999931,12.500000000000108,1.3200000000000003,44.3
95,round,45.9,46.18,5,0.2800000000000011,0.056000000000000216,17.857142857142787,0.020000000000003126,46.04
96,the,46.2,46.28,3,0.0799999999999983,0.0266666666666661,37.5000000000008,0.03999999999999915,46.24
97,decay,46.32,46.74,5,0.4200000000000017,0.08400000000000034,11.904761904761857,0.01999999999999602,46.53
98,of,46.76,46.82,2,0.0600000000000022,0.0300000000000011,33.333333333332114,0.03999999999999915,46.79
99,that,46.86,47.02,4,0.1600000000000037,0.040000000000000924,24.999999999999424,0.0799999999999983,46.94
100,colossal,47.1,47.68,8,0.5799999999999983,0.07249999999999979,13.793103448275902,0.060000000000002274,47.39
101,wreck,47.74,48.18,5,0.4399999999999977,0.08799999999999955,11.363636363636422,0.5399999999999991,47.96
102,boundless,48.72,49.32,9,0.6000000000000014,0.06666666666666682,14.999999999999964,0.060000000000002274,49.019999999999996
103,and,49.38,49.46,3,0.0799999999999983,0.0266666666666661,37.5000000000008,0.0799999999999983,49.42
104,bear,49.54,49.88,4,0.3400000000000034,0.08500000000000085,11.764705882352823,0.6599999999999966,49.71
105,the,50.54,50.64,3,0.1000000000000014,0.0333333333333338,29.99999999999958,0.060000000000002274,50.59
106,loan,50.7,51.06,4,0.3599999999999994,0.08999999999999984,11.11111111111113,0.01999999999999602,50.88
107,and,51.08,51.18,3,0.1000000000000014,0.0333333333333338,29.99999999999958,0.060000000000002274,51.129999999999995
108,level,51.24,51.54,5,0.2999999999999971,0.05999999999999942,16.666666666666828,0.060000000000002274,51.39
109,sands,51.6,52.16,5,0.5599999999999952,0.11199999999999903,8.928571428571505,0.10000000000000142,51.879999999999995
110,stretch,52.26,52.78,7,0.5200000000000031,0.07428571428571473,13.46153846153838,0.5,52.519999999999996
111,far,53.28,53.54,3,0.259999999999998,0.086666666666666,11.538461538461627,0.060000000000002274,53.41
112,away,53.6,53.94,4,0.3399999999999963,0.08499999999999908,11.76470588235307,0.0,53.769999999999996
