,Word,Start,End,length,time_spent,std_time_spent,speed,post_space
53,these,43.34,43.48,5,0.13999999999999346,0.027999999999998693,35.714285714287385,0.060000000000002274
54,lifelist,43.54,44.02,8,0.480000000000004,0.0600000000000005,16.66666666666653,0.05999999999999517
55,things,44.08,44.56,6,0.480000000000004,0.08000000000000067,12.499999999999897,1.0399999999999991
56,the,45.6,45.68,3,0.0799999999999983,0.0266666666666661,37.5000000000008,0.060000000000002274
57,hand,45.74,46.0,4,0.259999999999998,0.0649999999999995,15.384615384615502,0.0
58,that,46.0,46.1,4,0.10000000000000142,0.025000000000000355,39.99999999999943,0.05999999999999517
59,mocked,46.16,46.46,6,0.30000000000000426,0.05000000000000071,19.999999999999716,0.0799999999999983
60,them,46.54,46.76,4,0.21999999999999886,0.054999999999999716,18.181818181818276,0.3999999999999986
61,and,47.16,47.42,3,0.2600000000000051,0.08666666666666838,11.538461538461311,0.03999999999999915
62,the,47.46,47.54,3,0.0799999999999983,0.0266666666666661,37.5000000000008,0.060000000000002274
63,heart,47.6,47.86,5,0.259999999999998,0.0519999999999996,19.23076923076938,0.020000000000003126
64,that,47.88,48.0,4,0.11999999999999744,0.02999999999999936,33.333333333334046,0.060000000000002274
65,fed,48.06,48.38,3,0.3200000000000003,0.10666666666666676,9.374999999999991,1.3999999999999986
66,and,49.78,49.98,3,0.19999999999999574,0.06666666666666525,15.00000000000032,0.04000000000000625
67,on,50.02,50.12,2,0.09999999999999432,0.04999999999999716,20.000000000001137,0.03999999999999915
68,the,50.16,50.22,3,0.060000000000002274,0.020000000000000757,49.9999999999981,0.060000000000002274
69,pedestal,50.28,50.86,8,0.5799999999999983,0.07249999999999979,13.793103448275902,0.060000000000002274
70,these,50.92,51.16,5,0.23999999999999488,0.047999999999998974,20.833333333333776,0.060000000000002274
71,words,51.22,51.54,5,0.3200000000000003,0.06400000000000006,15.624999999999986,0.03999999999999915
72,appear,51.58,52.06,6,0.480000000000004,0.08000000000000067,12.499999999999897,1.7999999999999972
73,my,53.86,54.04,2,0.17999999999999972,0.08999999999999986,11.111111111111128,0.11999999999999744
74,name,54.16,54.52,4,0.36000000000000654,0.09000000000000163,11.11111111111091,0.23999999999999488
75,is,54.76,54.94,2,0.17999999999999972,0.08999999999999986,11.111111111111128,0.03999999999999915
76,aussie,54.98,55.26,6,0.28000000000000114,0.046666666666666856,21.428571428571342,0.03999999999999915
77,mandius,55.3,55.92,7,0.6200000000000045,0.08857142857142922,11.290322580645078,0.519999999999996
78,king,56.44,56.82,4,0.38000000000000256,0.09500000000000064,10.526315789473614,0.10000000000000142
79,of,56.92,57.04,2,0.11999999999999744,0.05999999999999872,16.666666666667023,0.10000000000000142
80,kings,57.14,57.82,5,0.6799999999999997,0.13599999999999995,7.352941176470591,0.7199999999999989
81,look,58.54,58.82,4,0.28000000000000114,0.07000000000000028,14.285714285714228,0.060000000000002274
82,on,58.88,59.04,2,0.1599999999999966,0.0799999999999983,12.500000000000266,0.060000000000002274
83,my,59.1,59.24,2,0.14000000000000057,0.07000000000000028,14.285714285714228,0.17999999999999972
84,works,59.42,59.88,5,0.46000000000000085,0.09200000000000016,10.869565217391283,0.19999999999999574
85,you,60.08,60.24,3,0.1600000000000037,0.053333333333334565,18.749999999999567,0.10000000000000142
86,might,60.34,60.56,5,0.21999999999999886,0.043999999999999775,22.727272727272844,0.6999999999999957
87,and,61.26,61.56,3,0.30000000000000426,0.10000000000000142,9.999999999999858,0.09999999999999432
88,despair,61.66,62.48,7,0.8200000000000003,0.11714285714285719,8.536585365853655,1.6000000000000014
89,nothing,64.08,64.46,7,0.37999999999999545,0.05428571428571364,18.42105263157917,0.060000000000002274
90,beside,64.52,65.14,6,0.6200000000000045,0.1033333333333341,9.677419354838639,0.060000000000002274
91,remains,65.2,65.92,7,0.7199999999999989,0.10285714285714269,9.722222222222237,0.8199999999999932
92,round,66.74,67.3,5,0.5600000000000023,0.11200000000000046,8.928571428571392,0.060000000000002274
93,the,67.36,67.44,3,0.0799999999999983,0.0266666666666661,37.5000000000008,0.060000000000002274
94,decay,67.5,68.06,5,0.5600000000000023,0.11200000000000046,8.928571428571392,0.28000000000000114
95,of,68.34,68.52,2,0.1799999999999926,0.0899999999999963,11.111111111111567,0.0799999999999983
96,that,68.6,68.74,4,0.14000000000000057,0.03500000000000014,28.571428571428456,0.060000000000002274
97,colossal,68.8,69.36,8,0.5600000000000023,0.07000000000000028,14.285714285714228,0.04000000000000625
98,wreck,69.4,69.78,5,0.37999999999999545,0.0759999999999991,13.157894736842263,0.7199999999999989
99,download,70.5,71.04,8,0.5400000000000063,0.06750000000000078,14.814814814814643,0.2599999999999909
100,and,71.3,71.5,3,0.20000000000000284,0.06666666666666761,14.999999999999787,0.0799999999999983
101,bear,71.58,71.96,4,0.37999999999999545,0.09499999999999886,10.52631578947381,0.8599999999999994
102,the,72.82,72.92,3,0.10000000000000853,0.03333333333333618,29.999999999997442,0.0799999999999983
103,loan,73.0,73.4,4,0.4000000000000057,0.10000000000000142,9.999999999999858,0.03999999999999204
104,and,73.44,73.52,3,0.0799999999999983,0.0266666666666661,37.5000000000008,0.060000000000002274
105,level,73.58,73.88,5,0.29999999999999716,0.05999999999999943,16.666666666666824,0.0799999999999983
106,sound,73.96,74.44,5,0.480000000000004,0.09600000000000079,10.41666666666658,0.0799999999999983
107,stretch,74.52,75.04,7,0.5200000000000102,0.07428571428571575,13.461538461538197,0.4199999999999875
108,far,75.46,75.92,3,0.46000000000000796,0.15333333333333599,6.5217391304346695,0.060000000000002274
109,away,75.98,76.44,4,0.45999999999999375,0.11499999999999844,8.695652173913162,
